w0,w1,w2,isc
0.1858317256902927,0.11761861776233987,0.13761834213233767,0.2280306298100681
-0.027973287153206166,-0.3327115278961198,0.4212068602497911,-0.20966547866397947
0.17084626315739476,0.5853361427494042,0.11979337598980502,-0.16084006380511587
-0.006179120563474172,-0.16741549463803201,-0.16788956914222178,0.13243855605062943
-0.25164135690615386,0.23059425197993474,0.272977730080248,-0.11977350608747997
0.14495874410136697,0.00011957638497210368,-0.3922894147593725,-0.08781386077048786
-0.4760718941773338,-0.4579848845699319,0.013115037037194131,0.0793216670890327
0.2138097213266163,0.018064443622393414,0.37180137413263653,0.06794654453427189
-0.2791843992177025,-0.026711900309879785,-0.3862663459782191,0.04728170459749124
0.372570297542221,-0.16394629299310248,0.31470237060284956,0.032091892661153275
0.17743520601455792,0.32184474787493444,-0.18637773455708045,-0.05142082243877503
0.1986709021488371,-0.11481111745872336,-0.10540547758826269,-0.03847281441378153
-0.19882644927703702,-0.014598787803409502,-0.22190633621046393,-0.027177424674663147
0.37966301991148393,-0.09212263500707635,0.20154317511172223,-0.018839487210383792
0.29252130481233896,-0.26307786776162767,0.008777783353324322,0.019030109176579383
0.00045071734621549513,0.11750136158305247,-0.02193783141978353,-0.0019409253841774269
0.14768603455872606,0.0741523037230978,-0.09892361810467871,0.008524447594998588
