w0,w1,w2,isc
0.481315542421256,-0.06287751891147611,-0.05705565393479511,0.37760503101268894
-0.23223139113706456,-0.07169655356345818,-0.17181113504629142,-0.28007033692203753
-0.05187524484510897,-0.7381170213877888,0.0332815863260085,-0.19313369553812287
0.1259024430632158,-0.051407183501745626,-0.0688485551993902,0.1529837287485792
-0.4590559980412483,-0.1762370923361068,-0.3952830688854745,0.11173860446228685
0.09770352696227066,0.2795111757004033,0.29987050357770784,0.10919911808619207
-0.007243822051966169,-0.11309515344879618,-0.23493136885525046,-0.12145224407052249
-0.31385882400016524,-0.23784135103607612,0.18607734838703482,-0.11369243970572485
0.4526252493024736,-0.05104777501802027,-0.48206649739614305,-0.09348103554956008
0.35617212084987154,0.3254297155346525,0.494763404103848,0.06308281266315094
0.10040854583248363,0.2139833628132285,0.1496590925390514,0.054485399864312486
0.12011527648907164,-0.11811906765806633,-0.07407356145879554,-0.060001724434602124
-0.09486533349845003,-0.16033847990069555,0.08369779408155605,-0.03600862218741771
-0.009322249233632113,0.1732498949943231,-0.05597926120131252,-0.03068794996181698
0.049205380341743155,-0.03025427354433499,-0.0008136841140968559,-0.002130484138208192
-0.08984855820392378,0.1999804073522474,-0.32871246020621686,-0.013513667965934952
0.034716280367297625,0.00432972915040692,-0.046195618124454094,-0.011360422496922967
