w0,w1,w2,isc
-0.021982218291273076,0.3876324433159182,-0.18623526370292676,0.3253723414573104
0.0489553724572191,-0.02400514073877869,0.20814446071716508,0.28501171754474974
0.06390437767331093,-0.4187517025831564,-0.3526332279301871,-0.348155084279749
0.002370077336849107,0.13678238866000733,0.1865237719867464,-0.28643387181651814
0.713446140729718,-0.058421260252724455,-0.31190395258253434,-0.21807513406998072
-0.10300864066127408,0.5570599603409808,0.06354341843103342,-0.18730969596880737
-0.5148800876933806,-0.20672082323585922,0.3933185336823936,0.14086777391631494
-0.1856895308486271,0.2844891882840187,-0.4592332866750164,-0.1340365345677083
-0.35904474939410935,0.13136515744646046,-0.3083747975634625,-0.11258905895040079
-0.17605444800457545,-0.17227095854322677,0.17395363357991334,0.09505333850669011
0.0865246909150187,0.24846312849217686,0.2843175599653009,0.0696179058065363
-0.004299662035147963,0.10919568859093974,0.04261925416044386,-0.06124654081254688
-0.02084949658930678,0.17012997154909446,-0.110744352789888,0.044110705309759836
-0.027161759053452684,0.17873441740384172,0.0726317953599561,-0.0263764733185474
-0.06590990653119767,-0.11529000119345777,-0.25195900535731003,-0.01077418499007014
0.017164059776898825,-0.14962822832319955,-0.008175542943884255,0.010922246910083816
0.02465747635349592,0.023317142259978347,0.08268524345860978,0.013973517881514729
