frame,f1,f2,f3,f4,f5,f6
1,0.58,0.0,2.57,1.85,2.09,1.52
2,0.42,0.0,1.8,1.84,2.2,1.1
3,0.27,0.0,1.15,1.84,2.32,0.86
4,0.16,0.0,0.79,1.87,2.53,0.92
5,0.12,0.0,0.57,1.98,2.8,1.18
6,0.33,0.0,0.67,1.92,3.38,1.55
7,0.51,0.0,0.67,1.83,3.83,1.82
8,0.66,0.0,0.8,1.69,4.15,1.86
9,0.65,0.0,0.75,1.82,4.12,1.83
10,0.76,0.0,0.78,1.93,4.2,1.85
11,0.97,0.0,0.83,1.99,4.37,1.83
12,1.06,0.0,0.78,2.2,4.48,1.92
13,1.09,0.0,0.72,2.46,4.52,2.02
14,1.08,0.0,0.63,2.78,4.42,2.18
15,1.15,0.0,0.67,2.89,4.3,2.24
16,0.9,0.0,0.72,2.81,3.92,2.31
17,0.66,0.0,0.73,2.9,3.76,2.41
18,0.3,0.0,0.69,2.91,3.52,2.43
19,0.3,0.0,0.59,3.07,3.55,2.47
20,0.31,0.0,0.56,3.04,3.48,2.41
21,0.34,0.0,0.59,3.13,3.51,2.4
22,0.24,0.0,0.59,3.21,3.43,2.37
23,0.11,0.0,0.59,3.25,3.37,2.35
24,0.05,0.0,0.61,3.24,3.25,2.21
25,0.02,0.0,0.61,3.3,3.19,2.13
26,0.0,0.0,0.63,3.36,3.07,1.97
27,0.0,0.0,0.63,3.41,3.07,1.94
28,0.0,0.0,0.67,3.39,3.03,1.82
29,0.03,0.0,0.72,3.48,2.99,1.82
30,0.04,0.0,0.74,3.6,2.92,1.86
31,0.11,0.0,0.75,3.85,2.77,1.93
32,0.14,0.0,0.75,3.89,2.59,1.86
33,0.19,0.0,0.8,3.93,2.45,1.8
34,0.18,0.0,0.82,3.66,2.42,1.56
35,0.2,0.0,0.88,3.51,2.48,1.42
36,0.21,0.0,0.84,3.19,2.44,1.2
37,0.2,0.0,0.82,2.76,2.45,1.04
38,0.17,0.0,0.77,2.36,2.4,0.9
39,0.15,0.0,0.73,2.08,2.42,0.75
40,0.15,0.0,0.77,2.09,2.4,0.69
41,0.15,0.0,0.61,1.9,2.48,0.75
42,0.14,0.0,0.52,1.66,2.6,0.82
43,0.17,0.0,0.34,1.52,2.78,1.12
44,0.2,0.0,0.36,1.66,2.85,1.36
45,0.23,0.0,0.33,1.82,2.87,1.62
46,0.15,0.0,0.44,1.96,2.7,1.83
47,0.08,0.0,0.41,2.08,2.53,2.01
48,0.0,0.0,0.65,1.92,2.36,2.07
49,0.0,0.0,0.48,1.85,2.39,1.67
50,0.0,0.0,0.49,1.58,2.46,1.23
51,0.0,0.0,0.15,1.15,2.56,0.61
52,0.0,0.0,0.12,0.54,2.49,0.3
53,0.0,0.0,0.0,0.25,2.63,0.06
54,0.0,0.18,0.0,0.28,2.6,0.11
55,0.0,0.34,0.0,0.38,2.7,0.16
56,0.0,0.49,0.0,0.28,2.64,0.14
57,0.0,0.42,0.02,0.25,2.82,0.14
58,0.0,0.4,0.03,0.2,2.99,0.15
59,0.0,0.5,0.05,0.19,3.16,0.18
60,0.0,0.49,0.08,0.33,3.17,0.2
61,0.0,0.42,0.1,0.44,3.15,0.2
62,0.0,0.39,0.13,0.56,3.14,0.23
63,0.0,0.41,0.16,0.51,3.16,0.23
64,0.0,0.63,0.23,0.51,3.09,0.29
65,0.0,0.57,0.27,0.45,2.97,0.31
66,0.0,0.63,0.34,0.46,2.85,0.33
67,0.0,0.48,0.37,0.34,2.8,0.25
68,0.0,0.44,0.42,0.32,2.79,0.21
69,0.0,0.39,0.42,0.27,2.72,0.15
70,0.0,0.41,0.44,0.33,2.59,0.15
71,0.0,0.31,0.4,0.47,2.32,0.12
72,0.0,0.17,0.52,0.61,2.29,0.09
73,0.0,0.04,0.63,0.72,2.34,0.04
74,0.0,0.0,0.87,0.85,2.29,0.04
75,0.0,0.0,0.9,0.97,2.15,0.06
76,0.0,0.0,0.92,1.1,1.84,0.15
77,0.0,0.07,0.8,1.13,1.83,0.2
78,0.0,0.12,0.73,1.12,1.77,0.26
79,0.0,0.16,0.68,1.12,2.13,0.29
80,0.0,0.16,0.7,1.02,2.48,0.29
81,0.0,0.17,0.7,0.97,2.81,0.3
82,0.0,0.25,0.69,0.85,2.85,0.2
83,0.0,0.3,0.63,0.83,2.9,0.14
84,0.0,0.39,0.67,0.72,2.98,0.22
85,0.0,0.43,0.74,0.66,3.0,0.36
86,0.0,0.48,0.85,0.63,3.01,0.5
87,0.0,0.49,0.84,0.63,2.96,0.5
88,0.0,0.47,0.65,0.62,2.91,0.44
89,0.0,0.4,0.49,0.68,2.79,0.43
90,0.0,0.37,0.36,0.72,2.66,0.41
91,0.0,0.56,0.33,0.72,2.67,0.3
92,0.0,0.68,0.27,0.65,2.73,0.16
93,0.0,0.79,0.24,0.63,2.78,0.03
94,0.0,0.68,0.2,0.66,2.69,0.11
95,0.0,0.66,0.18,0.69,2.59,0.17
96,0.0,0.79,0.1,0.91,2.48,0.22
97,0.0,0.89,0.09,1.05,2.47,0.19
98,0.0,1.0,0.05,1.21,2.46,0.18
99,0.0,0.87,0.24,1.12,2.4,0.18
100,0.0,0.82,0.4,1.13,2.34,0.2
101,0.0,0.71,0.37,1.15,2.29,0.23
102,0.0,0.71,0.18,1.21,2.28,0.28
103,0.0,0.63,0.03,1.22,2.27,0.33
104,0.0,0.66,0.03,1.32,2.2,0.39
105,0.0,0.67,0.03,1.49,2.18,0.46
106,0.0,0.68,0.0,1.67,2.17,0.53
107,0.0,0.57,0.1,1.61,2.21,0.46
108,0.0,0.37,0.34,1.49,2.23,0.47
109,0.0,0.32,0.61,1.21,2.21,0.34
110,0.0,0.3,0.76,1.06,2.16,0.32
111,0.0,0.4,0.76,0.92,2.1,0.19
112,0.0,0.45,0.93,0.94,2.13,0.34
113,0.0,0.44,1.17,0.85,2.08,0.41
114,0.0,0.38,1.44,0.76,2.06,0.48
115,0.0,0.26,1.5,0.64,1.99,0.39
116,0.0,0.26,1.4,0.7,2.15,0.31
117,0.0,0.27,1.26,0.67,2.24,0.22
118,0.0,0.33,1.13,0.65,2.36,0.11
119,0.0,0.37,1.02,0.73,2.19,0.14
120,0.0,0.39,1.3,0.74,2.15,0.16
121,0.0,0.38,1.6,0.67,2.19,0.2
122,0.0,0.34,2.01,0.43,2.39,0.2
123,0.0,0.32,2.08,0.34,2.48,0.21
124,0.0,0.28,2.18,0.55,2.33,0.38
125,0.0,0.33,2.1,0.61,2.26,0.36
126,0.0,0.42,1.99,0.72,2.21,0.29
127,0.0,0.53,1.82,0.59,2.31,0.05
128,0.0,0.57,1.79,0.66,2.32,0.0
129,0.0,0.56,1.72,0.66,2.27,0.08
130,0.0,0.5,1.64,0.65,2.19,0.19
131,0.0,0.41,1.66,0.6,2.12,0.26
132,0.0,0.29,1.75,0.47,2.1,0.24
133,0.0,0.23,1.82,0.32,2.11,0.2
134,0.0,0.12,1.77,0.21,2.14,0.15
135,0.0,0.11,1.7,0.25,2.24,0.14
136,0.0,0.08,1.67,0.36,2.16,0.16
137,0.0,0.09,1.6,0.47,2.13,0.17
138,0.0,0.11,1.58,0.59,1.97,0.31
139,0.0,0.12,1.53,0.64,1.98,0.38
140,0.0,0.16,1.57,0.74,1.91,0.54
141,0.0,0.15,1.67,0.64,1.97,0.44
142,0.0,0.14,1.72,0.6,2.0,0.42
143,0.0,0.13,1.74,0.56,2.07,0.39
144,0.0,0.09,1.39,0.54,2.01,0.41
145,0.0,0.05,1.06,0.45,1.98,0.38
