frame,f1,f2,f3,f4,f5,f6
1,0.0,0.01,0.91,0.39,1.81,0.95
2,0.01,0.16,0.92,0.63,1.63,1.26
3,0.01,0.25,0.93,0.8,1.48,1.3
4,0.01,0.31,0.86,0.63,1.39,1.09
5,0.0,0.26,0.77,0.57,1.37,1.01
6,0.01,0.28,0.67,0.51,1.42,1.1
7,0.02,0.31,0.76,0.65,1.42,1.08
8,0.02,0.31,0.65,0.69,1.2,1.11
9,0.0,0.29,0.46,0.69,1.01,1.03
10,0.0,0.16,0.21,0.62,1.04,1.1
11,0.0,0.11,0.26,0.65,1.19,1.14
12,0.0,0.03,0.46,0.64,1.21,1.16
13,0.0,0.02,0.71,0.84,1.18,1.36
14,0.0,0.09,0.87,0.96,1.15,1.45
15,0.0,0.09,0.78,1.03,1.21,1.61
16,0.0,0.12,0.62,0.96,1.22,1.6
17,0.0,0.06,0.66,0.97,1.26,1.59
18,0.0,0.08,0.69,0.98,1.3,1.62
19,0.0,0.12,0.72,1.03,1.29,1.71
20,0.0,0.18,0.53,1.13,1.23,1.67
21,0.02,0.36,0.51,1.33,1.07,1.55
22,0.02,0.28,0.41,1.3,1.09,1.53
23,0.02,0.22,0.39,1.27,1.11,1.66
24,0.0,0.1,0.57,1.12,1.25,1.56
25,0.01,0.12,0.73,1.02,1.26,1.32
26,0.01,0.12,0.73,0.9,1.33,1.15
27,0.01,0.13,0.67,0.93,1.32,1.1
28,0.02,0.12,0.67,0.91,1.29,1.1
29,0.02,0.11,0.66,0.91,1.25,1.12
30,0.02,0.08,0.65,0.88,1.24,1.08
31,0.04,0.08,0.61,0.89,1.29,1.11
32,0.04,0.1,0.56,0.85,1.25,1.07
33,0.04,0.12,0.49,0.82,1.22,1.11
34,0.01,0.25,0.47,0.94,1.05,1.0
35,0.01,0.21,0.45,0.89,1.02,1.07
36,0.0,0.22,0.32,0.83,0.99,0.98
37,0.0,0.13,0.31,0.76,1.09,0.93
38,0.0,0.19,0.3,0.82,0.97,0.69
39,0.0,0.15,0.35,0.78,1.05,0.75
40,0.0,0.26,0.4,0.84,1.08,0.81
41,0.0,0.35,0.42,0.9,1.26,0.9
42,0.02,0.4,0.39,0.89,1.15,0.88
43,0.02,0.36,0.22,0.81,1.19,0.97
44,0.02,0.31,0.29,0.73,1.21,1.12
45,0.01,0.41,0.36,0.89,1.33,1.31
46,0.03,0.55,0.46,0.86,1.19,1.36
47,0.02,0.71,0.46,0.77,1.23,1.35
48,0.02,0.67,0.48,0.68,1.35,1.29
49,0.0,0.71,0.61,0.83,1.56,1.26
50,0.0,0.75,0.59,1.0,1.47,1.15
51,0.0,0.77,0.54,0.94,1.43,1.09
52,0.0,0.65,0.48,0.99,1.43,1.16
53,0.0,0.56,0.51,0.99,1.44,1.16
54,0.0,0.52,0.49,1.05,1.46,1.25
55,0.0,0.41,0.51,0.92,1.5,1.25
56,0.0,0.33,0.48,0.9,1.58,1.33
57,0.0,0.27,0.54,1.0,1.45,1.29
58,0.0,0.22,0.5,1.01,1.4,1.31
59,0.0,0.15,0.53,1.02,1.42,1.33
60,0.02,0.14,0.56,1.02,1.54,1.4
61,0.05,0.14,0.48,0.97,1.53,1.43
62,0.07,0.13,0.35,0.99,1.54,1.45
63,0.08,0.21,0.36,1.04,1.54,1.41
64,0.08,0.21,0.42,1.08,1.57,1.48
65,0.09,0.25,0.44,1.03,1.55,1.51
66,0.09,0.24,0.39,0.98,1.58,1.49
67,0.09,0.33,0.45,0.93,1.56,1.47
68,0.06,0.32,0.36,0.88,1.57,1.37
69,0.04,0.27,0.27,0.8,1.51,1.27
70,0.0,0.4,0.09,0.76,1.58,1.1
71,0.0,0.36,0.11,0.77,1.56,1.15
72,0.0,0.3,0.19,0.72,1.57,1.1
73,0.0,0.19,0.28,0.77,1.48,0.98
74,0.0,0.24,0.41,0.66,1.47,0.86
75,0.0,0.23,0.45,0.68,1.5,1.0
76,0.0,0.17,0.52,0.7,1.49,1.03
77,0.0,0.19,0.53,0.69,1.51,1.06
78,0.0,0.17,0.44,0.66,1.53,1.04
79,0.0,0.11,0.38,0.67,1.57,1.08
80,0.0,0.03,0.47,0.79,1.62,1.09
81,0.02,0.01,0.51,0.94,1.55,1.11
82,0.02,0.02,0.52,0.85,1.63,1.21
83,0.02,0.06,0.5,0.85,1.68,1.33
84,0.0,0.05,0.82,0.77,1.81,1.34
