w0,w1,w2,isc
-0.29910936112909564,-0.12359824652952565,0.4403203754123493,0.5887725267503776
0.26626100157187094,0.13204593303992904,-0.30950287975369495,-0.29665317490792453
0.17797284903663727,-0.32369995128251,0.010112437680677589,-0.2536524434826492
-0.15771830338673307,-0.10462572830491106,0.020703753810119557,0.2533583183623144
0.10762540565097926,-0.6078532662485344,-0.04539778710475254,0.1981514457038165
-0.1521133665394787,0.27162722251443533,0.014541181363566615,-0.14234804977475934
0.07218310076328098,0.062347374446579305,-0.005581204565650666,0.1325569860182083
0.08153339711111061,-0.17569324996994892,-0.7194638174376894,-0.09925072637366533
-0.6955327385501546,0.41899229707687485,0.24284566193306306,-0.08318543485198301
0.2555529318626416,-0.14074376138244404,0.13147126372703608,0.09758004233355555
0.11102906643802464,-0.09765086797811287,-0.23319808454700247,-0.025984457229377415
-0.3221858874508715,-0.3080044602841838,0.17679212705586028,-0.01953593937203374
0.20589917434846783,0.05888634296796779,-0.0410916126723019,0.0543099689387109
0.08106883950750071,0.12249042153375185,-0.023325432474296512,0.041040072086608544
0.12480018891835871,-0.19180475189345572,0.1206765495000168,0.005111460745146674
0.08177343763010969,-0.12236902556595894,0.027230335005229134,0.014366977288602381
-0.00875052970040759,-0.05946723535957664,-0.10213157895812972,0.020388621171609472
