frame,f1,f2,f3,f4,f5,f6
1,0.0,0.0,0.36,1.11,0.79,0.59
2,0.24,0.0,0.23,0.88,0.99,0.54
3,0.33,0.0,0.13,0.71,1.1,0.5
4,0.48,0.0,0.18,0.68,1.23,0.51
5,0.69,0.0,0.37,0.68,1.39,0.52
6,0.9,0.0,0.51,0.62,1.43,0.49
7,0.89,0.0,0.49,0.5,1.37,0.41
8,0.79,0.0,0.48,0.48,1.23,0.39
9,0.67,0.0,0.46,0.55,1.18,0.43
10,0.59,0.0,0.49,0.61,1.15,0.48
11,0.61,0.0,0.56,0.54,1.14,0.45
12,1.02,0.03,0.58,0.75,1.56,0.59
13,1.39,0.1,0.57,0.86,1.95,0.66
14,1.68,0.14,0.48,1.09,2.35,0.8
15,1.56,0.13,0.48,1.03,2.27,0.75
16,1.35,0.05,0.46,0.97,2.02,0.73
17,1.2,0.02,0.41,0.84,1.81,0.68
18,1.07,0.0,0.3,0.74,1.57,0.62
19,1.12,0.03,0.27,0.71,1.59,0.57
20,1.08,0.03,0.26,0.72,1.51,0.54
21,1.1,0.03,0.29,0.72,1.5,0.53
22,1.05,0.0,0.31,0.74,1.43,0.52
23,1.05,0.0,0.31,0.75,1.4,0.52
24,1.27,0.06,0.34,0.76,1.65,0.56
25,1.52,0.06,0.4,0.79,1.88,0.62
26,1.72,0.06,0.53,0.8,2.1,0.68
27,1.64,0.0,0.6,0.81,2.0,0.71
28,1.45,0.0,0.54,0.75,1.74,0.65
29,1.29,0.0,0.42,0.68,1.62,0.58
30,1.2,0.0,0.26,0.65,1.56,0.54
31,1.11,0.0,0.24,0.67,1.58,0.57
32,1.16,0.0,0.19,0.7,1.59,0.6
33,1.14,0.0,0.29,0.71,1.55,0.62
34,1.2,0.0,0.31,0.71,1.59,0.61
35,1.13,0.0,0.36,0.72,1.54,0.61
36,0.93,0.0,0.35,0.85,1.47,0.67
37,0.85,0.0,0.37,0.99,1.52,0.75
38,0.65,0.0,0.42,1.18,1.36,0.83
39,0.59,0.0,0.45,1.22,1.23,0.83
40,0.5,0.03,0.42,1.16,0.97,0.82
41,0.55,0.07,0.38,1.03,0.92,0.8
42,0.61,0.16,0.37,0.89,0.91,0.75
43,0.62,0.15,0.44,0.83,0.92,0.69
44,0.59,0.14,0.49,0.79,0.88,0.63
45,0.49,0.11,0.51,0.73,0.74,0.58
46,0.35,0.09,0.49,0.62,0.59,0.51
47,0.3,0.06,0.47,0.53,0.56,0.46
48,0.44,0.11,0.43,0.61,0.8,0.48
49,0.72,0.19,0.41,0.72,1.17,0.54
50,0.94,0.21,0.41,0.81,1.47,0.57
51,0.95,0.12,0.41,0.73,1.5,0.55
52,0.63,0.09,0.41,0.84,1.2,0.67
53,0.35,0.18,0.44,0.92,0.95,0.79
54,0.17,0.22,0.43,1.02,0.76,0.88
55,0.17,0.22,0.37,1.0,0.79,0.87
56,0.28,0.13,0.33,0.95,0.88,0.83
57,0.33,0.07,0.33,0.95,0.89,0.83
58,0.42,0.02,0.41,0.89,0.97,0.8
59,0.36,0.01,0.45,0.85,0.96,0.77
60,0.48,0.0,0.48,0.75,1.17,0.71
61,0.65,0.01,0.46,0.71,1.34,0.66
62,0.77,0.01,0.46,0.66,1.46,0.61
63,0.73,0.02,0.43,0.62,1.41,0.57
64,0.73,0.04,0.44,0.57,1.43,0.52
65,0.77,0.05,0.41,0.55,1.5,0.5
66,0.97,0.04,0.38,0.55,1.72,0.48
67,1.13,0.01,0.27,0.56,1.87,0.48
68,1.17,0.0,0.19,0.57,1.88,0.47
69,1.08,0.0,0.17,0.59,1.75,0.48
70,1.0,0.0,0.21,0.58,1.65,0.48
71,1.02,0.0,0.26,0.54,1.62,0.48
72,0.91,0.21,0.3,0.65,1.46,0.6
73,0.77,0.44,0.3,0.72,1.3,0.67
74,0.68,0.64,0.23,0.81,1.2,0.75
75,0.67,0.57,0.18,0.76,1.19,0.72
76,0.64,0.43,0.11,0.8,1.17,0.78
77,0.55,0.39,0.1,0.79,1.06,0.78
78,0.55,0.37,0.08,0.82,1.09,0.82
79,0.5,0.34,0.17,0.8,1.01,0.79
80,0.56,0.26,0.23,0.8,1.07,0.79
81,0.72,0.28,0.29,0.79,1.21,0.75
82,0.94,0.39,0.28,0.83,1.47,0.74
83,1.45,0.32,0.3,0.89,1.94,0.82
84,1.85,0.16,0.36,0.93,2.28,0.93
85,2.26,0.0,0.46,0.93,2.62,1.01
86,2.48,0.03,0.49,0.88,2.92,0.94
87,2.64,0.04,0.48,0.82,3.19,0.83
88,2.67,0.05,0.47,0.76,3.21,0.76
89,2.52,0.02,0.53,0.75,3.05,0.75
90,2.4,0.06,0.59,0.77,2.83,0.77
91,2.16,0.07,0.57,0.72,2.55,0.72
92,1.97,0.07,0.55,0.69,2.31,0.69
93,1.63,0.02,0.53,0.61,1.94,0.61
94,1.55,0.0,0.57,0.59,1.87,0.57
95,1.43,0.0,0.57,0.57,1.69,0.53
96,1.48,0.1,0.55,0.78,1.75,0.66
97,1.42,0.22,0.5,0.98,1.72,0.77
98,1.32,0.37,0.47,1.15,1.67,0.87
99,1.24,0.35,0.37,1.1,1.7,0.81
100,1.15,0.22,0.32,0.99,1.72,0.8
101,1.2,0.08,0.38,0.87,1.79,0.73
102,1.29,0.0,0.53,0.83,1.79,0.73
103,1.54,0.0,0.61,0.9,1.96,0.72
104,1.56,0.0,0.58,0.9,1.99,0.76
105,1.5,0.0,0.48,0.88,1.93,0.78
106,1.42,0.0,0.38,0.84,1.86,0.79
107,1.57,0.0,0.28,0.9,2.0,0.81
108,1.57,0.0,0.35,0.83,2.03,0.76
109,1.57,0.0,0.48,0.76,2.07,0.71
110,1.43,0.0,0.62,0.66,1.95,0.66
111,1.6,0.0,0.63,0.72,2.13,0.72
112,1.48,0.04,0.56,0.77,2.11,0.77
113,1.49,0.09,0.43,0.85,2.2,0.81
114,1.35,0.09,0.32,0.89,2.15,0.8
115,1.48,0.05,0.26,0.94,2.26,0.81
116,1.4,0.0,0.27,0.95,2.16,0.81
117,1.34,0.0,0.29,0.93,2.08,0.79
118,1.27,0.0,0.33,0.9,1.96,0.76
119,1.38,0.03,0.3,0.94,2.09,0.76
120,1.41,0.03,0.19,0.92,2.12,0.69
121,1.38,0.03,0.07,0.94,2.13,0.63
122,1.27,0.0,0.0,0.9,2.09,0.56
123,1.24,0.0,0.0,0.93,2.12,0.56
124,1.27,0.0,0.04,0.91,2.13,0.62
125,1.35,0.0,0.06,0.86,2.18,0.65
126,1.41,0.0,0.11,0.79,2.21,0.66
127,1.45,0.0,0.14,0.73,2.24,0.61
128,1.46,0.0,0.2,0.75,2.19,0.61
129,1.44,0.0,0.24,0.81,2.07,0.65
130,1.45,0.0,0.26,0.86,2.01,0.7
131,1.43,0.0,0.21,0.81,1.9,0.64
132,1.4,0.1,0.17,0.89,1.89,0.67
133,1.49,0.18,0.18,0.98,2.0,0.68
134,1.59,0.27,0.22,1.06,2.2,0.72
135,1.76,0.27,0.26,1.01,2.37,0.68
136,1.64,0.19,0.32,0.83,2.36,0.61
137,1.54,0.1,0.39,0.7,2.32,0.57
138,1.44,0.0,0.44,0.55,2.24,0.51
139,1.45,0.01,0.43,0.52,2.2,0.5
140,1.42,0.01,0.38,0.49,2.18,0.48
141,1.39,0.05,0.37,0.5,2.17,0.44
142,1.25,0.08,0.39,0.5,2.01,0.42
143,1.19,0.08,0.45,0.58,1.91,0.41
144,0.97,0.04,0.57,0.6,1.66,0.48
145,0.84,0.0,0.59,0.65,1.49,0.55
146,0.68,0.0,0.61,0.66,1.26,0.64
147,0.77,0.0,0.57,0.67,1.31,0.66
148,0.83,0.0,0.5,0.78,1.39,0.78
149,0.79,0.0,0.44,0.87,1.32,0.87
150,0.7,0.03,0.35,0.99,1.2,0.99
151,0.61,0.03,0.33,1.02,1.01,1.02
152,0.61,0.03,0.34,1.02,0.97,1.02
153,0.58,0.0,0.37,0.95,0.87,0.95
154,0.59,0.03,0.42,0.86,0.88,0.86
155,0.6,0.06,0.44,0.82,0.88,0.82
156,0.62,0.06,0.52,0.84,0.97,0.82
157,0.62,0.03,0.6,0.84,1.03,0.82
158,0.7,0.0,0.58,0.83,1.18,0.8
159,0.77,0.0,0.52,0.8,1.28,0.79
160,1.08,0.0,0.53,0.88,1.57,0.82
161,1.32,0.0,0.64,0.99,1.85,0.88
162,1.54,0.0,0.76,1.15,2.12,0.96
163,1.69,0.0,0.71,1.18,2.27,0.92
164,1.73,0.0,0.63,1.17,2.2,0.87
165,1.79,0.0,0.55,1.11,2.12,0.81
166,1.77,0.0,0.5,1.11,2.01,0.84
167,1.83,0.0,0.46,1.18,2.06,0.89
168,1.71,0.0,0.44,1.14,2.03,0.93
169,1.57,0.0,0.44,1.07,2.01,0.95
170,1.46,0.0,0.42,0.96,2.03,0.95
171,1.43,0.0,0.41,0.92,1.96,0.91
172,1.34,0.03,0.34,0.8,1.93,0.79
173,1.18,0.05,0.29,0.66,1.79,0.66
174,1.22,0.05,0.22,0.57,1.87,0.57
175,1.22,0.02,0.21,0.56,1.85,0.56
176,1.25,0.0,0.25,0.54,1.85,0.54
177,1.16,0.0,0.27,0.5,1.8,0.5
178,1.19,0.0,0.34,0.46,1.81,0.42
179,1.25,0.0,0.36,0.44,1.88,0.39
180,1.4,0.0,0.48,0.43,1.86,0.38
181,1.76,0.0,0.55,0.51,2.21,0.45
182,2.15,0.0,0.59,0.66,2.55,0.53
183,2.43,0.0,0.57,0.78,2.94,0.6
184,2.24,0.02,0.57,0.86,2.8,0.72
185,2.13,0.04,0.56,0.85,2.76,0.79
186,2.15,0.1,0.52,0.96,2.76,0.91
187,2.32,0.16,0.48,1.01,2.86,0.91
188,2.16,0.23,0.43,1.1,2.72,0.92
189,1.94,0.3,0.39,1.15,2.63,0.92
190,1.7,0.35,0.36,1.19,2.51,0.94
191,1.54,0.35,0.38,1.11,2.25,0.9
192,1.28,0.32,0.43,0.97,2.01,0.83
193,1.07,0.32,0.49,0.8,1.81,0.74
194,1.16,0.3,0.43,0.73,1.93,0.66
195,1.36,0.23,0.35,0.73,2.01,0.62
196,1.23,0.11,0.21,0.72,1.81,0.58
197,0.99,0.06,0.18,0.68,1.62,0.57
198,0.72,0.06,0.19,0.61,1.41,0.56
199,0.87,0.05,0.15,0.63,1.55,0.6
200,1.03,0.04,0.09,0.66,1.7,0.66
