frame,f1,f2,f3,f4,f5,f6
1,0.0,1.81,2.11,1.76,0.09,1.39
2,0.07,1.55,2.14,1.8,0.45,1.81
3,0.11,1.68,2.15,1.85,0.53,1.89
4,0.17,2.1,2.14,1.75,0.53,1.68
5,0.14,1.94,2.29,1.85,0.5,1.56
6,0.1,1.35,2.23,1.65,0.5,1.57
7,0.09,0.83,2.15,1.47,0.45,1.49
8,0.07,0.83,2.08,1.06,0.36,1.23
9,0.06,1.03,2.16,0.72,0.46,0.92
10,0.01,0.66,2.13,0.35,0.6,0.84
11,0.0,0.36,2.2,0.25,0.76,0.88
12,0.0,0.21,2.26,0.13,0.75,0.76
13,0.0,0.25,2.31,0.09,0.6,0.57
14,0.0,0.32,2.46,0.0,0.34,0.46
15,0.0,0.28,2.54,0.0,0.17,0.57
16,0.0,0.39,2.69,0.0,0.16,0.62
17,0.0,0.49,2.56,0.01,0.3,0.51
18,0.0,0.4,2.42,0.01,0.35,0.37
19,0.0,0.3,2.27,0.02,0.35,0.36
20,0.0,0.23,2.25,0.07,0.26,0.32
21,0.0,0.25,2.29,0.18,0.24,0.35
22,0.0,0.27,2.38,0.19,0.23,0.36
23,0.0,0.54,2.26,0.19,0.37,0.4
24,0.0,0.49,1.9,0.08,0.42,0.27
25,0.0,0.4,1.4,0.06,0.42,0.15
26,0.0,0.12,1.08,0.0,0.35,0.04
27,0.0,0.1,0.99,0.03,0.33,0.19
28,0.0,0.09,1.11,0.03,0.36,0.23
29,0.0,0.02,1.19,0.04,0.3,0.28
30,0.0,0.0,1.21,0.03,0.3,0.15
31,0.0,0.07,1.11,0.08,0.26,0.26
32,0.0,0.12,1.02,0.15,0.26,0.3
33,0.0,0.21,1.03,0.2,0.25,0.42
34,0.0,0.34,1.09,0.21,0.3,0.31
35,0.01,0.47,1.12,0.24,0.28,0.45
36,0.01,0.39,1.14,0.31,0.28,0.5
37,0.01,0.19,1.06,0.33,0.25,0.67
38,0.01,0.04,1.07,0.35,0.29,0.71
39,0.01,0.09,1.0,0.33,0.31,0.77
40,0.02,0.1,1.04,0.39,0.29,0.79
41,0.01,0.11,1.02,0.51,0.24,0.85
42,0.02,0.11,0.99,0.52,0.2,0.81
43,0.01,0.1,0.93,0.56,0.2,0.77
44,0.01,0.08,0.97,0.41,0.23,0.65
45,0.0,0.02,1.02,0.41,0.26,0.61
46,0.0,0.09,1.04,0.31,0.26,0.43
47,0.0,0.07,1.0,0.28,0.23,0.31
48,0.03,0.1,0.99,0.26,0.23,0.24
49,0.04,0.04,1.06,0.21,0.23,0.27
50,0.06,0.04,1.08,0.17,0.21,0.28
51,0.04,0.11,1.12,0.19,0.21,0.35
