frame,f1,f2,f3,f4,f5,f6
1,0.55,0.27,1.08,0.42,1.36,0.08
2,0.94,0.09,1.31,0.35,1.11,0.11
3,1.19,0.0,1.42,0.37,1.07,0.1
4,1.36,0.0,1.49,0.48,1.12,0.07
5,1.42,0.0,1.49,0.58,1.18,0.09
6,1.49,0.0,1.43,0.7,1.23,0.17
7,1.52,0.0,1.35,0.61,1.32,0.17
8,1.55,0.0,1.4,0.48,1.32,0.16
9,1.79,0.0,1.57,0.48,1.48,0.29
10,2.09,0.0,1.7,0.66,1.6,0.49
11,2.79,0.0,1.83,0.88,1.98,0.69
12,3.51,0.0,1.9,1.18,2.42,0.89
13,4.22,0.0,2.12,1.37,2.87,1.19
14,4.5,0.0,2.23,1.56,3.13,1.32
15,4.59,0.0,2.26,1.42,3.1,1.3
16,4.65,0.0,2.17,1.36,3.15,1.11
17,4.6,0.0,2.12,1.25,3.14,0.95
18,4.56,0.0,2.12,1.25,3.18,0.79
19,4.35,0.0,2.14,1.22,3.1,0.65
20,4.11,0.0,2.36,1.17,2.89,0.65
21,3.2,0.0,2.33,0.96,2.38,0.41
22,2.13,0.02,2.36,0.74,1.85,0.22
23,1.17,0.1,2.19,0.49,1.46,0.1
24,0.88,0.22,2.26,0.38,1.32,0.21
25,0.76,0.23,2.44,0.46,1.31,0.59
26,0.8,0.25,2.8,0.69,1.15,0.72
27,0.81,0.21,3.21,0.81,1.0,0.86
28,0.88,0.19,3.41,0.75,0.89,0.69
29,0.85,0.12,3.39,0.52,0.8,0.59
30,0.95,0.05,3.26,0.53,0.84,0.58
31,1.1,0.03,2.99,0.84,0.9,0.8
32,1.33,0.0,2.56,1.16,1.05,1.11
33,1.5,0.0,1.91,1.63,1.28,1.28
34,1.57,0.0,1.32,1.89,1.28,1.24
35,1.76,0.0,1.05,1.77,1.32,0.9
36,2.43,0.0,0.84,2.51,1.91,1.03
37,3.3,0.0,0.82,2.74,2.93,1.39
38,3.83,0.0,0.68,2.9,3.89,2.34
39,4.04,0.0,0.75,1.91,4.15,3.01
40,3.99,0.0,0.72,1.78,4.09,3.66
41,4.13,0.0,0.57,2.24,4.34,3.97
42,4.07,0.0,0.42,2.6,4.7,4.13
43,3.74,0.0,0.26,2.61,4.91,4.0
44,3.26,0.0,0.4,2.12,4.86,3.44
45,2.93,0.0,0.5,1.7,4.65,2.81
46,3.09,0.0,0.75,1.23,4.68,2.2
47,3.53,0.0,0.76,1.21,4.94,2.05
48,3.76,0.0,0.96,1.2,5.06,1.79
49,3.73,0.0,0.94,1.19,4.9,1.77
50,3.52,0.0,0.92,1.16,4.5,1.92
51,3.14,0.0,0.79,1.21,4.09,2.27
52,2.97,0.0,0.59,1.3,4.0,2.56
53,2.72,0.0,0.54,1.5,3.82,2.55
54,2.89,0.0,0.54,1.67,3.85,2.67
55,3.15,0.0,0.67,1.84,3.89,2.88
56,3.42,0.07,0.76,1.93,3.97,3.12
57,3.57,0.09,0.75,1.99,4.1,2.97
58,3.72,0.09,0.68,2.18,4.18,2.94
59,4.04,0.02,0.44,2.67,4.0,3.18
60,4.28,0.0,0.27,3.01,3.71,3.38
61,4.74,0.0,0.11,3.36,3.73,3.4
62,5.14,0.0,0.07,3.42,3.98,3.13
63,5.5,0.0,0.0,3.48,4.01,2.91
64,5.64,0.0,0.0,3.12,3.85,2.45
65,5.54,0.0,0.0,2.62,3.63,2.09
66,5.2,0.04,0.0,2.29,3.4,1.87
67,4.9,0.04,0.48,1.93,3.27,1.28
68,4.63,0.04,1.06,1.62,3.15,0.9
69,4.62,0.0,1.69,1.63,3.28,0.6
70,4.33,0.0,1.55,2.26,3.03,1.06
71,4.22,0.0,1.26,3.08,3.16,1.46
72,4.12,0.0,0.74,3.56,3.3,1.79
73,3.95,0.0,0.58,3.63,3.5,1.82
74,4.04,0.0,0.44,3.53,3.67,1.91
75,4.31,0.0,0.81,3.61,3.92,2.06
76,4.58,0.0,1.07,3.74,4.16,2.24
77,4.37,0.0,1.33,3.73,4.06,2.16
78,3.68,0.0,1.32,3.43,3.6,1.98
79,3.18,0.0,1.51,3.05,3.17,1.56
80,2.72,0.0,2.04,2.62,2.73,1.32
81,2.53,0.0,2.57,2.1,2.39,0.92
82,2.3,0.0,2.97,1.55,2.06,0.77
83,2.28,0.0,3.03,1.22,1.9,0.42
84,2.0,0.0,2.57,1.23,1.79,0.33
85,1.73,0.0,2.26,1.2,1.69,0.23
86,1.62,0.0,1.98,1.08,1.67,0.21
87,1.51,0.0,2.01,0.81,1.58,0.11
88,1.53,0.0,1.98,0.69,1.59,0.02
89,1.26,0.0,1.91,0.67,1.5,0.0
90,1.26,0.0,1.87,0.54,1.63,0.0
91,1.44,0.0,1.77,0.55,1.78,0.0
92,1.67,0.0,1.62,0.55,1.86,0.0
93,1.96,0.0,1.71,0.69,1.92,0.06
94,2.0,0.0,1.84,0.72,1.99,0.06
95,2.03,0.0,2.1,0.84,1.98,0.1
96,1.91,0.0,2.16,0.63,1.93,0.07
97,1.87,0.0,2.32,0.5,1.82,0.07
98,1.78,0.0,2.37,0.4,1.62,0.1
