frame,f1,f2,f3,f4,f5,f6
1,0.04,0.27,1.11,0.11,0.16,0.49
2,0.21,0.21,1.17,0.15,0.23,0.47
3,0.29,0.12,1.26,0.18,0.24,0.59
4,0.3,0.06,1.3,0.15,0.18,0.65
5,0.31,0.06,1.29,0.22,0.16,0.69
6,0.29,0.14,1.21,0.3,0.24,0.79
7,0.27,0.25,1.18,0.35,0.36,0.94
8,0.22,0.35,1.36,0.43,0.44,1.1
9,0.21,0.43,1.57,0.48,0.44,1.15
10,0.2,0.46,1.69,0.59,0.39,1.2
11,0.2,0.47,1.71,0.64,0.24,1.2
12,0.13,0.32,1.42,0.56,0.14,0.88
13,0.06,0.19,1.25,0.46,0.05,0.61
14,0.0,0.1,0.85,0.39,0.06,0.4
15,0.0,0.13,0.76,0.37,0.06,0.38
16,0.01,0.14,0.58,0.36,0.09,0.36
17,0.04,0.13,0.69,0.26,0.09,0.28
18,0.13,0.12,0.85,0.18,0.06,0.26
19,0.27,0.09,1.09,0.08,0.07,0.19
20,0.37,0.08,1.18,0.06,0.13,0.17
21,0.41,0.1,1.13,0.07,0.23,0.16
22,0.44,0.11,0.98,0.09,0.25,0.22
23,0.49,0.07,1.0,0.07,0.23,0.22
24,0.53,0.02,0.95,0.2,0.18,0.34
25,0.57,0.0,0.94,0.26,0.17,0.33
26,0.6,0.01,0.93,0.38,0.26,0.38
27,0.64,0.01,0.99,0.3,0.35,0.28
28,0.67,0.03,1.02,0.35,0.56,0.43
29,0.7,0.04,1.09,0.39,0.57,0.51
30,0.75,0.07,1.03,0.54,0.59,0.7
31,0.76,0.04,1.08,0.7,0.45,0.77
32,0.82,0.02,1.03,0.79,0.4,0.85
33,0.84,0.0,1.15,0.73,0.42,0.92
34,0.88,0.03,1.15,0.65,0.49,0.93
35,0.89,0.03,1.14,0.56,0.49,0.92
36,0.91,0.03,1.2,0.43,0.51,0.73
37,0.91,0.0,1.32,0.36,0.63,0.49
38,0.93,0.0,1.4,0.36,0.66,0.32
39,0.96,0.0,1.37,0.48,0.55,0.3
40,1.01,0.0,1.28,0.48,0.39,0.32
41,1.02,0.0,1.12,0.42,0.39,0.33
42,1.06,0.0,1.01,0.36,0.49,0.26
43,1.08,0.0,1.03,0.32,0.53,0.21
44,1.12,0.0,1.22,0.29,0.54,0.13
45,1.13,0.0,1.36,0.27,0.46,0.13
46,1.16,0.0,1.36,0.24,0.4,0.2
47,1.15,0.0,1.31,0.26,0.42,0.22
48,1.08,0.0,1.37,0.2,0.37,0.43
49,0.99,0.0,1.48,0.17,0.34,0.54
50,0.94,0.0,1.67,0.1,0.23,0.67
51,0.97,0.0,1.62,0.17,0.18,0.58
52,1.0,0.0,1.54,0.14,0.16,0.56
53,1.03,0.0,1.41,0.2,0.18,0.65
54,1.04,0.0,1.4,0.17,0.29,0.8
55,1.08,0.0,1.44,0.26,0.39,0.97
56,1.11,0.0,1.46,0.23,0.48,0.95
57,1.14,0.0,1.46,0.27,0.48,0.87
58,1.12,0.0,1.48,0.25,0.44,0.71
59,1.08,0.0,1.43,0.26,0.31,0.69
60,0.95,0.0,1.64,0.21,0.23,0.48
61,0.82,0.0,1.58,0.21,0.1,0.39
62,0.64,0.0,1.6,0.17,0.05,0.17
63,0.56,0.0,1.37,0.12,0.0,0.14
64,0.45,0.0,1.35,0.09,0.05,0.08
65,0.39,0.0,1.27,0.07,0.1,0.07
66,0.38,0.0,1.2,0.1,0.17,0.09
67,0.36,0.0,1.1,0.16,0.18,0.12
68,0.36,0.0,1.0,0.21,0.2,0.12
69,0.34,0.0,0.98,0.25,0.18,0.17
70,0.35,0.05,1.03,0.21,0.13,0.11
71,0.32,0.25,1.11,0.26,0.2,0.12
72,0.24,0.52,1.14,0.32,0.2,0.06
73,0.13,0.88,1.02,0.42,0.23,0.08
74,0.12,0.7,1.09,0.45,0.23,0.07
75,0.14,0.53,1.07,0.51,0.32,0.1
76,0.18,0.12,1.17,0.52,0.39,0.1
77,0.12,0.17,1.01,0.57,0.4,0.16
78,0.13,0.25,1.02,0.48,0.34,0.14
79,0.15,0.37,0.97,0.44,0.34,0.15
80,0.19,0.34,0.92,0.35,0.4,0.1
81,0.17,0.33,0.89,0.32,0.57,0.12
82,0.14,0.21,0.9,0.27,0.63,0.08
83,0.11,0.16,1.03,0.32,0.57,0.11
84,0.11,0.01,1.01,0.4,0.37,0.09
85,0.1,0.11,0.92,0.5,0.27,0.13
86,0.12,0.17,0.7,0.5,0.34,0.12
87,0.15,0.19,0.64,0.47,0.41,0.14
88,0.22,0.09,0.65,0.39,0.43,0.12
89,0.27,0.03,0.72,0.33,0.39,0.08
90,0.31,0.09,0.73,0.28,0.44,0.03
91,0.28,0.19,0.78,0.32,0.57,0.08
92,0.28,0.31,0.82,0.38,0.63,0.14
93,0.27,0.34,0.85,0.49,0.71,0.24
94,0.3,0.36,0.86,0.53,0.62,0.26
95,0.31,0.38,0.89,0.53,0.56,0.28
96,0.31,0.28,0.9,0.51,0.43,0.25
97,0.3,0.32,0.9,0.51,0.4,0.24
98,0.25,0.31,0.83,0.54,0.31,0.22
99,0.21,0.43,0.84,0.51,0.31,0.2
100,0.18,0.4,0.76,0.59,0.33,0.25
101,0.17,0.35,0.81,0.56,0.4,0.24
102,0.15,0.22,0.81,0.6,0.39,0.27
103,0.13,0.22,0.88,0.56,0.36,0.22
104,0.12,0.21,0.85,0.58,0.33,0.23
105,0.12,0.29,0.76,0.57,0.3,0.26
106,0.13,0.36,0.64,0.5,0.33,0.25
107,0.11,0.41,0.6,0.42,0.34,0.23
108,0.07,0.47,0.61,0.41,0.3,0.22
109,0.02,0.49,0.6,0.5,0.21,0.27
110,0.0,0.46,0.47,0.57,0.19,0.3
111,0.0,0.43,0.37,0.56,0.25,0.28
