frame,f1,f2,f3,f4,f5,f6
1,0.61,0.0,0.99,1.72,1.79,0.67
2,0.85,0.0,0.69,1.79,1.48,0.75
3,1.01,0.0,0.52,2.24,1.35,1.03
4,1.04,0.0,0.41,2.53,1.35,1.29
5,1.16,0.0,0.22,2.81,1.39,1.49
6,1.13,0.0,0.08,2.75,1.47,1.52
7,1.02,0.0,0.04,2.74,1.56,1.55
8,0.83,0.0,0.07,2.78,1.49,1.62
9,0.78,0.03,0.06,2.95,1.35,1.64
10,0.84,0.03,0.11,3.2,1.34,1.7
11,0.98,0.1,0.17,3.42,1.35,1.64
12,1.15,0.07,0.24,3.46,1.62,1.57
13,1.29,0.07,0.32,3.27,1.76,1.37
14,1.08,0.0,0.23,2.76,1.76,1.25
15,0.85,0.0,0.33,2.06,1.5,1.08
16,0.63,0.01,0.78,1.08,1.15,0.8
17,0.69,0.08,1.38,0.44,0.91,0.46
18,0.65,0.13,1.97,0.0,0.78,0.15
19,0.58,0.14,2.15,0.0,0.86,0.04
20,0.53,0.12,2.3,0.0,0.87,0.0
21,0.55,0.17,2.38,0.0,0.8,0.09
22,0.62,0.2,2.43,0.02,0.61,0.11
23,0.65,0.27,2.7,0.12,0.47,0.22
24,0.62,0.2,2.74,0.31,0.33,0.32
25,0.61,0.16,2.76,0.62,0.3,0.53
26,0.61,0.03,2.46,0.99,0.31,0.72
27,0.75,0.0,2.75,0.96,0.5,0.89
28,0.8,0.0,2.99,0.64,0.69,0.77
29,0.88,0.02,3.47,0.18,0.84,0.54
30,0.84,0.02,3.62,0.01,0.83,0.23
31,0.83,0.02,3.72,0.01,0.85,0.28
32,1.06,0.0,4.01,0.74,0.85,0.81
33,1.35,0.0,4.24,1.32,0.92,1.26
34,1.64,0.0,4.55,1.85,0.89,1.55
35,1.63,0.0,4.52,1.64,0.84,1.46
36,1.47,0.0,4.36,1.58,0.72,1.62
37,1.22,0.0,3.95,1.69,0.62,1.75
38,0.96,0.0,2.88,1.92,0.62,1.79
39,0.83,0.03,2.0,2.53,0.68,1.92
40,0.73,0.08,1.44,3.02,0.79,2.17
41,0.71,0.16,1.78,3.1,0.75,2.18
42,0.72,0.17,2.31,2.68,0.72,2.0
43,0.84,0.17,2.61,2.38,0.73,1.76
44,0.9,0.1,2.81,2.41,0.81,1.72
45,0.92,0.06,2.56,2.56,0.9,1.66
46,0.94,0.02,2.57,2.5,0.77,1.65
47,0.93,0.02,2.45,2.45,0.74,1.66
48,0.89,0.02,2.28,2.14,0.71,1.56
49,0.82,0.0,2.05,1.88,0.87,1.43
50,0.8,0.0,2.13,1.59,0.91,1.23
51,0.74,0.01,2.24,1.11,1.0,0.89
52,0.65,0.01,2.42,0.76,1.02,0.59
53,0.57,0.07,2.37,0.35,1.01,0.34
54,0.63,0.06,2.49,0.6,0.96,0.59
55,0.73,0.1,2.67,0.87,0.95,0.86
56,0.88,0.04,2.84,1.26,0.98,1.27
57,0.92,0.09,2.93,1.59,1.07,1.49
58,0.92,0.09,2.88,1.73,1.13,1.61
59,0.9,0.09,2.88,1.8,1.23,1.61
60,0.84,0.04,2.67,1.81,1.26,1.36
61,0.79,0.0,2.44,1.9,1.21,1.15
62,0.73,0.0,2.03,1.82,1.19,0.99
63,0.7,0.0,2.13,1.68,1.06,1.07
64,0.64,0.0,2.23,1.56,0.91,1.13
65,0.58,0.0,2.5,1.63,0.83,1.14
66,0.56,0.0,2.6,1.68,0.84,1.15
67,0.58,0.0,2.52,1.54,0.77,1.12
68,0.54,0.07,2.46,1.33,0.66,1.13
69,0.49,0.1,2.49,1.16,0.5,1.15
70,0.43,0.17,2.6,1.29,0.49,1.29
71,0.47,0.11,2.32,1.44,0.48,1.34
72,0.45,0.07,2.02,1.54,0.59,1.29
73,0.46,0.01,1.81,1.41,0.75,1.12
74,0.39,0.0,1.89,1.39,0.87,1.07
75,0.36,0.0,1.78,1.5,0.91,1.18
76,0.29,0.0,1.74,1.75,0.85,1.36
77,0.24,0.0,1.77,1.95,0.85,1.54
78,0.22,0.0,1.62,2.02,0.96,1.65
79,0.27,0.0,1.61,2.08,1.11,1.67
80,0.3,0.0,1.48,2.05,1.21,1.6
81,0.38,0.0,1.64,2.1,1.17,1.49
82,0.41,0.0,1.55,2.05,1.22,1.49
83,0.46,0.01,1.51,2.06,1.21,1.48
84,0.46,0.02,1.29,1.6,1.06,1.34
85,0.42,0.08,1.24,1.17,0.85,1.28
86,0.35,0.14,1.17,0.61,0.72,1.2
87,0.28,0.26,1.43,0.44,0.74,1.09
88,0.21,0.38,1.82,0.2,0.84,0.85
89,0.18,0.56,2.15,0.08,0.85,0.72
90,0.16,0.72,2.24,0.0,0.76,0.64
91,0.2,0.87,2.11,0.0,0.57,0.53
92,0.26,0.9,2.1,0.0,0.42,0.44
93,0.3,0.81,2.19,0.01,0.41,0.33
94,0.38,0.71,2.23,0.01,0.45,0.39
95,0.41,0.64,2.38,0.04,0.56,0.39
96,0.47,0.6,2.76,0.03,0.59,0.42
97,0.5,0.5,2.99,0.07,0.77,0.3
98,0.56,0.42,2.96,0.1,0.85,0.2
99,0.64,0.25,2.83,0.34,0.99,0.26
100,0.71,0.12,3.01,0.51,0.9,0.37
101,0.78,0.0,3.24,0.62,0.94,0.46
102,0.72,0.02,3.07,0.75,0.94,0.59
103,0.67,0.08,2.69,1.04,0.95,0.83
104,0.51,0.2,2.25,1.28,0.81,1.07
105,0.4,0.36,1.96,1.39,0.75,1.22
106,0.39,0.41,1.6,1.49,0.67,1.32
107,0.5,0.44,1.28,1.64,0.75,1.41
108,0.53,0.41,1.51,1.24,0.64,1.05
109,0.44,0.47,1.7,0.65,0.68,0.57
110,0.32,0.47,2.17,0.09,0.57,0.15
111,0.33,0.47,2.13,0.13,0.64,0.14
112,0.45,0.42,2.32,0.28,0.71,0.37
113,0.6,0.39,2.43,0.65,0.84,0.52
114,0.66,0.31,2.53,1.18,0.99,0.85
115,0.57,0.25,2.42,1.64,1.11,0.9
116,0.43,0.21,2.09,1.88,1.2,1.04
117,0.34,0.22,1.67,1.87,1.27,0.97
118,0.27,0.22,1.44,1.87,1.34,1.03
119,0.27,0.32,1.24,1.83,1.39,0.99
120,0.29,0.48,1.22,1.7,1.33,0.85
121,0.31,0.63,1.21,1.61,1.23,0.7
122,0.32,0.6,1.13,1.48,1.19,0.55
123,0.38,0.63,1.19,1.63,1.3,0.82
