frame,f1,f2,f3,f4,f5,f6
1,5.69,0.0,2.17,1.35,4.55,1.1
2,6.29,0.0,2.29,1.37,4.59,1.32
3,6.54,0.0,2.36,1.39,4.5,1.47
4,6.48,0.0,2.44,1.41,4.36,1.54
5,6.57,0.0,2.4,1.44,4.43,1.58
6,6.68,0.0,2.42,1.46,4.52,1.61
7,6.73,0.0,2.41,1.47,4.61,1.6
8,6.71,0.0,2.4,1.54,4.63,1.59
9,6.65,0.0,2.41,1.6,4.6,1.6
10,6.73,0.0,2.47,1.59,4.62,1.55
11,6.9,0.0,2.43,1.53,4.79,1.48
12,7.21,0.0,2.23,1.4,4.99,1.31
13,7.34,0.0,1.97,1.32,5.07,1.2
14,7.42,0.0,1.85,1.23,5.07,1.13
15,7.47,0.0,1.89,1.18,5.09,1.13
16,7.57,0.0,1.89,1.12,5.18,1.14
17,7.55,0.0,1.92,1.16,5.13,1.11
18,7.48,0.0,1.99,1.25,5.04,1.11
19,7.33,0.0,2.11,1.32,4.86,1.15
20,7.21,0.0,2.19,1.36,4.71,1.24
21,7.13,0.0,2.19,1.33,4.57,1.31
22,7.11,0.0,2.13,1.37,4.71,1.31
23,7.01,0.0,1.95,1.48,4.79,1.31
24,7.07,0.0,1.9,1.56,5.1,1.3
25,7.19,0.0,1.89,1.54,5.21,1.31
26,7.36,0.0,2.0,1.44,5.33,1.28
27,7.35,0.0,2.08,1.38,5.23,1.32
28,7.17,0.0,2.13,1.39,5.0,1.38
29,7.02,0.0,2.21,1.39,4.82,1.44
30,6.84,0.0,2.3,1.36,4.71,1.5
31,6.85,0.0,2.38,1.36,4.74,1.52
32,6.98,0.0,2.39,1.44,4.94,1.54
33,7.1,0.0,2.29,1.5,5.04,1.5
34,6.97,0.0,2.2,1.48,4.94,1.4
35,6.83,0.0,2.19,1.46,4.74,1.35
36,6.73,0.0,2.14,1.48,4.45,1.3
37,6.67,0.0,2.09,1.48,4.35,1.25
38,6.55,0.0,2.05,1.42,4.25,1.16
39,6.57,0.0,1.92,1.47,4.32,1.18
40,6.83,0.0,1.79,1.5,4.51,1.27
41,7.02,0.0,1.67,1.55,4.62,1.35
42,6.99,0.0,1.71,1.56,4.73,1.34
43,6.78,0.0,1.75,1.6,4.65,1.34
44,6.64,0.0,1.76,1.69,4.67,1.33
45,6.73,0.0,1.81,1.68,4.8,1.31
46,6.9,0.0,1.86,1.72,5.01,1.32
47,6.76,0.0,1.86,1.8,4.95,1.34
48,6.76,0.0,1.95,1.88,4.91,1.35
49,6.68,0.0,2.04,1.96,4.79,1.32
50,6.73,0.0,2.15,1.92,4.85,1.33
51,6.66,0.0,2.14,1.92,4.93,1.37
52,6.34,0.0,2.08,1.92,4.8,1.38
53,6.06,0.0,1.97,1.89,4.61,1.34
54,5.66,0.0,1.82,1.86,4.23,1.31
55,5.61,0.0,1.85,1.81,4.19,1.26
56,5.61,0.0,1.94,1.8,4.2,1.25
57,5.74,0.0,2.05,1.75,4.38,1.22
58,5.79,0.0,2.06,1.76,4.4,1.23
59,5.94,0.0,2.04,1.77,4.56,1.21
60,6.05,0.0,2.07,1.82,4.69,1.17
61,6.22,0.04,2.1,1.83,4.94,1.18
62,6.17,0.04,2.12,1.82,4.96,1.13
63,6.0,0.04,2.08,1.89,4.87,1.12
64,5.76,0.0,2.05,1.95,4.61,1.09
65,5.69,0.0,1.98,2.04,4.47,1.11
66,5.71,0.0,1.91,2.09,4.4,1.14
67,5.81,0.0,1.99,2.15,4.53,1.23
68,5.9,0.0,2.13,2.11,4.71,1.33
69,5.93,0.0,2.23,2.07,4.83,1.44
70,5.95,0.0,2.21,2.03,4.83,1.43
71,6.03,0.0,2.16,1.93,4.85,1.39
72,5.93,0.0,2.09,1.71,4.58,1.31
73,5.79,0.0,2.03,1.47,4.33,1.21
74,5.51,0.0,2.03,1.37,3.94,1.17
75,5.45,0.0,2.09,1.63,3.91,1.23
76,5.45,0.0,2.12,1.9,4.03,1.3
77,5.62,0.0,2.12,2.04,4.3,1.36
78,5.75,0.0,2.11,1.97,4.46,1.4
79,5.89,0.0,2.12,1.9,4.55,1.44
80,5.94,0.0,2.15,1.91,4.54,1.37
81,5.99,0.0,2.13,1.86,4.59,1.28
82,5.95,0.0,2.1,1.88,4.53,1.17
83,5.91,0.0,1.94,1.85,4.54,1.18
84,5.9,0.0,1.93,1.81,4.65,1.14
85,5.96,0.0,1.94,1.72,4.84,1.12
86,6.0,0.0,2.06,1.65,4.98,1.04
87,5.91,0.0,1.95,1.63,4.94,1.01
88,5.78,0.0,1.84,1.64,4.83,1.0
89,5.53,0.0,1.64,1.64,4.58,1.05
90,5.46,0.0,1.55,1.65,4.42,1.14
91,5.42,0.0,1.44,1.6,4.36,1.2
92,5.42,0.0,1.64,1.83,4.4,1.24
93,5.48,0.0,1.8,1.98,4.46,1.26
94,5.5,0.0,1.96,2.16,4.49,1.28
95,5.68,0.0,1.89,2.04,4.49,1.27
96,5.78,0.0,1.91,2.01,4.54,1.3
97,5.73,0.03,1.97,1.9,4.56,1.3
98,5.61,0.07,2.03,1.87,4.6,1.32
99,5.52,0.14,2.05,1.83,4.62,1.33
100,5.59,0.18,2.1,1.83,4.63,1.36
101,5.65,0.18,2.15,1.76,4.69,1.34
102,5.64,0.11,2.19,1.75,4.73,1.37
103,5.56,0.04,2.16,1.8,4.73,1.42
104,5.42,0.0,2.18,1.88,4.65,1.44
105,5.28,0.0,2.22,1.9,4.52,1.44
106,5.24,0.0,2.33,1.91,4.47,1.44
107,5.19,0.0,2.36,1.79,4.37,1.34
