w0,w1,w2,isc
0.1420453269495631,-0.062407085468600326,-0.05322995073141279,-0.27782627012166766
-0.1040027891182581,-0.2924379673092844,-0.17941910404954436,0.2291524596170694
-0.4898716994901176,0.32203338347875526,-0.2769704273399882,0.1463572120731806
-0.0012364282755829483,-0.028464123862161305,-0.19736769803120094,-0.1362256826038125
0.08193116114854491,0.10756582812158852,0.005430045561235739,-0.10903386483956588
0.34349830968018874,0.004150126919807111,0.01910887500277091,0.10083033322404114
-0.04868420945593972,0.07431015274617296,0.13064569889353522,0.06146686100349002
0.3547396671364491,0.41653774756618883,-0.4267717229453805,-0.057052735121066796
-0.4234419014350243,-0.5344441932676548,0.0642346895513955,-0.04801447733494119
-0.24235967971822006,-0.1329458884379262,-0.4453449015742466,-0.037206213171186824
-0.0998732062493526,-0.40510824385442484,0.02116178660479394,0.047185325832126916
0.17692047526835336,0.15217930648012223,-0.28581181231417857,0.035417450720380425
-0.3353572367203756,0.037856594471909394,0.36133448452066375,-0.018633825809807457
0.14323525477835064,0.3207146514059101,0.44271991904908287,0.02506999730365985
0.19506942939485186,0.11021202398477307,0.0029018379781954786,0.01592705250264661
-0.13409640612593468,-0.021859110253129095,-0.1680191394126673,0.006461367755493402
-0.08823283758483319,-0.0892435085748616,0.10156237830276832,-0.006808904627402575
