frame,f1,f2,f3,f4,f5,f6
1,0.6,1.17,2.02,1.63,0.34,0.47
2,0.67,1.47,1.63,2.11,0.34,0.64
3,0.68,1.71,1.55,2.26,0.34,0.7
4,0.73,1.84,1.52,2.17,0.28,0.6
5,0.71,1.56,1.59,2.3,0.18,0.68
6,0.73,1.15,1.53,2.54,0.21,0.8
7,0.69,0.72,1.53,2.65,0.25,0.95
8,0.69,0.57,1.44,2.52,0.36,0.94
9,0.72,0.53,1.34,2.39,0.31,0.89
10,0.7,0.59,1.13,2.29,0.37,0.84
11,0.64,0.6,1.02,2.24,0.34,0.84
12,0.56,0.65,0.74,1.93,0.28,0.76
13,0.45,0.55,0.52,1.5,0.12,0.66
14,0.43,0.41,0.36,1.08,0.06,0.51
15,0.42,0.35,0.24,0.87,0.06,0.5
16,0.43,0.31,0.17,0.82,0.06,0.47
17,0.44,0.52,0.08,0.93,0.04,0.59
18,0.45,0.39,0.05,1.1,0.08,0.59
19,0.46,0.44,0.03,1.1,0.24,0.58
20,0.45,0.48,0.0,1.1,0.4,0.51
21,0.43,0.7,0.0,1.06,0.47,0.45
22,0.45,0.86,0.0,1.11,0.5,0.38
23,0.46,0.85,0.0,1.06,0.5,0.36
24,0.43,0.68,0.0,0.98,0.48,0.38
25,0.4,0.35,0.0,0.96,0.43,0.38
26,0.36,0.16,0.0,0.95,0.48,0.35
27,0.35,0.19,0.0,0.89,0.58,0.28
28,0.34,0.19,0.0,0.95,0.69,0.34
29,0.35,0.25,0.0,1.0,0.7,0.39
30,0.39,0.26,0.0,1.06,0.69,0.41
31,0.42,0.33,0.0,1.0,0.67,0.37
32,0.43,0.3,0.0,1.06,0.69,0.39
33,0.43,0.29,0.0,1.14,0.73,0.45
34,0.41,0.31,0.0,1.29,0.76,0.53
35,0.41,0.22,0.0,1.29,0.72,0.59
36,0.39,0.16,0.01,1.23,0.59,0.6
37,0.39,0.1,0.01,1.08,0.46,0.52
38,0.42,0.15,0.07,1.01,0.37,0.46
39,0.43,0.13,0.07,1.05,0.37,0.47
40,0.43,0.1,0.09,1.05,0.37,0.51
41,0.42,0.06,0.04,0.95,0.37,0.48
42,0.45,0.05,0.02,0.84,0.36,0.38
43,0.48,0.03,0.02,0.78,0.37,0.24
44,0.49,0.0,0.02,0.86,0.39,0.21
45,0.47,0.0,0.02,0.91,0.42,0.22
46,0.46,0.0,0.0,0.97,0.43,0.3
47,0.5,0.0,0.0,0.93,0.4,0.3
48,0.49,0.08,0.0,1.0,0.41,0.28
49,0.49,0.34,0.0,1.08,0.47,0.26
50,0.46,0.55,0.0,1.19,0.49,0.25
51,0.45,0.67,0.0,1.18,0.51,0.25
52,0.43,0.64,0.0,1.09,0.49,0.23
53,0.44,0.6,0.0,1.06,0.57,0.26
54,0.5,0.57,0.0,1.03,0.47,0.31
55,0.56,0.63,0.0,0.99,0.34,0.32
56,0.6,0.81,0.0,0.88,0.23,0.28
57,0.57,0.99,0.0,0.77,0.23,0.22
58,0.54,0.92,0.01,0.77,0.27,0.19
59,0.52,0.91,0.01,0.78,0.29,0.16
60,0.52,0.65,0.02,0.76,0.25,0.13
61,0.56,0.61,0.01,0.79,0.22,0.13
62,0.6,0.52,0.01,0.81,0.16,0.17
63,0.6,0.6,0.01,0.88,0.14,0.21
64,0.58,0.59,0.01,0.86,0.09,0.24
65,0.53,0.41,0.02,0.86,0.06,0.24
