frame,f1,f2,f3,f4,f5,f6
1,0.37,0.01,1.46,0.22,0.0,0.0
2,0.36,0.0,1.35,0.2,0.0,0.13
3,0.33,0.0,1.18,0.26,0.0,0.26
4,0.29,0.0,0.98,0.36,0.0,0.36
5,0.32,0.0,0.93,0.45,0.0,0.45
6,0.32,0.0,0.82,0.48,0.0,0.48
7,0.42,0.0,0.6,0.6,0.05,0.6
8,0.46,0.0,0.39,0.61,0.09,0.61
9,0.53,0.0,0.21,0.72,0.09,0.7
10,0.65,0.0,0.11,0.73,0.19,0.69
11,0.81,0.0,0.04,0.93,0.26,0.81
12,1.04,0.0,0.01,0.96,0.41,0.86
13,1.07,0.0,0.0,1.0,0.35,0.89
14,1.07,0.03,0.03,0.99,0.37,0.91
15,1.06,0.11,0.03,1.13,0.4,0.97
16,1.15,0.2,0.03,1.27,0.54,1.06
17,1.33,0.16,0.01,1.16,0.72,0.94
18,1.26,0.09,0.05,1.03,0.71,0.81
19,1.12,0.0,0.14,0.86,0.61,0.63
20,0.85,0.0,0.17,0.83,0.39,0.59
21,0.75,0.0,0.19,0.8,0.28,0.55
22,0.72,0.0,0.21,0.92,0.26,0.61
23,0.8,0.0,0.27,1.12,0.32,0.7
24,0.73,0.0,0.22,1.03,0.25,0.64
25,0.61,0.0,0.17,0.84,0.14,0.56
26,0.44,0.0,0.13,0.59,0.0,0.42
27,0.48,0.0,0.18,0.72,0.02,0.51
28,0.54,0.0,0.22,0.82,0.04,0.56
29,0.62,0.0,0.23,0.9,0.09,0.63
30,0.74,0.0,0.17,0.87,0.2,0.68
31,0.78,0.01,0.08,0.78,0.19,0.63
32,0.77,0.04,0.0,0.71,0.13,0.56
33,0.67,0.08,0.0,0.72,0.0,0.47
34,0.72,0.23,0.0,0.68,0.04,0.49
35,0.88,0.34,0.0,0.64,0.17,0.54
36,0.88,0.3,0.0,0.7,0.17,0.72
37,0.84,0.14,0.03,0.83,0.13,0.86
38,0.69,0.0,0.04,0.91,0.0,0.93
39,0.67,0.0,0.1,1.03,0.0,0.98
40,0.63,0.0,0.14,1.16,0.0,1.06
41,0.59,0.0,0.18,1.33,0.0,1.19
