frame,f1,f2,f3,f4,f5,f6
1,0.0,0.73,0.29,0.19,1.47,0.0
2,0.02,0.66,0.12,0.16,1.26,0.1
3,0.12,0.73,0.02,0.11,1.31,0.11
4,0.12,0.71,0.0,0.13,1.42,0.13
5,0.13,0.73,0.0,0.06,1.48,0.06
6,0.02,0.71,0.0,0.1,1.35,0.1
7,0.02,0.61,0.0,0.07,1.26,0.07
8,0.0,0.5,0.0,0.05,1.16,0.05
9,0.0,0.33,0.0,0.0,1.11,0.0
10,0.0,0.61,0.0,0.04,1.19,0.04
11,0.0,0.72,0.0,0.04,1.21,0.04
12,0.01,0.65,0.0,0.08,1.32,0.08
13,0.01,0.31,0.0,0.06,1.36,0.06
14,0.01,0.19,0.02,0.1,1.45,0.1
15,0.0,0.17,0.02,0.1,1.39,0.1
16,0.0,0.24,0.02,0.13,1.44,0.13
17,0.0,0.33,0.0,0.16,1.47,0.16
18,0.03,0.55,0.0,0.14,1.59,0.14
19,0.09,0.61,0.0,0.1,1.59,0.1
20,0.09,0.6,0.0,0.04,1.54,0.04
21,0.06,0.45,0.0,0.02,1.47,0.02
22,0.09,0.41,0.0,0.03,1.42,0.03
23,0.18,0.39,0.0,0.09,1.37,0.09
24,0.18,0.37,0.0,0.25,1.34,0.21
25,0.09,0.21,0.0,0.41,1.34,0.31
26,0.0,0.08,0.02,0.47,1.35,0.34
27,0.0,0.01,0.03,0.42,1.34,0.3
28,0.02,0.01,0.03,0.44,1.38,0.32
29,0.02,0.04,0.01,0.49,1.43,0.36
30,0.02,0.04,0.0,0.59,1.48,0.42
31,0.0,0.07,0.0,0.59,1.41,0.42
32,0.0,0.06,0.0,0.6,1.39,0.43
33,0.0,0.06,0.03,0.57,1.38,0.43
34,0.0,0.02,0.04,0.5,1.44,0.39
35,0.0,0.01,0.04,0.43,1.41,0.34
36,0.0,0.0,0.05,0.24,1.42,0.27
37,0.0,0.0,0.03,0.13,1.4,0.25
38,0.0,0.0,0.03,0.0,1.43,0.18
39,0.0,0.0,0.05,0.02,1.43,0.16
40,0.0,0.01,0.09,0.03,1.38,0.08
41,0.0,0.03,0.1,0.04,1.33,0.11
42,0.0,0.03,0.07,0.06,1.27,0.11
43,0.0,0.02,0.03,0.06,1.32,0.11
44,0.09,0.02,0.02,0.08,1.45,0.09
45,0.12,0.02,0.01,0.08,1.55,0.08
46,0.12,0.02,0.01,0.16,1.59,0.2
47,0.02,0.01,0.01,0.24,1.55,0.35
48,0.0,0.13,0.0,0.35,1.51,0.46
49,0.0,0.2,0.0,0.43,1.48,0.5
