frame,f1,f2,f3,f4,f5,f6
1,0.17,0.66,0.5,0.99,0.33,0.45
2,0.22,0.39,0.17,0.64,0.51,0.42
3,0.26,0.17,0.0,0.44,0.61,0.4
4,0.27,0.11,0.0,0.4,0.61,0.4
5,0.29,0.04,0.0,0.39,0.59,0.39
6,0.27,0.32,0.0,0.35,0.67,0.35
7,0.24,0.55,0.0,0.29,0.76,0.29
8,0.21,0.66,0.0,0.26,0.85,0.26
9,0.19,0.61,0.0,0.25,0.85,0.25
10,0.18,0.57,0.0,0.25,0.87,0.25
11,0.2,0.62,0.0,0.24,0.89,0.24
12,0.2,0.83,0.0,0.27,0.94,0.27
13,0.31,0.88,0.0,0.29,1.08,0.29
14,0.32,1.0,0.0,0.33,1.19,0.33
15,0.32,0.74,0.0,0.31,1.15,0.31
16,0.4,0.61,0.0,0.3,1.16,0.3
17,0.47,0.42,0.0,0.24,1.18,0.24
18,0.5,0.34,0.0,0.18,1.33,0.18
19,0.34,0.34,0.0,0.15,1.3,0.15
20,0.29,0.35,0.0,0.13,1.35,0.13
21,0.39,0.43,0.0,0.15,1.38,0.15
22,0.39,0.47,0.0,0.17,1.35,0.17
23,0.34,0.49,0.0,0.22,1.28,0.22
24,0.17,0.43,0.0,0.3,1.15,0.3
25,0.07,0.37,0.0,0.32,1.05,0.32
26,0.0,0.31,0.0,0.32,1.03,0.32
27,0.0,0.27,0.0,0.31,1.02,0.31
28,0.0,0.16,0.0,0.3,1.05,0.3
29,0.0,0.09,0.0,0.36,0.99,0.34
30,0.0,0.2,0.0,0.36,0.86,0.34
31,0.0,0.37,0.0,0.4,0.68,0.38
32,0.01,0.51,0.0,0.37,0.51,0.37
33,0.02,0.48,0.0,0.33,0.45,0.33
34,0.06,0.44,0.0,0.26,0.51,0.26
35,0.06,0.47,0.0,0.24,0.64,0.24
36,0.05,0.71,0.0,0.3,0.75,0.29
37,0.02,0.89,0.0,0.3,0.8,0.29
38,0.02,0.94,0.0,0.28,0.84,0.27
39,0.03,0.82,0.0,0.22,0.9,0.22
40,0.01,0.8,0.0,0.24,0.95,0.24
41,0.01,0.86,0.0,0.22,1.0,0.22
42,0.0,0.71,0.0,0.26,0.97,0.22
43,0.0,0.45,0.0,0.3,0.95,0.23
44,0.0,0.29,0.0,0.32,0.94,0.24
45,0.0,0.38,0.0,0.29,0.94,0.24
46,0.0,0.47,0.0,0.24,0.87,0.21
47,0.0,0.48,0.0,0.15,0.9,0.13
48,0.0,0.31,0.0,0.06,1.11,0.05
49,0.0,0.29,0.01,0.0,1.34,0.0
50,0.0,0.27,0.01,0.0,1.49,0.0
51,0.0,0.29,0.02,0.0,1.44,0.0
52,0.0,0.31,0.01,0.0,1.41,0.0
53,0.0,0.19,0.04,0.0,1.33,0.0
54,0.07,0.16,0.05,0.0,1.45,0.0
55,0.07,0.08,0.05,0.0,1.54,0.0
56,0.08,0.15,0.05,0.0,1.63,0.0
57,0.0,0.26,0.05,0.0,1.55,0.0
58,0.0,0.24,0.09,0.0,1.53,0.02
59,0.0,0.16,0.11,0.0,1.53,0.02
60,0.15,0.1,0.09,0.01,1.68,0.03
61,0.2,0.07,0.05,0.04,1.7,0.04
62,0.3,0.05,0.0,0.04,1.78,0.04
63,0.24,0.0,0.0,0.04,1.72,0.04
64,0.3,0.0,0.0,0.04,1.82,0.04
65,0.39,0.01,0.0,0.09,1.96,0.09
66,0.51,0.06,0.0,0.08,2.07,0.09
67,0.68,0.06,0.01,0.05,2.14,0.06
68,0.76,0.05,0.01,0.0,2.12,0.01
69,0.78,0.0,0.02,0.0,2.12,0.0
70,0.75,0.05,0.05,0.0,2.18,0.0
71,0.68,0.14,0.08,0.0,2.13,0.0
72,0.74,0.26,0.12,0.02,2.12,0.02
73,0.76,0.38,0.18,0.05,2.11,0.06
74,0.95,0.42,0.15,0.08,2.29,0.09
75,0.89,0.3,0.12,0.09,2.37,0.1
76,0.75,0.19,0.03,0.14,2.33,0.11
77,0.57,0.07,0.03,0.18,2.26,0.13
78,0.61,0.3,0.02,0.35,2.14,0.21
79,0.81,0.44,0.0,0.5,2.21,0.29
80,0.91,0.54,0.0,0.6,2.22,0.32
81,0.99,0.34,0.0,0.56,2.41,0.29
82,1.01,0.3,0.0,0.49,2.43,0.26
83,1.01,0.32,0.0,0.51,2.38,0.27
84,0.97,0.35,0.0,0.52,2.27,0.32
85,0.99,0.31,0.0,0.54,2.28,0.35
86,0.96,0.24,0.0,0.51,2.21,0.37
87,0.96,0.24,0.0,0.43,2.22,0.33
88,1.1,0.15,0.0,0.43,2.39,0.34
89,1.33,0.09,0.0,0.35,2.71,0.34
90,1.4,0.03,0.0,0.36,2.79,0.35
91,1.43,0.01,0.0,0.25,2.8,0.27
92,1.41,0.01,0.0,0.18,2.7,0.18
93,1.41,0.15,0.0,0.07,2.63,0.07
94,1.27,0.17,0.0,0.02,2.49,0.02
