frame,f1,f2,f3,f4,f5,f6
1,2.2,0.06,1.1,1.18,3.67,1.0
2,1.73,0.09,0.97,0.95,2.39,0.79
3,1.44,0.07,0.91,0.83,1.66,0.76
4,1.53,0.0,0.91,0.75,1.65,0.72
5,1.68,0.0,0.86,0.7,1.99,0.78
6,1.97,0.0,0.91,0.62,2.32,0.69
7,1.93,0.0,1.0,0.63,2.22,0.7
8,2.09,0.0,1.07,0.58,2.28,0.63
9,1.94,0.0,1.02,0.61,2.18,0.67
10,1.76,0.0,0.92,0.65,2.26,0.74
11,1.72,0.0,0.95,0.86,2.18,0.87
12,1.61,0.0,1.14,0.97,2.16,0.9
13,1.58,0.0,1.24,1.17,2.02,0.94
14,1.46,0.0,1.21,1.08,1.83,0.88
15,1.65,0.0,1.18,0.91,1.77,0.71
16,2.12,0.0,1.28,0.63,1.91,0.47
17,2.39,0.0,1.62,0.62,2.01,0.3
18,2.59,0.0,1.67,0.63,2.02,0.3
19,2.66,0.0,1.58,0.76,1.89,0.4
20,3.17,0.0,1.75,0.91,2.28,0.61
21,3.47,0.0,1.88,1.17,2.47,0.77
22,3.77,0.0,2.02,1.46,2.76,0.93
23,3.85,0.0,1.9,1.56,2.72,0.99
24,3.85,0.0,1.99,1.6,2.8,1.03
25,4.04,0.0,2.18,1.4,2.95,0.96
26,3.96,0.0,2.15,1.27,2.94,0.8
27,4.07,0.04,2.13,1.22,3.03,0.75
28,3.88,0.07,2.06,1.37,2.9,0.7
29,4.04,0.07,2.22,1.52,3.08,0.69
30,4.27,0.02,2.25,1.62,3.17,0.74
31,4.61,0.0,2.14,1.79,3.39,1.06
32,4.79,0.0,1.83,1.84,3.12,1.06
33,4.93,0.0,1.61,1.79,2.92,0.98
34,4.98,0.0,1.61,1.77,2.62,0.71
35,5.43,0.0,1.66,1.74,3.14,0.81
36,5.61,0.0,1.89,2.04,3.34,0.99
37,5.86,0.0,2.03,2.19,3.74,1.12
38,5.52,0.0,2.2,2.37,3.53,1.2
39,5.35,0.0,2.19,2.3,3.58,1.13
40,4.91,0.0,2.17,2.15,3.29,1.13
41,4.59,0.0,2.0,1.85,3.02,1.03
42,4.26,0.0,1.93,1.59,2.77,0.91
43,3.96,0.0,1.92,1.58,2.44,0.82
44,3.44,0.0,1.98,1.48,1.99,0.82
45,3.27,0.0,2.01,1.24,1.62,0.71
46,3.06,0.0,2.0,1.02,1.57,0.72
47,3.26,0.0,2.06,0.88,1.82,0.62
48,3.05,0.0,2.06,1.18,1.89,1.03
49,3.31,0.0,1.94,1.41,2.13,1.39
50,3.5,0.0,1.84,1.88,2.45,1.75
51,3.79,0.0,1.68,1.78,2.81,1.79
52,3.78,0.0,1.54,1.61,2.94,1.65
53,3.76,0.0,1.67,1.43,2.81,1.58
54,3.71,0.0,1.66,1.35,2.8,1.45
55,3.79,0.02,1.74,1.32,2.81,1.43
56,3.65,0.11,1.68,1.39,2.62,1.46
57,3.38,0.32,1.77,1.3,2.18,1.36
58,3.18,0.41,1.94,1.24,1.87,1.16
59,3.31,0.48,2.0,1.14,2.1,1.02
60,3.54,0.27,2.07,1.26,2.46,0.9
61,3.72,0.19,2.08,1.33,2.71,0.87
62,3.84,0.03,2.08,1.32,2.8,0.73
63,4.09,0.03,2.11,1.31,3.02,0.82
64,4.25,0.0,2.08,1.28,3.18,0.92
