w0,w1,w2,isc
0.23541427481997093,0.09480705840365841,-0.11330674593135234,0.4450022745452199
0.0036500748503185444,-0.039698755811991344,0.23724899179213885,-0.366042098067041
-0.40577554817150635,0.6574426570803991,-0.5324673249314992,0.2877544321004729
0.11174713597295698,-0.007640826037386626,0.2318685252291865,-0.270580166025054
-0.2815429805204795,-0.1421427268087933,0.1483861329011545,-0.1607053191406257
-0.013305372567875307,0.07715114971565724,0.2970081574567154,0.14053646434855635
-0.554616631275591,0.33988962868732486,0.03271885701171575,0.0955614280640818
-0.006621030961307335,0.2675104856569465,-0.20019636157922455,-0.10735528684655529
0.29558948388965445,-0.20603650594818412,-0.1795155714576139,-0.0788778087033684
0.27985369706521107,0.20727383760880463,-0.20021843376361612,-0.06664085311707009
-0.08321266570841541,-0.37885356683703597,-0.38588820447295535,-0.03525401689169578
-0.23759154277457795,0.013583547777887993,0.1323071792084882,0.05727372764439252
0.057733113303606226,-0.31673779780823375,-0.39193473243413024,-0.01774907511811741
-0.28782748490105187,-0.06446974997521208,-0.08661774918352466,-0.009339763212788094
-0.16878956679499918,0.04382551539851906,0.16270223288231367,0.04093030290497431
0.1365688294253394,-0.08805876028196392,0.09357437933371285,0.015256554474568583
-0.13399473709575968,0.02490985506245931,0.0844797468693007,0.02629698593435118
