frame,f1,f2,f3,f4,f5,f6
1,0.22,0.3,1.03,1.23,1.28,0.86
2,0.18,0.29,1.05,1.34,1.18,0.96
3,0.18,0.34,1.07,1.32,1.16,0.97
4,0.19,0.43,1.05,1.06,1.22,0.84
5,0.22,0.49,1.09,0.81,1.29,0.71
6,0.22,0.47,1.13,0.65,1.3,0.64
7,0.21,0.5,1.1,0.64,1.29,0.63
8,0.25,0.45,1.04,0.68,1.33,0.67
9,0.27,0.4,0.98,0.61,1.36,0.61
10,0.3,0.27,1.03,0.52,1.45,0.55
11,0.22,0.31,0.94,0.38,1.42,0.41
12,0.22,0.22,0.88,0.3,1.44,0.31
13,0.23,0.14,0.81,0.23,1.41,0.21
14,0.29,0.0,1.08,0.21,1.46,0.22
15,0.35,0.0,1.31,0.16,1.45,0.32
16,0.42,0.0,1.59,0.17,1.39,0.42
17,0.57,0.02,1.69,0.14,1.37,0.54
18,0.64,0.07,1.86,0.12,1.43,0.62
19,0.7,0.07,1.88,0.07,1.48,0.59
20,0.69,0.08,1.86,0.01,1.55,0.48
21,0.68,0.12,1.78,0.0,1.59,0.38
22,0.69,0.12,1.69,0.25,1.71,0.51
23,0.72,0.09,1.5,0.38,1.8,0.65
24,0.76,0.17,1.58,0.49,1.72,0.57
25,0.83,0.32,1.75,0.36,1.63,0.33
26,0.85,0.42,1.84,0.36,1.5,0.1
27,0.86,0.36,1.69,0.4,1.52,0.07
28,0.82,0.26,1.6,0.43,1.5,0.12
29,0.78,0.16,1.41,0.34,1.43,0.17
30,0.75,0.04,1.12,0.27,1.41,0.29
31,0.72,0.0,0.76,0.22,1.39,0.41
32,0.72,0.0,0.78,0.28,1.47,0.46
33,0.66,0.04,0.91,0.27,1.55,0.42
34,0.57,0.05,0.95,0.18,1.62,0.33
35,0.45,0.05,0.89,0.07,1.57,0.26
36,0.44,0.02,0.85,0.06,1.47,0.21
37,0.44,0.0,0.85,0.12,1.4,0.2
38,0.46,0.0,0.92,0.18,1.4,0.17
39,0.42,0.0,0.97,0.12,1.49,0.09
40,0.34,0.02,1.05,0.09,1.53,0.09
41,0.27,0.09,1.08,0.07,1.52,0.11
42,0.27,0.09,1.18,0.17,1.46,0.22
43,0.24,0.1,1.3,0.22,1.54,0.24
44,0.23,0.03,1.33,0.2,1.52,0.26
45,0.18,0.06,1.28,0.14,1.5,0.25
46,0.13,0.07,1.22,0.06,1.31,0.16
47,0.14,0.07,1.29,0.09,1.4,0.15
48,0.07,0.05,1.57,0.27,1.5,0.34
49,0.09,0.0,1.8,0.4,1.61,0.53
50,0.03,0.0,1.88,0.5,1.61,0.69
51,0.03,0.0,1.72,0.43,1.57,0.64
52,0.01,0.0,1.59,0.47,1.62,0.73
53,0.03,0.0,1.71,0.39,1.59,0.69
54,0.06,0.0,1.68,0.28,1.64,0.53
55,0.06,0.0,1.75,0.25,1.64,0.47
56,0.05,0.0,1.63,0.32,1.7,0.44
57,0.09,0.0,1.73,0.42,1.7,0.51
58,0.18,0.07,1.7,0.38,1.63,0.48
59,0.25,0.07,1.58,0.36,1.6,0.47
60,0.23,0.09,1.52,0.34,1.49,0.48
61,0.18,0.06,1.36,0.34,1.42,0.51
62,0.13,0.11,1.35,0.3,1.33,0.52
63,0.12,0.17,1.32,0.31,1.35,0.56
64,0.1,0.12,1.4,0.33,1.41,0.49
65,0.12,0.1,1.42,0.34,1.43,0.49
66,0.12,0.04,1.42,0.31,1.49,0.41
67,0.16,0.1,1.34,0.32,1.5,0.59
68,0.17,0.07,1.3,0.31,1.47,0.77
69,0.21,0.06,1.24,0.3,1.45,0.89
70,0.23,0.06,1.28,0.27,1.4,0.83
71,0.21,0.09,1.29,0.24,1.39,0.66
72,0.19,0.17,1.33,0.17,1.47,0.51
