frame,f1,f2,f3,f4,f5,f6
1,0.0,1.71,1.89,2.4,0.0,1.51
2,0.07,1.58,2.15,3.31,0.0,2.21
3,0.13,1.67,2.3,3.73,0.0,2.62
4,0.18,1.86,2.39,3.81,0.0,2.78
5,0.2,1.81,2.55,3.81,0.0,2.79
6,0.2,1.76,2.53,4.0,0.0,2.85
7,0.2,1.77,2.56,4.18,0.0,2.83
8,0.19,1.72,2.34,4.17,0.0,2.85
9,0.21,1.48,2.36,4.08,0.0,2.82
10,0.22,1.31,2.27,4.01,0.0,2.84
11,0.26,1.34,2.24,3.9,0.0,2.68
12,0.37,1.35,2.14,3.9,0.0,2.65
13,0.45,1.37,2.09,3.89,0.0,2.59
14,0.52,1.36,2.11,3.87,0.0,2.57
15,0.53,1.43,2.21,3.73,0.0,2.37
16,0.57,1.38,2.37,3.6,0.0,2.22
17,0.62,1.45,2.48,3.66,0.0,2.16
18,0.65,1.62,2.46,3.63,0.0,2.22
19,0.72,1.84,2.3,3.57,0.05,2.18
20,0.92,1.75,2.38,3.51,0.17,2.11
21,1.11,1.56,2.48,3.49,0.27,1.95
22,1.15,1.39,2.66,3.53,0.22,1.9
23,1.03,1.49,2.68,3.42,0.1,1.82
24,1.06,1.54,2.7,3.48,0.1,1.93
25,1.2,1.5,2.66,3.45,0.17,1.95
26,1.29,1.34,2.61,3.46,0.21,1.89
27,1.34,1.22,2.47,3.49,0.21,1.87
28,1.42,1.19,2.43,3.55,0.29,1.9
29,1.56,1.19,2.42,3.73,0.4,2.06
30,1.52,1.19,2.39,3.75,0.39,2.05
31,1.51,1.19,2.38,3.82,0.41,2.1
32,1.53,1.2,2.43,3.92,0.41,2.2
33,1.58,1.33,2.57,3.95,0.47,2.21
34,1.59,1.33,2.62,3.95,0.47,2.12
35,1.6,1.38,2.61,3.77,0.45,1.95
36,1.5,1.39,2.54,3.51,0.32,1.92
37,1.33,1.31,2.62,3.33,0.16,1.93
38,1.14,1.09,2.66,3.27,0.02,2.05
39,1.08,0.89,2.71,3.49,0.0,2.1
40,1.14,0.84,2.65,3.69,0.03,2.14
41,1.27,0.95,2.59,3.84,0.17,2.08
42,1.39,1.09,2.59,3.95,0.33,2.01
43,1.29,1.23,2.55,4.0,0.32,1.96
44,1.17,1.29,2.41,4.14,0.18,2.05
45,1.08,1.32,2.3,4.22,0.07,2.17
46,1.18,1.23,2.28,4.31,0.11,2.25
47,1.25,1.11,2.33,4.31,0.19,2.21
48,1.3,1.16,2.39,4.17,0.23,2.02
49,1.29,1.35,2.39,4.02,0.18,1.87
50,1.24,1.74,2.4,3.86,0.08,1.78
51,1.2,1.98,2.36,3.79,0.0,1.83
52,1.19,2.12,2.28,3.8,0.0,1.95
53,1.15,2.06,2.21,3.88,0.0,2.11
54,1.12,1.91,2.26,4.01,0.0,2.2
55,1.12,1.82,2.32,4.05,0.0,2.17
56,1.1,1.88,2.39,4.08,0.0,2.14
57,1.07,1.93,2.37,4.1,0.0,2.14
58,1.04,1.92,2.42,4.04,0.0,2.17
59,1.01,1.8,2.38,3.96,0.0,2.11
60,0.92,1.91,2.26,3.73,0.0,2.08
61,0.87,1.93,2.19,3.55,0.0,1.99
62,0.85,1.91,2.11,3.23,0.0,1.77
