frame,f1,f2,f3,f4,f5,f6
1,0.0,0.0,0.87,0.6,0.14,0.36
2,0.0,0.38,0.32,0.38,0.24,0.32
3,0.0,0.48,0.05,0.28,0.2,0.3
4,0.0,0.42,0.15,0.23,0.12,0.23
5,0.0,0.36,0.17,0.22,0.07,0.22
6,0.0,0.36,0.27,0.19,0.06,0.19
7,0.0,0.27,0.28,0.22,0.03,0.22
8,0.0,0.21,0.37,0.24,0.02,0.24
9,0.0,0.26,0.45,0.25,0.11,0.25
10,0.0,0.34,0.5,0.24,0.16,0.24
11,0.0,0.3,0.44,0.28,0.28,0.28
12,0.0,0.15,0.39,0.31,0.32,0.34
13,0.0,0.04,0.58,0.31,0.29,0.42
14,0.0,0.03,0.72,0.35,0.25,0.54
15,0.0,0.04,0.63,0.44,0.2,0.68
16,0.0,0.06,0.37,0.5,0.24,0.75
17,0.0,0.03,0.32,0.52,0.21,0.78
18,0.0,0.02,0.32,0.49,0.16,0.69
19,0.0,0.0,0.32,0.57,0.1,0.61
20,0.0,0.0,0.23,0.59,0.03,0.5
21,0.0,0.0,0.23,0.69,0.0,0.51
22,0.0,0.0,0.12,0.74,0.0,0.56
23,0.0,0.0,0.13,0.85,0.0,0.67
24,0.0,0.0,0.12,0.81,0.0,0.64
25,0.0,0.0,0.14,0.84,0.0,0.66
26,0.0,0.0,0.07,0.85,0.0,0.62
27,0.0,0.02,0.05,0.96,0.0,0.68
28,0.0,0.02,0.13,0.99,0.06,0.71
29,0.0,0.02,0.21,0.98,0.07,0.73
30,0.0,0.0,0.24,0.97,0.09,0.77
31,0.0,0.0,0.25,0.95,0.05,0.78
32,0.0,0.03,0.2,1.03,0.11,0.87
33,0.0,0.03,0.23,1.1,0.14,0.91
34,0.0,0.03,0.15,1.12,0.2,0.92
35,0.0,0.0,0.3,1.13,0.24,0.93
36,0.0,0.0,0.33,1.11,0.21,0.93
37,0.0,0.0,0.31,1.13,0.18,1.0
38,0.0,0.0,0.24,1.11,0.12,1.0
39,0.0,0.0,0.25,1.13,0.14,1.04
40,0.0,0.0,0.34,1.12,0.11,1.03
41,0.0,0.0,0.37,1.13,0.1,1.07
42,0.0,0.0,0.33,1.1,0.1,1.04
43,0.0,0.0,0.35,1.06,0.13,0.98
44,0.0,0.0,0.38,1.0,0.12,0.9
45,0.0,0.0,0.36,0.98,0.13,0.89
46,0.0,0.0,0.33,0.97,0.08,0.9
47,0.0,0.0,0.28,1.0,0.06,0.94
48,0.0,0.0,0.45,1.02,0.02,0.94
49,0.0,0.0,0.54,1.02,0.02,0.89
50,0.0,0.0,0.62,1.0,0.01,0.83
51,0.0,0.0,0.62,0.99,0.0,0.78
