SubjectIdIndex,NumWrong,NumTimeout,username,ServerTime,NumCorrect,TeamArrival,TeamCorrect,TeamDamage,TeamTotal,SI_Index,SI_DM_Index,SI_Role,SubjectId,reschuRun
976,1,1,Nav       ,2024-10-03 11:21:00.587,7,11,7,0,18,976,353,Nav                                               ,35,4
977,0,0,Pilot     ,2024-10-03 11:21:00.600,0,11,7,0,18,977,353,Pilot                                             ,36,4
979,2,0,Nav       ,2024-10-03 11:27:48.413,9,11,9,0,20,979,354,Nav                                               ,35,5
980,0,0,Pilot     ,2024-10-03 11:27:48.427,0,11,9,0,20,980,354,Pilot                                             ,36,5
982,2,2,Nav       ,2024-10-03 11:34:13.257,9,14,9,0,23,982,355,Nav                                               ,35,6
983,0,0,Pilot     ,2024-10-03 11:34:13.270,0,14,9,0,23,983,355,Pilot                                             ,36,6
985,1,0,Nav       ,2024-10-03 11:40:31.303,11,12,11,0,23,985,356,Nav                                               ,35,7
986,0,0,Pilot     ,2024-10-03 11:40:31.317,0,12,11,0,23,986,356,Pilot                                             ,36,7
992,0,2,Nav       ,2024-10-03 14:19:53.067,5,8,5,2,11,992,359,Nav                                               ,37,0
993,0,0,Pilot     ,2024-10-03 14:19:53.080,0,8,5,2,11,993,359,Pilot                                             ,38,0
995,0,0,Nav       ,2024-10-03 14:29:03.567,10,13,10,4,19,995,360,Nav                                               ,37,1
996,0,1,Pilot     ,2024-10-03 14:29:03.580,0,13,10,4,19,996,360,Pilot                                             ,38,1
998,2,0,Nav       ,2024-10-03 14:37:01.280,8,13,8,0,21,998,361,Nav                                               ,37,2
999,0,0,Pilot     ,2024-10-03 14:37:01.293,0,13,8,0,21,999,361,Pilot                                             ,38,2
1001,0,4,Nav       ,2024-10-03 14:44:26.213,5,12,5,0,17,1001,362,Nav                                               ,37,3
1002,0,3,Pilot     ,2024-10-03 14:44:26.227,0,12,5,0,17,1002,362,Pilot                                             ,38,3
1004,4,0,Nav       ,2024-10-03 14:57:39.463,6,14,6,0,20,1004,363,Nav                                               ,37,4
1005,1,1,Pilot     ,2024-10-03 14:57:39.477,0,14,6,0,20,1005,363,Pilot                                             ,38,4
1007,2,0,Nav       ,2024-10-03 15:07:06.437,8,12,8,2,18,1007,364,Nav                                               ,37,5
1008,0,0,Pilot     ,2024-10-03 15:07:06.450,0,12,8,2,18,1008,364,Pilot                                             ,38,5
1013,3,1,Nav       ,2024-10-03 15:19:03.960,10,15,10,0,25,1013,366,Nav                                               ,37,6
1014,0,0,Pilot     ,2024-10-03 15:19:03.973,0,15,10,0,25,1014,366,Pilot                                             ,38,6
1016,1,3,Nav       ,2024-10-03 15:26:06.417,9,16,9,0,25,1016,367,Nav                                               ,37,7
1017,0,0,Pilot     ,2024-10-03 15:26:06.430,0,16,9,0,25,1017,367,Pilot                                             ,38,7
1022,2,3,Nav       ,2024-10-04 10:48:06.833,2,7,2,0,9,1022,369,Nav                                               ,39,0
1023,0,0,Pilot     ,2024-10-04 10:48:06.850,0,7,2,0,9,1023,369,Pilot                                             ,40,0
1025,0,1,Nav       ,2024-10-04 10:56:28.663,5,7,5,0,12,1025,370,Nav                                               ,39,1
1026,0,0,Pilot     ,2024-10-04 10:56:28.677,0,7,5,0,12,1026,370,Pilot                                             ,40,1
1028,0,1,Nav       ,2024-10-04 11:04:13.763,6,9,6,0,15,1028,371,Nav                                               ,39,2
1029,0,0,Pilot     ,2024-10-04 11:04:13.777,0,9,6,0,15,1029,371,Pilot                                             ,40,2
1031,0,2,Nav       ,2024-10-04 11:11:00.170,7,13,7,0,20,1031,372,Nav                                               ,39,3
1032,0,0,Pilot     ,2024-10-04 11:11:00.183,0,13,7,0,20,1032,372,Pilot                                             ,40,3
1034,1,0,Nav       ,2024-10-04 11:22:48.140,8,13,8,0,21,1034,373,Nav                                               ,39,4
1035,0,0,Pilot     ,2024-10-04 11:22:48.153,0,13,8,0,21,1035,373,Pilot                                             ,40,4
1037,0,3,Nav       ,2024-10-04 11:29:17.963,3,9,3,6,6,1037,374,Nav                                               ,39,5
1038,0,0,Pilot     ,2024-10-04 11:29:17.977,0,9,3,6,6,1038,374,Pilot                                             ,40,5
1040,1,0,Nav       ,2024-10-04 11:36:02.957,10,14,10,0,24,1040,375,Nav                                               ,39,6
1041,0,0,Pilot     ,2024-10-04 11:36:02.970,0,14,10,0,24,1041,375,Pilot                                             ,40,6
1043,0,1,Nav       ,2024-10-04 11:44:50.987,6,10,6,2,14,1043,376,Nav                                               ,39,7
1044,0,0,Pilot     ,2024-10-04 11:44:51.000,0,10,6,2,14,1044,376,Pilot                                             ,40,7
1049,2,1,Nav       ,2024-10-08 10:06:11.907,2,5,2,2,5,1049,378,Nav                                               ,41,0
1050,0,0,Pilot     ,2024-10-08 10:06:11.920,0,5,2,2,5,1050,378,Pilot                                             ,42,0
1052,1,1,Nav       ,2024-10-08 10:14:07.407,4,6,4,4,6,1052,379,Nav                                               ,41,1
1053,0,0,Pilot     ,2024-10-08 10:14:07.420,0,6,4,4,6,1053,379,Pilot                                             ,42,1
1055,4,0,Nav       ,2024-10-08 10:21:01.130,4,8,4,2,10,1055,380,Nav                                               ,41,2
1056,0,0,Pilot     ,2024-10-08 10:21:01.150,0,8,4,2,10,1056,380,Pilot                                             ,42,2
1058,3,1,Nav       ,2024-10-08 10:27:47.040,4,8,4,0,12,1058,381,Nav                                               ,41,3
1059,0,0,Pilot     ,2024-10-08 10:27:47.057,0,8,4,0,12,1059,381,Pilot                                             ,42,3
1061,1,0,Nav       ,2024-10-08 10:40:09.180,6,7,6,0,13,1061,382,Nav                                               ,41,4
1062,0,0,Pilot     ,2024-10-08 10:40:09.193,0,7,6,0,13,1062,382,Pilot                                             ,42,4
1064,2,0,Nav       ,2024-10-08 10:46:56.323,5,7,5,0,12,1064,383,Nav                                               ,41,5
1065,0,0,Pilot     ,2024-10-08 10:46:56.340,0,7,5,0,12,1065,383,Pilot                                             ,42,5
1067,1,2,Nav       ,2024-10-08 10:53:29.550,5,10,6,0,16,1067,384,Nav                                               ,41,6
1068,0,0,Pilot     ,2024-10-08 10:53:29.563,1,10,6,0,16,1068,384,Pilot                                             ,42,6
1070,2,0,Nav       ,2024-10-08 11:00:06.950,3,6,3,0,9,1070,385,Nav                                               ,41,7
1071,0,0,Pilot     ,2024-10-08 11:00:06.967,0,6,3,0,9,1071,385,Pilot                                             ,42,7
1076,0,1,Nav       ,2024-10-08 14:08:49.673,7,8,7,4,11,1076,387,Nav                                               ,43,0
1077,0,0,Pilot     ,2024-10-08 14:08:49.690,0,8,7,4,11,1077,387,Pilot                                             ,44,0
1079,3,1,Nav       ,2024-10-08 14:16:20.903,6,11,6,0,17,1079,388,Nav                                               ,43,1
1080,0,0,Pilot     ,2024-10-08 14:16:20.920,0,11,6,0,17,1080,388,Pilot                                             ,44,1
1082,6,0,Nav       ,2024-10-08 14:23:14.987,7,14,7,4,17,1082,389,Nav                                               ,43,2
1083,0,0,Pilot     ,2024-10-08 14:23:15.000,0,14,7,4,17,1083,389,Pilot                                             ,44,2
1085,5,1,Nav       ,2024-10-08 14:30:01.193,9,15,9,2,22,1085,390,Nav                                               ,43,3
1086,0,0,Pilot     ,2024-10-08 14:30:01.207,0,15,9,2,22,1086,390,Pilot                                             ,44,3
1088,5,0,Nav       ,2024-10-08 14:41:51.993,8,14,8,0,22,1088,391,Nav                                               ,43,4
1089,0,0,Pilot     ,2024-10-08 14:41:52.010,0,14,8,0,22,1089,391,Pilot                                             ,44,4
1091,3,0,Nav       ,2024-10-08 14:48:37.967,11,14,11,2,23,1091,392,Nav                                               ,43,5
1092,0,0,Pilot     ,2024-10-08 14:48:37.980,0,14,11,2,23,1092,392,Pilot                                             ,44,5
1094,4,0,Nav       ,2024-10-08 14:56:00.373,12,17,12,0,29,1094,393,Nav                                               ,43,6
1095,0,0,Pilot     ,2024-10-08 14:56:00.390,0,17,12,0,29,1095,393,Pilot                                             ,44,6
1097,6,0,Nav       ,2024-10-08 15:02:51.870,9,16,9,2,23,1097,394,Nav                                               ,43,7
1098,0,0,Pilot     ,2024-10-08 15:02:51.883,0,16,9,2,23,1098,394,Pilot                                             ,44,7
1103,0,1,Nav       ,2024-10-09 10:27:03.803,3,5,3,0,8,1103,396,Nav                                               ,45,0
1104,0,0,Pilot     ,2024-10-09 10:27:03.817,0,5,3,0,8,1104,396,Pilot                                             ,46,0
1106,0,0,Nav       ,2024-10-09 10:35:28.443,5,5,5,0,10,1106,397,Nav                                               ,45,1
1107,0,0,Pilot     ,2024-10-09 10:35:28.457,0,5,5,0,10,1107,397,Pilot                                             ,46,1
1109,1,0,Nav       ,2024-10-09 10:43:34.867,8,11,8,0,19,1109,398,Nav                                               ,45,2
1110,0,0,Pilot     ,2024-10-09 10:43:34.880,0,11,8,0,19,1110,398,Pilot                                             ,46,2
1112,1,2,Nav       ,2024-10-09 10:51:13.813,6,9,6,0,15,1112,399,Nav                                               ,45,3
1113,0,0,Pilot     ,2024-10-09 10:51:13.830,0,9,6,0,15,1113,399,Pilot                                             ,46,3
1115,1,1,Nav       ,2024-10-09 11:03:46.867,7,10,7,0,17,1115,400,Nav                                               ,45,4
1116,0,0,Pilot     ,2024-10-09 11:03:46.880,0,10,7,0,17,1116,400,Pilot                                             ,46,4
1118,2,2,Nav       ,2024-10-09 11:10:57.967,6,11,6,0,17,1118,401,Nav                                               ,45,5
1119,0,0,Pilot     ,2024-10-09 11:10:57.980,0,11,6,0,17,1119,401,Pilot                                             ,46,5
1121,0,0,Pilot     ,2024-10-09 11:18:15.700,0,7,7,0,14,1121,402,Pilot                                             ,46,6
1122,0,0,Nav       ,2024-10-09 11:18:15.713,7,7,7,0,14,1122,402,Nav                                               ,45,6
1124,0,0,Nav       ,2024-10-09 11:25:09.500,11,11,11,0,22,1124,403,Nav                                               ,45,7
1125,0,0,Pilot     ,2024-10-09 11:25:09.513,0,11,11,0,22,1125,403,Pilot                                             ,46,7
1130,1,1,Nav       ,2024-10-09 14:18:13.673,3,7,3,2,8,1130,405,Nav                                               ,47,0
1131,0,0,Pilot     ,2024-10-09 14:18:13.690,0,7,3,2,8,1131,405,Pilot                                             ,48,0
1133,0,0,Pilot     ,2024-10-09 14:25:44.550,0,9,5,0,14,1133,406,Pilot                                             ,48,1
1134,0,1,Nav       ,2024-10-09 14:25:44.563,5,9,5,0,14,1134,406,Nav                                               ,47,1
1136,2,1,Nav       ,2024-10-09 14:32:27.590,4,9,4,0,13,1136,407,Nav                                               ,47,2
1137,0,0,Pilot     ,2024-10-09 14:32:27.603,0,9,4,0,13,1137,407,Pilot                                             ,48,2
1139,2,0,Nav       ,2024-10-09 14:39:05.157,4,9,4,0,13,1139,408,Nav                                               ,47,3
1140,0,0,Pilot     ,2024-10-09 14:39:05.170,0,9,4,0,13,1140,408,Pilot                                             ,48,3
1142,2,1,Nav       ,2024-10-09 14:51:04.240,5,12,5,0,17,1142,409,Nav                                               ,47,4
1143,0,0,Pilot     ,2024-10-09 14:51:04.257,0,12,5,0,17,1143,409,Pilot                                             ,48,4
1145,0,0,Pilot     ,2024-10-09 14:58:06.400,0,10,6,0,16,1145,410,Pilot                                             ,48,5
1146,1,0,Nav       ,2024-10-09 14:58:06.413,6,10,6,0,16,1146,410,Nav                                               ,47,5
1148,2,1,Nav       ,2024-10-09 15:04:41.830,3,10,3,0,13,1148,411,Nav                                               ,47,6
1149,0,0,Pilot     ,2024-10-09 15:04:41.847,0,10,3,0,13,1149,411,Pilot                                             ,48,6
1151,1,1,Nav       ,2024-10-09 15:11:16.240,6,10,6,0,16,1151,412,Nav                                               ,47,7
1152,0,0,Pilot     ,2024-10-09 15:11:16.253,0,10,6,0,16,1152,412,Pilot                                             ,48,7
1157,0,1,Nav       ,2024-10-10 10:08:24.450,7,9,7,4,12,1157,414,Nav                                               ,49,0
1158,0,0,Pilot     ,2024-10-10 10:08:24.463,0,9,7,4,12,1158,414,Pilot                                             ,50,0
1160,0,1,Nav       ,2024-10-10 10:15:55.873,12,15,12,2,25,1160,415,Nav                                               ,49,1
1161,0,0,Pilot     ,2024-10-10 10:15:55.887,0,15,12,2,25,1161,415,Pilot                                             ,50,1
1163,2,1,Nav       ,2024-10-10 10:22:28.490,11,15,11,2,24,1163,416,Nav                                               ,49,2
1164,0,0,Pilot     ,2024-10-10 10:22:28.507,0,15,11,2,24,1164,416,Pilot                                             ,50,2
1166,1,4,Nav       ,2024-10-10 10:29:12.637,8,15,8,2,21,1166,417,Nav                                               ,49,3
1167,0,0,Pilot     ,2024-10-10 10:29:12.650,0,15,8,2,21,1167,417,Pilot                                             ,50,3
1169,3,2,Nav       ,2024-10-10 10:41:11.010,9,14,9,4,19,1169,418,Nav                                               ,49,4
1170,0,0,Pilot     ,2024-10-10 10:41:11.027,0,14,9,4,19,1170,418,Pilot                                             ,50,4
1172,2,2,Nav       ,2024-10-10 10:47:46.567,9,14,9,0,23,1172,419,Nav                                               ,49,5
1173,0,0,Pilot     ,2024-10-10 10:47:46.580,0,14,9,0,23,1173,419,Pilot                                             ,50,5
1175,2,2,Nav       ,2024-10-10 10:54:07.240,12,19,12,0,31,1175,420,Nav                                               ,49,6
1176,0,0,Pilot     ,2024-10-10 10:54:07.253,0,19,12,0,31,1176,420,Pilot                                             ,50,6
1178,2,1,Nav       ,2024-10-10 11:01:12.263,10,15,10,2,23,1178,421,Nav                                               ,49,7
1179,0,0,Pilot     ,2024-10-10 11:01:12.277,0,15,10,2,23,1179,421,Pilot                                             ,50,7
1187,0,0,Pilot     ,2024-10-10 14:41:28.370,0,4,1,0,5,1187,426,Pilot                                             ,52,1
1188,2,1,Nav       ,2024-10-10 14:41:28.383,1,4,1,0,5,1188,426,Nav                                               ,51,1
1190,1,0,Nav       ,2024-10-10 14:49:07.203,3,4,3,6,1,1190,427,Nav                                               ,51,2
1191,0,0,Pilot     ,2024-10-10 14:49:07.217,0,4,3,6,1,1191,427,Pilot                                             ,52,2
1193,1,0,Nav       ,2024-10-10 14:56:31.367,4,6,4,0,10,1193,428,Nav                                               ,51,3
1194,0,0,Pilot     ,2024-10-10 14:56:31.380,0,6,4,0,10,1194,428,Pilot                                             ,52,3
1196,1,2,Nav       ,2024-10-10 15:08:26.643,1,4,1,2,3,1196,429,Nav                                               ,51,4
1197,0,0,Pilot     ,2024-10-10 15:08:26.660,0,4,1,2,3,1197,429,Pilot                                             ,52,4
1199,4,0,Nav       ,2024-10-10 15:15:25.833,3,8,3,0,11,1199,430,Nav                                               ,51,5
1200,0,0,Pilot     ,2024-10-10 15:15:25.847,0,8,3,0,11,1200,430,Pilot                                             ,52,5
1202,1,1,Nav       ,2024-10-10 15:21:54.257,4,6,4,2,8,1202,431,Nav                                               ,51,6
1203,0,0,Pilot     ,2024-10-10 15:21:54.270,0,6,4,2,8,1203,431,Pilot                                             ,52,6
1205,3,0,Nav       ,2024-10-10 15:28:38.610,4,8,4,0,12,1205,432,Nav                                               ,51,7
1206,0,0,Pilot     ,2024-10-10 15:28:38.627,0,8,4,0,12,1206,432,Pilot                                             ,52,7
1211,2,0,Nav       ,2024-10-11 10:16:28.353,3,5,3,2,6,1211,434,Nav                                               ,53,0
1212,0,0,Pilot     ,2024-10-11 10:16:28.370,0,5,3,2,6,1212,434,Pilot                                             ,54,0
1214,4,0,Nav       ,2024-10-11 10:26:05.933,7,11,7,0,18,1214,435,Nav                                               ,53,1
1215,0,0,Pilot     ,2024-10-11 10:26:05.947,0,11,7,0,18,1215,435,Pilot                                             ,54,1
1217,1,0,Nav       ,2024-10-11 10:32:46.613,12,14,12,0,26,1217,436,Nav                                               ,53,2
1218,0,0,Pilot     ,2024-10-11 10:32:46.627,0,14,12,0,26,1218,436,Pilot                                             ,54,2
1220,3,0,Nav       ,2024-10-11 10:45:24.323,8,12,8,0,20,1220,437,Nav                                               ,53,3
1221,0,0,Pilot     ,2024-10-11 10:45:24.337,0,12,8,0,20,1221,437,Pilot                                             ,54,3
1223,0,0,Pilot     ,2024-10-11 10:51:55.233,0,12,10,0,22,1223,438,Pilot                                             ,54,4
1224,1,0,Nav       ,2024-10-11 10:51:55.247,10,12,10,0,22,1224,438,Nav                                               ,53,4
1226,3,0,Nav       ,2024-10-11 10:58:31.690,8,11,8,2,17,1226,439,Nav                                               ,53,5
1227,0,0,Pilot     ,2024-10-11 10:58:31.700,0,11,8,2,17,1227,439,Pilot                                             ,54,5
1229,6,0,Nav       ,2024-10-11 11:07:03.740,4,11,4,0,15,1229,440,Nav                                               ,53,6
1230,0,0,Pilot     ,2024-10-11 11:07:03.753,0,11,4,0,15,1230,440,Pilot                                             ,54,6
1232,1,2,Nav       ,2024-10-11 11:13:48.180,12,16,12,0,28,1232,441,Nav                                               ,53,7
1233,0,0,Pilot     ,2024-10-11 11:13:48.193,0,16,12,0,28,1233,441,Pilot                                             ,54,7
1238,1,2,Nav       ,2024-10-11 14:10:39.557,4,7,4,0,11,1238,443,Nav                                               ,55,0
1239,0,0,Pilot     ,2024-10-11 14:10:39.570,0,7,4,0,11,1239,443,Pilot                                             ,56,0
1241,0,0,Nav       ,2024-10-11 14:18:17.953,7,7,7,0,14,1241,444,Nav                                               ,55,1
1242,0,0,Pilot     ,2024-10-11 14:18:17.967,0,7,7,0,14,1242,444,Pilot                                             ,56,1
1244,2,5,Nav       ,2024-10-11 14:24:47.963,3,10,3,0,13,1244,445,Nav                                               ,55,2
1245,0,0,Pilot     ,2024-10-11 14:24:47.980,0,10,3,0,13,1245,445,Pilot                                             ,56,2
1247,4,0,Nav       ,2024-10-11 14:31:41.213,5,9,5,0,14,1247,446,Nav                                               ,55,3
1248,0,0,Pilot     ,2024-10-11 14:31:41.227,0,9,5,0,14,1248,446,Pilot                                             ,56,3
1250,2,0,Nav       ,2024-10-11 14:43:32.600,8,10,8,0,18,1250,447,Nav                                               ,55,4
1251,0,0,Pilot     ,2024-10-11 14:43:32.617,0,10,8,0,18,1251,447,Pilot                                             ,56,4
1253,5,0,Nav       ,2024-10-11 14:50:18.067,8,17,8,0,25,1253,448,Nav                                               ,55,5
1254,0,0,Pilot     ,2024-10-11 14:50:18.083,0,17,8,0,25,1254,448,Pilot                                             ,56,5
1256,2,2,Nav       ,2024-10-11 14:57:17.530,3,9,3,2,10,1256,449,Nav                                               ,55,6
1257,0,0,Pilot     ,2024-10-11 14:57:17.543,0,9,3,2,10,1257,449,Pilot                                             ,56,6
1259,8,0,Nav       ,2024-10-11 15:04:06.770,4,13,4,2,15,1259,450,Nav                                               ,55,7
1260,0,0,Pilot     ,2024-10-11 15:04:06.783,0,13,4,2,15,1260,450,Pilot                                             ,56,7
1328,0,1,Pilot     ,2024-12-03 14:30:21.350,0,7,3,2,8,1328,475,Pilot                                             ,58,0
1327,1,1,Nav       ,2024-12-03 14:30:21.367,3,7,3,2,8,1327,475,Nav                                               ,57,0
1330,1,1,Nav       ,2024-12-03 14:38:13.650,4,7,4,2,9,1330,476,Nav                                               ,57,1
1331,0,0,Pilot     ,2024-12-03 14:38:13.667,0,7,4,2,9,1331,476,Pilot                                             ,58,1
1334,0,0,Pilot     ,2024-12-03 14:52:54.533,0,10,5,2,13,1334,478,Pilot                                             ,58,2
1335,3,2,Nav       ,2024-12-03 14:52:54.550,5,10,5,2,13,1335,478,Nav                                               ,57,2
1337,0,2,Nav       ,2024-12-03 14:59:45.647,6,9,6,2,13,1337,479,Nav                                               ,57,3
1338,0,0,Pilot     ,2024-12-03 14:59:45.663,0,9,6,2,13,1338,479,Pilot                                             ,58,3
1340,2,3,Nav       ,2024-12-03 15:13:32.677,6,12,6,0,18,1340,480,Nav                                               ,57,4
1341,0,0,Pilot     ,2024-12-03 15:13:32.690,0,12,6,0,18,1341,480,Pilot                                             ,58,4
1343,3,0,Nav       ,2024-12-03 15:20:11.497,7,11,7,4,14,1343,481,Nav                                               ,57,5
1344,0,0,Pilot     ,2024-12-03 15:20:11.513,0,11,7,4,14,1344,481,Pilot                                             ,58,5
1346,0,0,Pilot     ,2024-12-03 15:28:48.650,0,13,11,4,20,1346,482,Pilot                                             ,58,6
1347,0,0,Nav       ,2024-12-03 15:28:48.670,11,13,11,4,20,1347,482,Nav                                               ,57,6
1349,0,0,Pilot     ,2024-12-03 15:35:17.400,0,10,3,0,13,1349,483,Pilot                                             ,58,7
1350,2,3,Nav       ,2024-12-03 15:35:17.417,3,10,3,0,13,1350,483,Nav                                               ,57,7
1355,3,3,Nav       ,2024-12-11 11:21:04.163,1,7,1,0,8,1355,485,Nav                                               ,59,0
1356,0,0,Pilot     ,2024-12-11 11:21:04.177,0,7,1,0,8,1356,485,Pilot                                             ,60,0
1358,3,1,Nav       ,2024-12-11 11:28:39.647,5,9,5,0,14,1358,486,Nav                                               ,59,1
1359,0,0,Pilot     ,2024-12-11 11:28:39.660,0,9,5,0,14,1359,486,Pilot                                             ,60,1
1361,1,0,Nav       ,2024-12-11 11:35:22.767,9,10,9,0,19,1361,487,Nav                                               ,59,2
1362,0,0,Pilot     ,2024-12-11 11:35:22.780,0,10,9,0,19,1362,487,Pilot                                             ,60,2
1364,3,2,Nav       ,2024-12-11 11:42:10.057,5,11,5,0,16,1364,488,Nav                                               ,59,3
1365,0,0,Pilot     ,2024-12-11 11:42:10.070,0,11,5,0,16,1365,488,Pilot                                             ,60,3
1367,1,0,Nav       ,2024-12-11 11:54:17.590,11,12,11,2,21,1367,489,Nav                                               ,59,4
1368,0,0,Pilot     ,2024-12-11 11:54:17.603,0,12,11,2,21,1368,489,Pilot                                             ,60,4
1370,4,2,Nav       ,2024-12-11 12:00:45.257,4,11,4,0,15,1370,490,Nav                                               ,59,5
1371,0,0,Pilot     ,2024-12-11 12:00:45.270,0,11,4,0,15,1371,490,Pilot                                             ,60,5
1373,1,4,Nav       ,2024-12-11 12:07:20.450,6,12,6,0,18,1373,491,Nav                                               ,59,6
1374,0,0,Pilot     ,2024-12-11 12:07:20.463,0,12,6,0,18,1374,491,Pilot                                             ,60,6
1376,1,0,Nav       ,2024-12-11 12:13:42.910,10,12,10,0,22,1376,492,Nav                                               ,59,7
1377,0,0,Pilot     ,2024-12-11 12:13:42.927,0,12,10,0,22,1377,492,Pilot                                             ,60,7
1382,1,2,Nav       ,2024-12-11 14:15:20.383,2,7,2,0,9,1382,494,Nav                                               ,61,0
1383,0,2,Pilot     ,2024-12-11 14:15:20.400,0,7,2,0,9,1383,494,Pilot                                             ,62,0
1385,0,0,Pilot     ,2024-12-11 14:23:01.040,0,7,1,0,8,1385,495,Pilot                                             ,62,1
1386,5,1,Nav       ,2024-12-11 14:23:01.053,1,7,1,0,8,1386,495,Nav                                               ,61,1
1388,0,1,Pilot     ,2024-12-11 14:29:48.000,0,8,2,2,8,1388,496,Pilot                                             ,62,2
1389,3,2,Nav       ,2024-12-11 14:29:48.017,2,8,2,2,8,1389,496,Nav                                               ,61,2
1391,0,1,Pilot     ,2024-12-11 14:36:17.350,0,8,2,0,10,1391,497,Pilot                                             ,62,3
1392,3,1,Nav       ,2024-12-11 14:36:17.363,2,8,2,0,10,1392,497,Nav                                               ,61,3
1394,0,0,Pilot     ,2024-12-11 14:54:38.043,0,10,6,2,14,1394,498,Pilot                                             ,62,4
1395,0,3,Nav       ,2024-12-11 14:54:38.057,6,10,6,2,14,1395,498,Nav                                               ,61,4
1397,0,0,Pilot     ,2024-12-11 15:01:01.923,0,9,7,0,16,1397,499,Pilot                                             ,62,5
1398,0,1,Nav       ,2024-12-11 15:01:01.937,7,9,7,0,16,1398,499,Nav                                               ,61,5
1400,0,0,Pilot     ,2024-12-11 15:07:38.880,0,9,7,2,14,1400,500,Pilot                                             ,62,6
1401,0,1,Nav       ,2024-12-11 15:07:38.897,7,9,7,2,14,1401,500,Nav                                               ,61,6
1403,1,1,Nav       ,2024-12-11 15:19:17.243,5,9,5,2,12,1403,501,Nav                                               ,61,7
1404,0,0,Pilot     ,2024-12-11 15:19:17.260,0,9,5,2,12,1404,501,Pilot                                             ,62,7
1434,2,0,Nav       ,2025-01-16 15:29:09.733,12,16,12,2,26,1434,518,Nav                                               ,63,0
1435,0,0,Pilot     ,2025-01-16 15:29:09.750,0,16,12,2,26,1435,518,Pilot                                             ,64,0
1437,1,0,Nav       ,2025-01-16 15:36:39.153,12,17,12,6,23,1437,519,Nav                                               ,63,1
1438,0,0,Pilot     ,2025-01-16 15:36:39.167,0,17,12,6,23,1438,519,Pilot                                             ,64,1
1440,4,1,Nav       ,2025-01-16 15:45:25.490,11,18,11,2,27,1440,520,Nav                                               ,63,2
1441,0,0,Pilot     ,2025-01-16 15:45:25.503,0,18,11,2,27,1441,520,Pilot                                             ,64,2
1443,0,2,Nav       ,2025-01-16 15:52:56.460,13,16,13,12,17,1443,521,Nav                                               ,63,3
1444,0,0,Pilot     ,2025-01-16 15:52:56.473,0,16,13,12,17,1444,521,Pilot                                             ,64,3
1446,1,1,Nav       ,2025-01-16 16:05:51.493,12,17,12,2,27,1446,522,Nav                                               ,63,4
1447,0,0,Pilot     ,2025-01-16 16:05:51.507,0,17,12,2,27,1447,522,Pilot                                             ,64,4
1449,0,0,Pilot     ,2025-01-16 16:12:24.673,0,18,15,8,25,1449,523,Pilot                                             ,64,5
1450,1,0,Nav       ,2025-01-16 16:12:24.687,15,18,15,8,25,1450,523,Nav                                               ,63,5
1452,0,0,Pilot     ,2025-01-16 16:18:47.167,0,22,20,2,40,1452,524,Pilot                                             ,64,6
1453,1,0,Nav       ,2025-01-16 16:18:47.180,20,22,20,2,40,1453,524,Nav                                               ,63,6
1456,0,0,Pilot     ,2025-01-16 16:25:09.747,0,19,12,8,23,1456,525,Pilot                                             ,64,7
1455,5,0,Nav       ,2025-01-16 16:25:09.760,12,19,12,8,23,1455,525,Nav                                               ,63,7
1484,0,0,Pilot     ,2025-01-20 15:29:45.677,0,9,9,0,18,1484,536,Pilot                                             ,66,0
1485,0,0,Nav       ,2025-01-20 15:29:45.690,9,9,9,0,18,1485,536,Nav                                               ,65,0
1487,0,0,Pilot     ,2025-01-20 15:37:54.477,0,10,10,0,20,1487,537,Pilot                                             ,66,1
1488,0,0,Nav       ,2025-01-20 15:37:54.490,10,10,10,0,20,1488,537,Nav                                               ,65,1
1490,0,2,Nav       ,2025-01-20 15:44:32.743,7,9,7,0,16,1490,538,Nav                                               ,65,2
1491,0,0,Pilot     ,2025-01-20 15:44:32.757,0,9,7,0,16,1491,538,Pilot                                             ,66,2
1493,1,0,Nav       ,2025-01-20 15:51:05.500,10,11,10,0,21,1493,539,Nav                                               ,65,3
1494,0,0,Pilot     ,2025-01-20 15:51:05.513,0,11,10,0,21,1494,539,Pilot                                             ,66,3
1497,0,0,Pilot     ,2025-01-20 16:02:45.453,0,12,11,0,23,1497,540,Pilot                                             ,66,4
1496,1,0,Nav       ,2025-01-20 16:02:45.470,11,12,11,0,23,1496,540,Nav                                               ,65,4
1499,1,0,Nav       ,2025-01-20 16:10:43.280,10,12,10,0,22,1499,541,Nav                                               ,65,5
1500,0,0,Pilot     ,2025-01-20 16:10:43.297,0,12,10,0,22,1500,541,Pilot                                             ,66,5
1502,0,0,Pilot     ,2025-01-20 16:17:40.773,0,16,15,0,31,1502,542,Pilot                                             ,66,6
1503,0,0,Nav       ,2025-01-20 16:17:40.790,15,16,15,0,31,1503,542,Nav                                               ,65,6
1505,0,0,Nav       ,2025-01-20 16:24:27.147,11,11,11,0,22,1505,543,Nav                                               ,65,7
1506,0,0,Pilot     ,2025-01-20 16:24:27.160,0,11,11,0,22,1506,543,Pilot                                             ,66,7
1511,1,2,Nav       ,2025-02-03 11:18:38.760,1,4,1,2,3,1511,545,Nav                                               ,67,0
1512,0,0,Pilot     ,2025-02-03 11:18:38.777,0,4,1,2,3,1512,545,Pilot                                             ,68,0
