w0,w1,w2,isc
-0.20488365204270706,-0.07019263266561133,0.5064206688808577,0.5527494548380044
-0.02103583624498589,-0.11568480460275085,-0.12447063597803495,-0.23923411592289684
0.03335863173107949,0.1517498715471619,-0.19082217001258436,0.19680526676441593
-0.1121402759801643,-0.06409055447375356,-0.05234016837921781,0.1273612927217777
0.09926628592931355,-0.3634895202344156,-0.3203497196349887,0.1180313810823708
-0.17886984044593549,-0.6934970101171464,0.02229205110515571,0.08580713341236726
0.2527211798197126,0.2518896780094149,-0.5722433013444287,-0.09659245532892959
0.04089060094958649,-0.12301129274995272,0.06245937111963873,0.06563014953209058
-0.8478360795016523,0.4520246969997098,0.1995123130798144,-0.07854573859031296
0.05181048042998865,0.005769840562737904,-0.1307614707051748,-0.06627997021102693
-0.031182305332257416,0.02263976333845169,-0.03749671258682721,-0.049176865499383625
0.0531906231225979,0.0528004961826158,0.2777810511551432,0.04605880516321615
0.06997036493395385,-0.10928116434051197,-0.13512970992350015,0.017188260604130035
0.2196165228648515,-0.18525844236114342,-0.2494742933890457,0.001671898051746131
0.21814383070134144,-0.07215832622193016,-0.04520602652515878,0.010422506374895193
-0.062202113443134754,0.006501753362513669,0.02460132406226763,-0.022788621844496103
0.0812937056431195,0.06114937447112113,-0.18918195753134845,-0.019934448944231294
