frame,f1,f2,f3,f4,f5,f6
1,2.8,0.0,1.37,1.35,0.7,0.26
2,3.65,0.0,2.1,1.35,0.95,0.44
3,4.06,0.0,2.54,1.12,1.02,0.48
4,3.92,0.0,2.65,0.86,0.87,0.37
5,3.93,0.0,2.83,0.77,0.81,0.31
6,4.08,0.0,2.85,0.89,0.89,0.28
7,4.5,0.0,2.79,1.04,1.2,0.3
8,4.64,0.0,2.55,1.2,1.28,0.33
9,4.7,0.0,2.48,1.37,1.26,0.27
10,4.52,0.0,2.53,1.38,1.05,0.22
11,4.51,0.0,2.76,1.33,1.01,0.14
12,4.38,0.0,2.93,1.39,0.9,0.32
13,4.42,0.0,3.08,1.53,0.94,0.49
14,4.49,0.0,3.11,1.69,0.97,0.68
15,4.66,0.0,3.15,1.69,1.1,0.7
16,4.79,0.0,3.34,1.69,1.17,0.67
17,4.87,0.0,3.36,1.69,1.24,0.63
18,5.0,0.0,3.31,1.7,1.33,0.66
19,5.03,0.0,2.99,1.61,1.39,0.59
20,5.04,0.0,2.8,1.55,1.36,0.62
21,4.9,0.0,2.86,1.58,1.26,0.46
22,4.82,0.0,3.01,1.81,1.14,0.67
23,4.8,0.0,3.07,2.01,1.15,0.67
24,5.04,0.0,2.88,2.14,1.34,0.73
25,5.22,0.0,2.7,2.27,1.53,0.67
26,5.44,0.0,2.37,2.49,1.73,0.66
27,5.32,0.0,2.22,2.49,1.61,0.75
28,5.42,0.0,2.12,2.52,1.64,0.74
29,5.3,0.0,2.1,2.27,1.42,0.85
30,5.05,0.0,2.05,2.16,1.18,0.75
31,4.69,0.0,1.97,2.06,0.87,0.81
32,4.83,0.0,2.23,2.25,0.97,0.81
33,5.23,0.0,2.31,2.35,1.32,0.78
34,5.47,0.0,2.53,2.48,1.58,0.7
35,5.4,0.0,2.57,2.32,1.6,0.73
36,5.17,0.0,2.53,2.12,1.5,0.83
37,5.09,0.0,2.46,1.76,1.48,0.74
38,4.78,0.0,2.42,1.57,1.27,0.62
39,4.67,0.0,2.59,1.62,1.18,0.58
40,4.48,0.0,2.68,1.78,1.01,0.7
41,4.43,0.0,2.56,1.95,0.98,0.78
42,4.39,0.0,2.49,1.99,0.95,0.63
43,4.26,0.0,2.5,2.01,0.89,0.47
44,4.18,0.0,2.71,2.05,0.82,0.4
45,4.23,0.0,2.79,2.19,0.82,0.49
46,4.42,0.0,2.86,2.15,0.96,0.42
47,4.38,0.09,2.82,2.13,0.94,0.38
48,4.38,0.1,2.57,1.99,1.0,0.39
49,4.42,0.1,2.45,2.04,0.96,0.54
50,4.63,0.02,2.39,2.03,0.99,0.66
