frame,f1,f2,f3,f4,f5,f6
1,1.11,0.0,0.6,0.7,2.01,0.51
2,1.12,0.0,0.38,1.02,2.13,0.45
3,1.07,0.0,0.37,1.3,2.14,0.46
4,1.0,0.0,0.4,1.46,2.14,0.48
5,0.91,0.0,0.44,1.5,2.06,0.45
6,0.89,0.0,0.38,1.49,2.04,0.43
7,0.89,0.0,0.37,1.49,1.95,0.44
8,0.97,0.0,0.31,1.52,2.04,0.51
9,0.98,0.0,0.22,1.54,2.04,0.53
10,1.04,0.0,0.17,1.59,2.12,0.6
11,1.03,0.02,0.21,1.58,2.12,0.69
12,1.23,0.05,0.37,1.62,2.49,0.92
13,1.37,0.25,0.47,1.78,2.85,1.07
14,1.59,0.51,0.51,1.98,3.26,1.16
15,1.67,0.69,0.47,2.05,3.39,1.04
16,1.61,0.6,0.47,1.96,3.23,0.93
17,1.58,0.55,0.43,1.96,3.15,0.89
18,1.63,0.58,0.4,1.9,3.19,0.84
19,1.75,0.55,0.38,2.02,3.25,0.9
20,1.72,0.47,0.4,1.96,3.18,0.86
21,1.62,0.28,0.46,2.02,3.02,0.91
22,1.63,0.35,0.36,1.9,3.09,0.84
23,1.69,0.22,0.33,1.94,3.17,0.82
24,1.61,0.34,0.26,1.77,3.06,0.71
25,1.43,0.33,0.31,1.6,2.76,0.6
26,1.55,0.53,0.26,1.45,2.91,0.45
27,1.65,0.59,0.18,1.56,3.0,0.44
28,1.85,0.63,0.06,1.71,3.35,0.52
29,1.84,0.61,0.07,1.96,3.27,0.64
30,1.73,0.64,0.09,2.12,3.15,0.76
31,1.78,0.78,0.15,2.2,3.29,0.75
32,1.6,0.83,0.08,2.12,3.23,0.65
33,1.52,0.68,0.1,2.08,3.27,0.49
34,1.33,0.55,0.04,2.14,2.96,0.46
35,1.29,0.56,0.05,2.15,2.83,0.42
36,1.23,0.6,0.11,1.79,2.59,0.37
37,1.12,0.52,0.13,1.39,2.42,0.28
38,1.08,0.4,0.22,1.15,2.28,0.28
39,1.16,0.34,0.3,1.19,2.39,0.2
