frame,f1,f2,f3,f4,f5,f6
1,0.43,0.01,0.71,0.51,0.96,0.3
2,0.64,0.03,0.44,0.22,1.14,0.15
3,0.89,0.03,0.27,0.23,1.28,0.18
4,0.94,0.03,0.21,0.3,1.25,0.25
5,1.0,0.0,0.14,0.38,1.27,0.32
6,1.07,0.07,0.11,0.42,1.31,0.33
7,1.21,0.1,0.14,0.56,1.41,0.41
8,1.27,0.3,0.19,0.65,1.44,0.52
9,1.07,0.4,0.3,0.66,1.26,0.6
10,0.96,0.51,0.34,0.66,1.15,0.65
11,0.77,0.31,0.29,0.52,1.09,0.51
12,0.96,0.16,0.16,0.46,1.34,0.41
13,0.97,0.03,0.06,0.41,1.54,0.34
14,1.24,0.03,0.13,0.54,1.84,0.42
15,1.09,0.03,0.15,0.51,1.77,0.44
16,1.04,0.07,0.13,0.45,1.71,0.4
17,0.91,0.07,0.05,0.42,1.57,0.42
18,0.84,0.04,0.05,0.34,1.53,0.34
19,0.77,0.0,0.1,0.29,1.48,0.29
20,0.69,0.0,0.2,0.23,1.46,0.21
21,0.76,0.0,0.21,0.23,1.54,0.21
22,0.84,0.0,0.22,0.24,1.68,0.22
23,0.71,0.0,0.2,0.18,1.69,0.17
24,0.57,0.01,0.17,0.15,1.64,0.14
25,0.38,0.01,0.14,0.09,1.58,0.08
26,0.45,0.01,0.14,0.05,1.67,0.05
27,0.49,0.0,0.17,0.02,1.71,0.02
28,0.52,0.0,0.2,0.09,1.71,0.09
29,0.48,0.0,0.18,0.16,1.63,0.16
30,0.47,0.0,0.19,0.25,1.53,0.25
31,0.4,0.0,0.12,0.16,1.33,0.16
32,0.34,0.0,0.07,0.09,1.14,0.09
33,0.38,0.0,0.03,0.0,1.16,0.0
34,0.42,0.0,0.04,0.0,1.27,0.0
35,0.69,0.04,0.04,0.0,1.46,0.0
36,0.61,0.12,0.04,0.06,1.13,0.06
37,0.58,0.18,0.12,0.09,0.9,0.09
38,0.45,0.23,0.16,0.12,0.75,0.12
