frame,f1,f2,f3,f4,f5,f6
1,0.34,0.88,2.4,0.55,1.25,0.85
2,0.72,0.3,2.32,0.43,1.25,0.78
3,1.03,0.01,2.26,0.36,1.35,0.74
4,1.18,0.0,2.13,0.35,1.5,0.78
5,1.2,0.0,2.05,0.34,1.49,0.69
6,1.21,0.0,1.89,0.31,1.48,0.62
7,1.18,0.0,1.76,0.35,1.4,0.58
8,1.14,0.0,1.77,0.39,1.4,0.65
9,0.98,0.0,1.76,0.44,1.15,0.63
10,0.85,0.0,1.67,0.41,0.96,0.58
11,0.78,0.0,1.53,0.36,0.82,0.49
12,0.65,0.11,1.46,0.37,0.66,0.49
13,0.53,0.22,1.46,0.38,0.49,0.46
14,0.42,0.37,1.53,0.41,0.37,0.44
15,0.41,0.4,1.49,0.4,0.47,0.42
16,0.41,0.47,1.49,0.38,0.56,0.39
17,0.33,0.33,1.39,0.32,0.55,0.32
18,0.31,0.19,1.41,0.26,0.49,0.26
19,0.28,0.0,1.39,0.21,0.43,0.21
20,0.29,0.01,1.32,0.16,0.39,0.16
21,0.26,0.03,1.12,0.14,0.44,0.16
22,0.26,0.08,0.95,0.17,0.45,0.27
23,0.26,0.09,0.89,0.24,0.46,0.42
24,0.3,0.36,1.06,0.21,0.46,0.37
25,0.32,0.42,1.21,0.12,0.55,0.19
26,0.34,0.48,1.31,0.02,0.68,0.02
27,0.36,0.27,1.32,0.03,0.77,0.03
28,0.34,0.18,1.34,0.03,0.74,0.03
29,0.31,0.15,1.4,0.03,0.66,0.03
30,0.27,0.1,1.49,0.03,0.59,0.03
31,0.25,0.11,1.55,0.05,0.57,0.05
32,0.23,0.07,1.63,0.14,0.51,0.15
33,0.32,0.04,1.48,0.11,0.59,0.17
34,0.38,0.0,1.41,0.09,0.63,0.18
35,0.5,0.0,1.28,0.0,0.85,0.13
36,0.37,0.05,1.2,0.03,0.79,0.11
37,0.33,0.07,1.09,0.06,0.82,0.1
38,0.2,0.1,1.09,0.06,0.74,0.06
39,0.22,0.07,1.2,0.02,0.75,0.02
40,0.2,0.08,1.2,0.0,0.71,0.0
41,0.25,0.06,1.13,0.02,0.69,0.02
42,0.27,0.06,1.04,0.03,0.69,0.03
43,0.3,0.05,1.03,0.08,0.71,0.08
44,0.31,0.04,1.01,0.09,0.73,0.09
45,0.49,0.03,1.28,0.09,0.82,0.09
46,0.52,0.03,1.6,0.09,0.77,0.09
47,0.52,0.03,1.81,0.08,0.69,0.11
48,0.35,0.15,1.77,0.06,0.54,0.09
49,0.32,0.2,1.65,0.05,0.53,0.08
50,0.32,0.37,1.68,0.03,0.5,0.08
51,0.34,0.41,1.69,0.02,0.43,0.14
52,0.36,0.48,1.67,0.0,0.38,0.22
53,0.37,0.52,1.59,0.02,0.35,0.23
54,0.38,0.54,1.63,0.02,0.31,0.24
55,0.38,0.67,1.67,0.05,0.26,0.29
56,0.36,0.74,1.76,0.07,0.24,0.38
57,0.37,0.57,1.59,0.06,0.29,0.31
58,0.38,0.3,1.51,0.03,0.32,0.17
59,0.56,0.02,1.36,0.0,0.57,0.14
60,0.78,0.16,1.4,0.07,1.04,0.31
61,1.02,0.33,1.35,0.14,1.53,0.48
62,0.96,0.33,1.5,0.29,1.54,0.57
63,0.92,0.17,1.62,0.37,1.36,0.65
64,0.88,0.02,1.74,0.45,1.16,0.75
65,0.93,0.06,1.61,0.43,1.25,0.81
66,0.9,0.1,1.52,0.42,1.3,0.82
67,0.79,0.25,1.38,0.38,1.1,0.75
68,0.7,0.38,1.42,0.34,0.85,0.68
69,0.72,0.32,1.13,0.26,0.72,0.56
70,0.77,0.17,1.01,0.17,0.91,0.5
71,0.79,0.0,0.81,0.14,1.07,0.54
72,0.59,0.0,0.86,0.21,0.87,0.68
73,0.43,0.0,0.79,0.31,0.64,0.8
74,0.35,0.0,0.71,0.32,0.46,0.8
75,0.37,0.0,0.77,0.19,0.72,0.75
76,0.36,0.0,0.8,0.09,0.95,0.73
77,0.35,0.0,0.82,0.01,1.2,0.73
78,0.5,0.0,0.84,0.04,1.44,0.62
79,0.5,0.0,0.8,0.04,1.34,0.46
80,0.49,0.0,0.77,0.05,1.18,0.3
81,0.42,0.0,0.72,0.05,0.83,0.25
82,0.38,0.0,0.65,0.13,0.75,0.33
83,0.32,0.0,0.52,0.23,0.7,0.43
84,0.16,0.01,0.37,0.33,0.5,0.48
85,0.16,0.02,0.33,0.4,0.43,0.48
86,0.17,0.02,0.33,0.48,0.35,0.48
87,0.21,0.04,0.4,0.57,0.36,0.57
88,0.27,0.03,0.44,0.69,0.36,0.69
89,0.32,0.06,0.48,0.74,0.4,0.74
90,0.36,0.04,0.39,0.74,0.37,0.74
91,0.4,0.14,0.3,0.72,0.39,0.72
92,0.47,0.19,0.21,0.74,0.41,0.74
93,0.44,0.29,0.25,0.85,0.5,0.93
94,0.4,0.31,0.24,0.96,0.59,1.07
95,0.36,0.23,0.31,1.04,0.6,1.15
96,0.42,0.13,0.32,0.9,0.59,0.98
97,0.5,0.0,0.38,0.75,0.58,0.86
98,0.55,0.01,0.36,0.63,0.58,0.83
99,0.55,0.02,0.41,0.62,0.58,0.88
100,0.59,0.02,0.42,0.69,0.53,0.88
101,0.65,0.0,0.48,0.74,0.53,0.88
102,0.69,0.0,0.48,0.98,0.58,1.07
103,0.69,0.0,0.49,1.1,0.62,1.24
104,0.71,0.0,0.43,1.21,0.71,1.39
105,0.69,0.02,0.43,1.15,0.71,1.36
106,0.66,0.07,0.36,1.14,0.74,1.4
107,0.66,0.07,0.39,1.09,0.75,1.29
108,0.69,0.07,0.47,1.06,0.76,1.2
109,0.79,0.08,0.6,0.97,0.95,1.01
110,0.87,0.1,0.72,0.97,1.07,0.99
111,0.99,0.09,0.76,0.97,1.25,0.97
112,1.08,0.04,0.98,1.06,1.24,1.04
113,1.14,0.02,1.14,1.1,1.26,1.07
114,1.24,0.0,1.21,1.13,1.32,1.08
115,1.42,0.0,1.21,1.41,1.41,1.17
116,1.6,0.0,1.27,1.77,1.47,1.23
117,2.02,0.0,1.39,2.3,1.56,1.5
118,2.22,0.0,1.35,2.45,1.57,1.6
119,2.44,0.0,1.31,2.55,1.6,1.72
120,2.52,0.0,1.23,2.62,1.79,1.72
121,2.62,0.0,1.16,2.7,1.95,1.79
122,2.77,0.0,1.04,2.78,2.12,1.72
123,2.75,0.0,0.92,2.71,2.06,1.66
124,2.7,0.0,0.85,2.71,2.01,1.57
125,2.77,0.0,0.78,2.82,1.96,1.67
126,2.92,0.0,0.74,2.93,1.98,1.71
127,3.26,0.0,0.78,3.25,2.19,1.77
128,3.46,0.0,0.91,3.5,2.44,1.85
129,3.71,0.0,0.99,3.81,2.74,2.11
130,3.79,0.0,0.99,3.94,2.86,2.31
131,3.93,0.0,0.9,3.95,3.0,2.43
132,4.09,0.0,0.89,3.78,2.96,2.21
133,4.25,0.0,0.87,3.6,2.97,2.03
134,4.48,0.0,0.94,3.57,3.09,2.03
135,4.53,0.0,1.04,3.68,3.32,2.14
136,4.51,0.0,1.16,3.79,3.42,2.23
137,4.58,0.0,1.04,3.88,3.45,2.26
138,4.59,0.0,0.92,3.87,3.39,2.26
139,4.77,0.0,0.75,3.86,3.51,2.3
140,4.72,0.0,0.89,3.85,3.48,2.23
141,4.67,0.0,0.99,3.89,3.45,2.15
142,4.54,0.0,1.11,4.06,3.33,2.18
143,4.52,0.0,1.12,4.16,3.32,2.29
144,4.72,0.0,1.21,4.17,3.45,2.25
145,4.83,0.0,1.22,4.09,3.5,2.22
146,4.91,0.0,1.19,4.01,3.61,2.12
147,4.86,0.0,1.08,4.02,3.59,2.27
148,4.85,0.0,1.09,4.16,3.53,2.44
149,4.94,0.0,1.11,4.29,3.57,2.57
150,5.02,0.0,1.15,4.49,3.65,2.65
151,5.12,0.0,1.16,4.51,3.85,2.62
152,5.08,0.0,1.2,4.46,3.81,2.57
153,5.15,0.0,1.18,4.32,3.95,2.55
154,5.11,0.0,1.08,4.28,3.99,2.57
155,5.08,0.0,0.95,4.33,4.04,2.56
156,4.92,0.0,0.9,4.46,3.83,2.47
157,5.06,0.0,0.91,4.52,3.88,2.32
158,5.14,0.0,0.91,4.56,3.89,2.21
159,5.21,0.0,0.91,4.55,3.94,2.2
160,5.17,0.0,0.81,4.39,4.01,2.21
161,5.22,0.0,0.71,4.26,4.15,2.22
162,5.28,0.0,0.64,4.05,4.26,2.18
163,5.22,0.0,0.66,4.0,4.21,2.13
164,5.21,0.0,0.68,3.93,4.26,2.12
165,5.28,0.0,0.65,4.22,4.17,2.4
166,5.39,0.0,0.69,4.42,4.14,2.62
167,5.28,0.0,0.72,4.64,3.92,2.94
168,5.24,0.0,0.82,4.48,3.96,2.69
169,5.23,0.0,0.87,4.33,4.03,2.46
170,5.33,0.0,0.87,4.17,4.15,2.13
171,5.33,0.0,0.85,4.04,4.12,2.08
172,5.3,0.0,0.79,3.93,4.06,2.03
173,5.4,0.0,0.75,3.92,4.32,2.11
174,5.38,0.0,0.69,4.1,4.42,2.33
175,5.36,0.0,0.59,4.25,4.51,2.49
176,5.25,0.0,0.54,4.36,4.34,2.55
177,5.37,0.0,0.64,4.42,4.33,2.51
178,5.44,0.0,0.79,4.39,4.32,2.39
179,5.41,0.0,0.9,4.21,4.24,2.24
