frame,f1,f2,f3,f4,f5,f6
1,0.33,0.0,0.0,0.04,1.08,0.4
2,0.63,0.14,0.0,0.62,1.81,0.29
3,0.77,0.14,0.0,0.95,2.14,0.22
4,0.77,0.0,0.0,1.08,2.15,0.28
5,0.52,0.0,0.0,0.94,1.88,0.19
6,0.41,0.0,0.0,0.96,1.72,0.21
7,0.4,0.0,0.0,0.96,1.66,0.2
8,0.52,0.0,0.0,1.12,1.63,0.23
9,0.56,0.0,0.0,1.15,1.67,0.22
10,0.56,0.0,0.0,1.17,1.66,0.16
11,0.48,0.0,0.0,1.08,1.57,0.11
12,0.38,0.0,0.0,1.11,1.5,0.22
13,0.3,0.05,0.0,1.13,1.46,0.32
14,0.25,0.06,0.0,1.12,1.57,0.45
15,0.53,0.1,0.03,1.01,1.83,0.29
16,0.72,0.08,0.03,1.0,1.92,0.24
17,0.91,0.07,0.03,1.05,1.96,0.16
18,0.94,0.05,0.0,1.18,1.96,0.26
19,1.11,0.06,0.0,1.21,2.12,0.35
20,0.93,0.11,0.06,1.06,1.79,0.45
21,0.62,0.18,0.11,0.73,1.14,0.44
22,0.27,0.19,0.12,0.44,0.52,0.28
23,0.33,0.14,0.06,0.41,0.57,0.25
24,0.78,0.06,0.01,0.62,1.32,0.22
25,1.08,0.0,0.01,0.9,1.86,0.37
26,1.24,0.0,0.03,1.18,2.15,0.48
27,0.97,0.0,0.12,1.38,1.75,0.5
28,0.83,0.0,0.17,1.55,1.57,0.44
29,0.75,0.0,0.15,1.64,1.49,0.36
30,0.85,0.01,0.14,1.58,1.7,0.36
31,0.86,0.06,0.11,1.48,1.76,0.37
32,0.85,0.08,0.11,1.43,1.83,0.44
33,0.59,0.07,0.06,1.46,1.51,0.56
34,0.43,0.02,0.02,1.56,1.22,0.63
35,0.38,0.02,0.06,1.64,0.99,0.6
36,0.36,0.02,0.18,1.47,0.89,0.49
37,0.34,0.02,0.27,1.23,0.96,0.37
38,0.25,0.01,0.23,1.12,0.97,0.32
39,0.22,0.01,0.1,1.26,0.98,0.33
40,0.18,0.01,0.04,1.36,0.94,0.42
41,0.14,0.1,0.04,1.29,0.92,0.39
42,0.14,0.11,0.04,1.3,0.95,0.43
43,0.15,0.28,0.0,1.27,0.95,0.36
44,0.17,0.29,0.0,1.26,0.99,0.45
45,0.12,0.31,0.0,1.15,0.96,0.44
46,0.1,0.21,0.0,1.23,0.93,0.44
47,0.11,0.17,0.0,1.39,0.91,0.4
48,0.15,0.14,0.05,1.32,0.91,0.32
49,0.12,0.07,0.05,1.06,0.83,0.23
50,0.22,0.03,0.09,0.94,0.8,0.19
51,0.24,0.24,0.06,0.99,0.52,0.12
52,0.29,0.49,0.07,1.26,0.33,0.22
53,0.23,0.78,0.03,1.45,0.18,0.26
54,0.19,1.03,0.08,1.5,0.43,0.31
55,0.39,1.25,0.09,1.61,0.92,0.35
56,0.44,1.31,0.09,1.53,1.13,0.33
57,0.45,1.17,0.07,1.46,1.19,0.33
58,0.23,0.96,0.08,1.37,1.02,0.26
59,0.15,0.82,0.18,1.4,0.97,0.23
60,0.1,0.58,0.24,1.58,0.9,0.43
61,0.09,0.48,0.34,1.69,0.87,0.64
62,0.11,0.47,0.42,1.78,1.02,0.75
63,0.17,0.67,0.47,1.83,1.01,0.64
64,0.2,0.76,0.43,1.94,1.0,0.59
65,0.17,0.66,0.36,1.97,0.85,0.56
66,0.17,0.53,0.3,1.95,0.9,0.63
67,0.16,0.49,0.31,1.85,0.87,0.53
68,0.14,0.66,0.3,1.75,0.84,0.44
69,0.09,0.85,0.45,1.67,0.79,0.38
70,0.05,0.9,0.55,1.62,0.77,0.41
71,0.06,0.76,0.64,1.48,0.74,0.39
72,0.13,0.5,0.6,1.49,0.85,0.32
73,0.2,0.69,0.59,1.14,0.88,0.29
74,0.3,0.83,0.64,1.0,0.64,0.26
75,0.38,1.26,0.76,0.9,0.3,0.25
76,0.44,0.98,0.82,1.14,0.1,0.31
77,0.39,0.8,0.82,1.33,0.3,0.49
78,0.32,0.37,0.76,1.33,0.61,0.58
79,0.23,0.34,0.72,1.36,0.81,0.56
80,0.26,0.29,0.61,1.51,0.83,0.52
81,0.24,0.28,0.62,1.74,0.77,0.65
82,0.3,0.18,0.7,1.92,0.73,0.75
83,0.27,0.09,0.75,1.72,0.71,0.79
84,0.3,0.11,0.77,1.81,0.56,0.81
85,0.3,0.14,0.74,1.74,0.53,0.85
86,0.32,0.22,0.67,1.9,0.53,0.99
87,0.34,0.22,0.6,1.75,0.61,0.96
88,0.34,0.17,0.59,1.64,0.58,0.88
89,0.33,0.1,0.71,1.53,0.5,0.78
90,0.28,0.03,0.79,1.45,0.45,0.94
91,0.24,0.08,0.86,1.53,0.4,1.11
92,0.19,0.14,0.89,1.48,0.46,1.19
93,0.22,0.23,0.95,1.51,0.45,1.27
94,0.22,0.25,1.05,1.42,0.46,1.32
95,0.21,0.24,1.03,1.32,0.52,1.29
96,0.15,0.19,0.93,1.36,0.64,1.22
97,0.08,0.18,0.77,1.38,0.86,1.15
98,0.05,0.12,0.64,1.71,0.92,1.52
99,0.02,0.12,0.71,1.75,0.88,1.6
100,0.03,0.08,0.8,1.81,0.65,1.77
101,0.01,0.15,1.21,1.55,0.51,1.58
102,0.01,0.19,1.21,1.43,0.57,1.49
103,0.0,0.29,1.14,1.45,0.64,1.46
104,0.0,0.44,0.97,1.63,0.71,1.46
105,0.0,0.41,0.97,1.81,0.57,1.49
106,0.02,0.4,1.1,1.81,0.55,1.36
107,0.02,0.29,1.19,1.66,0.6,1.23
108,0.08,0.24,1.22,1.56,0.75,1.2
109,0.1,0.24,0.94,1.55,0.79,1.18
110,0.14,0.19,0.62,1.52,0.69,1.29
111,0.08,0.31,0.49,1.35,0.64,1.31
112,0.04,0.33,0.63,1.16,0.78,1.47
113,0.0,0.39,0.69,1.18,0.84,1.57
114,0.0,0.42,0.63,1.28,0.77,1.76
115,0.0,0.39,0.76,1.3,0.61,1.75
116,0.0,0.43,0.85,1.25,0.56,1.77
117,0.0,0.37,1.03,1.19,0.49,1.77
118,0.0,0.4,1.01,1.32,0.44,1.91
119,0.0,0.29,1.1,1.43,0.39,1.94
120,0.0,0.2,0.98,1.68,0.41,2.0
121,0.02,0.12,0.8,1.79,0.44,2.19
122,0.04,0.2,0.58,2.03,0.5,2.18
123,0.04,0.34,0.61,2.04,0.58,2.19
124,0.02,0.44,0.6,1.88,0.56,1.94
125,0.02,0.45,0.86,1.55,0.56,1.85
126,0.05,0.42,1.41,1.11,0.54,1.74
127,0.1,0.5,2.37,0.82,0.58,1.58
128,0.12,0.64,3.11,0.66,0.6,1.68
129,0.1,0.73,3.6,0.67,0.57,1.76
130,0.07,0.69,3.63,0.82,0.49,1.93
131,0.05,0.58,3.25,0.77,0.44,1.75
132,0.03,0.6,2.44,1.01,0.44,1.52
133,0.03,0.56,1.59,1.14,0.51,1.29
