frame,f1,f2,f3,f4,f5,f6
1,3.04,0.0,2.94,1.86,1.75,0.6
2,3.59,0.0,2.95,2.08,2.34,1.05
3,3.99,0.0,2.92,2.21,2.79,1.35
4,4.08,0.0,2.83,2.3,2.92,1.37
5,4.0,0.0,2.86,2.27,2.97,1.31
6,3.9,0.0,2.83,2.26,2.96,1.22
7,3.92,0.0,2.8,2.19,3.05,1.2
8,3.77,0.06,2.72,2.24,2.93,1.28
9,3.62,0.13,2.66,2.31,2.8,1.4
10,3.49,0.19,2.6,2.39,2.67,1.48
11,3.39,0.18,2.58,2.36,2.57,1.38
12,3.28,0.13,2.44,2.19,2.37,1.03
13,3.16,0.08,2.28,2.04,2.14,0.73
14,3.21,0.07,2.17,2.01,2.06,0.56
15,3.25,0.14,2.21,2.15,2.09,0.75
16,3.28,0.16,2.2,2.24,2.15,0.78
17,3.29,0.15,2.15,2.26,2.19,0.78
18,3.27,0.11,2.09,2.27,2.21,0.65
19,3.3,0.1,2.12,2.3,2.31,0.59
20,3.37,0.15,2.08,2.32,2.42,0.57
21,3.63,0.24,2.11,2.42,2.76,0.48
22,3.88,0.28,2.13,2.62,3.02,0.53
23,4.11,0.26,2.17,2.84,3.28,0.52
24,4.04,0.19,2.15,2.67,3.22,0.57
25,3.9,0.21,2.14,2.4,3.08,0.57
26,3.7,0.23,2.12,2.09,2.89,0.54
27,3.82,0.27,2.17,2.01,3.0,0.44
28,3.91,0.37,2.2,1.94,3.08,0.38
29,4.11,0.46,2.21,1.88,3.26,0.37
30,4.11,0.53,2.15,1.88,3.26,0.39
31,4.1,0.53,2.12,1.89,3.29,0.42
32,4.08,0.38,2.17,2.08,3.12,0.43
33,4.03,0.2,2.2,2.24,2.98,0.42
34,4.1,0.06,2.24,2.38,2.89,0.38
35,4.13,0.03,2.21,2.36,2.95,0.34
36,4.19,0.05,2.32,2.27,2.99,0.42
37,4.17,0.11,2.41,2.2,3.0,0.49
38,4.17,0.17,2.5,2.13,3.01,0.59
39,4.09,0.22,2.5,2.16,3.0,0.53
40,3.97,0.18,2.54,2.17,2.92,0.4
41,3.85,0.14,2.54,2.18,2.87,0.23
42,3.82,0.07,2.49,2.15,2.87,0.15
43,3.88,0.05,2.38,2.12,2.94,0.12
44,4.09,0.12,2.3,2.06,3.17,0.22
45,4.29,0.2,2.24,2.0,3.42,0.29
46,4.45,0.23,2.22,1.86,3.6,0.31
47,4.34,0.2,2.22,1.79,3.43,0.24
48,4.23,0.14,2.2,1.83,3.18,0.31
49,4.01,0.19,2.18,1.89,2.96,0.33
50,3.86,0.24,2.19,1.93,2.84,0.35
51,3.75,0.32,2.21,1.93,2.79,0.25
52,3.77,0.27,2.23,1.92,2.85,0.19
53,3.81,0.23,2.23,1.87,2.89,0.16
54,3.82,0.25,2.27,1.81,2.97,0.14
55,3.82,0.34,2.24,1.79,3.01,0.21
56,3.8,0.27,2.3,1.91,3.04,0.29
57,3.78,0.13,2.33,1.99,3.02,0.33
58,3.86,0.1,2.35,2.15,3.0,0.44
59,3.99,0.17,2.31,2.18,2.97,0.44
60,3.91,0.16,2.32,2.25,2.7,0.56
61,3.99,0.07,2.31,2.27,2.75,0.52
62,4.05,0.0,2.31,2.29,2.86,0.52
63,4.31,0.0,2.25,2.28,3.22,0.42
64,4.24,0.06,2.26,2.12,3.17,0.33
65,4.13,0.16,2.28,2.02,3.08,0.26
66,4.0,0.16,2.34,1.89,2.88,0.21
67,3.93,0.1,2.4,1.89,2.78,0.27
68,3.8,0.02,2.4,1.94,2.68,0.38
69,3.65,0.02,2.44,2.0,2.65,0.41
70,3.51,0.02,2.44,2.01,2.65,0.38
71,3.57,0.0,2.4,1.93,2.71,0.37
72,3.75,0.04,2.23,1.86,2.94,0.34
73,3.87,0.08,2.1,1.84,3.09,0.33
74,3.93,0.08,2.0,1.86,3.26,0.18
75,3.98,0.04,1.99,1.83,3.31,0.15
76,4.1,0.03,1.84,1.78,3.35,0.11
77,4.17,0.06,1.77,1.76,3.34,0.13
78,4.15,0.06,1.73,1.77,3.25,0.12
79,4.1,0.03,1.81,1.76,3.19,0.15
80,3.86,0.01,1.87,1.83,2.88,0.15
81,3.79,0.1,1.84,1.78,2.75,0.12
82,3.61,0.1,1.85,1.74,2.56,0.08
83,3.69,0.1,1.9,1.69,2.68,0.11
84,3.58,0.0,2.08,1.69,2.59,0.21
85,3.56,0.0,2.24,1.71,2.6,0.31
86,3.51,0.0,2.26,1.72,2.64,0.32
87,3.55,0.0,2.18,1.79,2.74,0.29
88,3.55,0.0,2.09,1.86,2.81,0.25
89,3.5,0.0,2.08,1.87,2.7,0.4
90,3.43,0.0,2.04,1.86,2.61,0.55
91,3.41,0.0,2.13,1.98,2.6,0.69
92,3.54,0.03,2.25,2.03,2.79,0.62
93,3.66,0.03,2.39,2.06,2.96,0.59
94,3.67,0.03,2.32,2.01,2.97,0.53
