frame,c1,c2,c3
1,0.7152254769348356,-0.9401532017232173,-0.33664436941752185
2,0.6516864686655912,-0.8157140575036639,-0.26043520427279093
3,0.5844752457349096,-0.7454069981174786,-0.22751795650614662
4,0.5560650627830728,-0.756896355944217,-0.24804238069853934
5,0.5189097128527785,-0.7545871906134201,-0.2489561002304847
6,0.5396157787937479,-0.7141032042666936,-0.20457012242449193
7,0.5550032303064688,-0.6644449609809467,-0.15915252733581683
8,0.5512849331890988,-0.5645046379772177,-0.0926349261420292
9,0.5930697912628493,-0.5813124645012318,-0.10349106187442353
10,0.6377696199527328,-0.5887634136945294,-0.10275267457811223
11,0.6527564108585209,-0.5537958891670822,-0.06459536103158067
12,0.6103438044785894,-0.510879174418311,-0.001924555700811746
13,0.5479023726041348,-0.4271003727910383,0.12639951825929394
14,0.522510518215099,-0.4479132603718993,0.1655579743140076
15,0.43475375513515396,-0.38881957625582975,0.15332893824033958
16,0.38645149568750065,-0.3714849230466386,0.1166454075118627
17,0.28210171707185966,-0.36061347456449694,0.05516047872619339
18,0.23299842138943622,-0.3564831351595834,0.07861978514945263
19,0.1852080093192952,-0.36190922155108646,0.07556490448463346
20,0.16932503208815639,-0.30708071444535684,0.11583399036229339
21,0.1809863939768312,-0.28822757835558743,0.11773071316723872
22,0.190799694067459,-0.27382911987925346,0.11135712517964312
23,0.1926174373626665,-0.3076660575839873,0.06351949117801614
24,0.1412580102945053,-0.4159429998306343,-0.0014629494384061064
25,0.08260514462598345,-0.5187737394929378,-0.0583997704506287
26,0.05776151671108842,-0.6283791596371766,-0.10789962408743979
27,0.06232560956125727,-0.626058020694226,-0.0999077118262882
28,0.09739620296211768,-0.6069663720134998,-0.10958849637892855
29,0.11406305811723065,-0.6054987549396396,-0.12462191919675664
30,0.11320084442870909,-0.6516220729024575,-0.16475591453106203
31,0.07899590888048685,-0.6910178372447635,-0.18500594531079242
32,0.06176280663436512,-0.7252354529822778,-0.20319572598645133
33,0.05959196629280426,-0.6598381897373978,-0.17318279510687956
34,0.05842967161013634,-0.607624277659618,-0.15757020298056484
35,0.04938227709007794,-0.5557490443924332,-0.14030771690109603
36,0.050787619772430015,-0.6036673336894058,-0.13415885109614972
37,0.0466191891380995,-0.6628052945586584,-0.13433147289072128
38,0.03446666150916449,-0.6528851424754557,-0.11081211018318426
39,0.034150838719974624,-0.6119797999697771,-0.07475850572436216
40,0.009108838108025256,-0.5428919229132414,-0.0485054618826171
41,-0.012426703670743024,-0.533525440553245,-0.047894526453172985
42,-0.05305462222619799,-0.4752332080614723,-0.05821165184992486
43,-0.05036473856288389,-0.4424188976447091,-0.04511473592238931
44,-0.0463169349684776,-0.42952432410087166,-0.031170845121731038
45,7.213961511033266e-05,-0.4623498363816246,-0.03607869759060717
46,0.02728647811334049,-0.48079823851100795,-0.05986344420430129
47,0.07513620856521673,-0.5073461920192438,-0.055188655604743016
48,0.05695799002626,-0.4739818957250428,-0.07680585304332042
49,0.05364598371919206,-0.43942772382721457,-0.07291289062395089
50,0.05714021667153303,-0.48223102168978454,-0.07367551843947942
51,0.08276899346110062,-0.5608135663282063,-0.04444378936521147
52,0.11177021198520151,-0.6600935730384151,-0.033728955236565106
53,0.12201097481115444,-0.6546046913880409,-0.0709446726945781
54,0.1259297076761184,-0.6489899741628358,-0.09136429259083732
55,0.1383398764667649,-0.6174882467645145,-0.07225756528603353
56,0.14278886315281308,-0.6094049574926268,-0.03082087092329708
57,0.1571582410615578,-0.5869997739031242,0.012263528317405502
58,0.17914375499844185,-0.6971424403013396,-0.006010138476442048
59,0.20001913595960188,-0.7699606974254817,-0.020158158278601138
60,0.18817914002847114,-0.8697843540055642,-0.058931578928712605
61,0.188715827961238,-0.8575011938648299,-0.07214357998547613
62,0.16371713772286448,-0.8640861416160224,-0.07919408193111747
63,0.1645018545088132,-0.8382766657940851,-0.06493316910242297
64,0.14152238766395156,-0.8088913806955192,-0.05108680335707858
65,0.09879285788565252,-0.8239165838049252,-0.08098905250160172
66,0.07149915999283749,-0.8780596465828105,-0.1317200678646385
67,0.052744828656891216,-0.84596612160551,-0.11436378221680651
68,0.08166111363006798,-0.7995267301688106,-0.07416787554012981
69,0.09708589710511549,-0.7246477800223936,-0.02646855115428279
70,0.1086046923610828,-0.7673723762678618,-0.025078770532087825
71,0.08557994639228639,-0.7612765973555811,-0.011123283844572712
72,0.07556042765393377,-0.7145887327758328,0.00945023559433429
73,0.06566307014630363,-0.6630186877158708,-0.005687661196879558
74,0.0723721418555842,-0.6295006966524209,-0.01690312756082373
75,0.12360266037498067,-0.6698832050155352,0.0017486244328714273
76,0.17248998542581565,-0.6939226835703289,0.02577049998863933
77,0.21945172536794794,-0.724375955074405,0.04841145921068451
78,0.22225794315922748,-0.7358544918098434,0.047043573311900046
79,0.21812808803401876,-0.7354922863045208,0.047364664926864135
80,0.23302364916094628,-0.7066263712854529,0.04305367725161538
81,0.27657913252113914,-0.716252930901767,0.04840681925563513
82,0.33346129855373147,-0.7462314270778326,0.05936568300912945
83,0.3632750806333925,-0.7746628449923895,0.06069829338049041
84,0.34642384574074614,-0.8313686261134764,0.02895833969641873
85,0.29936675470956714,-0.8742909770151951,-0.01619297517383559
86,0.2801794841485284,-0.8823700318338183,-0.012496201353507439
87,0.2629547483334803,-0.8169835049565373,0.002081075169040833
88,0.24488489071100308,-0.7532891585185163,0.0046804485138987
89,0.22064107809172964,-0.7612607179389863,-0.01294662463014115
90,0.2532858398408729,-0.7290459650625353,-0.003226513504191193
91,0.29458240320823287,-0.7019070754052378,0.01955897064579665
92,0.34918932209635495,-0.7612356691698162,-0.0002178414979490815
93,0.3780151195013828,-0.8332717584209898,-0.031028786226549886
94,0.41710511781265674,-0.921431777966718,-0.06211079647937055
95,0.3748280347150678,-0.8081013482984537,-0.0269435742425505
96,0.2952585220607558,-0.7536439811300066,-0.013687845399860961
97,0.21903459020750896,-0.6945541402518554,-0.0011763650962496133
98,0.1857669312488921,-0.7490644294690341,-0.015620499936123246
99,0.16374547258667574,-0.776688507916664,-0.032998189900381475
100,0.1618639673351844,-0.7738222098615608,-0.01618771443328146
101,0.17163318246336942,-0.772942473028728,-0.011607980501892866
102,0.19055128290580764,-0.7752079085724902,0.002026239231350728
103,0.22718093153477303,-0.7684440754773906,0.04563877472034232
104,0.26874182894157017,-0.7740064706110548,0.08477577467654807
105,0.299478654211509,-0.7342175863879344,0.09529219343846157
106,0.2796326520801662,-0.6923660908156413,0.06077402500984809
107,0.24749746203163303,-0.6212559651075877,0.03579334732506145
108,0.2630806504164903,-0.6139719784382256,0.11003421239020979
109,0.28978368779509167,-0.6189901147614031,0.1784774535007051
110,0.32310424106596164,-0.5592798420922803,0.2218642098770935
111,0.3260630604826206,-0.4838066982910936,0.19602830333942825
112,0.31983773029128987,-0.43449962954106164,0.1594062431804588
113,0.3127294089612021,-0.4646341278260761,0.14471753205804408
114,0.3206675932926703,-0.48033643051666963,0.13829821086564661
115,0.3227860833228104,-0.4653008518539568,0.1465467902947698
116,0.319930901769524,-0.44345791221429914,0.15409480179959603
117,0.3345222472001774,-0.4833255645337249,0.14804904735668836
118,0.3630304151819958,-0.5423572728568979,0.13469560710137546
119,0.38877553916760393,-0.5873807911715727,0.12705052244300508
120,0.38752581421376936,-0.656734470090975,0.10938524584578528
121,0.38273309997627863,-0.6900996036990816,0.09253528705498501
122,0.3837113178479602,-0.7523010966762551,0.06339718352221863
123,0.4007415157365426,-0.7778372987752978,0.05301885818789574
124,0.4358434584113975,-0.8300796486564733,0.05087183453646842
125,0.45092107340286414,-0.827067086945387,0.0691746366478331
126,0.4465223427026694,-0.7836425016744992,0.0799414125386559
127,0.415320484847156,-0.7335436601201637,0.08388909986529797
128,0.3941905917307464,-0.7889125487749532,0.026680942416018365
129,0.35134762539677344,-0.8311421562883331,0.021935317976918296
130,0.3301483607920337,-0.8509544887877386,0.026194561712321363
131,0.33464985289599347,-0.788806254016985,0.0757331041881404
132,0.3384322489339065,-0.7126619376322583,0.1141409077271831
133,0.3289343423196453,-0.6310759084997671,0.13364569884322813
134,0.3136128392767263,-0.5758525223217684,0.16276532651263967
135,0.3240473611912703,-0.5423006379283403,0.14419899399483252
136,0.3320232075309127,-0.5178694137821731,0.15703280977353562
137,0.3118033985273185,-0.5054109913610001,0.15434210683936211
138,0.30289228552903685,-0.5333545066436236,0.16128701849996263
139,0.29016135350657,-0.5699307469171518,0.15886384449308696
140,0.2911242617364672,-0.5839999596267315,0.1394847071169764
141,0.2630620117014913,-0.6310115506292421,0.09836298504882833
142,0.24481104839286702,-0.6675943830055375,0.0632228951513742
143,0.23938525527714083,-0.7269951719104921,0.003104531436412478
144,0.2507840883887557,-0.7647276031591557,0.012651936534811427
145,0.2551994897452846,-0.7363805841509573,0.06626573543268492
146,0.22977993357965665,-0.6814614473372532,0.13765925766453452
147,0.21140101974436135,-0.6191987277117633,0.16180177455270736
148,0.2053582181890493,-0.5731361949948929,0.13541135227621678
149,0.21360366104203646,-0.5164357409559737,0.12565603665190603
150,0.21301818652648558,-0.4919066061918217,0.11917987782993356
151,0.21347603766639797,-0.5164697503071195,0.11940859793628351
152,0.20797111951169203,-0.5431542167336565,0.11599581637493868
153,0.24111170806798315,-0.5861900086945417,0.11740098436640317
154,0.28833727118131725,-0.646328556871992,0.11101201849971058
155,0.3325899386311011,-0.685488566844208,0.12124566981672782
156,0.31986864970015877,-0.6953345735353463,0.10010627598179914
157,0.30708895472103737,-0.7158781324313467,0.0888130618812982
158,0.3009160900227197,-0.7310571571825638,0.09991343750118485
159,0.3202319055510605,-0.7267008361145666,0.14259579748767354
160,0.32745332766385254,-0.6751283868775426,0.17079372592546585
161,0.3069819114665003,-0.6175056135499787,0.16384464577583557
162,0.28536551582152514,-0.561043607488637,0.14240281018841858
163,0.2789249571095037,-0.56494073106532,0.12025157758284263
164,0.2817334538263498,-0.5591567443605723,0.11077676278196279
165,0.2829771864191339,-0.5821327743037604,0.11179287789761339
166,0.2727188699708789,-0.5985741615163042,0.11687906638533652
167,0.26365602871167826,-0.6287373989904332,0.11417585088594663
168,0.2718505720120352,-0.650213730820095,0.111303863690919
169,0.2948422869161834,-0.6568336365574623,0.10887406062468084
170,0.30997030293237715,-0.6464587466764037,0.1081170518300018
171,0.31049671520733113,-0.6277590126801629,0.10724359650082867
172,0.30206337727182053,-0.6284669356975544,0.09963127000785417
173,0.31156973981595715,-0.6408428435468165,0.08128959163294604
174,0.3173048879415978,-0.6568848251717454,0.05641726316690502
175,0.29751942428653216,-0.6471244210346364,0.038863166085941626
176,0.26385448769427283,-0.6128839051037525,0.033577081585399786
177,0.2718331364203048,-0.586865223988512,0.03781286458060888
178,0.3059985193199225,-0.6040678427846168,0.030714083235996385
179,0.35344827678544616,-0.6294375905033569,0.03422402305605266
180,0.35803440973468253,-0.7059395726935725,0.010172519736036386
181,0.3561887136979953,-0.7335318149263352,0.002944218602681573
182,0.3860523634999568,-0.7586868437892995,0.014929743100761702
183,0.412978223780257,-0.714050685873338,0.046405831925654485
184,0.4432211205156562,-0.7063953029915241,0.07277384023377689
185,0.4597596791066889,-0.6731386863044748,0.08090667338338596
186,0.4664030942607808,-0.6457026413639628,0.07900340002257458
187,0.5277526785110408,-0.6259890648833192,0.09327414175591997
188,0.5543745732583687,-0.636048392993883,0.09577156096554806
189,0.5961335635853606,-0.6509141611496773,0.09550991595404405
190,0.561864036372453,-0.6335089922968222,0.09603116764912012
191,0.5647448293920975,-0.58403046936107,0.12312973100769142
192,0.5232199036103086,-0.5717777914739226,0.1709401028590793
193,0.5289061668681162,-0.613199734156604,0.1788888473624672
194,0.4998886348256448,-0.6633019306219415,0.16211676535387778
195,0.5048189020772541,-0.6584834249355519,0.12283421835727752
196,0.48392973761999925,-0.6333512888104607,0.11026136257908552
197,0.47315616131007787,-0.6028087428778975,0.11857194451285315
198,0.49640158935363243,-0.6535629323226027,0.08639275571399871
199,0.5114732051187441,-0.6911506726262829,0.051880697853983075
200,0.5623287160989294,-0.7204527649123327,0.027097880255234887
201,0.5918343324169775,-0.6995160523730267,0.029944269653316726
202,0.6049630106485205,-0.7034723787060518,0.017330176957747977
203,0.5931345667553064,-0.6717682059054769,0.03291489193218666
204,0.6336235045646395,-0.7127028242272888,0.024014076077671656
205,0.6640540069151035,-0.7410020631342893,0.004989391263892487
206,0.7100342714640446,-0.7864676275691906,-0.08197141158178854
207,0.7120973936641066,-0.707530090160305,-0.12030159072499703
208,0.7209202591691615,-0.6472186362780826,-0.1370635649723081
