frame,f1,f2,f3,f4,f5,f6
1,0.0,0.27,0.67,0.43,1.71,0.43
2,0.01,0.09,0.66,0.42,1.79,0.42
3,0.02,0.0,0.7,0.5,1.88,0.44
4,0.03,0.0,0.77,0.55,1.94,0.46
5,0.03,0.0,0.82,0.62,1.96,0.49
6,0.08,0.19,0.76,0.69,2.04,0.51
7,0.2,0.35,0.68,0.79,2.16,0.54
8,0.25,0.44,0.63,0.82,2.09,0.55
9,0.23,0.35,0.69,0.86,2.0,0.55
10,0.16,0.28,0.79,0.91,1.89,0.58
11,0.13,0.25,0.9,1.02,2.09,0.62
12,0.12,0.2,0.8,1.05,2.19,0.67
13,0.06,0.18,0.69,1.05,2.26,0.68
14,0.03,0.21,0.59,1.01,2.23,0.69
15,0.0,0.23,0.67,1.05,2.08,0.67
16,0.0,0.22,0.64,1.0,1.97,0.62
17,0.0,0.22,0.57,0.98,1.88,0.59
18,0.0,0.26,0.56,0.84,1.96,0.56
19,0.0,0.34,0.66,0.84,2.0,0.52
20,0.0,0.33,0.77,0.93,1.94,0.51
21,0.0,0.28,0.79,0.98,1.88,0.53
22,0.0,0.19,0.73,1.05,1.87,0.59
23,0.0,0.21,0.77,0.87,1.95,0.51
24,0.08,0.24,0.67,0.78,2.13,0.43
25,0.11,0.28,0.57,0.65,2.23,0.32
26,0.19,0.38,0.42,0.61,2.4,0.26
27,0.19,0.54,0.41,0.59,2.48,0.19
28,0.24,0.58,0.44,0.61,2.51,0.15
29,0.27,0.57,0.45,0.7,2.55,0.17
30,0.29,0.47,0.48,0.73,2.55,0.18
31,0.28,0.49,0.48,0.71,2.61,0.17
32,0.19,0.54,0.47,0.67,2.55,0.16
33,0.08,0.47,0.43,0.74,2.44,0.29
34,0.02,0.38,0.44,0.77,2.34,0.4
35,0.0,0.19,0.48,0.86,2.22,0.57
36,0.02,0.14,0.59,0.96,2.13,0.68
37,0.04,0.1,0.64,1.09,2.05,0.8
38,0.05,0.06,0.62,1.16,2.03,0.85
39,0.04,0.03,0.58,1.13,2.03,0.85
40,0.03,0.01,0.56,1.1,2.05,0.84
41,0.03,0.03,0.57,1.11,2.06,0.87
42,0.03,0.04,0.58,1.12,2.07,0.89
43,0.03,0.13,0.69,1.12,2.17,0.85
44,0.03,0.19,0.78,1.12,2.21,0.83
45,0.02,0.18,0.82,1.13,2.26,0.76
46,0.02,0.09,0.77,1.15,2.22,0.74
47,0.01,0.0,0.71,1.18,2.21,0.7
48,0.05,0.0,0.84,1.12,2.15,0.63
49,0.08,0.0,0.95,1.03,2.06,0.56
50,0.11,0.0,1.09,0.92,1.98,0.48
51,0.06,0.0,1.07,0.86,2.02,0.48
52,0.03,0.0,1.01,0.86,2.02,0.53
53,0.06,0.0,0.98,0.84,2.06,0.51
54,0.1,0.0,0.97,0.82,2.04,0.47
55,0.16,0.0,1.0,0.78,2.09,0.4
56,0.18,0.0,0.91,0.83,2.1,0.46
57,0.14,0.09,0.73,1.03,2.03,0.58
58,0.17,0.09,0.62,1.07,2.05,0.67
59,0.17,0.1,0.57,1.12,2.05,0.69
60,0.16,0.01,0.62,1.07,2.15,0.71
61,0.08,0.04,0.62,1.1,2.17,0.72
62,0.0,0.05,0.62,1.14,2.18,0.81
63,0.0,0.05,0.71,1.02,2.25,0.82
