frame,f1,f2,f3,f4,f5,f6
1,0.24,0.47,0.25,1.51,0.58,0.89
2,0.3,0.29,0.28,1.46,0.46,1.0
3,0.34,0.21,0.29,1.42,0.43,1.05
4,0.33,0.28,0.36,1.3,0.5,1.01
5,0.37,0.24,0.46,1.2,0.53,0.99
6,0.44,0.16,0.55,1.09,0.55,0.95
7,0.47,0.05,0.47,1.1,0.48,0.98
8,0.47,0.0,0.39,1.06,0.45,0.96
9,0.49,0.05,0.46,1.1,0.46,0.99
10,0.59,0.08,0.6,1.08,0.49,1.0
11,0.7,0.11,0.73,1.07,0.51,1.01
12,0.77,0.06,0.71,1.05,0.41,1.05
13,0.94,0.02,0.73,1.09,0.52,0.99
14,1.14,0.0,0.79,1.15,0.68,0.94
15,1.41,0.0,0.91,1.18,0.99,0.86
16,1.52,0.0,0.98,1.28,1.12,0.9
17,1.58,0.0,1.06,1.41,1.19,0.97
18,1.5,0.0,0.9,1.3,1.09,0.93
19,1.33,0.0,0.74,1.12,0.92,0.87
20,1.22,0.0,0.55,0.92,0.78,0.79
21,1.23,0.0,0.63,0.9,0.84,0.75
22,1.28,0.0,0.72,0.83,0.96,0.74
23,1.38,0.0,0.86,0.69,1.03,0.64
24,1.28,0.06,0.77,0.51,0.97,0.52
25,1.34,0.06,0.71,0.4,0.9,0.4
26,1.37,0.1,0.67,0.33,0.94,0.33
27,1.5,0.1,0.73,0.3,0.99,0.3
28,1.42,0.17,0.76,0.25,0.98,0.25
29,1.38,0.25,0.73,0.32,0.96,0.32
30,1.34,0.27,0.71,0.4,0.87,0.4
31,1.23,0.28,0.7,0.52,0.87,0.52
32,1.09,0.28,0.71,0.56,0.87,0.56
33,0.94,0.29,0.73,0.6,0.88,0.6
34,0.97,0.51,0.63,0.76,0.79,0.73
35,0.94,0.73,0.53,0.9,0.66,0.87
36,1.13,1.08,0.27,1.01,0.7,0.98
37,1.23,1.25,0.15,1.04,0.75,1.04
38,1.23,1.46,0.09,0.92,0.67,0.92
39,1.04,1.48,0.21,0.87,0.46,0.87
40,0.93,1.52,0.3,0.69,0.36,0.69
41,0.92,1.29,0.3,0.64,0.45,0.64
42,0.92,1.13,0.32,0.58,0.53,0.58
43,1.21,0.87,0.51,0.49,1.03,0.49
44,1.5,0.85,0.67,0.44,1.5,0.44
45,1.8,0.79,0.75,0.34,1.99,0.34
46,1.95,0.74,0.7,0.32,2.08,0.32
47,2.08,0.67,0.68,0.27,2.13,0.27
48,2.24,0.77,0.74,0.22,2.25,0.22
49,2.31,0.69,0.89,0.2,2.31,0.2
50,2.36,0.61,1.06,0.25,2.37,0.25
51,2.13,0.35,1.13,0.31,2.03,0.32
52,1.9,0.38,1.08,0.33,1.82,0.37
53,1.73,0.35,0.97,0.32,1.64,0.36
54,1.73,0.51,0.78,0.35,1.67,0.39
55,1.56,0.53,0.66,0.37,1.43,0.38
56,1.44,0.49,0.52,0.4,1.24,0.41
57,1.41,0.31,0.49,0.39,1.11,0.4
58,1.33,0.15,0.4,0.47,0.9,0.47
59,1.16,0.14,0.37,0.51,0.62,0.51
60,1.13,0.19,0.36,0.62,0.61,0.61
61,1.28,0.33,0.32,0.51,0.76,0.5
62,1.45,0.42,0.27,0.44,0.93,0.43
63,1.29,0.49,0.3,0.35,0.77,0.35
64,1.16,0.52,0.34,0.4,0.66,0.4
65,1.03,0.52,0.42,0.43,0.55,0.43
66,1.04,0.35,0.3,0.48,0.6,0.46
67,1.04,0.26,0.31,0.54,0.62,0.48
68,1.0,0.13,0.31,0.66,0.65,0.55
69,1.12,0.1,0.49,0.74,0.74,0.58
70,1.21,0.0,0.58,0.88,0.86,0.64
71,1.46,0.0,0.57,0.94,1.18,0.66
72,1.45,0.03,0.43,0.99,1.21,0.76
73,1.35,0.03,0.24,0.95,1.16,0.8
74,1.16,0.03,0.09,0.87,0.97,0.8
75,1.07,0.0,0.0,0.81,0.83,0.73
76,1.11,0.0,0.03,0.7,0.9,0.65
77,1.13,0.0,0.04,0.65,0.89,0.62
78,1.19,0.0,0.04,0.59,0.98,0.59
79,1.18,0.0,0.11,0.55,0.92,0.55
80,1.16,0.0,0.22,0.5,0.86,0.5
81,1.23,0.0,0.27,0.46,0.83,0.46
82,1.3,0.0,0.21,0.46,0.84,0.46
83,1.28,0.0,0.14,0.52,0.78,0.52
84,1.23,0.0,0.19,0.54,0.8,0.54
85,1.38,0.0,0.18,0.67,1.11,0.67
86,1.54,0.0,0.14,0.63,1.37,0.63
87,1.58,0.0,0.05,0.62,1.49,0.62
