frame,f1,f2,f3,f4,f5,f6
1,0.0,0.41,1.68,0.0,0.0,0.0
2,0.11,0.52,1.12,0.02,0.0,0.02
3,0.16,0.56,0.87,0.07,0.0,0.04
4,0.19,0.59,0.88,0.08,0.02,0.05
5,0.22,0.65,0.82,0.08,0.03,0.05
6,0.24,0.73,0.77,0.04,0.04,0.04
7,0.24,0.73,0.76,0.04,0.03,0.04
8,0.25,0.72,0.74,0.02,0.02,0.02
9,0.25,0.63,0.77,0.0,0.03,0.0
10,0.26,0.56,0.77,0.0,0.06,0.0
11,0.24,0.48,0.83,0.0,0.11,0.0
12,0.21,0.47,0.74,0.0,0.11,0.0
13,0.25,0.47,0.57,0.0,0.14,0.0
14,0.32,0.45,0.38,0.0,0.13,0.0
15,0.43,0.43,0.24,0.0,0.15,0.0
16,0.44,0.41,0.19,0.0,0.15,0.0
17,0.39,0.44,0.21,0.0,0.11,0.0
18,0.35,0.47,0.27,0.0,0.06,0.0
19,0.33,0.52,0.32,0.0,0.01,0.0
20,0.33,0.49,0.3,0.0,0.0,0.0
21,0.33,0.45,0.27,0.0,0.0,0.0
22,0.35,0.43,0.22,0.0,0.05,0.0
23,0.36,0.49,0.22,0.0,0.11,0.0
24,0.28,0.54,0.27,0.0,0.24,0.0
25,0.2,0.51,0.31,0.0,0.23,0.0
26,0.14,0.34,0.39,0.0,0.28,0.0
27,0.17,0.19,0.42,0.0,0.25,0.0
28,0.16,0.12,0.48,0.04,0.35,0.04
29,0.15,0.1,0.41,0.07,0.57,0.07
30,0.15,0.07,0.39,0.07,0.82,0.07
31,0.17,0.0,0.38,0.04,1.06,0.04
32,0.13,0.03,0.37,0.03,1.2,0.03
33,0.07,0.06,0.29,0.05,1.28,0.05
34,0.02,0.06,0.24,0.08,1.28,0.08
35,0.04,0.03,0.28,0.09,1.19,0.09
36,0.05,0.0,0.39,0.08,1.12,0.08
37,0.06,0.0,0.31,0.04,1.14,0.04
38,0.07,0.0,0.23,0.0,1.17,0.0
39,0.09,0.0,0.05,0.01,1.22,0.01
40,0.09,0.0,0.04,0.03,1.25,0.03
41,0.09,0.0,0.05,0.07,1.27,0.07
42,0.08,0.0,0.07,0.09,1.27,0.09
43,0.08,0.0,0.19,0.11,1.26,0.11
44,0.08,0.0,0.29,0.13,1.27,0.12
45,0.09,0.0,0.43,0.12,1.25,0.11
46,0.09,0.0,0.49,0.06,1.23,0.06
47,0.08,0.0,0.47,0.02,1.24,0.02
48,0.04,0.0,0.33,0.0,1.19,0.0
49,0.02,0.0,0.19,0.0,1.18,0.0
50,0.01,0.0,0.1,0.01,1.09,0.0
51,0.02,0.0,0.1,0.02,1.1,0.0
52,0.03,0.0,0.14,0.02,1.13,0.0
53,0.03,0.0,0.18,0.02,1.15,0.0
54,0.05,0.0,0.26,0.02,1.25,0.0
55,0.06,0.0,0.34,0.03,1.28,0.0
56,0.08,0.0,0.41,0.04,1.32,0.0
57,0.1,0.04,0.37,0.04,1.33,0.0
58,0.12,0.07,0.33,0.04,1.34,0.0
59,0.11,0.07,0.31,0.06,1.38,0.0
60,0.06,0.03,0.34,0.08,1.37,0.0
61,0.03,0.0,0.37,0.1,1.3,0.0
62,0.03,0.0,0.38,0.11,1.22,0.0
63,0.04,0.0,0.42,0.1,1.16,0.0
64,0.03,0.0,0.46,0.09,1.2,0.0
65,0.01,0.0,0.53,0.09,1.16,0.0
66,0.0,0.0,0.53,0.09,1.12,0.0
67,0.0,0.0,0.47,0.11,1.05,0.0
68,0.0,0.0,0.37,0.12,1.08,0.0
69,0.01,0.0,0.29,0.14,1.11,0.0
70,0.01,0.0,0.24,0.13,1.15,0.01
71,0.0,0.0,0.19,0.12,1.16,0.01
72,0.0,0.0,0.3,0.22,1.11,0.05
73,0.03,0.0,0.37,0.28,1.09,0.07
74,0.07,0.0,0.46,0.39,1.08,0.14
75,0.12,0.0,0.38,0.36,1.13,0.15
76,0.14,0.0,0.37,0.4,1.13,0.19
77,0.17,0.0,0.44,0.38,1.06,0.19
78,0.2,0.0,0.51,0.39,0.98,0.2
79,0.21,0.0,0.56,0.33,1.0,0.13
80,0.19,0.0,0.53,0.29,1.08,0.06
81,0.17,0.0,0.52,0.24,1.17,0.0
82,0.15,0.0,0.53,0.26,1.1,0.02
83,0.12,0.0,0.55,0.26,1.05,0.03
84,0.12,0.0,0.53,0.26,0.96,0.03
85,0.15,0.0,0.42,0.26,0.91,0.03
86,0.19,0.0,0.31,0.26,0.84,0.03
87,0.21,0.0,0.25,0.24,0.75,0.03
88,0.22,0.0,0.31,0.21,0.69,0.01
89,0.23,0.0,0.36,0.19,0.66,0.0
90,0.23,0.0,0.29,0.21,0.66,0.0
91,0.23,0.0,0.24,0.21,0.68,0.0
92,0.22,0.0,0.18,0.22,0.62,0.0
93,0.19,0.0,0.24,0.2,0.58,0.0
94,0.17,0.0,0.31,0.2,0.53,0.0
95,0.16,0.0,0.3,0.22,0.57,0.02
96,0.12,0.0,0.27,0.23,0.69,0.02
97,0.09,0.0,0.15,0.25,0.92,0.02
98,0.06,0.0,0.11,0.25,1.09,0.02
99,0.05,0.02,0.06,0.22,1.23,0.02
100,0.02,0.05,0.07,0.16,1.24,0.01
101,0.01,0.05,0.04,0.09,1.25,0.0
102,0.02,0.08,0.09,0.09,1.29,0.0
103,0.04,0.09,0.15,0.08,1.34,0.0
104,0.04,0.1,0.17,0.06,1.39,0.0
105,0.04,0.06,0.13,0.04,1.38,0.0
