frame,f1,f2,f3,f4,f5,f6
1,1.47,0.63,2.6,0.0,2.77,0.0
2,1.93,0.47,2.15,0.0,3.39,0.0
3,2.17,0.3,1.91,0.0,3.65,0.0
4,2.1,0.24,1.9,0.0,3.54,0.0
5,2.06,0.33,1.98,0.0,3.55,0.0
6,2.02,0.54,2.03,0.0,3.55,0.0
7,1.96,0.65,2.07,0.0,3.45,0.0
8,1.91,0.55,2.1,0.0,3.32,0.0
9,1.83,0.49,2.09,0.0,3.26,0.0
10,1.84,0.59,2.05,0.0,3.39,0.0
11,1.8,0.51,2.01,0.0,3.38,0.0
12,1.57,0.34,2.07,0.0,3.1,0.0
13,1.29,0.06,2.15,0.0,2.73,0.0
14,1.06,0.02,2.15,0.0,2.51,0.0
15,1.06,0.01,2.08,0.0,2.48,0.0
16,1.0,0.0,1.99,0.0,2.34,0.0
17,0.92,0.0,1.92,0.01,2.22,0.01
18,0.8,0.0,1.86,0.01,2.07,0.01
19,0.88,0.06,1.79,0.01,2.27,0.01
20,0.99,0.11,1.74,0.0,2.49,0.0
21,1.13,0.17,1.71,0.0,2.74,0.0
22,1.15,0.21,1.75,0.0,2.73,0.0
23,1.53,0.16,1.56,0.01,2.99,0.0
24,1.82,0.11,1.53,0.01,3.23,0.0
25,2.09,0.0,1.49,0.01,3.48,0.0
26,1.98,0.0,1.64,0.0,3.43,0.0
27,1.81,0.02,1.71,0.0,3.19,0.0
28,1.69,0.09,1.75,0.0,3.04,0.0
29,1.61,0.1,1.94,0.0,2.88,0.0
30,1.71,0.09,2.0,0.0,2.93,0.0
31,1.8,0.0,2.1,0.0,2.95,0.0
32,1.75,0.02,2.05,0.0,2.9,0.0
33,1.69,0.09,2.02,0.0,2.85,0.0
34,1.6,0.14,1.99,0.0,2.8,0.0
35,1.62,0.31,2.0,0.0,2.89,0.0
36,1.64,0.36,2.19,0.0,3.05,0.0
37,1.53,0.35,2.33,0.03,3.12,0.03
38,1.34,0.25,2.4,0.05,3.04,0.05
39,1.28,0.25,2.29,0.09,3.1,0.09
40,1.35,0.28,2.24,0.06,3.21,0.06
41,1.69,0.23,2.11,0.04,3.61,0.13
42,1.9,0.15,2.01,0.0,3.77,0.17
43,2.12,0.12,1.86,0.02,4.0,0.24
44,2.05,0.09,2.04,0.02,3.89,0.15
45,1.94,0.1,2.2,0.01,3.79,0.06
46,1.87,0.09,2.35,0.0,3.75,0.0
47,2.03,0.08,2.49,0.0,3.87,0.09
48,2.0,0.04,2.68,0.0,3.73,0.09
49,2.15,0.01,2.67,0.0,3.78,0.09
50,2.12,0.0,2.54,0.02,3.67,0.02
51,2.21,0.0,2.35,0.02,3.73,0.04
52,2.14,0.0,2.27,0.02,3.56,0.04
53,2.04,0.0,2.16,0.0,3.39,0.02
54,2.07,0.0,2.07,0.0,3.34,0.0
55,2.07,0.0,2.08,0.0,3.32,0.0
56,2.13,0.01,2.09,0.0,3.36,0.0
57,2.07,0.01,1.92,0.0,3.37,0.0
58,2.0,0.01,1.78,0.0,3.4,0.0
59,1.89,0.01,1.74,0.0,3.23,0.0
60,1.78,0.08,1.87,0.0,3.11,0.0
61,1.68,0.08,2.03,0.0,2.89,0.0
62,1.61,0.07,2.1,0.0,2.89,0.0
63,1.55,0.0,2.13,0.0,2.78,0.0
