frame,f1,f2,f3,f4,f5,f6
1,0.81,0.81,2.58,2.26,1.66,1.48
2,0.75,0.9,2.02,2.49,1.36,1.48
3,0.79,0.95,1.74,2.6,1.15,1.47
4,0.85,0.96,1.78,2.6,0.99,1.43
5,1.04,0.84,1.91,2.61,1.19,1.39
6,1.17,0.74,2.04,2.61,1.36,1.32
7,1.27,0.62,2.08,2.57,1.49,1.23
8,1.3,0.54,1.99,2.59,1.49,1.25
9,1.34,0.43,1.89,2.61,1.5,1.32
10,1.43,0.24,2.1,2.52,1.63,1.32
11,1.42,0.13,2.17,2.43,1.64,1.29
12,1.54,0.01,2.33,2.42,1.69,1.23
13,1.78,0.07,2.18,2.51,1.95,1.34
14,1.92,0.07,2.21,2.53,2.06,1.37
15,1.9,0.07,2.18,2.42,2.13,1.38
16,1.69,0.0,2.19,2.35,1.81,1.31
17,1.68,0.0,2.3,2.26,1.77,1.16
18,1.63,0.0,2.4,2.15,1.7,1.0
19,1.57,0.0,2.51,2.06,1.65,0.83
20,1.51,0.0,2.33,2.19,1.61,0.87
21,1.52,0.0,2.16,2.23,1.63,0.86
22,1.39,0.0,2.03,2.26,1.51,0.86
23,1.23,0.0,2.11,2.2,1.37,0.83
24,1.0,0.0,2.29,2.07,1.02,0.84
25,0.99,0.0,2.35,1.93,0.87,0.87
26,1.07,0.0,2.48,1.81,0.79,0.91
27,1.07,0.0,2.32,1.92,0.87,0.95
28,1.02,0.0,2.23,2.02,0.9,0.95
29,1.07,0.0,1.95,2.24,1.07,0.98
30,1.34,0.0,1.82,2.22,1.39,0.91
31,1.57,0.0,1.7,2.18,1.65,0.85
32,1.67,0.0,1.7,1.96,1.75,0.73
33,1.62,0.0,1.76,1.87,1.73,0.73
34,1.63,0.0,1.83,1.81,1.77,0.73
35,1.55,0.0,1.75,1.79,1.65,0.73
36,1.3,0.0,1.69,1.73,1.34,0.74
37,1.06,0.0,1.58,1.68,1.05,0.76
38,0.74,0.0,1.65,1.58,0.74,0.8
39,0.61,0.0,1.66,1.56,0.62,0.8
40,0.43,0.0,1.64,1.56,0.44,0.82
41,0.42,0.0,1.59,1.48,0.35,0.71
42,0.39,0.0,1.54,1.48,0.22,0.6
43,0.36,0.0,1.56,1.27,0.14,0.4
44,0.32,0.0,1.6,1.15,0.12,0.33
45,0.24,0.05,1.41,1.02,0.09,0.34
46,0.16,0.11,1.12,1.01,0.04,0.39
47,0.1,0.16,0.79,0.83,0.02,0.33
48,0.07,0.13,0.83,0.7,0.04,0.36
49,0.04,0.09,0.94,0.6,0.06,0.4
50,0.0,0.12,0.94,0.61,0.03,0.59
51,0.0,0.17,0.79,0.55,0.02,0.61
52,0.0,0.26,0.61,0.52,0.0,0.64
53,0.01,0.38,0.39,0.5,0.01,0.57
54,0.01,0.52,0.18,0.42,0.03,0.46
55,0.04,0.62,0.09,0.59,0.11,0.44
