frame,f1,f2,f3,f4,f5,f6
1,1.44,0.0,1.11,0.52,3.13,0.49
2,1.44,0.0,0.62,0.92,3.02,0.7
3,1.44,0.0,0.26,1.15,2.91,0.8
4,1.53,0.0,0.11,1.18,2.96,0.8
5,1.5,0.0,0.0,1.14,2.87,0.75
6,1.38,0.0,0.07,1.11,2.84,0.74
7,1.19,0.0,0.13,1.15,2.66,0.77
8,1.21,0.0,0.16,1.11,2.7,0.76
9,1.42,0.0,0.16,0.98,2.87,0.69
10,1.65,0.0,0.2,0.95,3.12,0.61
11,1.73,0.0,0.45,1.21,3.2,0.67
12,1.73,0.04,0.61,1.69,3.02,0.8
13,1.73,0.04,0.7,1.83,2.88,0.83
14,1.73,0.04,0.64,1.8,2.72,0.8
15,1.83,0.0,0.61,1.61,2.89,0.75
16,1.92,0.0,0.68,1.63,3.06,0.78
17,2.05,0.0,0.72,1.69,3.3,0.82
18,1.91,0.0,0.86,1.76,2.96,0.78
19,1.74,0.0,0.96,1.85,2.55,0.75
20,1.55,0.0,1.01,1.89,2.15,0.7
21,1.7,0.0,1.03,1.88,2.45,0.74
22,1.82,0.0,0.99,1.81,2.8,0.76
23,1.97,0.0,1.0,1.96,3.13,0.9
24,1.86,0.0,0.91,2.13,2.98,1.03
25,1.69,0.0,0.84,2.3,2.7,1.15
26,1.51,0.0,0.8,2.27,2.36,1.14
27,1.5,0.0,0.75,2.35,2.33,1.19
28,1.54,0.0,0.79,2.26,2.39,1.16
29,1.61,0.0,0.82,2.16,2.59,1.13
30,1.66,0.0,0.89,1.96,2.7,1.03
31,1.83,0.0,0.84,2.14,3.0,1.11
32,1.93,0.0,0.77,2.33,3.2,1.19
33,2.13,0.0,0.85,2.35,3.45,1.19
34,2.23,0.0,0.98,2.19,3.47,1.11
35,2.1,0.0,0.96,2.13,3.35,1.15
36,1.95,0.0,1.0,2.1,3.11,1.17
37,1.76,0.0,1.05,2.07,2.91,1.18
38,2.04,0.0,1.14,1.91,3.1,1.06
39,2.26,0.0,1.07,1.98,3.4,1.06
40,2.57,0.0,0.92,2.09,3.7,1.07
41,2.64,0.0,0.84,2.27,3.72,1.1
42,2.72,0.0,0.72,2.35,3.8,1.09
43,2.65,0.02,0.73,2.39,3.72,1.06
44,2.56,0.03,0.74,2.36,3.59,1.01
45,2.44,0.03,0.74,2.35,3.41,0.97
46,2.43,0.01,0.68,2.28,3.49,0.98
47,2.46,0.0,0.69,2.26,3.5,0.97
48,2.31,0.0,0.65,2.18,3.44,0.99
49,2.15,0.0,0.65,2.23,3.28,1.02
50,1.99,0.0,0.59,2.15,3.24,1.04
51,2.15,0.0,0.72,2.1,3.44,1.0
52,2.27,0.0,0.83,1.99,3.53,0.93
53,2.43,0.0,0.96,1.86,3.63,0.86
54,2.4,0.0,0.92,1.79,3.53,0.84
55,2.33,0.0,0.96,1.78,3.42,0.85
56,2.21,0.0,0.95,1.86,3.27,0.89
57,2.11,0.0,1.0,1.9,3.16,0.91
58,2.08,0.0,1.01,1.84,3.15,0.92
59,2.17,0.0,0.96,1.79,3.3,0.95
60,2.14,0.0,1.03,1.89,3.36,1.02
61,2.07,0.0,1.11,2.1,3.32,1.08
62,1.99,0.0,1.28,2.23,3.3,1.08
63,1.95,0.0,1.32,2.23,3.29,1.09
64,2.03,0.0,1.33,2.17,3.48,1.09
65,1.96,0.0,1.37,2.11,3.45,1.08
66,1.95,0.0,1.35,2.04,3.45,1.04
67,1.84,0.0,1.35,1.98,3.32,0.99
68,1.89,0.0,1.34,2.03,3.33,1.01
69,1.95,0.0,1.33,2.08,3.34,1.01
70,2.03,0.0,1.27,2.14,3.36,1.02
71,2.11,0.0,1.18,2.12,3.47,1.01
72,2.2,0.0,1.1,1.93,3.61,0.97
73,2.23,0.0,1.04,1.82,3.81,0.94
74,2.2,0.0,1.05,1.77,3.94,0.92
75,2.2,0.0,1.04,1.88,4.0,0.95
76,2.16,0.0,1.08,1.94,3.91,0.97
77,2.06,0.0,1.18,2.0,3.79,0.99
78,1.79,0.0,1.19,2.01,3.38,1.01
79,1.55,0.0,1.16,2.01,3.04,1.06
80,1.34,0.0,1.03,1.85,2.83,1.02
81,1.31,0.0,1.03,1.74,2.94,0.98
82,1.27,0.0,1.01,1.61,3.04,0.9
83,1.42,0.0,1.11,1.68,2.93,0.92
84,1.42,0.0,1.19,1.91,2.69,0.98
85,1.54,0.0,1.34,2.17,2.54,1.07
86,1.45,0.0,1.4,2.38,2.45,1.14
87,1.48,0.0,1.45,2.43,2.46,1.16
88,1.56,0.0,1.38,2.49,2.53,1.19
89,1.63,0.0,1.32,2.52,2.58,1.2
90,1.57,0.0,1.25,2.58,2.56,1.23
91,1.41,0.0,1.21,2.61,2.43,1.23
92,1.26,0.0,1.19,2.66,2.33,1.25
93,1.37,0.0,1.23,2.56,2.55,1.24
94,1.39,0.0,1.28,2.45,2.67,1.25
95,1.47,0.0,1.31,2.34,2.97,1.29
96,1.43,0.0,1.22,2.27,3.07,1.27
97,1.41,0.0,1.15,2.1,3.21,1.23
98,1.33,0.0,0.96,1.98,3.13,1.13
99,1.34,0.0,0.95,1.92,3.12,1.1
100,1.37,0.0,0.9,1.95,3.08,1.07
101,1.27,0.0,1.0,1.94,3.01,1.03
102,1.21,0.0,1.07,1.95,2.98,1.0
103,1.34,0.0,1.06,1.94,3.1,0.96
104,1.57,0.0,1.01,1.95,3.25,0.96
105,1.45,0.0,0.94,1.88,3.17,0.94
106,1.25,0.0,0.93,1.79,3.07,0.91
107,1.07,0.0,0.94,1.73,2.91,0.95
108,1.22,0.0,0.93,1.66,2.99,0.98
109,1.24,0.0,0.9,1.68,2.96,1.04
110,1.3,0.0,0.91,1.67,2.91,0.96
111,1.33,0.0,0.89,1.75,2.84,0.92
112,1.42,0.0,0.9,1.77,2.81,0.88
113,1.27,0.06,0.93,1.79,2.57,0.91
114,1.25,0.17,0.97,1.8,2.54,0.92
115,1.1,0.17,1.03,1.75,2.29,0.91
116,1.18,0.11,1.08,1.67,2.42,0.86
117,1.08,0.03,1.12,1.6,2.25,0.84
118,1.09,0.03,1.1,1.45,2.28,0.76
119,1.09,0.03,1.16,1.32,2.36,0.73
120,1.34,0.03,1.04,1.18,2.7,0.78
121,1.6,0.03,1.05,1.13,3.02,0.87
122,1.86,0.03,0.9,1.07,3.22,0.93
123,1.81,0.0,0.89,1.01,3.09,0.86
124,1.72,0.0,0.77,1.03,2.93,0.84
125,1.58,0.0,0.69,1.04,2.69,0.81
126,1.54,0.0,0.72,1.13,2.64,0.87
127,1.54,0.0,0.74,1.21,2.68,0.92
128,1.6,0.0,0.78,1.35,2.76,0.99
129,1.62,0.0,0.76,1.32,2.79,0.96
130,1.67,0.0,0.78,1.32,2.86,0.95
131,1.69,0.0,0.9,1.24,2.92,0.9
132,1.65,0.0,0.93,1.14,2.8,0.87
133,1.64,0.0,0.94,1.01,2.74,0.82
134,1.63,0.0,0.87,0.93,2.69,0.8
135,1.72,0.0,0.86,0.98,2.81,0.8
136,1.72,0.0,0.82,1.01,2.78,0.79
137,1.7,0.0,0.78,1.04,2.75,0.78
138,1.55,0.0,0.8,1.06,2.57,0.8
139,1.35,0.0,0.83,1.06,2.34,0.8
140,1.21,0.0,0.86,1.1,2.18,0.82
141,1.18,0.0,0.82,1.08,2.18,0.78
142,1.24,0.0,0.78,1.09,2.29,0.76
143,1.15,0.0,0.86,1.14,2.29,0.78
144,1.24,0.0,0.84,1.1,2.52,0.76
145,1.33,0.0,0.81,1.07,2.74,0.74
146,1.38,0.0,0.72,0.98,2.87,0.7
147,1.31,0.0,0.74,1.02,2.79,0.73
148,1.23,0.0,0.69,1.01,2.68,0.75
149,1.27,0.0,0.58,0.99,2.7,0.75
150,1.27,0.0,0.53,0.94,2.68,0.72
151,1.25,0.0,0.54,0.87,2.68,0.68
152,1.26,0.0,0.59,0.86,2.65,0.66
153,1.22,0.0,0.59,0.87,2.59,0.65
154,1.19,0.0,0.6,0.96,2.56,0.68
155,1.2,0.0,0.47,1.05,2.51,0.75
156,1.28,0.0,0.55,1.03,2.44,0.77
157,1.35,0.0,0.64,0.97,2.37,0.77
158,1.41,0.0,0.86,0.94,2.43,0.75
159,1.42,0.0,0.9,1.01,2.51,0.78
160,1.44,0.0,0.84,1.06,2.61,0.82
161,1.41,0.0,0.82,1.0,2.61,0.81
162,1.44,0.0,0.78,0.91,2.69,0.77
163,1.46,0.0,0.65,0.95,2.67,0.75
164,1.54,0.0,0.54,0.98,2.71,0.73
165,1.55,0.0,0.39,1.02,2.69,0.74
166,1.58,0.01,0.36,1.01,2.79,0.73
167,1.49,0.01,0.38,1.26,2.79,0.85
168,1.53,0.01,0.61,1.31,2.9,0.88
169,1.58,0.0,0.94,1.27,2.96,0.88
170,1.65,0.0,1.16,1.05,3.05,0.81
171,1.46,0.0,1.12,1.05,2.71,0.8
172,1.25,0.0,1.03,1.05,2.43,0.8
173,0.92,0.0,0.97,1.07,1.94,0.77
174,0.79,0.0,0.98,1.06,1.85,0.73
175,0.73,0.0,1.0,1.09,1.81,0.73
176,0.88,0.0,0.95,1.09,2.01,0.74
