frame,f1,f2,f3,f4,f5,f6
1,0.29,0.0,0.0,0.27,0.8,0.77
2,0.87,0.0,0.0,0.09,1.32,0.85
3,1.19,0.02,0.0,0.01,1.57,0.87
4,1.21,0.08,0.0,0.07,1.5,0.94
5,0.79,0.16,0.0,0.15,1.16,1.08
6,0.42,0.24,0.0,0.23,0.85,1.35
7,0.28,0.28,0.0,0.2,0.91,1.36
8,0.27,0.36,0.0,0.21,0.98,1.33
9,0.32,0.33,0.0,0.23,1.07,1.34
10,0.28,0.27,0.0,0.31,0.97,1.51
11,0.34,0.18,0.0,0.34,0.94,1.62
12,0.42,0.24,0.03,0.33,1.09,1.41
13,0.55,0.34,0.03,0.29,1.25,1.34
14,0.53,0.44,0.03,0.31,1.34,1.17
15,0.51,0.46,0.01,0.31,1.34,1.17
16,0.37,0.39,0.0,0.41,1.08,1.22
17,0.38,0.36,0.0,0.51,0.99,1.27
18,0.32,0.35,0.03,0.61,1.0,1.35
19,0.36,0.33,0.03,0.61,1.04,1.27
20,0.44,0.24,0.03,0.52,1.13,1.31
21,0.49,0.15,0.0,0.52,1.05,1.34
22,0.48,0.19,0.0,0.52,1.11,1.36
23,0.36,0.23,0.0,0.59,1.12,1.31
24,0.26,0.23,0.0,0.54,1.05,1.12
25,0.2,0.21,0.0,0.54,0.94,0.96
26,0.17,0.2,0.0,0.49,0.77,0.77
27,0.27,0.29,0.0,0.5,0.81,0.78
28,0.4,0.28,0.0,0.46,1.02,0.86
29,0.53,0.27,0.0,0.53,1.25,1.25
30,0.57,0.23,0.0,0.58,1.42,1.51
31,0.6,0.23,0.04,0.67,1.5,1.76
32,0.64,0.27,0.1,0.65,1.58,1.67
33,0.65,0.3,0.2,0.65,1.56,1.61
34,0.69,0.32,0.23,0.6,1.61,1.49
35,0.61,0.27,0.23,0.54,1.51,1.4
36,0.59,0.23,0.16,0.51,1.48,1.3
37,0.48,0.21,0.18,0.47,1.31,1.14
38,0.51,0.28,0.27,0.47,1.33,1.07
39,0.58,0.32,0.36,0.45,1.37,1.09
40,0.64,0.34,0.39,0.49,1.48,1.21
41,0.66,0.24,0.33,0.56,1.5,1.25
42,0.6,0.19,0.26,0.61,1.46,1.22
43,0.48,0.19,0.16,0.65,1.36,1.22
44,0.45,0.27,0.17,0.67,1.4,1.29
45,0.41,0.3,0.17,0.71,1.34,1.4
46,0.54,0.26,0.21,0.76,1.44,1.49
47,0.57,0.28,0.14,0.75,1.38,1.42
48,0.5,0.28,0.17,0.68,1.31,1.19
49,0.36,0.3,0.11,0.62,1.21,1.04
50,0.36,0.27,0.17,0.57,1.29,1.01
51,0.44,0.31,0.13,0.56,1.38,1.04
52,0.46,0.33,0.22,0.49,1.3,0.91
53,0.45,0.36,0.22,0.56,1.28,1.07
