frame,f1,f2,f3,f4,f5,f6
1,0.19,0.53,1.33,0.29,0.9,0.0
2,0.42,0.47,0.97,0.44,0.63,0.0
3,0.49,0.55,0.84,0.47,0.58,0.02
4,0.47,0.62,0.91,0.5,0.74,0.04
5,0.4,0.79,0.93,0.48,0.81,0.04
6,0.42,0.81,0.9,0.56,0.89,0.05
7,0.41,0.83,0.82,0.74,0.92,0.09
8,0.44,0.78,0.77,0.82,0.91,0.14
9,0.44,0.72,0.75,0.82,0.89,0.14
10,0.47,0.75,0.78,0.75,0.73,0.08
11,0.47,0.68,0.77,0.83,0.57,0.03
12,0.48,0.76,0.88,0.8,0.33,0.0
13,0.46,0.77,0.99,0.77,0.28,0.12
14,0.48,0.79,1.19,0.62,0.26,0.21
15,0.45,0.7,1.19,0.63,0.29,0.35
16,0.43,0.77,1.25,0.66,0.3,0.39
17,0.42,0.74,1.24,0.71,0.31,0.39
18,0.43,0.86,1.24,0.64,0.38,0.33
19,0.48,0.76,1.16,0.55,0.49,0.25
20,0.59,0.77,1.06,0.51,0.7,0.23
21,0.72,0.66,1.0,0.5,0.85,0.21
22,0.71,0.7,0.89,0.74,0.88,0.3
23,0.67,0.63,0.84,0.96,0.82,0.38
24,0.53,0.46,0.75,0.94,0.68,0.34
25,0.48,0.18,0.69,0.78,0.56,0.18
26,0.38,0.01,0.61,0.61,0.43,0.06
27,0.39,0.09,0.56,0.69,0.42,0.06
28,0.43,0.16,0.53,0.75,0.47,0.08
29,0.45,0.23,0.46,0.81,0.51,0.16
30,0.44,0.15,0.42,0.9,0.5,0.23
31,0.53,0.1,0.4,0.92,0.58,0.31
32,0.58,0.04,0.41,1.03,0.64,0.33
33,0.6,0.02,0.39,1.05,0.74,0.37
34,0.5,0.1,0.42,1.04,0.64,0.39
35,0.4,0.27,0.44,0.98,0.51,0.46
36,0.37,0.36,0.61,1.02,0.28,0.46
37,0.39,0.43,0.78,1.1,0.17,0.47
38,0.44,0.34,0.92,1.17,0.1,0.41
39,0.43,0.32,0.93,1.03,0.15,0.35
40,0.42,0.19,0.87,0.86,0.14,0.31
41,0.42,0.3,0.81,0.74,0.15,0.32
42,0.46,0.3,0.66,0.73,0.14,0.35
43,0.49,0.39,0.54,0.69,0.18,0.32
44,0.49,0.35,0.44,0.67,0.23,0.27
45,0.51,0.46,0.4,0.63,0.32,0.23
46,0.47,0.42,0.44,0.83,0.37,0.28
47,0.44,0.26,0.49,1.04,0.39,0.32
48,0.31,0.06,0.65,1.2,0.26,0.31
49,0.25,0.0,0.78,1.13,0.23,0.23
50,0.17,0.0,0.98,1.03,0.22,0.19
51,0.16,0.0,1.11,0.94,0.31,0.2
52,0.16,0.0,1.21,0.84,0.34,0.22
53,0.28,0.0,1.28,0.8,0.36,0.22
54,0.39,0.0,1.36,0.91,0.34,0.22
55,0.44,0.0,1.28,0.99,0.29,0.2
56,0.38,0.0,1.18,0.98,0.24,0.17
57,0.34,0.0,1.05,0.86,0.18,0.15
58,0.29,0.0,1.03,0.9,0.17,0.18
59,0.26,0.0,0.94,1.12,0.21,0.32
60,0.24,0.02,0.91,1.17,0.24,0.39
61,0.28,0.03,0.86,1.08,0.26,0.35
62,0.33,0.06,0.86,0.87,0.28,0.22
63,0.36,0.07,0.84,0.87,0.28,0.2
64,0.37,0.08,0.78,0.98,0.3,0.29
65,0.37,0.1,0.7,1.07,0.32,0.35
66,0.37,0.11,0.62,1.11,0.35,0.4
67,0.37,0.12,0.69,1.07,0.36,0.38
68,0.38,0.1,0.78,0.99,0.35,0.36
69,0.38,0.19,0.83,0.93,0.42,0.32
70,0.41,0.16,0.68,0.83,0.38,0.27
71,0.51,0.17,0.51,0.69,0.43,0.21
72,0.52,0.11,0.44,0.51,0.45,0.11
73,0.45,0.19,0.5,0.45,0.51,0.09
74,0.32,0.29,0.55,0.46,0.51,0.09
75,0.29,0.28,0.49,0.56,0.49,0.13
76,0.29,0.26,0.48,0.56,0.5,0.13
77,0.3,0.18,0.5,0.57,0.44,0.16
78,0.32,0.24,0.58,0.49,0.42,0.13
79,0.37,0.31,0.71,0.56,0.42,0.24
80,0.51,0.43,0.9,0.44,0.51,0.24
81,0.56,0.52,0.97,0.4,0.48,0.39
82,0.6,0.45,0.86,0.33,0.39,0.32
83,0.55,0.34,0.75,0.47,0.28,0.38
84,0.57,0.15,0.79,0.52,0.49,0.25
85,0.51,0.18,1.02,0.66,0.74,0.23
86,0.46,0.11,0.91,0.83,0.84,0.21
87,0.4,0.09,0.83,0.93,0.64,0.22
88,0.41,0.0,0.44,0.79,0.42,0.15
89,0.42,0.0,0.44,0.64,0.29,0.06
90,0.46,0.07,0.39,0.61,0.26,0.01
91,0.51,0.07,0.58,0.63,0.22,0.01
92,0.58,0.07,0.53,0.53,0.15,0.0
93,0.63,0.0,0.47,0.42,0.07,0.0
94,0.67,0.0,0.43,0.65,0.18,0.19
95,0.76,0.0,0.57,1.14,0.38,0.51
96,0.83,0.0,0.96,1.48,0.69,0.88
97,1.04,0.0,1.36,1.57,0.67,1.03
98,1.27,0.0,1.87,1.5,0.61,1.0
99,1.65,0.0,2.35,1.58,0.5,0.77
100,2.14,0.0,2.8,1.54,0.93,0.58
101,2.39,0.01,2.86,1.61,1.33,0.38
102,2.29,0.01,2.62,1.65,1.6,0.31
103,1.74,0.1,2.35,1.75,1.42,0.39
104,1.34,0.12,2.24,1.58,1.19,0.36
105,1.16,0.23,2.21,1.52,1.03,0.27
106,1.16,0.26,2.5,1.65,1.02,0.05
107,1.23,0.37,2.7,1.74,1.06,0.05
108,1.24,0.35,2.72,1.48,1.16,0.05
109,1.26,0.31,2.53,1.15,1.19,0.05
110,1.19,0.2,2.3,0.93,1.27,0.0
111,1.3,0.11,2.33,1.03,1.3,0.0
112,1.35,0.09,2.33,1.07,1.25,0.03
113,1.38,0.15,2.73,1.37,1.21,0.13
114,1.28,0.23,3.01,1.58,1.21,0.21
115,1.23,0.23,3.27,1.79,1.25,0.25
116,1.15,0.15,3.25,1.83,1.21,0.18
117,1.1,0.13,3.13,1.97,1.15,0.2
118,1.02,0.23,3.16,2.11,1.12,0.24
119,0.94,0.46,3.16,2.01,1.18,0.2
120,0.89,0.65,3.02,1.79,1.07,0.18
121,0.87,0.62,2.9,1.48,0.91,0.08
122,0.86,0.47,2.7,1.39,0.67,0.08
123,0.8,0.35,2.65,1.31,0.52,0.0
124,0.77,0.38,2.44,1.28,0.46,0.0
125,0.75,0.43,2.44,1.25,0.55,0.0
126,0.78,0.39,2.47,1.26,0.67,0.0
127,0.79,0.4,2.52,1.34,0.76,0.0
128,0.77,0.47,2.33,1.41,0.69,0.0
129,0.69,0.56,2.31,1.49,0.62,0.0
130,0.6,0.69,2.15,1.57,0.54,0.0
131,0.53,0.71,2.15,1.79,0.49,0.0
132,0.43,0.71,1.83,1.99,0.54,0.0
133,0.35,0.71,1.75,2.07,0.66,0.0
134,0.25,0.92,1.79,2.14,0.75,0.0
135,0.23,1.04,1.97,2.15,0.74,0.0
136,0.23,1.02,2.14,2.2,0.78,0.0
137,0.23,1.07,2.07,2.09,0.85,0.0
138,0.24,1.14,2.09,2.07,0.98,0.0
139,0.24,1.17,2.02,2.09,1.0,0.0
140,0.21,0.99,2.0,2.13,1.03,0.0
141,0.19,0.95,2.01,2.12,0.92,0.02
142,0.22,0.91,1.99,2.18,0.88,0.02
