frame,f1,f2,f3,f4,f5,f6
1,2.17,0.0,1.7,3.33,0.81,1.88
2,2.71,0.15,1.77,3.02,1.58,1.56
3,3.04,0.25,1.74,2.87,1.99,1.35
4,3.11,0.29,1.79,2.83,2.1,1.17
5,3.2,0.21,1.73,2.74,2.11,1.2
6,3.31,0.11,1.76,2.72,2.14,1.25
7,3.35,0.0,1.81,2.78,2.08,1.32
8,3.27,0.0,2.0,2.98,2.01,1.19
9,3.19,0.0,2.21,2.97,1.94,1.0
10,3.1,0.13,2.39,2.81,1.93,0.81
11,3.2,0.21,2.37,2.69,2.07,0.69
12,3.47,0.25,2.04,2.54,2.32,0.68
13,3.71,0.28,1.75,2.43,2.39,0.66
14,3.87,0.31,1.5,2.3,2.46,0.72
15,3.75,0.27,1.67,2.32,2.34,0.71
16,3.75,0.14,1.71,2.38,2.3,0.71
17,3.72,0.2,1.64,2.3,2.18,0.67
18,3.65,0.3,1.5,2.25,2.08,0.67
19,3.57,0.31,1.43,2.19,2.01,0.7
20,3.48,0.18,1.49,2.18,1.95,0.75
21,3.6,0.08,1.57,2.17,1.94,0.73
22,3.67,0.03,1.7,2.21,1.91,0.77
23,3.76,0.0,1.8,2.36,1.96,0.78
24,3.84,0.11,1.85,2.49,2.1,0.87
25,3.94,0.17,1.8,2.49,2.33,0.86
26,3.96,0.17,1.82,2.35,2.45,0.89
27,3.95,0.1,1.85,2.29,2.51,0.88
28,3.98,0.19,2.02,2.3,2.7,0.99
29,4.05,0.32,1.95,2.24,2.97,1.01
30,3.91,0.36,1.87,2.12,3.03,1.05
31,3.64,0.34,1.98,1.96,2.92,1.07
32,3.42,0.23,2.65,1.71,2.8,1.02
33,3.39,0.14,3.21,1.45,2.9,0.95
34,3.59,0.03,3.33,1.41,3.13,0.86
35,3.61,0.02,3.06,1.53,3.29,0.83
36,3.66,0.02,2.72,1.49,3.41,0.75
37,3.65,0.0,2.74,1.43,3.53,0.66
38,3.83,0.0,2.62,1.36,3.72,0.68
39,3.87,0.0,2.66,1.48,3.84,0.7
40,3.77,0.03,2.5,1.47,3.79,0.71
41,3.66,0.03,2.53,1.65,3.66,0.71
42,3.55,0.03,2.6,1.81,3.52,0.76
43,3.75,0.0,2.64,1.92,3.74,0.8
44,3.79,0.0,2.5,1.79,3.82,0.76
45,3.71,0.0,2.41,1.71,3.7,0.79
46,3.47,0.0,2.5,1.68,3.48,0.84
47,3.51,0.0,2.7,1.73,3.53,1.01
48,3.62,0.0,2.93,1.41,3.71,1.08
49,3.77,0.0,2.98,1.09,3.79,1.07
50,3.78,0.0,2.96,0.88,3.9,1.06
51,3.93,0.0,2.91,0.94,4.23,1.03
52,3.82,0.0,2.81,0.93,4.3,1.03
53,3.76,0.0,2.83,0.87,4.35,0.9
54,3.64,0.0,2.87,0.74,4.3,0.75
55,3.69,0.0,2.73,0.86,4.4,0.78
56,3.8,0.0,2.32,0.85,4.53,0.9
57,3.76,0.0,1.65,0.91,4.52,0.99
58,3.74,0.0,1.28,0.81,4.53,1.05
59,3.52,0.0,1.15,0.78,4.22,1.04
60,3.31,0.0,1.21,0.96,3.85,1.46
61,3.14,0.0,1.15,1.18,3.45,1.85
62,3.17,0.0,1.04,1.37,3.39,2.25
63,3.17,0.0,0.94,1.24,3.4,1.92
64,3.07,0.0,0.92,1.1,3.52,1.71
65,2.57,0.0,0.83,0.99,3.27,1.52
66,2.25,0.0,0.77,0.99,3.15,1.66
67,1.94,0.0,0.63,0.96,2.82,1.54
68,2.05,0.02,0.53,0.88,2.98,1.38
69,1.98,0.02,0.51,0.91,2.98,1.44
