frame,f1,f2,f3,f4,f5,f6
1,0.0,0.04,0.0,0.71,0.29,0.52
2,0.06,0.11,0.06,0.7,0.43,0.34
3,0.08,0.1,0.13,0.61,0.51,0.23
4,0.06,0.05,0.13,0.6,0.59,0.28
5,0.06,0.0,0.15,0.68,0.61,0.36
6,0.09,0.0,0.08,0.78,0.63,0.44
7,0.1,0.0,0.05,0.84,0.65,0.5
8,0.13,0.0,0.01,0.85,0.67,0.51
9,0.11,0.0,0.07,0.88,0.52,0.49
10,0.14,0.0,0.14,0.88,0.35,0.44
11,0.15,0.0,0.24,0.85,0.21,0.4
12,0.16,0.09,0.27,0.83,0.19,0.46
13,0.14,0.15,0.28,0.84,0.13,0.54
14,0.11,0.2,0.28,0.82,0.02,0.65
15,0.09,0.17,0.23,0.82,0.0,0.76
16,0.08,0.26,0.26,0.78,0.06,0.78
17,0.06,0.39,0.28,0.75,0.07,0.8
18,0.04,0.45,0.36,0.75,0.13,0.78
19,0.01,0.47,0.29,0.67,0.17,0.79
20,0.02,0.34,0.18,0.52,0.22,0.54
21,0.06,0.35,0.08,0.46,0.24,0.5
22,0.12,0.27,0.02,0.36,0.28,0.39
23,0.22,0.23,0.12,0.41,0.25,0.51
24,0.2,0.23,0.13,0.49,0.26,0.59
25,0.16,0.29,0.2,0.69,0.13,0.73
26,0.07,0.39,0.13,0.85,0.11,0.8
27,0.1,0.52,0.14,0.82,0.09,0.74
28,0.13,0.63,0.07,0.82,0.15,0.67
29,0.14,0.72,0.04,0.77,0.24,0.68
30,0.08,0.68,0.0,0.76,0.17,0.68
31,0.02,0.58,0.0,0.73,0.21,0.7
32,0.03,0.55,0.1,0.67,0.17,0.64
33,0.15,0.47,0.37,0.58,0.25,0.57
34,0.24,0.52,0.65,0.67,0.27,0.7
35,0.24,0.56,0.9,0.74,0.38,0.78
36,0.21,0.59,0.84,0.85,0.43,0.85
37,0.19,0.49,0.82,0.74,0.4,0.68
38,0.22,0.39,0.69,0.64,0.36,0.58
39,0.19,0.28,0.64,0.54,0.31,0.48
40,0.17,0.25,0.75,0.55,0.26,0.5
41,0.18,0.2,0.8,0.65,0.14,0.58
42,0.18,0.49,0.94,0.66,0.03,0.65
43,0.18,0.82,0.86,0.61,0.06,0.65
44,0.15,1.13,1.01,0.61,0.06,0.68
45,0.17,1.1,1.02,0.61,0.1,0.62
46,0.18,0.99,1.01,0.53,0.04,0.5
47,0.22,0.84,0.92,0.37,0.04,0.34
48,0.19,0.81,1.14,0.29,0.02,0.3
49,0.19,0.79,1.22,0.21,0.03,0.22
50,0.16,0.89,1.23,0.14,0.03,0.15
51,0.18,0.92,1.04,0.1,0.06,0.1
52,0.21,0.88,1.0,0.12,0.06,0.12
53,0.23,0.88,0.93,0.14,0.08,0.14
54,0.27,1.06,0.84,0.21,0.06,0.22
55,0.28,1.33,0.74,0.28,0.13,0.31
56,0.31,1.56,0.66,0.31,0.29,0.36
57,0.24,1.53,0.74,0.42,0.35,0.56
58,0.19,1.44,0.85,0.5,0.33,0.72
59,0.18,1.19,0.96,0.59,0.2,0.8
60,0.14,1.1,0.89,0.54,0.21,0.68
61,0.09,0.98,0.85,0.51,0.14,0.56
62,0.02,0.84,0.87,0.46,0.09,0.56
63,0.02,0.68,0.84,0.39,0.0,0.46
64,0.02,0.65,0.77,0.34,0.01,0.4
65,0.02,0.72,0.6,0.33,0.02,0.33
66,0.05,0.92,0.65,0.34,0.04,0.35
67,0.08,1.0,0.68,0.27,0.06,0.29
68,0.11,1.16,0.74,0.26,0.05,0.33
69,0.1,1.04,0.77,0.28,0.03,0.34
70,0.07,1.19,0.79,0.28,0.0,0.33
71,0.04,1.18,0.88,0.3,0.06,0.3
72,0.03,1.36,0.84,0.44,0.06,0.44
73,0.01,1.14,0.84,0.62,0.06,0.62
74,0.0,1.12,0.78,0.77,0.02,0.77
75,0.0,1.05,0.74,0.76,0.02,0.76
76,0.03,1.21,0.71,0.77,0.02,0.77
77,0.06,1.25,0.64,0.66,0.0,0.66
78,0.09,1.39,0.57,0.58,0.01,0.58
79,0.07,1.39,0.5,0.56,0.05,0.56
80,0.09,1.39,0.4,0.58,0.1,0.58
81,0.07,1.32,0.25,0.54,0.12,0.54
82,0.08,1.43,0.08,0.43,0.17,0.43
83,0.07,1.45,0.01,0.36,0.13,0.37
84,0.08,1.53,0.01,0.32,0.19,0.32
85,0.06,1.54,0.04,0.22,0.22,0.25
