frame,c1,c2,c3
1,0.49249003629115223,-0.3514189613833691,0.4734572782307851
2,0.46735290690370923,-0.34273423880885157,0.2937774863323804
3,0.44129084706843474,-0.3241123204631524,0.1847671940355766
4,0.43512153160648054,-0.3139542680142237,0.15229816128004586
5,0.4731063961434327,-0.3150615012489996,0.10562425333112974
6,0.53039981132123,-0.3357587006728869,0.08764055163345368
7,0.5622579561971146,-0.32559980329827404,0.07055354050918614
8,0.5743067900953124,-0.3031833809413034,0.05138063440781892
9,0.6028669427320494,-0.3301431445008881,0.11160561184669764
10,0.6580014010352779,-0.4054765862724711,0.1691649621876045
11,0.6580952730808722,-0.43823940620501833,0.21027909425731128
12,0.5133928600696318,-0.3761119107839893,0.19406688118437898
13,0.44294149602385857,-0.34267497144521375,0.19357226514578282
14,0.42165141929062844,-0.3231739249383647,0.2480896346280444
15,0.5260762730895205,-0.36704139958842685,0.23537889875149495
16,0.5845333310355015,-0.3701974544174807,0.23345027315644307
17,0.5818776462819996,-0.33781158127764294,0.15039013718517147
18,0.6306919004899254,-0.31087364173364374,0.15113343669002685
19,0.6220555326177873,-0.3369537822322607,0.1658719443406228
20,0.6722662442617217,-0.4237845973236702,0.23875464345171082
21,0.6464123083845491,-0.4738182157189414,0.24827232960318504
22,0.5842790437435533,-0.437919563553516,0.2734051652844022
23,0.45455831788379947,-0.3466368741453272,0.2505194065723752
24,0.3971336289736692,-0.2884292508697696,0.2152733289255866
25,0.3582152212201428,-0.22045587249970539,0.1651890325620684
26,0.3833041595398188,-0.19061419546158914,0.08536358239109462
27,0.33291788450471055,-0.16813825820887954,0.0745277233031455
28,0.35565727877516,-0.2116162575552731,0.034875171564482034
29,0.3187766753263646,-0.21160939429330008,0.05424290650918376
30,0.3076474352306985,-0.18364320141733922,0.01071140079000676
31,0.2716174065153206,-0.12905612332234107,0.0036985790358344027
32,0.20833451079310614,-0.0997304996962835,-0.0018158324791499667
33,0.1563055188842833,-0.0802532424332783,-0.02585709240845832
34,0.07476093483279998,-0.05567893364335361,-0.060169715352163644
35,0.08222180905405455,-0.042286844566765215,-0.10599101840446791
36,0.08515904012010596,-0.03505944969984721,-0.12070872839875929
37,0.09195451658910359,-0.028583264829133065,-0.1501208997994843
38,0.07966277681850624,-0.026874761246867326,-0.15020841838538326
39,0.0852356530880817,-0.02942688386468475,-0.14147731466244043
40,0.07570366999189,-0.02890179052102538,-0.13869609229674676
41,0.05910816678154438,-0.030999422872101483,-0.16883646197367932
42,0.06787959122048533,-0.03365932001336933,-0.2258718280808008
43,0.10010039156566115,-0.040392106442577465,-0.2171654589636453
44,0.14765333322443044,-0.04173510977328774,-0.19678988699487335
45,0.13721383988470034,-0.04512294634062532,-0.15742143631473138
46,0.13771060295425022,-0.04767686439544062,-0.1692536550388706
47,0.12236035180237996,-0.052730630101287666,-0.18553276834670585
48,0.12903530878067634,-0.04476883380402376,-0.1407840877796469
49,0.10929123920495026,-0.043191220347481796,-0.09942319226121381
50,0.09667794912560002,-0.03377719186632753,-0.04999997934992142
51,0.08374091397104255,-0.03367792557089419,-0.06503782174398234
52,0.05170731500337347,-0.025386443701966407,-0.06273000537566453
53,0.04159396135812099,-0.028896736343952626,-0.05760553483313788
54,0.01626879519228688,-0.028593446178756473,-0.07997006497116846
55,0.007477826601859514,-0.037700802599351324,-0.09344887814640328
56,-0.009703649200730614,-0.03944693091119058,-0.1255186971768911
57,-0.004385404907533198,-0.05463655126505615,-0.11874270897885077
58,0.01425469073818247,-0.06383979136904397,-0.15582021861965176
59,-0.0037070284792079656,-0.08747189883920474,-0.1521432410057936
60,0.06606327804637302,-0.10363300119101804,-0.18265157287780306
61,0.18721790374078157,-0.1495828884347462,-0.154793796276269
62,0.3419036465179543,-0.22591148100542136,-0.14583501963176745
63,0.45681218320032574,-0.3232323883996914,-0.11280424666980972
64,0.5004358959298288,-0.4094857692857701,-0.06711215476502122
65,0.5926677007038703,-0.4960307630519003,-0.037068055796925445
66,0.6736306421270791,-0.5450503705389055,-0.07179394310682706
67,0.769536752173564,-0.5877740469459676,-0.12206915615054972
68,0.7963347788932963,-0.5663816012326489,-0.1838520893122284
69,0.8458203317919579,-0.5880492228591966,-0.17340770878563191
70,0.8082012241685157,-0.5732639705482907,-0.1832483069601751
71,0.81457749608517,-0.5792808006503827,-0.18033944456747902
72,0.8336394003953597,-0.6039652421444949,-0.058365919362729377
73,0.8060689941336441,-0.603273014099905,0.04046109864094365
74,0.7853723624272292,-0.6273742884909691,0.18335096262741704
75,0.6689885973326001,-0.5724472895118362,0.19053559492629518
76,0.637735015614153,-0.5480531639736388,0.20677476161378286
77,0.5749787910944294,-0.47864908137235734,0.14476785722614605
78,0.5110301445213848,-0.3954404337801792,0.0594335708572112
79,0.5365464608024985,-0.4052586238356616,0.03561125389371074
80,0.5195064988878121,-0.390581647560465,-0.01573463359077962
81,0.5875360370050178,-0.40029962765015714,-0.007941917852731777
82,0.6164865243421,-0.40720370346986057,0.023487056699167147
83,0.6870763449488652,-0.394206372126224,0.07919979003926665
84,0.7512279637661798,-0.4536091006126004,0.13647280696671776
85,0.7251105107907106,-0.3957500186062635,0.10674657042634633
86,0.7551685727817521,-0.41803840396771846,0.11065183405544181
87,0.6785186910407547,-0.360709612881876,0.08874781199390475
88,0.7258274193080015,-0.32679815382303673,0.09474638075474039
89,0.7390718722766095,-0.29254615647226934,0.14105897978806492
90,0.7611504497465882,-0.264483394284532,0.13746635680627456
91,0.7270803428316097,-0.3050021282788537,0.12111965971322596
92,0.646436382109211,-0.2525603358099744,0.03457899170165443
93,0.6253639263744766,-0.2162495303942317,-0.05193813832419097
94,0.6135959030150754,-0.15712942685845638,-0.14158962841603764
95,0.6635058968946336,-0.15632734180278146,-0.17877055828078017
96,0.6922263175044513,-0.16379699530142802,-0.14252088874339428
97,0.7056697523238457,-0.1988901120055231,-0.06960766540943263
98,0.6552578881129824,-0.22899842062947015,0.009238423719826668
99,0.64961367457121,-0.23045635882694743,0.022588365157233233
100,0.691469605953068,-0.19728711668096394,-0.0229206046814798
101,0.7773725303524648,-0.20336175983864405,-0.053271623931991266
102,0.7945882519418626,-0.25084806489885386,-0.019483945875705108
103,0.7645958887928894,-0.2770153254569316,0.029272247711530922
104,0.7500712520967031,-0.2899322164749746,0.10070559755381374
105,0.7261740892537163,-0.27549827270238664,-0.012049778514043144
106,0.7653969984138156,-0.3198580115059125,-0.10609303334742785
107,0.7395370593516685,-0.3584272347851152,-0.22564857293684693
108,0.7552471963558239,-0.3077797328095705,-0.1780173598020539
109,0.6879397466939131,-0.22069447837243117,-0.18310459123960737
110,0.6400487661103025,-0.17007046685170316,-0.1821628875841933
111,0.5858016635480218,-0.17391871560231906,-0.20163470606414857
112,0.5493424058412685,-0.16979900841792156,-0.2164028641287496
113,0.5278878231361517,-0.1422571343636431,-0.23788619780566433
114,0.49426210375592067,-0.12452532517053631,-0.26121205759270044
115,0.4770910831406291,-0.14865748702870105,-0.22222739992353205
116,0.4561201869908303,-0.18181211528784383,-0.21307214237072575
117,0.5082305982715237,-0.2082179162693704,-0.20344322246172505
118,0.5484036773395945,-0.1988031447732194,-0.17145158994713805
119,0.6280024525513853,-0.17457467899191098,-0.12780299565710188
120,0.559288584617386,-0.16721966726095358,-0.08620404735483282
121,0.5365730087265942,-0.14321040945180094,-0.08234116719137846
122,0.5063564398999619,-0.17198525459874617,-0.10178304990159939
123,0.5169829272771962,-0.20406498881055546,-0.09512485661908414
124,0.4841409243329276,-0.232520706487203,-0.12212985802395919
125,0.4581329425718301,-0.24050203959902203,-0.12234865490224292
126,0.5070631268844471,-0.2348603468872684,-0.12926297538619644
127,0.5672029544373596,-0.25827514556941145,-0.09725537633246728
128,0.6152410832186863,-0.29869458516089664,-0.07140898099842564
129,0.5633602667986245,-0.2854780370774916,-0.10007102048948507
130,0.5572375468872601,-0.2771537277249328,-0.14071611655552768
131,0.5460899812926803,-0.2788122853646883,-0.11801105027011448
132,0.6518858316967923,-0.33521651020559795,-0.07510534140527532
133,0.6677529389760352,-0.31942478399900054,-0.06035557112927455
134,0.6395426368883781,-0.2677392516238856,-0.12323336070011232
135,0.604308487938295,-0.198426425409838,-0.13840423065627266
136,0.5327562928920844,-0.21393886347649718,-0.12121502635069968
137,0.44884551676839507,-0.16939354830105574,-0.07033371577747301
138,0.4278050485029107,-0.15374078300002816,-0.033902300745089334
139,0.5255178320657661,-0.19623696512431793,0.10923818409801547
140,0.6408709460411159,-0.3260512016719169,0.17208013462223007
141,0.5843457059095588,-0.38950198270064906,0.17390613624208895
142,0.43851338747520685,-0.3218569821311669,0.027013314710939068
143,0.28620147125799206,-0.18578870323406135,-0.07620335410649201
144,0.27241223863437747,-0.1726431248998373,-0.06996451617244258
145,0.24334957759034292,-0.13494024715284925,-0.06221173732367618
146,0.2857096461632393,-0.16373021847624075,-0.04191351587036035
147,0.21525181202059598,-0.12409592348865851,-0.09524128441423851
148,0.1421303242170398,-0.1495699328271174,-0.10589154208275625
149,0.12761179050953278,-0.15842995022774267,-0.12277321688305273
150,0.06217762691043144,-0.13631885433580687,-0.0838362874888321
151,0.09641457983672957,-0.1406870147047223,-0.012229887109768038
152,0.012021670186353573,-0.09819047761712013,-0.0002233650303957112
153,0.08168919737667714,-0.15630561073528793,-0.0535003460709007
154,0.04988399525182934,-0.12675361880697802,-0.13374219577907176
155,0.1180383860451187,-0.21036698964265543,-0.13579224026126235
156,0.0995088030254835,-0.19500223094826025,-0.12816752612103946
157,0.1396455602225917,-0.23238326522090347,-0.14617249058189694
158,0.1389831021262617,-0.1803014295286932,-0.14701267186460681
159,0.1313578546866987,-0.1291960891422935,-0.16887936641606865
160,0.15346375388059916,-0.11882608152990994,-0.21713469100405214
161,0.18673504297499216,-0.11175554966123082,-0.31348345892441226
162,0.1996166094633435,-0.12507516469136545,-0.38347425146044345
163,0.14146186649384,-0.1150856238241632,-0.40780558126100913
164,0.08623013460805394,-0.10619350409977873,-0.3666622269953668
165,0.06018684156380275,-0.11645463999953522,-0.29312891013787457
166,0.05016618664536325,-0.08599261164980049,-0.21410400455777476
167,0.09811551434155098,-0.1392727036146652,-0.12707841613366094
168,0.09712235905787675,-0.11303026519128162,-0.08133733034998751
169,0.10516032348733204,-0.11602552656085431,-0.08520510468563078
170,0.0336249853658772,-0.04505601033830294,-0.13498208535165712
171,0.09849411356968786,-0.07773047593785759,-0.19246255894106282
172,0.1348260171084362,-0.0897402881493223,-0.18704818398735745
173,0.1734296048743307,-0.10404263136980356,-0.19626793349998803
174,0.14751587147802359,-0.08998450658016263,-0.17215094903197328
175,0.10185347326545248,-0.075021295325424,-0.17846950626285796
176,0.11683570339018276,-0.08606079605880311,-0.16234329319834784
177,0.1527198912912605,-0.09516952098403189,-0.11786080925566872
178,0.20633243882341415,-0.13546312268232238,-0.048242386200394845
179,0.27811194406733675,-0.16620277877734668,-0.018280939537762244
180,0.2500825105241003,-0.16766317503190348,0.01846091090817151
181,0.23828428647470531,-0.14012407091334864,0.0330262331470717
182,0.14255062488363757,-0.06936036188385203,0.028067513971899494
183,0.13164302619501694,-0.03777001555074226,-0.010037002315007907
184,0.12412935860287257,-0.004349911156436988,-0.11176397816386256
185,0.1670524641941057,-0.04108768527226064,-0.12227193755105116
186,0.21248480559361177,-0.08426475621619911,-0.10253814208273478
187,0.23049970818355323,-0.12064613007626153,-0.03603074000032771
188,0.19077314585730748,-0.09289909738452255,-0.049705351171528946
189,0.16605504232247983,-0.06514280453483653,-0.12857146403973746
190,0.14629946578414518,-0.033808008015840274,-0.17332347874800522
191,0.13142335983654055,-0.04208494088164804,-0.1953620043328475
192,0.14013562056048404,-0.04740275290736814,-0.176776790150386
193,0.14620112850282865,-0.06100579852989713,-0.20707793357479995
194,0.2349620892487766,-0.0806474942033034,-0.21539632133005066
195,0.26103263948922495,-0.09945748966029593,-0.2202427887019827
196,0.3082621578674722,-0.1350165670528624,-0.17413375374420056
197,0.3050539684341569,-0.139475789136745,-0.15209200285424163
198,0.32356885113452405,-0.16507678977285486,-0.07559212615777469
199,0.28086346615823443,-0.14432969947436194,-0.04943071188776964
200,0.2859171256568015,-0.16897128006202547,0.01070017776397169
201,0.2729929006003427,-0.1918894247325291,-0.0007913079545723411
202,0.19984427435733348,-0.18745465906792366,0.008133315930931868
203,0.13112333219403213,-0.1995002031966574,0.010465230721286918
204,0.08204479380799708,-0.17054780521730462,-0.004949286580393137
205,0.1534005405587537,-0.2058727604626169,-0.019907924380054502
206,0.2004423020527629,-0.19361795663034226,-0.08007924434827704
207,0.29251546574581316,-0.204049535183061,-0.08429267217754109
208,0.3538978424662255,-0.17524759502579573,-0.0940975710153577
209,0.47930020015342273,-0.2091981158664807,-0.05594163190676635
210,0.4595378182748454,-0.20115668322219588,-0.02185366692676078
211,0.5431754807218213,-0.2607949031101362,0.016114397604466556
212,0.4960354833812526,-0.2318129809455938,0.03339432255580833
213,0.48506419325225203,-0.20314483213280965,-0.027167699992909265
214,0.40759736146287723,-0.15620397780130924,-0.06665834174240842
215,0.3413592899861491,-0.10967530756122726,-0.10753833270513909
216,0.3846710999362421,-0.14220123313107924,-0.06114969003363383
217,0.4032697950149238,-0.14609719999812662,-0.027518720707436266
218,0.43466945556486697,-0.21514780115451299,-0.01854692925075673
219,0.43347216374787667,-0.22496847274639473,-0.03224875051634015
220,0.34811602737195874,-0.21434562209130828,0.0069724123151463
221,0.31382331982404804,-0.20141468736146592,0.0841776342872362
222,0.26864946583919,-0.19191878473926738,0.14225023053070757
223,0.35935591788327276,-0.25347382278912667,0.14355102485959859
224,0.507850151951976,-0.3103562402351628,0.171120258776472
225,0.5952761425981052,-0.3697682686172808,0.1830431391978891
226,0.5971680111201897,-0.33292054239792135,0.17180131412369223
227,0.5235777389402865,-0.2675704393930032,0.0956868947373174
228,0.3982284275883015,-0.20257369180720974,0.06224327462251766
229,0.3048135610565266,-0.14397332290914605,0.014947907338797696
230,0.19422776273389658,-0.08617177523633385,0.010529888392175512
231,0.18650083496534148,-0.05714119115302467,0.007197915024930637
232,0.17756607412655956,-0.04728637248841109,0.023715407109234397
233,0.2289343807862376,-0.08981996190824298,0.04744747162772352
234,0.2671497233423645,-0.09977898344427877,0.047572263131934016
235,0.34304707048811967,-0.13409735938919545,0.06152747117535007
236,0.2984714768004414,-0.12230840675351688,0.025403465137993367
237,0.2669097558611767,-0.14879099089892822,0.041878756592658876
238,0.26165693733971923,-0.18888196071227753,0.050720651531575005
239,0.3115537822891604,-0.24451685749320332,0.0982061456650008
240,0.3675002929271242,-0.17778991998201193,0.02841450491958361
241,0.36641769969783444,-0.11586423786988208,-0.015469154136049849
242,0.3866773422259401,-0.05515916730309314,-0.06671069946949408
243,0.42017196395523176,-0.06404106775238641,-0.03968394333913307
244,0.40554683816551823,-0.06523266904989515,-0.04163635461489275
245,0.4218264849715038,-0.05055585382058283,-0.07431308259448524
246,0.3707326350035163,-0.04273550260730659,-0.06965049506533924
247,0.4330958075722554,-0.03018603252710279,-0.03602073808790312
248,0.3902948535927628,-0.008100132629128575,-0.0020408614113262063
249,0.3181344706617416,-0.014900704017913526,0.00099799826678544
250,0.20324630821762554,-0.014015546987904172,-0.001436441377862146
251,0.1945798681025075,-0.019568390198978103,0.006762397545243091
252,0.1922254686950698,-0.033530790053967606,0.0002814193011021961
253,0.15080473799454433,-0.04058206955792992,-0.02847249708384357
254,0.08305270350907067,-0.04234451385476448,-0.05237376553883334
255,0.07436567520266983,-0.05395272292862973,-0.08253276795695946
256,0.0796801398584678,-0.04862499594011379,-0.10365553270610738
257,0.1158734790104715,-0.035179052778242646,-0.12434052668784919
258,0.15250583429950704,-0.017878257946971572,-0.12802560458601056
259,0.16439132104296977,-0.026060356745384046,-0.15400134943217308
260,0.09865836269288354,-0.05731151770703674,-0.16653883471710165
261,0.07241210977400324,-0.09139662236460692,-0.17084835072925572
262,0.06411021430698123,-0.10167835184465011,-0.15826606232831933
263,0.10621191053661164,-0.10723415519557972,-0.1678056695855249
264,0.13270621754642917,-0.08620800328774085,-0.16032839824137537
265,0.16156271758147991,-0.09032131676966704,-0.1786611764837258
266,0.17394187054290614,-0.13866165913168135,-0.18368723245817273
267,0.18051404952001282,-0.17596524828861582,-0.15825583755745326
268,0.19185297776995547,-0.19885976624449234,-0.11956604610519667
269,0.1950942345445392,-0.1451865197286779,-0.09306485972230022
270,0.2165002160191423,-0.13326294201284367,-0.07628736311619105
271,0.1879031749041059,-0.1102726828483552,-0.07756310958774303
272,0.17145829261337103,-0.15716991758680482,-0.08525482710594572
273,0.12066289664357131,-0.1529855396865093,-0.11192445867364337
274,0.11135874259176055,-0.1369899855720991,-0.11552188705500148
275,0.13857167223519776,-0.12530316565981334,-0.13027001164246824
276,0.11246736164246478,-0.0962836431515651,-0.10746627463185887
277,0.06812766507949583,-0.10130101434480025,-0.07820340107500116
278,-0.020260080401476685,-0.06836770661814609,-0.011456228546385939
279,-0.03515500770007903,-0.07815936908368615,-0.022196515405781814
280,-0.021372350863708502,-0.07249782214663059,-0.0386110486356327
281,-0.0009600192493069018,-0.06801716776168662,-0.06714633148930466
282,0.004772121777289291,-0.06370302563451433,-0.03802124675002212
283,0.013473752189505542,-0.06871981165807121,0.025527121235153424
284,0.004950100610679425,-0.06959702889128352,0.08451627314270861
285,0.01932737260565741,-0.07462850069489266,0.08749346195063283
286,0.020256391069212315,-0.0778943402716344,0.10562659433122036
287,0.03209390854794921,-0.08212302260655908,0.10982144797589902
288,0.03370621826253973,-0.08053515967579422,0.13139093599601423
289,0.09561844735071692,-0.1077847012102256,0.16781273975991293
290,0.12095233305746829,-0.1234262891629497,0.15299592807893658
291,0.16213383889025573,-0.16257287253208902,0.13962128573631047
292,0.13026239708347392,-0.16564688624854268,0.10337870726520823
293,0.12310659146982025,-0.1479678705054522,0.0770855018823922
294,0.08479738617257762,-0.11790086657558256,0.05278603346527298
295,0.04996047310159597,-0.09435878337928644,0.03371573092190712
296,0.05447945766152329,-0.12536405591832447,0.08650144590518034
297,0.040663167447091406,-0.1221034193714297,0.13385680978904438
298,0.03168538764329558,-0.11538356105744524,0.1506941824294639
299,-0.0035860750225192423,-0.07893723418927999,0.13296657116873375
300,-0.010594888504430374,-0.06709679968257296,0.12019807262536074
301,-0.016297060217413523,-0.061751864103748284,0.12999882644527577
302,-0.010785415853013186,-0.05489651449993753,0.13142976059870942
303,-0.009012993714318672,-0.06040752135422106,0.1526797229260354
304,0.0018501648512514993,-0.06021655306238589,0.15630510954839835
305,0.003183568422742716,-0.060813608141916345,0.14239850379237276
306,0.005030039299376942,-0.055833098037657646,0.11204480357892223
307,0.002508164430816193,-0.05374367368658302,0.08059188479248518
308,0.0237157094682257,-0.07079961072731511,0.02049187632194155
309,0.07019921770058994,-0.12474317236656167,0.031168883849104198
310,0.12135496606483046,-0.17378108504047826,0.04925989239457168
311,0.15854064370523033,-0.20777610029800483,0.1134304093112428
312,0.16620475565079937,-0.19902129044351594,0.10443058959952949
313,0.11626079125972456,-0.1606417537626912,0.12607351067404765
314,0.08075091341855135,-0.13000250546519113,0.12324629657523326
315,0.06910451136785942,-0.11459907427312677,0.1084539620672063
316,0.08940751484973593,-0.1143382441722306,0.07200922480113324
317,0.07429991498162143,-0.08671298317035533,0.04597452914370767
318,0.042196867438493386,-0.04839145306257279,0.018068766717460914
319,0.033122126294589715,-0.03321824565859301,-0.023945468075304104
320,0.04630010477634255,-0.04286380207741508,-0.0656780223981368
321,0.04698972240817942,-0.07652264194507889,-0.059755767020705834
322,0.03963986037696857,-0.10453345975231802,-0.062282679521451625
323,0.06512328293059487,-0.18192416791148258,0.020681420954669204
324,0.06787455756264406,-0.1618655738000722,-0.003244558967514141
325,0.1019589812327833,-0.18397949590327403,0.021833517221110484
326,0.09342145625905436,-0.1289136765758758,-0.03438647730014312
327,0.10801224044518597,-0.1599200511447042,-0.01771009013911551
328,0.12410858250499039,-0.17912766967027377,0.014891765269609487
