frame,f1,f2,f3,f4,f5,f6
1,0.7,0.5,0.71,1.5,0.0,0.91
2,0.88,0.65,0.87,1.8,0.0,0.95
3,0.98,0.84,0.96,1.86,0.0,0.89
4,1.01,0.84,0.71,2.03,0.0,0.89
5,1.01,0.8,0.65,1.99,0.0,0.76
6,1.02,0.58,0.44,2.13,0.0,0.77
7,1.1,0.31,0.38,2.36,0.0,1.04
8,1.11,0.21,0.26,2.48,0.0,1.12
9,1.11,0.07,0.17,2.6,0.0,1.27
10,1.03,0.06,0.15,2.51,0.0,1.14
11,1.01,0.04,0.13,2.58,0.0,1.19
12,1.03,0.06,0.15,2.45,0.0,1.08
13,1.0,0.06,0.3,2.3,0.0,1.12
14,0.97,0.03,0.32,2.15,0.0,1.11
15,0.92,0.0,0.43,2.19,0.0,1.22
16,0.95,0.0,0.6,2.24,0.0,1.3
17,0.96,0.0,0.72,2.28,0.0,1.41
18,0.95,0.0,0.73,2.25,0.0,1.55
19,0.93,0.0,0.55,2.3,0.0,1.63
20,0.93,0.0,0.56,2.33,0.01,1.69
21,0.91,0.0,0.57,2.32,0.03,1.62
22,0.91,0.0,0.61,2.17,0.09,1.39
23,0.89,0.0,0.62,2.01,0.15,1.18
24,0.94,0.0,0.41,1.9,0.13,1.01
25,0.98,0.0,0.23,1.86,0.07,0.98
26,1.01,0.0,0.01,1.81,0.0,0.99
27,1.0,0.0,0.03,1.82,0.0,0.99
28,1.0,0.0,0.05,1.77,0.0,1.0
29,0.99,0.0,0.09,1.77,0.0,0.99
30,0.97,0.0,0.15,1.67,0.0,0.97
31,0.92,0.02,0.14,1.77,0.0,1.05
32,0.89,0.03,0.13,1.83,0.0,1.11
33,0.88,0.05,0.16,1.91,0.0,1.16
34,0.88,0.03,0.23,1.76,0.0,1.13
35,0.88,0.02,0.26,1.58,0.0,1.01
36,0.82,0.01,0.21,1.8,0.0,1.09
37,0.81,0.12,0.16,1.76,0.0,1.08
38,0.78,0.21,0.16,1.82,0.03,1.08
39,0.78,0.23,0.11,1.56,0.03,1.02
40,0.78,0.12,0.18,1.58,0.03,1.05
41,0.85,0.09,0.1,1.66,0.0,1.19
42,0.87,0.05,0.08,1.82,0.0,1.21
43,0.86,0.23,0.0,1.99,0.0,1.24
44,0.81,0.24,0.03,1.97,0.0,1.15
45,0.8,0.24,0.04,1.86,0.0,1.17
46,0.83,0.1,0.04,1.9,0.0,1.35
47,0.81,0.11,0.02,1.95,0.0,1.53
48,0.73,0.11,0.0,2.07,0.0,1.63
49,0.64,0.1,0.08,1.79,0.0,1.4
50,0.6,0.12,0.18,1.7,0.0,1.34
51,0.64,0.31,0.27,1.7,0.0,1.37
52,0.63,0.45,0.27,1.83,0.0,1.4
53,0.62,0.52,0.37,1.93,0.0,1.4
54,0.61,0.6,0.56,1.99,0.0,1.44
55,0.6,0.44,0.75,2.15,0.0,1.45
56,0.55,0.3,0.9,2.15,0.0,1.49
