frame,f1,f2,f3,f4,f5,f6
1,0.39,0.0,1.84,0.62,0.11,0.29
2,0.56,0.0,1.69,0.66,0.04,0.24
3,0.68,0.0,1.62,0.53,0.0,0.15
4,0.84,0.0,1.55,0.73,0.01,0.19
5,0.95,0.0,1.48,1.02,0.12,0.27
6,1.2,0.0,1.2,1.49,0.2,0.51
7,1.31,0.0,0.99,1.57,0.28,0.55
8,1.41,0.0,0.83,1.45,0.22,0.47
9,1.41,0.0,0.71,1.43,0.29,0.36
10,1.52,0.0,0.5,1.41,0.25,0.28
11,1.57,0.0,0.36,1.48,0.28,0.38
12,1.49,0.0,0.49,1.49,0.29,0.25
13,1.34,0.0,0.71,1.56,0.35,0.29
14,1.18,0.0,0.86,1.49,0.34,0.18
15,1.08,0.0,0.77,1.39,0.31,0.23
16,0.91,0.0,0.65,1.22,0.27,0.13
17,0.74,0.0,0.53,1.18,0.21,0.23
18,0.61,0.0,0.93,1.1,0.08,0.26
19,0.59,0.0,1.13,1.09,0.02,0.38
20,0.61,0.0,1.36,1.01,0.06,0.29
21,0.65,0.0,1.16,0.98,0.16,0.24
22,0.65,0.0,1.33,0.91,0.19,0.12
23,0.69,0.0,1.55,0.98,0.16,0.16
24,0.62,0.0,1.83,1.05,0.13,0.24
25,0.57,0.0,1.92,1.2,0.16,0.31
26,0.49,0.0,1.94,1.21,0.16,0.31
27,0.46,0.0,1.69,1.13,0.1,0.2
28,0.49,0.0,1.72,0.98,0.03,0.09
29,0.51,0.0,1.6,0.9,0.03,0.01
30,0.58,0.0,1.73,0.92,0.03,0.02
31,0.62,0.0,1.44,0.86,0.03,0.02
32,0.68,0.0,1.31,0.7,0.0,0.02
33,0.7,0.0,1.3,0.56,0.01,0.0
34,0.69,0.0,1.52,0.52,0.01,0.0
35,0.65,0.0,1.67,0.55,0.01,0.0
36,0.59,0.01,1.54,0.62,0.0,0.04
37,0.52,0.02,1.36,0.73,0.0,0.08
38,0.46,0.18,1.25,0.81,0.0,0.1
39,0.5,0.59,1.2,0.76,0.0,0.06
40,0.58,1.52,1.01,0.74,0.0,0.07
41,0.65,2.35,0.87,0.63,0.0,0.04
42,0.66,2.74,0.87,0.59,0.0,0.04
43,0.67,2.63,1.14,0.52,0.0,0.0
44,0.67,2.21,1.39,0.44,0.0,0.0
45,0.64,1.98,1.37,0.28,0.0,0.0
46,0.59,1.64,1.32,0.21,0.0,0.0
47,0.57,1.41,1.28,0.22,0.0,0.0
48,0.48,0.88,1.67,0.25,0.04,0.05
49,0.41,0.46,1.9,0.19,0.09,0.09
50,0.36,0.16,2.15,0.2,0.17,0.15
51,0.39,0.1,2.08,0.26,0.14,0.2
52,0.52,0.06,1.94,0.58,0.09,0.23
53,0.64,0.01,1.64,0.84,0.01,0.28
54,0.74,0.0,1.67,1.09,0.0,0.32
55,0.74,0.0,1.8,0.96,0.0,0.35
56,0.71,0.0,2.02,0.79,0.0,0.31
57,0.73,0.0,1.95,0.63,0.0,0.25
58,0.74,0.0,1.85,0.72,0.0,0.27
59,0.75,0.01,1.68,0.77,0.0,0.25
60,0.84,0.01,1.5,0.75,0.0,0.17
61,0.92,0.01,1.36,0.61,0.0,0.05
62,0.99,0.0,1.28,0.53,0.0,0.04
63,0.98,0.0,1.25,0.57,0.0,0.09
64,0.86,0.0,1.26,0.59,0.06,0.14
65,0.75,0.0,1.25,0.65,0.12,0.12
66,0.66,0.0,1.18,0.76,0.15,0.17
67,0.69,0.0,1.17,0.93,0.12,0.21
68,0.7,0.0,1.26,0.91,0.09,0.19
69,0.73,0.0,1.16,0.78,0.09,0.09
70,0.77,0.0,1.06,0.67,0.11,0.05
71,0.82,0.07,1.15,0.6,0.1,0.05
72,0.82,0.25,1.51,0.81,0.16,0.15
73,0.81,0.37,1.68,0.92,0.18,0.18
74,0.78,0.4,1.72,1.05,0.25,0.2
75,0.78,0.28,1.77,0.9,0.3,0.12
76,0.73,0.15,1.59,0.92,0.24,0.16
77,0.68,0.05,1.44,0.92,0.18,0.15
78,0.65,0.0,1.21,0.97,0.03,0.17
79,0.66,0.08,1.31,0.91,0.02,0.09
80,0.63,0.08,1.27,0.88,0.0,0.07
81,0.56,0.08,1.17,0.81,0.0,0.04
82,0.61,0.0,1.15,0.73,0.05,0.0
83,0.7,0.0,1.1,0.82,0.06,0.0
84,0.75,0.0,1.4,0.99,0.06,0.0
85,0.72,0.0,1.57,1.14,0.02,0.0
86,0.71,0.02,1.99,1.14,0.0,0.0
87,0.79,0.18,2.17,0.97,0.0,0.0
88,0.91,0.18,2.25,0.86,0.04,0.0
89,0.97,0.16,2.12,0.84,0.18,0.0
90,1.04,0.0,1.96,0.84,0.35,0.0
91,1.16,0.0,1.73,0.88,0.43,0.0
92,1.2,0.0,1.45,0.91,0.4,0.03
93,1.15,0.0,1.29,0.94,0.31,0.03
94,1.02,0.0,1.4,0.91,0.27,0.03
95,0.97,0.0,1.57,0.94,0.28,0.02
96,0.99,0.0,1.55,0.93,0.31,0.04
97,1.01,0.0,1.4,0.89,0.32,0.07
98,1.13,0.0,1.37,0.69,0.3,0.04
99,1.16,0.0,1.56,0.76,0.31,0.05
100,1.12,0.0,1.6,0.8,0.32,0.03
101,0.95,0.0,1.54,0.94,0.36,0.03
102,0.84,0.0,1.2,0.89,0.33,0.0
103,0.77,0.0,1.12,0.85,0.3,0.0
104,0.71,0.0,1.1,0.88,0.24,0.0
105,0.71,0.0,1.23,0.95,0.24,0.01
106,0.68,0.0,1.14,0.97,0.21,0.01
107,0.61,0.0,1.04,0.83,0.22,0.02
108,0.5,0.0,0.93,0.7,0.13,0.07
109,0.41,0.0,0.9,0.56,0.07,0.12
110,0.37,0.0,1.05,0.51,0.0,0.14
111,0.32,0.02,1.24,0.6,0.0,0.15
112,0.35,0.03,1.35,0.7,0.0,0.21
113,0.35,0.03,1.4,0.68,0.07,0.19
114,0.43,0.01,1.23,0.6,0.15,0.18
115,0.42,0.0,1.17,0.66,0.19,0.21
116,0.42,0.0,0.83,0.79,0.19,0.3
