w0,w1,w2,isc
-0.19938364481582635,0.3610078781412,-0.12126451576797476,-0.27175335774828
0.01689647989328435,-0.029390072166101795,-0.0001425203187692575,-0.24682095964924539
0.0028511074718169456,-0.08784799022240389,0.1330132170887784,0.23963172211308945
-0.3251673896521081,-0.03877814660370714,0.3155183268129446,0.2347530572139663
0.1667233003729542,-0.09139367429254255,-0.4865148504340044,-0.17142498294481642
-0.05596330439479778,-0.22568207624253508,0.10025192277915235,-0.1186416122646965
0.24160737263883303,0.5831331543417863,0.22163319195744777,0.14891821934976857
0.21601079272671575,-0.33761356563654105,-0.10822828114700837,0.1212667850679344
-0.03602088848235851,0.3501280024101689,0.3763633615659888,-0.07973968664124073
0.2298393176800316,-0.15203671484254844,-0.15885043615566077,0.0899481200033437
0.10493284343494108,-0.1422881097642751,-0.2506662881488107,0.07590119899768262
-0.21878391758273522,0.26383487363057934,-0.12191810570604596,-0.05521444741680888
-0.6060320825120707,-0.058932208059894305,-0.0903749605636357,-0.04166620014575338
-0.24369959552494125,-0.2967324528113387,0.551961443859788,-0.013303997435408577
-0.37592859296488934,0.03680565549754744,-0.037195379416096894,0.05137008241181797
0.1867638031588864,0.13213226608567533,0.04046697747130053,0.026262147963860415
-0.048857465873183965,-0.01948973406900742,0.006179892213491104,0.013546118440358048
