w0,w1,w2,isc
-0.25118258446992603,0.07254270612874834,0.33880719510887874,0.18118086781837803
0.27135986822362,-0.11461039090615444,-0.49384459236779893,-0.13607847162108772
0.044784165514301984,0.09932526592934478,-0.0637901124079928,0.10218168685244657
-0.029325850245716007,0.10426664042734106,-0.3898342002482083,-0.08184071503512085
-0.3792526861101026,-0.5384338068108109,-0.049849195787420565,-0.06413708475255861
-0.020098771675257594,-0.22529046690937965,-0.04322380951788058,0.06608892413499788
-0.2965975869218032,-0.24056424356981024,0.14793576844866094,-0.047688806527410206
-0.15922030609587354,-0.1781526750672649,-0.25285951677469115,-0.04386689231675025
-0.6141002137517043,0.5769756188283733,0.19636805562916707,-0.03662449107025077
0.12568370808495558,-0.19645389918482747,-0.29503744602451587,-0.025022299358895352
0.1209470778312041,0.12882948471063047,0.22549324002249752,0.047251916765636524
0.021372548218254378,0.015192319224417142,-0.20432108829966653,0.041430972642465515
-0.36563997678422405,0.27916951089695563,-0.05340882324785655,-0.010182987723872406
-0.23260729862900684,-0.18379826726183862,0.3196595369905798,0.029605889935067436
-0.0451546470095905,0.11159732344753664,-0.03064173435517383,0.019532474473750776
-0.07073968504530634,0.08032801578827407,-0.13917529587333988,0.004030353290206422
0.002338283835421472,-0.10789749814238955,0.22708134459683266,0.009349106203973827
