frame,c1,c2,c3
1,0.9081343992226447,-0.4383500620448564,-0.5615236264801279
2,0.9792875516133316,-0.5628901008276339,-0.7650839888367154
3,1.0281457677675214,-0.6337917683276447,-0.8676396715743147
4,1.0622806411108174,-0.6532779484907004,-0.8924481770351509
5,1.1323534109919702,-0.6782445503923902,-0.9257316237752545
6,1.1386452945566603,-0.6686304509904074,-0.9652325773734017
7,1.0995877142227473,-0.6412366651515221,-0.9761336433501197
8,1.0531386688962276,-0.6235299360391968,-0.9998370763649848
9,1.0542495503923919,-0.6426179027309549,-0.984776386173398
10,1.0704205416777495,-0.6615202533439927,-0.9597490606683873
11,1.070922494862092,-0.7306952113347083,-1.016311711892871
12,1.047677667264109,-0.6744725393472234,-0.911347066716761
13,1.0341182821880723,-0.5962153428256004,-0.789417834918133
14,1.0337733613613052,-0.4693829077469969,-0.5990159502366973
15,1.065299922005111,-0.45192292683654267,-0.5883945860765531
16,1.1087288363269674,-0.5043029931875178,-0.6953282060722622
17,1.15445405102436,-0.5518059869103203,-0.7960596491211845
18,1.172728804907081,-0.6093402625529896,-0.909271114948034
19,1.1430339603610935,-0.6150385991347064,-0.9055918963641116
20,1.1213650070066603,-0.6206385339958475,-0.9064794919227136
21,1.1168284394938943,-0.6227165509934757,-0.9495028898404139
22,1.1176520156668457,-0.6608911847044079,-1.0214437028866412
23,1.1313447905870937,-0.6937462152519338,-1.0927212585090909
24,1.1163440881313131,-0.6496993401865014,-0.9922227548863329
25,1.1335859665904777,-0.6035026012249651,-0.8672324760578747
26,1.0679956428020847,-0.5449752068839997,-0.7989417138790159
27,1.0435912628885606,-0.5536370858404823,-0.844986592847256
28,0.9766913007873452,-0.5358113239694703,-0.9056639718591072
29,0.9991635046800629,-0.5469593320431259,-0.897655979738865
30,1.0176274510504533,-0.565259340710198,-0.9057725231417261
31,1.039529167216682,-0.5796779033868614,-0.9145511338114009
32,1.0332514926663725,-0.56544437770413,-0.9251153134856986
33,1.0068471877108651,-0.5338191978592357,-0.8886374610696939
34,1.0047416743991342,-0.546263897960164,-0.8634680351092696
35,1.003870866571547,-0.5516058597948412,-0.8483034390233682
36,1.022649247346137,-0.6055328273407592,-0.8579915634293224
37,1.0702022453738702,-0.6035329776428949,-0.8247281505987903
38,1.145085686519885,-0.6171211401905814,-0.7880759117193072
39,1.2120451807127106,-0.603512074411503,-0.7607853486466438
40,1.2397822988000438,-0.6214036448841478,-0.7857326325421846
41,1.21271892539299,-0.614319165585876,-0.8040841171633593
42,1.191412061650014,-0.6074715301069658,-0.8078913876890966
43,1.1536826537303673,-0.5835926470246824,-0.8220184881680467
44,1.1455337993756283,-0.5756990930069759,-0.8223360098052959
45,1.1283451833834413,-0.5615648847595408,-0.8301559166587021
46,1.1223116117383583,-0.5473065517038604,-0.8019087804552198
47,1.1178257400116907,-0.5214590993306532,-0.7537900069340421
48,1.095595734213994,-0.5143693428802416,-0.762492593520734
49,1.1077095463663074,-0.5255008871746512,-0.7443724153757753
50,1.131120196754505,-0.5395475358397802,-0.7460851030126431
51,1.1585651910231347,-0.5268105924355636,-0.6719168355736151
52,1.1747898183396954,-0.5193750233152188,-0.661018194015637
53,1.1658700784360647,-0.510897171304265,-0.6486440445364728
54,1.182588417271492,-0.5218184273600938,-0.6782741395344759
55,1.173735398925138,-0.5351166264127278,-0.7168993608134062
56,1.1043251242508143,-0.536629694116973,-0.777082334003488
57,1.0345844773223765,-0.5335259722181873,-0.820992345591566
58,0.9696608424441727,-0.5185096426696322,-0.8394891429306122
59,0.9423987612803063,-0.5285434399384175,-0.8657600406012954
60,0.9611019621517034,-0.5548057857933884,-0.8983118848107999
61,0.9510077188049796,-0.5796846548885306,-0.90551535864452
62,0.9563821933604489,-0.5631859958704536,-0.8643685634712029
63,0.8992093098720332,-0.5562275716278793,-0.7996011168586805
64,0.8940168885634,-0.539806341203236,-0.7972541567012031
65,0.9082574835013579,-0.5448353976390387,-0.7886266224765321
66,0.9274243760902966,-0.5294195996659566,-0.8118637833465441
67,0.9351859108961303,-0.5399359219001358,-0.804818554186684
68,0.98032827908052,-0.5513271278935242,-0.79896287673809
69,1.0258462698152944,-0.5748518589962676,-0.8112095557331547
70,1.0553362290565993,-0.5744984788785289,-0.8247316916330527
71,1.0575308732542286,-0.5814657799180669,-0.8818099803165541
72,1.0733732428797274,-0.5886160007360207,-0.9151513872251921
73,0.997881022012007,-0.585732004336194,-0.9724841086637378
74,0.9518361851914464,-0.5858793959403819,-0.9422744004582371
75,0.9000631216378735,-0.6033212517379134,-0.9511350999101307
76,0.9190189535477314,-0.6148797348736929,-0.9748504598385278
77,0.9263718341529585,-0.6209291810568399,-1.0131946597040329
78,0.9163871051613406,-0.613918388625675,-1.0144924607213817
79,0.9429777368552731,-0.6282717669908751,-1.0247827737673576
80,0.9903476482965868,-0.6298622014050579,-1.0508595087039259
81,1.031108106507497,-0.6358669183009089,-1.0808549652268846
82,1.0444865027523675,-0.6287549857367464,-0.9738869953815186
