frame,f1,f2,f3,f4,f5,f6
1,0.75,0.75,0.72,1.17,2.59,0.43
2,1.22,0.29,0.71,1.09,2.89,0.47
3,1.44,0.09,0.52,1.01,2.99,0.53
4,1.48,0.08,0.41,1.01,2.95,0.62
5,1.73,0.14,0.21,1.12,3.29,0.65
6,1.99,0.12,0.24,1.22,3.64,0.67
7,2.14,0.16,0.21,1.28,3.96,0.72
8,2.19,0.22,0.19,1.15,4.11,0.69
9,2.25,0.27,0.19,1.1,4.3,0.65
10,2.37,0.35,0.22,1.13,4.43,0.63
11,2.35,0.34,0.25,1.18,4.3,0.65
12,2.23,0.34,0.29,1.18,4.17,0.68
13,2.05,0.41,0.21,1.05,4.09,0.65
14,2.0,0.46,0.17,0.93,4.15,0.63
15,2.03,0.6,0.09,0.87,4.2,0.6
16,2.14,0.68,0.1,0.94,4.33,0.67
17,2.07,0.66,0.06,1.0,4.23,0.73
18,2.15,0.56,0.02,1.06,4.27,0.79
19,2.15,0.43,0.0,1.05,4.27,0.78
20,2.19,0.58,0.06,0.99,4.33,0.75
21,2.09,0.75,0.11,0.96,4.28,0.78
22,2.01,0.84,0.2,1.1,4.23,1.01
23,1.99,0.82,0.21,1.26,4.22,1.27
24,1.64,0.66,0.31,1.35,3.86,1.35
25,1.47,0.42,0.37,1.21,3.69,1.24
26,1.29,0.18,0.45,1.14,3.51,1.11
27,1.45,0.08,0.44,1.12,3.67,1.15
28,1.43,0.11,0.36,1.16,3.78,1.16
29,1.38,0.07,0.22,1.15,3.8,1.07
30,1.34,0.05,0.1,1.11,3.85,0.99
31,1.35,0.02,0.06,1.12,3.73,0.89
32,1.36,0.06,0.12,1.13,3.77,0.93
33,1.32,0.04,0.18,1.21,3.69,0.98
34,1.31,0.04,0.24,1.17,3.7,0.98
35,1.32,0.0,0.29,1.06,3.71,0.93
36,1.24,0.0,0.4,1.1,3.48,0.99
37,1.15,0.0,0.51,1.21,3.23,1.13
38,1.14,0.07,0.64,1.4,3.11,1.31
39,1.09,0.18,0.65,1.44,3.15,1.36
40,1.05,0.32,0.64,1.48,3.14,1.41
41,0.89,0.28,0.64,1.4,2.99,1.34
42,0.89,0.15,0.54,1.12,3.01,1.13
43,0.95,0.02,0.47,0.87,3.09,0.89
44,1.03,0.0,0.35,0.76,3.22,0.78
45,1.01,0.04,0.45,0.83,3.22,0.86
46,0.96,0.04,0.54,0.86,3.15,0.89
47,0.86,0.05,0.66,0.83,2.98,0.92
48,0.8,0.08,0.62,0.81,2.85,0.97
49,0.67,0.14,0.54,0.79,2.67,1.05
50,0.59,0.26,0.5,0.83,2.55,1.18
51,0.53,0.19,0.5,0.81,2.48,1.2
52,0.48,0.14,0.54,0.8,2.42,1.22
53,0.47,0.11,0.62,0.85,2.39,1.29
54,0.52,0.16,0.77,0.86,2.41,1.33
55,0.59,0.25,0.82,0.8,2.37,1.34
56,0.69,0.33,0.78,0.75,2.36,1.33
57,0.7,0.44,0.65,0.74,2.32,1.33
58,0.66,0.44,0.73,0.94,2.29,1.39
59,0.61,0.41,0.82,1.07,2.25,1.38
60,0.76,0.26,0.88,1.41,2.49,1.44
61,0.9,0.15,0.81,1.58,2.77,1.47
62,1.0,0.0,0.76,1.75,3.01,1.51
63,1.02,0.0,0.76,1.75,2.89,1.51
64,1.11,0.0,0.75,1.77,2.84,1.51
65,1.12,0.0,0.7,1.82,2.66,1.54
66,1.09,0.0,0.63,1.76,2.57,1.57
67,1.18,0.04,0.6,1.74,2.57,1.56
68,1.33,0.11,0.61,1.67,2.58,1.5
69,1.42,0.16,0.68,1.67,2.59,1.38
70,1.4,0.12,0.64,1.52,2.51,1.18
71,1.42,0.05,0.58,1.39,2.52,1.04
72,1.43,0.0,0.66,1.31,2.5,0.97
73,1.33,0.04,0.86,1.33,2.56,1.02
74,1.2,0.04,1.07,1.29,2.59,1.01
75,1.18,0.07,1.05,1.26,2.57,1.05
76,1.23,0.04,0.99,1.23,2.5,1.11
77,1.35,0.04,0.91,1.42,2.38,1.31
78,1.51,0.01,0.8,1.69,2.46,1.51
79,1.66,0.0,0.68,1.98,2.6,1.73
80,1.79,0.0,0.63,2.11,2.85,1.7
81,1.81,0.0,0.56,2.05,2.99,1.59
82,1.82,0.0,0.49,1.99,3.09,1.46
83,1.59,0.0,0.4,1.82,2.88,1.29
84,1.57,0.0,0.33,1.79,2.81,1.31
85,1.52,0.0,0.25,1.62,2.65,1.24
86,1.73,0.0,0.15,1.58,2.76,1.38
87,1.76,0.0,0.1,1.54,2.73,1.36
88,1.81,0.0,0.13,1.6,2.76,1.46
89,1.78,0.0,0.26,1.72,2.78,1.61
90,1.8,0.0,0.37,1.7,2.93,1.66
91,1.82,0.0,0.4,1.72,3.05,1.66
92,2.06,0.0,0.34,1.66,3.3,1.6
93,2.18,0.0,0.32,1.67,3.34,1.57
94,2.34,0.0,0.36,1.69,3.42,1.53
95,2.34,0.0,0.35,1.59,3.38,1.45
96,2.48,0.0,0.35,1.64,3.55,1.47
97,2.58,0.0,0.22,1.82,3.79,1.59
98,2.66,0.0,0.12,2.1,4.0,1.74
99,2.7,0.0,0.01,2.2,4.08,1.82
100,2.54,0.07,0.05,2.17,3.89,1.84
101,2.23,0.07,0.1,2.26,3.61,1.98
102,1.88,0.07,0.22,2.4,3.3,2.1
103,1.78,0.0,0.23,2.54,3.25,2.2
104,1.88,0.0,0.17,2.56,3.38,2.2
105,1.8,0.0,0.05,2.48,3.42,2.14
106,1.72,0.0,0.0,2.41,3.45,2.05
107,1.55,0.0,0.0,2.31,3.36,1.97
108,1.5,0.0,0.09,2.18,3.25,1.92
109,1.39,0.0,0.23,2.02,3.06,1.83
110,1.19,0.0,0.33,2.01,2.93,1.85
111,0.88,0.0,0.3,2.07,2.79,1.91
112,0.76,0.0,0.23,2.16,2.71,1.93
113,0.76,0.0,0.19,2.18,2.68,1.86
114,0.91,0.0,0.19,2.15,2.77,1.71
115,0.96,0.0,0.22,2.16,2.81,1.68
116,0.99,0.0,0.2,2.15,2.71,1.6
117,0.92,0.0,0.2,2.19,2.64,1.71
118,0.79,0.0,0.15,2.15,2.6,1.72
119,0.72,0.0,0.12,2.07,2.65,1.75
120,0.86,0.0,0.09,1.9,2.73,1.63
121,1.05,0.0,0.07,1.83,2.87,1.68
122,1.19,0.0,0.05,1.71,2.91,1.68
123,1.23,0.0,0.07,1.68,2.88,1.7
124,1.24,0.0,0.16,1.63,2.82,1.68
125,1.3,0.0,0.39,1.57,2.9,1.71
126,1.46,0.0,0.57,1.46,3.1,1.71
127,1.64,0.0,0.7,1.38,3.3,1.72
128,1.66,0.0,0.5,1.2,3.27,1.58
129,1.57,0.0,0.33,1.06,3.12,1.42
130,1.46,0.0,0.1,0.95,3.03,1.25
131,1.36,0.0,0.06,0.96,2.96,1.24
132,1.49,0.01,0.0,1.13,3.14,1.22
133,1.7,0.02,0.0,1.28,3.38,1.27
134,1.99,0.09,0.0,1.43,3.71,1.29
135,2.0,0.13,0.0,1.41,3.74,1.32
136,1.95,0.14,0.0,1.36,3.67,1.3
137,1.96,0.07,0.0,1.27,3.55,1.08
138,2.08,0.05,0.0,1.3,3.56,0.92
139,2.17,0.04,0.0,1.33,3.53,0.79
140,1.96,0.07,0.03,1.3,3.35,0.75
141,1.68,0.05,0.06,1.18,3.08,0.66
142,1.57,0.07,0.08,1.13,2.91,0.69
143,1.67,0.06,0.05,1.13,2.97,0.77
144,1.9,0.04,0.02,1.28,3.18,1.06
145,1.78,0.01,0.0,1.3,3.15,1.11
146,1.7,0.0,0.0,1.34,3.12,1.21
147,1.53,0.0,0.0,1.25,3.03,1.1
148,1.45,0.03,0.05,1.23,2.92,1.24
149,1.31,0.03,0.05,1.21,2.74,1.14
150,1.18,0.26,0.12,1.12,2.57,1.04
151,1.18,0.47,0.12,1.04,2.59,0.81
152,1.2,0.66,0.19,0.97,2.66,0.81
153,1.16,0.42,0.14,0.9,2.66,0.73
154,1.14,0.19,0.1,0.87,2.64,0.68
155,1.23,0.0,0.06,0.74,2.71,0.59
156,1.44,0.13,0.04,0.92,2.91,0.77
157,1.63,0.17,0.04,1.05,3.09,0.94
158,1.74,0.31,0.02,1.21,3.26,1.09
159,1.77,0.36,0.02,1.13,3.35,1.05
160,1.9,0.4,0.0,1.17,3.55,1.09
161,1.98,0.24,0.0,1.2,3.6,1.1
162,2.0,0.08,0.0,1.32,3.51,1.19
163,1.88,0.04,0.0,1.36,3.29,1.18
164,1.79,0.11,0.0,1.44,3.18,1.24
165,1.75,0.11,0.0,1.4,3.23,1.23
166,1.66,0.07,0.01,1.31,3.24,1.22
167,1.6,0.0,0.01,1.25,3.2,1.21
168,1.53,0.06,0.03,1.23,3.16,1.2
169,1.51,0.09,0.02,1.33,3.17,1.23
170,1.44,0.17,0.02,1.32,3.28,1.29
171,1.42,0.14,0.02,1.31,3.31,1.35
172,1.39,0.11,0.02,1.21,3.33,1.39
173,1.45,0.03,0.02,1.29,3.19,1.36
174,1.4,0.0,0.0,1.38,3.04,1.31
175,1.44,0.05,0.0,1.52,3.01,1.33
176,1.55,0.09,0.0,1.48,3.17,1.29
177,1.74,0.13,0.0,1.45,3.34,1.29
178,1.8,0.14,0.03,1.36,3.38,1.22
179,1.67,0.24,0.03,1.3,3.29,1.17
