frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
59,  0,  0.967,  0.98,  1, 0.00, 0.00, 2.74, 0.00, 0.36, 0.82, 0.01, 0.00, 0.35, 0.00, 0.00, 0.13, 0.11, 0.00, 0.11, 0.19, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0,  0.983,  0.98,  1, 0.00, 0.00, 2.77, 0.00, 0.31, 0.80, 0.01, 0.00, 0.31, 0.00, 0.00, 0.18, 0.08, 0.06, 0.12, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0,  1.000,  0.98,  1, 0.00, 0.00, 2.74, 0.00, 0.24, 0.82, 0.00, 0.00, 0.26, 0.00, 0.00, 0.25, 0.04, 0.12, 0.17, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0,  1.017,  0.98,  1, 0.01, 0.00, 2.68, 0.00, 0.17, 0.97, 0.00, 0.00, 0.21, 0.00, 0.00, 0.31, 0.00, 0.14, 0.20, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0,  1.033,  0.98,  1, 0.01, 0.00, 2.67, 0.00, 0.10, 0.93, 0.00, 0.00, 0.17, 0.02, 0.01, 0.30, 0.00, 0.09, 0.18, 0.07, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0,  1.050,  0.98,  1, 0.01, 0.04, 2.73, 0.00, 0.04, 0.85, 0.00, 0.00, 0.14, 0.09, 0.01, 0.27, 0.00, 0.06, 0.10, 0.15, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0,  1.067,  0.98,  1, 0.00, 0.04, 2.81, 0.00, 0.00, 0.57, 0.00, 0.00, 0.10, 0.14, 0.01, 0.18, 0.00, 0.07, 0.08, 0.22, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0,  1.083,  0.98,  1, 0.00, 0.04, 2.86, 0.00, 0.00, 0.69, 0.00, 0.00, 0.12, 0.17, 0.00, 0.14, 0.00, 0.08, 0.03, 0.35, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  1.100,  0.98,  1, 0.00, 0.00, 2.89, 0.00, 0.00, 0.95, 0.00, 0.00, 0.14, 0.15, 0.00, 0.08, 0.00, 0.05, 0.02, 0.39, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  1.117,  0.98,  1, 0.00, 0.00, 2.93, 0.00, 0.00, 1.21, 0.00, 0.00, 0.17, 0.15, 0.00, 0.09, 0.00, 0.04, 0.00, 0.41, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  1.133,  0.98,  1, 0.00, 0.00, 2.89, 0.00, 0.00, 1.35, 0.00, 0.00, 0.14, 0.11, 0.00, 0.07, 0.00, 0.05, 0.00, 0.35, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  1.150,  0.98,  1, 0.00, 0.00, 2.86, 0.00, 0.01, 1.34, 0.00, 0.00, 0.14, 0.06, 0.00, 0.08, 0.00, 0.09, 0.00, 0.27, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0,  1.167,  0.98,  1, 0.00, 0.00, 2.82, 0.00, 0.01, 1.39, 0.00, 0.00, 0.12, 0.02, 0.00, 0.08, 0.00, 0.11, 0.00, 0.23, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  1.183,  0.98,  1, 0.00, 0.00, 2.80, 0.00, 0.05, 1.18, 0.00, 0.00, 0.14, 0.02, 0.00, 0.05, 0.00, 0.10, 0.00, 0.25, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73,  0,  1.200,  0.98,  1, 0.00, 0.00, 2.74, 0.00, 0.08, 0.95, 0.00, 0.00, 0.14, 0.03, 0.00, 0.04, 0.00, 0.08, 0.00, 0.34, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  1.217,  0.98,  1, 0.00, 0.00, 2.68, 0.00, 0.12, 0.80, 0.00, 0.00, 0.15, 0.04, 0.00, 0.01, 0.00, 0.05, 0.01, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75,  0,  1.233,  0.98,  1, 0.00, 0.00, 2.67, 0.00, 0.11, 0.76, 0.01, 0.00, 0.15, 0.05, 0.07, 0.06, 0.00, 0.05, 0.12, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  1.250,  0.98,  1, 0.00, 0.00, 2.64, 0.00, 0.10, 0.76, 0.02, 0.00, 0.17, 0.02, 0.12, 0.11, 0.00, 0.02, 0.20, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  1.267,  0.98,  1, 0.00, 0.00, 2.63, 0.00, 0.10, 0.56, 0.04, 0.00, 0.17, 0.01, 0.16, 0.13, 0.00, 0.02, 0.33, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  1.283,  0.98,  1, 0.00, 0.00, 2.62, 0.00, 0.10, 0.46, 0.05, 0.00, 0.17, 0.00, 0.13, 0.12, 0.00, 0.00, 0.38, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79,  0,  1.300,  0.98,  1, 0.00, 0.00, 2.58, 0.00, 0.11, 0.47, 0.03, 0.00, 0.17, 0.02, 0.15, 0.13, 0.00, 0.01, 0.43, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  1.317,  0.98,  1, 0.00, 0.00, 2.57, 0.00, 0.12, 0.64, 0.02, 0.00, 0.18, 0.04, 0.19, 0.20, 0.00, 0.01, 0.44, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  1.333,  0.98,  1, 0.00, 0.00, 2.56, 0.00, 0.13, 0.80, 0.01, 0.00, 0.19, 0.04, 0.23, 0.25, 0.00, 0.01, 0.44, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  1.350,  0.98,  1, 0.03, 0.00, 2.58, 0.00, 0.09, 0.92, 0.01, 0.00, 0.15, 0.02, 0.16, 0.20, 0.00, 0.00, 0.40, 0.16, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  1.367,  0.98,  1, 0.06, 0.00, 2.59, 0.00, 0.07, 1.02, 0.02, 0.00, 0.12, 0.03, 0.10, 0.17, 0.00, 0.01, 0.33, 0.20, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  1.383,  0.98,  1, 0.14, 0.10, 2.65, 0.00, 0.10, 0.99, 0.03, 0.00, 0.12, 0.09, 0.02, 0.16, 0.07, 0.01, 0.19, 0.20, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85,  0,  1.400,  0.98,  1, 0.20, 0.15, 2.72, 0.00, 0.17, 0.84, 0.05, 0.00, 0.17, 0.14, 0.07, 0.16, 0.07, 0.01, 0.10, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  1.417,  0.98,  1, 0.23, 0.19, 2.71, 0.00, 0.21, 0.59, 0.04, 0.00, 0.21, 0.18, 0.05, 0.16, 0.07, 0.00, 0.01, 0.13, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87,  0,  1.433,  0.98,  1, 0.15, 0.09, 2.60, 0.00, 0.18, 0.58, 0.01, 0.00, 0.20, 0.22, 0.09, 0.12, 0.00, 0.00, 0.01, 0.12, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  1.450,  0.98,  1, 0.06, 0.06, 2.47, 0.00, 0.14, 0.61, 0.00, 0.00, 0.20, 0.27, 0.08, 0.13, 0.00, 0.00, 0.00, 0.18, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89,  0,  1.467,  0.98,  1, 0.00, 0.02, 2.41, 0.00, 0.12, 0.62, 0.00, 0.00, 0.18, 0.24, 0.08, 0.19, 0.00, 0.02, 0.02, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  1.483,  0.98,  1, 0.00, 0.02, 2.39, 0.00, 0.10, 0.56, 0.00, 0.00, 0.16, 0.14, 0.04, 0.23, 0.00, 0.04, 0.04, 0.14, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  1.500,  0.98,  1, 0.00, 0.00, 2.41, 0.00, 0.08, 0.43, 0.00, 0.00, 0.15, 0.08, 0.00, 0.26, 0.00, 0.04, 0.04, 0.13, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  1.517,  0.98,  1, 0.00, 0.00, 2.45, 0.00, 0.05, 0.45, 0.00, 0.00, 0.15, 0.08, 0.00, 0.23, 0.00, 0.03, 0.03, 0.13, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  1.533,  0.98,  1, 0.00, 0.00, 2.50, 0.00, 0.03, 0.40, 0.00, 0.00, 0.14, 0.10, 0.00, 0.22, 0.00, 0.02, 0.00, 0.14, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  1.550,  0.98,  1, 0.00, 0.01, 2.48, 0.00, 0.04, 0.34, 0.00, 0.00, 0.14, 0.10, 0.00, 0.28, 0.00, 0.02, 0.00, 0.19, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  1.567,  0.98,  1, 0.00, 0.02, 2.49, 0.00, 0.04, 0.32, 0.00, 0.00, 0.16, 0.09, 0.00, 0.32, 0.00, 0.01, 0.00, 0.23, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
96,  0,  1.583,  0.98,  1, 0.00, 0.02, 2.53, 0.00, 0.07, 0.40, 0.00, 0.00, 0.14, 0.10, 0.00, 0.41, 0.00, 0.01, 0.00, 0.23, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
97,  0,  1.600,  0.98,  1, 0.00, 0.01, 2.57, 0.00, 0.04, 0.40, 0.00, 0.00, 0.12, 0.11, 0.00, 0.42, 0.00, 0.01, 0.00, 0.12, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
98,  0,  1.617,  0.98,  1, 0.00, 0.00, 2.56, 0.00, 0.04, 0.37, 0.00, 0.00, 0.09, 0.12, 0.00, 0.43, 0.00, 0.01, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99,  0,  1.633,  0.98,  1, 0.00, 0.01, 2.55, 0.00, 0.06, 0.20, 0.00, 0.00, 0.17, 0.08, 0.04, 0.31, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100,  0,  1.650,  0.98,  1, 0.00, 0.05, 2.59, 0.00, 0.10, 0.19, 0.00, 0.00, 0.26, 0.05, 0.05, 0.24, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101,  0,  1.667,  0.98,  1, 0.00, 0.07, 2.62, 0.00, 0.13, 0.13, 0.00, 0.00, 0.36, 0.00, 0.09, 0.15, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  1.683,  0.98,  1, 0.00, 0.07, 2.67, 0.00, 0.16, 0.20, 0.00, 0.00, 0.34, 0.01, 0.12, 0.18, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  1.700,  0.98,  1, 0.00, 0.03, 2.71, 0.00, 0.17, 0.21, 0.00, 0.00, 0.33, 0.02, 0.19, 0.20, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
104,  0,  1.717,  0.98,  1, 0.00, 0.00, 2.75, 0.00, 0.17, 0.41, 0.00, 0.00, 0.29, 0.04, 0.19, 0.20, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105,  0,  1.733,  0.98,  1, 0.00, 0.00, 2.73, 0.00, 0.12, 0.49, 0.00, 0.00, 0.29, 0.04, 0.19, 0.17, 0.00, 0.00, 0.00, 0.02, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106,  0,  1.750,  0.98,  1, 0.00, 0.00, 2.75, 0.00, 0.09, 0.55, 0.00, 0.00, 0.29, 0.03, 0.15, 0.15, 0.00, 0.00, 0.00, 0.02, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
107,  0,  1.767,  0.98,  1, 0.00, 0.00, 2.79, 0.00, 0.10, 0.47, 0.01, 0.00, 0.29, 0.03, 0.14, 0.13, 0.00, 0.00, 0.00, 0.04, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
108,  0,  1.783,  0.98,  1, 0.00, 0.00, 2.72, 0.00, 0.13, 0.67, 0.01, 0.00, 0.27, 0.02, 0.15, 0.07, 0.00, 0.00, 0.04, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
109,  0,  1.800,  0.98,  1, 0.00, 0.00, 2.62, 0.00, 0.16, 0.93, 0.01, 0.00, 0.24, 0.02, 0.15, 0.03, 0.00, 0.00, 0.07, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
110,  0,  1.817,  0.98,  1, 0.00, 0.00, 2.47, 0.00, 0.17, 1.05, 0.00, 0.00, 0.23, 0.00, 0.15, 0.03, 0.00, 0.00, 0.14, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
111,  0,  1.833,  0.98,  1, 0.00, 0.00, 2.45, 0.00, 0.20, 1.09, 0.00, 0.00, 0.25, 0.09, 0.09, 0.12, 0.01, 0.00, 0.14, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
112,  0,  1.850,  0.98,  1, 0.00, 0.00, 2.44, 0.00, 0.23, 1.09, 0.00, 0.00, 0.29, 0.22, 0.03, 0.23, 0.04, 0.00, 0.17, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
113,  0,  1.867,  0.98,  1, 0.00, 0.00, 2.46, 0.00, 0.26, 1.15, 0.00, 0.00, 0.32, 0.31, 0.00, 0.28, 0.06, 0.00, 0.18, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
114,  0,  1.883,  0.98,  1, 0.02, 0.00, 2.48, 0.00, 0.26, 1.04, 0.00, 0.00, 0.35, 0.32, 0.00, 0.28, 0.06, 0.00, 0.17, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
115,  0,  1.900,  0.98,  1, 0.04, 0.00, 2.49, 0.00, 0.26, 0.97, 0.00, 0.00, 0.34, 0.28, 0.00, 0.29, 0.03, 0.03, 0.16, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
116,  0,  1.917,  0.98,  1, 0.04, 0.00, 2.45, 0.00, 0.26, 0.90, 0.00, 0.00, 0.37, 0.25, 0.00, 0.30, 0.01, 0.05, 0.08, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
117,  0,  1.933,  0.98,  1, 0.02, 0.00, 2.41, 0.00, 0.24, 0.82, 0.00, 0.00, 0.37, 0.19, 0.00, 0.28, 0.00, 0.08, 0.06, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
118,  0,  1.950,  0.98,  1, 0.00, 0.00, 2.39, 0.00, 0.23, 0.72, 0.00, 0.00, 0.39, 0.13, 0.00, 0.25, 0.00, 0.10, 0.01, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
119,  0,  1.967,  0.98,  1, 0.00, 0.00, 2.42, 0.00, 0.24, 0.74, 0.00, 0.00, 0.40, 0.15, 0.00, 0.32, 0.00, 0.15, 0.03, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
120,  0,  1.983,  0.98,  1, 0.01, 0.00, 2.47, 0.00, 0.26, 0.84, 0.02, 0.00, 0.38, 0.14, 0.00, 0.40, 0.00, 0.11, 0.03, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
121,  0,  2.000,  0.98,  1, 0.01, 0.00, 2.47, 0.00, 0.28, 0.98, 0.05, 0.00, 0.37, 0.16, 0.00, 0.44, 0.07, 0.07, 0.07, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122,  0,  2.017,  0.98,  1, 0.09, 0.00, 2.46, 0.00, 0.26, 1.06, 0.05, 0.00, 0.31, 0.07, 0.00, 0.35, 0.07, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123,  0,  2.033,  0.98,  1, 0.07, 0.00, 2.45, 0.00, 0.22, 1.02, 0.03, 0.00, 0.28, 0.04, 0.00, 0.23, 0.12, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
124,  0,  2.050,  0.98,  1, 0.08, 0.00, 2.50, 0.00, 0.17, 0.88, 0.00, 0.00, 0.24, 0.00, 0.00, 0.25, 0.05, 0.00, 0.08, 0.02, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
125,  0,  2.067,  0.98,  1, 0.02, 0.02, 2.53, 0.00, 0.12, 0.72, 0.00, 0.00, 0.23, 0.00, 0.00, 0.32, 0.05, 0.00, 0.08, 0.04, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
126,  0,  2.083,  0.98,  1, 0.05, 0.04, 2.56, 0.00, 0.10, 0.70, 0.00, 0.00, 0.24, 0.00, 0.00, 0.41, 0.00, 0.00, 0.04, 0.05, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
127,  0,  2.100,  0.98,  1, 0.06, 0.04, 2.57, 0.00, 0.11, 0.67, 0.00, 0.00, 0.27, 0.00, 0.00, 0.44, 0.00, 0.02, 0.03, 0.03, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
128,  0,  2.117,  0.98,  1, 0.08, 0.02, 2.56, 0.00, 0.13, 0.69, 0.00, 0.00, 0.30, 0.00, 0.00, 0.45, 0.00, 0.02, 0.02, 0.01, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
129,  0,  2.133,  0.98,  1, 0.08, 0.00, 2.53, 0.00, 0.16, 0.69, 0.00, 0.00, 0.33, 0.00, 0.00, 0.48, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
