frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
14,  0,  0.217,  0.88,  1, 0.03, 0.00, 2.52, 0.18, 0.00, 0.65, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.84, 0.00, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
15,  0,  0.233,  0.88,  1, 0.05, 0.00, 2.46, 0.24, 0.00, 0.67, 0.01, 0.00, 0.00, 0.00, 0.00, 1.01, 0.00, 0.84, 0.00, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
16,  0,  0.250,  0.88,  1, 0.09, 0.00, 2.37, 0.20, 0.00, 0.57, 0.00, 0.00, 0.00, 0.06, 0.00, 1.00, 0.00, 0.83, 0.00, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
17,  0,  0.267,  0.88,  1, 0.09, 0.00, 2.31, 0.17, 0.00, 0.42, 0.00, 0.00, 0.00, 0.16, 0.00, 1.01, 0.00, 0.83, 0.00, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
18,  0,  0.283,  0.88,  1, 0.08, 0.00, 2.22, 0.10, 0.00, 0.24, 0.02, 0.00, 0.00, 0.22, 0.00, 1.05, 0.00, 0.82, 0.00, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
19,  0,  0.300,  0.88,  1, 0.05, 0.00, 2.19, 0.17, 0.00, 0.15, 0.02, 0.00, 0.00, 0.29, 0.00, 1.06, 0.00, 0.83, 0.00, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
20,  0,  0.317,  0.88,  1, 0.02, 0.00, 2.22, 0.24, 0.00, 0.10, 0.02, 0.00, 0.00, 0.34, 0.00, 1.04, 0.00, 0.81, 0.00, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
21,  0,  0.333,  0.88,  1, 0.00, 0.00, 2.34, 0.20, 0.00, 0.08, 0.00, 0.00, 0.00, 0.43, 0.00, 1.10, 0.00, 0.79, 0.00, 0.24, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
22,  0,  0.350,  0.88,  1, 0.00, 0.00, 2.45, 0.15, 0.00, 0.14, 0.00, 0.00, 0.00, 0.45, 0.00, 1.21, 0.00, 0.76, 0.00, 0.26, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
23,  0,  0.367,  0.88,  1, 0.00, 0.00, 2.55, 0.12, 0.00, 0.23, 0.00, 0.00, 0.00, 0.50, 0.00, 1.27, 0.00, 0.70, 0.00, 0.30, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
24,  0,  0.383,  0.88,  1, 0.00, 0.00, 2.57, 0.12, 0.00, 0.33, 0.00, 0.00, 0.00, 0.49, 0.00, 1.26, 0.00, 0.65, 0.00, 0.40, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
25,  0,  0.400,  0.93,  1, 0.00, 0.00, 2.56, 0.07, 0.00, 0.42, 0.00, 0.00, 0.00, 0.43, 0.00, 1.26, 0.00, 0.60, 0.00, 0.49, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
26,  0,  0.417,  0.93,  1, 0.00, 0.00, 2.54, 0.00, 0.00, 0.61, 0.00, 0.00, 0.00, 0.31, 0.00, 1.33, 0.00, 0.60, 0.00, 0.61, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
27,  0,  0.433,  0.93,  1, 0.00, 0.00, 2.52, 0.05, 0.00, 0.76, 0.00, 0.00, 0.00, 0.27, 0.00, 1.40, 0.00, 0.57, 0.00, 0.56, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
28,  0,  0.450,  0.93,  1, 0.00, 0.00, 2.59, 0.12, 0.00, 0.83, 0.00, 0.00, 0.00, 0.37, 0.00, 1.41, 0.00, 0.54, 0.00, 0.54, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
29,  0,  0.467,  0.93,  1, 0.00, 0.00, 2.58, 0.21, 0.00, 0.89, 0.00, 0.00, 0.00, 0.47, 0.00, 1.37, 0.00, 0.46, 0.00, 0.49, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
30,  0,  0.483,  0.93,  1, 0.00, 0.00, 2.61, 0.27, 0.00, 0.93, 0.00, 0.00, 0.00, 0.50, 0.00, 1.19, 0.00, 0.42, 0.00, 0.70, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
31,  0,  0.500,  0.93,  1, 0.00, 0.00, 2.56, 0.33, 0.00, 1.00, 0.00, 0.00, 0.00, 0.39, 0.00, 1.08, 0.00, 0.41, 0.00, 0.80, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
32,  0,  0.517,  0.93,  1, 0.00, 0.00, 2.60, 0.45, 0.00, 0.89, 0.00, 0.00, 0.00, 0.28, 0.00, 0.96, 0.00, 0.38, 0.00, 0.96, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
33,  0,  0.533,  0.93,  1, 0.00, 0.00, 2.55, 0.34, 0.00, 0.82, 0.00, 0.00, 0.00, 0.30, 0.00, 0.91, 0.00, 0.37, 0.00, 0.96, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
34,  0,  0.550,  0.98,  1, 0.00, 0.00, 2.51, 0.25, 0.02, 0.76, 0.00, 0.00, 0.00, 0.38, 0.00, 0.81, 0.00, 0.31, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
35,  0,  0.567,  0.98,  1, 0.00, 0.00, 2.43, 0.04, 0.03, 0.77, 0.00, 0.00, 0.00, 0.53, 0.00, 0.75, 0.00, 0.29, 0.00, 0.98, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
36,  0,  0.583,  0.98,  1, 0.00, 0.00, 2.44, 0.04, 0.02, 0.75, 0.00, 0.00, 0.00, 0.47, 0.00, 0.97, 0.00, 0.40, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
37,  0,  0.600,  0.98,  1, 0.00, 0.00, 2.43, 0.00, 0.01, 0.69, 0.00, 0.00, 0.00, 0.40, 0.00, 1.20, 0.00, 0.53, 0.00, 0.91, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
38,  0,  0.617,  0.98,  1, 0.00, 0.00, 2.44, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.24, 0.00, 1.48, 0.00, 0.69, 0.00, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
39,  0,  0.633,  0.98,  1, 0.00, 0.00, 2.52, 0.04, 0.00, 0.42, 0.00, 0.00, 0.00, 0.14, 0.03, 1.32, 0.00, 0.50, 0.11, 0.75, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
40,  0,  0.650,  0.98,  1, 0.00, 0.00, 2.58, 0.04, 0.00, 0.29, 0.00, 0.00, 0.00, 0.06, 0.10, 1.20, 0.00, 0.33, 0.18, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
41,  0,  0.667,  0.98,  1, 0.00, 0.00, 2.49, 0.04, 0.00, 0.18, 0.00, 0.01, 0.00, 0.00, 0.14, 1.02, 0.00, 0.17, 0.41, 0.94, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
42,  0,  0.683,  0.98,  1, 0.00, 0.00, 2.36, 0.00, 0.00, 0.13, 0.02, 0.05, 0.00, 0.00, 0.31, 1.02, 0.00, 0.16, 0.51, 0.87, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
43,  0,  0.700,  0.98,  1, 0.00, 0.00, 2.24, 0.03, 0.00, 0.06, 0.05, 0.05, 0.00, 0.00, 0.33, 1.00, 0.00, 0.15, 0.63, 0.80, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
44,  0,  0.717,  0.98,  1, 0.00, 0.00, 2.25, 0.03, 0.00, 0.10, 0.05, 0.04, 0.00, 0.00, 0.46, 1.01, 0.00, 0.09, 0.41, 0.78, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
45,  0,  0.733,  0.98,  1, 0.00, 0.00, 2.21, 0.03, 0.00, 0.03, 0.08, 0.01, 0.00, 0.00, 0.55, 1.09, 0.00, 0.08, 0.20, 0.86, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
46,  0,  0.750,  0.98,  1, 0.00, 0.00, 2.16, 0.00, 0.00, 0.03, 0.08, 0.00, 0.00, 0.00, 0.66, 1.05, 0.00, 0.04, 0.02, 0.88, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
47,  0,  0.767,  0.98,  1, 0.00, 0.00, 2.14, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.75, 1.00, 0.00, 0.02, 0.00, 0.79, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
48,  0,  0.783,  0.98,  1, 0.00, 0.00, 2.12, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.69, 0.85, 0.00, 0.02, 0.00, 0.74, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
49,  0,  0.800,  0.98,  1, 0.00, 0.00, 2.21, 0.00, 0.00, 0.12, 0.06, 0.00, 0.00, 0.03, 0.72, 0.74, 0.00, 0.02, 0.00, 0.80, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
50,  0,  0.817,  0.98,  1, 0.00, 0.00, 2.25, 0.00, 0.00, 0.15, 0.00, 0.02, 0.00, 0.03, 0.61, 0.63, 0.00, 0.02, 0.00, 0.91, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
51,  0,  0.833,  0.98,  1, 0.00, 0.00, 2.34, 0.00, 0.00, 0.19, 0.00, 0.02, 0.00, 0.03, 0.57, 0.55, 0.00, 0.00, 0.00, 0.90, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
52,  0,  0.850,  0.98,  1, 0.00, 0.00, 2.29, 0.00, 0.00, 0.10, 0.00, 0.02, 0.00, 0.00, 0.52, 0.53, 0.00, 0.00, 0.00, 0.85, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
53,  0,  0.867,  0.98,  1, 0.00, 0.00, 2.23, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.51, 0.51, 0.00, 0.00, 0.00, 0.75, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
54,  0,  0.883,  0.98,  1, 0.00, 0.00, 2.13, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.52, 0.47, 0.00, 0.00, 0.00, 0.74, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
55,  0,  0.900,  0.98,  1, 0.00, 0.00, 2.12, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.52, 0.43, 0.00, 0.00, 0.00, 0.81, 0.46, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
56,  0,  0.917,  0.98,  1, 0.00, 0.00, 2.13, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.56, 0.42, 0.00, 0.00, 0.00, 0.89, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
57,  0,  0.933,  0.98,  1, 0.00, 0.00, 2.11, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.47, 0.30, 0.00, 0.00, 0.00, 0.92, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
58,  0,  0.950,  0.98,  1, 0.00, 0.00, 2.16, 0.00, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 0.47, 0.20, 0.00, 0.00, 0.00, 0.94, 0.57, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
59,  0,  0.967,  0.98,  1, 0.00, 0.00, 2.27, 0.00, 0.00, 1.10, 0.00, 0.00, 0.00, 0.00, 0.48, 0.10, 0.00, 0.00, 0.00, 0.97, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
60,  0,  0.983,  0.98,  1, 0.00, 0.00, 2.36, 0.00, 0.00, 1.10, 0.00, 0.00, 0.00, 0.00, 0.44, 0.19, 0.09, 0.00, 0.00, 1.02, 0.51, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
61,  0,  1.000,  0.98,  1, 0.00, 0.00, 2.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.23, 0.09, 0.00, 0.00, 1.09, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
62,  0,  1.017,  0.98,  1, 0.00, 0.00, 2.33, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.00, 0.33, 0.26, 0.09, 0.00, 0.00, 1.12, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
63,  0,  1.033,  0.98,  1, 0.00, 0.00, 2.32, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.40, 0.22, 0.00, 0.00, 0.00, 1.13, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
64,  0,  1.050,  0.98,  1, 0.00, 0.00, 2.29, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.43, 0.35, 0.00, 0.00, 0.00, 1.08, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
65,  0,  1.067,  0.98,  1, 0.00, 0.00, 2.28, 0.00, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.45, 0.47, 0.00, 0.00, 0.00, 1.03, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
66,  0,  1.083,  0.98,  1, 0.00, 0.00, 2.22, 0.00, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.52, 0.64, 0.01, 0.00, 0.00, 0.98, 0.80, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
67,  0,  1.100,  0.98,  1, 0.00, 0.00, 2.21, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.60, 0.68, 0.02, 0.00, 0.00, 1.00, 0.90, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
68,  0,  1.117,  0.98,  1, 0.00, 0.00, 2.24, 0.00, 0.00, 0.81, 0.00, 0.00, 0.00, 0.00, 0.71, 0.74, 0.03, 0.00, 0.00, 1.22, 0.98, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
69,  0,  1.133,  0.98,  1, 0.00, 0.00, 2.24, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.76, 0.86, 0.02, 0.00, 0.00, 1.38, 0.87, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
70,  0,  1.150,  0.98,  1, 0.00, 0.00, 2.30, 0.00, 0.00, 0.80, 0.02, 0.00, 0.00, 0.00, 0.84, 1.04, 0.10, 0.00, 0.00, 1.43, 0.81, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
