frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
17, 0, 0.533, 0.98, 1, 0.70, 1.02, 0.96, -0.06, -0.35, -0.53, 0.39, -0.49, 0.73, 0.44, 0.23, 0.52, 0.32, 0.65, 0.86, 0.20, 0.43, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
18, 0, 0.567, 0.98, 1, 0.59, 0.80, 1.05, -0.41, -0.22, -0.38, 0.41, -0.46, 0.70, 0.25, 0.18, 0.53, 0.23, 0.58, 0.77, 0.33, 0.36, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
19, 0, 0.600, 0.98, 1, 0.56, 0.67, 1.14, -0.22, -0.17, -0.52, 0.37, -0.34, 0.74, 0.12, 0.14, 0.45, 0.19, 0.65, 0.73, 0.37, 0.29, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
20, 0, 0.633, 0.98, 1, 0.54, 1.06, 1.13, 0.10, -0.08, -0.40, 0.39, -0.45, 0.76, 0.17, 0.06, 0.33, 0.24, 0.66, 0.73, 0.45, 0.39, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21, 0, 0.667, 0.98, 1, 0.51, 0.79, 1.06, 0.05, -0.18, -0.70, 0.48, -0.42, 0.67, 0.18, 0.16, 0.26, 0.27, 0.62, 0.74, 0.50, 0.56, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22, 0, 0.700, 0.98, 1, 0.58, 0.81, 1.00, -0.13, -0.20, -0.82, 0.32, -0.29, 0.75, 0.04, 0.22, 0.34, 0.12, 0.59, 0.84, 0.46, 0.61, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
23, 0, 0.733, 0.98, 1, 0.58, 0.86, 0.92, -0.17, -0.32, -1.16, 0.43, -0.27, 0.70, 0.09, 0.11, 0.40, 0.05, 0.67, 0.66, 0.24, 0.44, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
24, 0, 0.767, 0.98, 1, 0.54, 0.86, 0.91, -0.03, -0.30, -1.43, 0.33, -0.12, 0.71, 0.26, 0.32, 0.50, 0.22, 0.62, 0.69, 0.24, 0.58, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
25, 0, 0.800, 0.98, 1, 0.35, 0.66, 0.76, 0.38, -0.35, -1.26, 0.38, -0.30, 0.76, 0.29, -0.10, 0.56, 0.32, 0.78, 0.57, 0.16, 0.58, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26, 0, 0.833, 0.98, 1, 0.38, 0.74, 0.82, 0.37, -0.29, -1.23, 0.44, -0.19, 0.81, 0.40, -0.01, 0.43, 0.23, 0.75, 0.82, 0.03, 0.59, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
27, 0, 0.867, 0.98, 1, 0.53, 0.13, 0.78, 0.20, -0.41, -1.48, 0.65, -0.22, 0.78, 0.23, -0.34, 0.40, 0.41, 0.71, 0.61, 0.04, 0.54, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
28, 0, 0.900, 0.98, 1, 0.36, 0.23, 0.78, 0.42, -0.29, -1.49, 0.51, -0.22, 0.85, 0.18, -0.16, 0.44, 0.40, 0.69, 0.75, 0.07, 0.70, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
29, 0, 0.933, 0.98, 1, 0.49, 0.26, 0.78, 0.71, -0.41, -1.33, 0.56, -0.16, 0.73, 0.33, -0.40, 0.39, 0.30, 0.71, 0.56, 0.25, 0.86, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30, 0, 0.967, 0.98, 1, 0.47, 0.23, 0.81, 0.70, -0.31, -1.06, 0.51, -0.21, 0.78, 0.36, -0.28, 0.42, 0.33, 0.69, 0.60, -0.01, 0.83, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
31, 0, 1.000, 0.98, 1, 0.44, 0.30, 0.82, 0.68, -0.31, -1.06, 0.55, -0.17, 0.77, 0.41, -0.14, 0.48, 0.25, 0.66, 0.58, 0.12, 0.70, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32, 0, 1.033, 0.98, 1, 0.46, 0.39, 0.84, 0.35, -0.44, -1.40, 0.50, -0.14, 0.78, 0.45, -0.16, 0.46, 0.43, 0.67, 0.55, -0.00, 0.73, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
33, 0, 1.067, 0.98, 1, 0.36, 0.44, 0.78, 0.47, -0.50, -1.31, 0.44, -0.27, 0.74, 0.45, -0.22, 0.51, 0.41, 0.66, 0.53, 0.10, 0.69, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
34, 0, 1.100, 0.98, 1, 0.40, 0.07, 0.63, 0.69, -0.41, -1.15, 0.45, -0.19, 0.75, 0.36, -0.22, 0.40, 0.35, 0.67, 0.58, 0.32, 0.72, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
35, 0, 1.133, 0.98, 1, 0.51, 0.36, 0.85, 0.57, -0.35, -1.10, 0.45, 0.03, 0.77, 0.30, 0.01, 0.43, 0.22, 0.68, 0.38, 0.24, 0.66, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
36, 0, 1.167, 0.98, 1, 0.63, 0.43, 1.01, 0.53, -0.35, -0.72, 0.47, -0.04, 0.74, 0.26, -0.05, 0.50, 0.30, 0.65, 0.41, 0.23, 0.77, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
37, 0, 1.200, 0.98, 1, 0.27, -0.15, 0.64, 0.55, -0.27, -0.50, 0.53, -0.21, 0.64, 0.32, 0.16, 0.69, 0.31, 0.53, 0.47, 0.65, 0.82, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
38, 0, 1.233, 0.98, 1, 0.18, -0.23, 0.70, 0.44, -0.36, -0.74, 0.59, -0.32, 0.58, 0.24, 0.20, 0.65, 0.33, 0.56, 0.59, 0.53, 0.84, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
39, 0, 1.267, 0.98, 1, 0.36, -0.11, 0.61, 0.27, -0.41, -0.51, 0.57, -0.26, 0.67, 0.28, -0.07, 0.68, 0.19, 0.64, 0.31, 0.57, 0.94, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
40, 0, 1.300, 0.98, 1, 0.34, -0.10, 0.66, 0.26, -0.39, -0.24, 0.52, -0.39, 0.63, 0.53, -0.05, 0.54, 0.21, 0.56, 0.50, 0.58, 0.55, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
41, 0, 1.333, 0.98, 1, 0.53, 0.06, 0.68, 0.19, -0.45, -0.44, 0.45, -0.20, 0.70, 0.29, 0.05, 0.47, 0.21, 0.51, 0.71, 0.61, 0.85, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
42, 0, 1.367, 0.98, 1, 0.41, 0.16, 0.67, 0.02, -0.35, -0.34, 0.48, -0.25, 0.73, 0.45, 0.18, 0.50, 0.10, 0.47, 0.70, 0.76, 0.73, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
43, 0, 1.400, 0.98, 1, 0.34, 0.12, 0.66, 0.10, -0.45, -0.65, 0.39, -0.29, 0.71, 0.37, 0.26, 0.38, 0.10, 0.48, 0.80, 0.69, 0.62, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
44, 0, 1.433, 0.98, 1, 0.48, 0.41, 0.90, 0.07, -0.26, -0.43, 0.31, -0.38, 0.83, 0.41, 0.12, 0.48, 0.34, 0.43, 0.88, 0.74, 0.76, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
45, 0, 1.467, 0.98, 1, 0.38, 0.13, 0.78, 0.25, -0.26, -0.50, 0.36, -0.17, 0.86, 0.28, -0.10, 0.32, 0.19, 0.50, 0.83, 0.82, 0.56, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
46, 0, 1.500, 0.98, 1, 0.49, 0.41, 0.81, 0.31, -0.17, -0.25, 0.34, -0.17, 0.87, 0.21, -0.06, 0.48, 0.35, 0.48, 0.67, 0.70, 0.61, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
47, 0, 1.533, 0.98, 1, 0.49, 0.29, 0.78, 0.48, -0.23, -0.61, 0.33, -0.16, 0.84, 0.33, -0.01, 0.53, 0.53, 0.45, 0.67, 0.67, 0.58, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
48, 0, 1.567, 0.98, 1, 0.29, 0.02, 0.69, 0.47, -0.34, -0.48, 0.38, -0.14, 0.79, 0.36, 0.09, 0.49, 0.36, 0.49, 0.68, 0.70, 0.46, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
49, 0, 1.600, 0.98, 1, 0.51, 0.81, 0.63, 0.83, -0.42, -0.73, 0.22, -0.03, 0.85, 0.05, 0.29, 0.43, 0.19, 0.49, 0.60, 1.11, 0.39, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
50, 0, 1.633, 0.98, 1, 0.50, 0.73, 0.70, 0.82, -0.40, -0.73, 0.32, -0.20, 0.82, 0.26, 0.27, 0.45, 0.39, 0.49, 0.55, 1.20, 0.19, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
51, 0, 1.667, 0.98, 1, 0.48, 1.19, 0.85, 0.59, -0.29, -0.31, 0.48, -0.14, 0.70, 0.33, 0.33, 0.53, 0.17, 0.42, 0.27, 0.64, 0.47, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, 0, 1.700, 0.98, 1, 0.43, 0.60, 1.01, 0.35, -0.54, -0.35, 0.60, -0.22, 0.55, 0.40, 0.38, 0.65, 0.15, 0.57, 0.33, 0.64, 0.45, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
53, 0, 1.733, 0.98, 1, 0.37, 0.68, 0.88, 0.64, -0.56, -0.59, 0.42, -0.09, 0.73, 0.67, 0.21, 0.66, 0.16, 0.57, 0.32, 0.57, 0.41, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
54, 0, 1.767, 0.98, 1, 0.35, 0.69, 0.89, 0.38, -0.63, -0.64, 0.48, -0.18, 0.74, 0.62, 0.09, 0.67, 0.14, 0.65, 0.12, 0.34, 0.51, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
55, 0, 1.800, 0.98, 1, 0.34, 0.62, 0.84, 0.41, -0.61, -0.64, 0.48, -0.16, 0.76, 0.56, 0.08, 0.65, 0.15, 0.64, 0.07, 0.36, 0.36, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
56, 0, 1.833, 0.98, 1, 0.46, 0.70, 0.88, 0.39, -0.64, -0.52, 0.40, -0.04, 0.79, 0.60, 0.38, 0.76, 0.47, 0.65, 0.24, 0.35, 0.46, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
57, 0, 1.867, 0.98, 1, 0.51, 0.95, 0.89, 0.73, -0.47, -0.27, 0.46, -0.03, 0.85, 0.71, 0.33, 0.61, 0.42, 0.66, 0.11, 0.30, 0.62, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
58, 0, 1.900, 0.98, 1, 0.54, 1.08, 0.92, 0.50, -0.54, -0.34, 0.54, -0.07, 0.68, 0.65, 0.22, 0.80, 0.28, 0.66, 0.18, 0.55, 0.51, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
59, 0, 1.933, 0.98, 1, 0.52, 0.98, 0.99, 0.46, -0.53, -0.33, 0.53, -0.04, 0.74, 0.58, 0.27, 0.77, 0.40, 0.67, 0.12, 0.46, 0.53, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
60, 0, 1.967, 0.98, 1, 0.62, 1.02, 0.86, 0.52, -0.50, -0.67, 0.49, 0.03, 0.74, 0.59, 0.26, 0.67, 0.31, 0.61, 0.18, 0.44, 0.34, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
61, 0, 2.000, 0.98, 1, 0.75, 0.77, 0.57, 1.07, -0.30, -0.37, 0.28, -0.03, 0.80, 0.44, 0.00, 0.49, 0.41, 0.25, 0.12, 0.42, 1.65, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
62, 0, 2.033, 0.98, 1, 0.86, 0.43, 0.27, 0.67, -0.22, -0.34, 0.31, 0.06, 0.99, 0.21, 0.13, 0.54, 0.19, -0.05, 0.33, 0.39, 2.77, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
63, 0, 2.067, 0.98, 1, 0.73, 0.25, 0.31, 0.31, 0.26, 0.81, 0.64, -0.02, 1.00, 0.74, 0.45, 0.58, 0.65, -0.08, 0.54, 0.50, 2.34, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
64, 0, 2.100, 0.98, 1, 0.65, 0.83, 0.60, 0.64, 0.19, 0.47, 0.58, 0.04, 0.89, 0.74, 0.26, 0.39, 0.94, 0.06, 0.59, 0.46, 1.88, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
65, 0, 2.133, 0.98, 1, 0.33, 0.61, 0.59, 0.17, -0.05, -0.53, 0.60, -0.13, 0.79, 0.73, 0.29, 0.49, 0.63, 0.40, 0.65, 0.59, 1.18, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
66, 0, 2.167, 0.98, 1, 0.28, 0.30, 0.64, -0.09, -0.03, -0.40, 0.57, -0.13, 0.75, 0.78, 0.16, 0.55, 0.50, 0.40, 0.62, 0.66, 0.98, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
67, 0, 2.200, 0.98, 1, 0.25, 0.29, 0.69, -0.15, -0.05, -0.41, 0.63, -0.15, 0.75, 0.77, 0.11, 0.52, 0.48, 0.40, 0.63, 0.68, 0.91, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
68, 0, 2.233, 0.98, 1, 0.27, 0.51, 0.63, -0.09, -0.12, -0.37, 0.67, -0.07, 0.69, 0.72, 0.09, 0.44, 0.56, 0.37, 0.63, 0.63, 0.79, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
69, 0, 2.267, 0.98, 1, 0.36, 0.34, 0.66, -0.22, -0.16, -0.32, 0.61, -0.16, 0.70, 0.89, -0.01, 0.46, 0.69, 0.36, 0.70, 0.67, 0.88, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
70, 0, 2.300, 0.98, 1, 0.29, 0.27, 0.70, 0.13, -0.11, -0.39, 0.53, -0.02, 0.81, 0.79, 0.00, 0.50, 0.62, 0.34, 0.69, 0.81, 0.61, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
