frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
28,  0,  0.450,  0.98,  1, 0.02, 0.00, 0.26, 0.00, 0.00, 0.61, 0.05, 0.00, 1.18, 1.23, 0.00, 0.53, 0.27, 0.00, 0.67, 0.05, 1.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
29,  0,  0.467,  0.98,  1, 0.02, 0.00, 0.28, 0.00, 0.00, 0.65, 0.05, 0.00, 1.19, 1.23, 0.00, 0.52, 0.19, 0.00, 0.58, 0.04, 1.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
30,  0,  0.483,  0.98,  1, 0.03, 0.00, 0.27, 0.00, 0.00, 0.66, 0.06, 0.00, 1.19, 1.24, 0.00, 0.52, 0.11, 0.00, 0.50, 0.03, 1.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
31,  0,  0.500,  0.98,  1, 0.12, 0.00, 0.23, 0.00, 0.00, 0.71, 0.10, 0.00, 1.13, 1.13, 0.00, 0.49, 0.08, 0.00, 0.38, 0.00, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
32,  0,  0.517,  0.98,  1, 0.23, 0.00, 0.21, 0.00, 0.00, 0.73, 0.14, 0.00, 1.06, 1.08, 0.00, 0.47, 0.18, 0.00, 0.33, 0.00, 1.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
33,  0,  0.533,  0.98,  1, 0.32, 0.00, 0.21, 0.00, 0.00, 0.78, 0.18, 0.00, 0.99, 1.00, 0.00, 0.45, 0.26, 0.00, 0.29, 0.00, 1.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
34,  0,  0.550,  0.98,  1, 0.31, 0.00, 0.29, 0.00, 0.00, 0.73, 0.14, 0.00, 0.97, 1.03, 0.00, 0.40, 0.33, 0.00, 0.22, 0.00, 0.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
35,  0,  0.567,  0.98,  1, 0.25, 0.00, 0.32, 0.00, 0.00, 0.62, 0.10, 0.00, 0.94, 1.00, 0.00, 0.33, 0.41, 0.00, 0.22, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
36,  0,  0.583,  0.98,  1, 0.22, 0.00, 0.35, 0.00, 0.00, 0.45, 0.11, 0.00, 0.82, 0.84, 0.01, 0.17, 0.31, 0.00, 0.23, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
37,  0,  0.600,  0.98,  1, 0.12, 0.00, 0.23, 0.00, 0.00, 0.25, 0.09, 0.00, 0.79, 0.78, 0.07, 0.15, 0.17, 0.00, 0.30, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
38,  0,  0.617,  0.98,  1, 0.06, 0.00, 0.11, 0.00, 0.00, 0.14, 0.09, 0.00, 0.78, 0.84, 0.07, 0.14, 0.00, 0.00, 0.32, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
39,  0,  0.633,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 0.09, 0.02, 0.00, 0.82, 1.07, 0.13, 0.20, 0.05, 0.00, 0.26, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
40,  0,  0.650,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.00, 0.10, 0.02, 0.00, 0.78, 1.16, 0.15, 0.21, 0.14, 0.00, 0.24, 0.03, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
41,  0,  0.667,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 0.05, 0.01, 0.00, 0.75, 1.16, 0.20, 0.19, 0.21, 0.00, 0.24, 0.06, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
42,  0,  0.683,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.06, 0.01, 0.00, 0.76, 1.13, 0.20, 0.25, 0.17, 0.00, 0.23, 0.06, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
43,  0,  0.700,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.00, 0.05, 0.00, 0.00, 0.78, 1.14, 0.17, 0.26, 0.10, 0.00, 0.17, 0.03, 0.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
44,  0,  0.717,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 0.00, 0.08, 0.00, 0.00, 0.81, 1.22, 0.13, 0.26, 0.04, 0.00, 0.07, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
45,  0,  0.733,  0.98,  1, 0.00, 0.00, 0.21, 0.00, 0.00, 0.06, 0.00, 0.00, 0.83, 1.30, 0.05, 0.21, 0.03, 0.00, 0.10, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
46,  0,  0.750,  0.98,  1, 0.00, 0.00, 0.21, 0.00, 0.00, 0.08, 0.00, 0.00, 0.83, 1.35, 0.00, 0.20, 0.03, 0.00, 0.13, 0.01, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
47,  0,  0.767,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.00, 0.13, 0.00, 0.00, 0.81, 1.31, 0.00, 0.26, 0.11, 0.00, 0.11, 0.01, 1.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
48,  0,  0.783,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.00, 0.31, 0.00, 0.00, 0.81, 1.28, 0.01, 0.47, 0.20, 0.00, 0.11, 0.12, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
49,  0,  0.800,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.00, 0.40, 0.04, 0.00, 0.72, 1.22, 0.17, 0.79, 0.41, 0.00, 0.06, 0.11, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
50,  0,  0.817,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.49, 0.09, 0.00, 0.64, 1.20, 0.30, 1.11, 0.54, 0.00, 0.06, 0.11, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
51,  0,  0.833,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.30, 0.12, 0.00, 0.54, 1.22, 0.32, 1.27, 0.61, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
52,  0,  0.850,  0.98,  1, 0.01, 0.00, 0.09, 0.00, 0.00, 0.24, 0.10, 0.00, 0.55, 1.32, 0.17, 1.28, 0.57, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
53,  0,  0.867,  0.98,  1, 0.02, 0.00, 0.12, 0.00, 0.00, 0.08, 0.08, 0.00, 0.56, 1.40, 0.04, 1.28, 0.53, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
54,  0,  0.883,  0.98,  1, 0.01, 0.00, 0.08, 0.00, 0.00, 0.06, 0.06, 0.00, 0.58, 1.28, 0.01, 1.18, 0.52, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
55,  0,  0.900,  0.98,  1, 0.01, 0.00, 0.05, 0.00, 0.00, 0.00, 0.03, 0.00, 0.57, 1.16, 0.00, 1.06, 0.53, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
56,  0,  0.917,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.04, 0.01, 0.00, 0.62, 1.08, 0.00, 0.80, 0.39, 0.00, 0.12, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
57,  0,  0.933,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.00, 0.05, 0.01, 0.00, 0.67, 1.13, 0.00, 0.64, 0.32, 0.00, 0.24, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
58,  0,  0.950,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.00, 0.05, 0.01, 0.00, 0.72, 1.16, 0.00, 0.48, 0.22, 0.00, 0.37, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
59,  0,  0.967,  0.98,  1, 0.01, 0.00, 0.09, 0.00, 0.00, 0.04, 0.01, 0.00, 0.73, 1.18, 0.00, 0.48, 0.25, 0.00, 0.39, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
60,  0,  0.983,  0.98,  1, 0.01, 0.00, 0.05, 0.00, 0.00, 0.03, 0.01, 0.00, 0.68, 0.98, 0.07, 0.44, 0.22, 0.00, 0.46, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
61,  0,  1.000,  0.98,  1, 0.01, 0.00, 0.01, 0.00, 0.00, 0.18, 0.01, 0.00, 0.70, 0.79, 0.07, 0.43, 0.18, 0.00, 0.49, 0.05, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
62,  0,  1.017,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.08, 0.00, 0.76, 0.66, 0.07, 0.38, 0.10, 0.00, 0.48, 0.15, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
63,  0,  1.033,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.16, 0.00, 0.87, 0.74, 0.01, 0.36, 0.05, 0.00, 0.44, 0.24, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
64,  0,  1.050,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.25, 0.19, 0.00, 0.88, 0.81, 0.00, 0.36, 0.00, 0.00, 0.36, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
65,  0,  1.067,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 0.25, 0.17, 0.00, 0.87, 0.84, 0.00, 0.41, 0.00, 0.00, 0.31, 0.09, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
66,  0,  1.083,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 0.28, 0.14, 0.00, 0.85, 0.88, 0.00, 0.45, 0.00, 0.00, 0.22, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
67,  0,  1.100,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.27, 0.10, 0.00, 0.76, 0.95, 0.00, 0.63, 0.00, 0.02, 0.15, 0.07, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
68,  0,  1.117,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.26, 0.07, 0.00, 0.65, 0.99, 0.00, 0.80, 0.01, 0.02, 0.07, 0.17, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
69,  0,  1.133,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.00, 0.24, 0.03, 0.00, 0.56, 0.97, 0.01, 0.89, 0.01, 0.02, 0.02, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
70,  0,  1.150,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.00, 0.26, 0.02, 0.00, 0.55, 0.90, 0.02, 0.83, 0.01, 0.01, 0.08, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
