frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
17,  0,  0.267,  0.88,  1, 0.25, 0.06, 1.83, 0.00, 0.00, 0.17, 0.39, 0.25, 0.00, 0.94, 0.42, 0.16, 0.19, 0.00, 0.03, 1.19, 0.83, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.283,  0.88,  1, 0.27, 0.06, 1.79, 0.00, 0.00, 0.31, 0.40, 0.17, 0.00, 1.02, 0.47, 0.21, 0.30, 0.00, 0.03, 1.06, 0.59, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.300,  0.88,  1, 0.26, 0.09, 1.76, 0.00, 0.00, 0.26, 0.36, 0.07, 0.00, 0.98, 0.46, 0.27, 0.34, 0.02, 0.00, 0.99, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.317,  0.88,  1, 0.18, 0.08, 1.71, 0.00, 0.00, 0.18, 0.29, 0.06, 0.00, 0.93, 0.54, 0.27, 0.35, 0.03, 0.02, 1.03, 0.11, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.333,  0.88,  1, 0.09, 0.09, 1.70, 0.13, 0.00, 0.00, 0.25, 0.05, 0.00, 0.86, 0.41, 0.22, 0.26, 0.03, 0.04, 1.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.350,  0.88,  1, 0.07, 0.16, 1.67, 0.13, 0.00, 0.02, 0.21, 0.02, 0.00, 0.97, 0.38, 0.21, 0.19, 0.06, 0.10, 1.12, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.367,  0.88,  1, 0.03, 0.30, 1.69, 0.14, 0.00, 0.02, 0.19, 0.01, 0.01, 1.02, 0.27, 0.22, 0.09, 0.07, 0.08, 1.12, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.383,  0.88,  1, 0.03, 0.29, 1.67, 0.01, 0.00, 0.02, 0.15, 0.00, 0.01, 0.97, 0.20, 0.18, 0.08, 0.07, 0.05, 1.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.400,  0.88,  1, 0.03, 0.24, 1.74, 0.01, 0.00, 0.00, 0.12, 0.00, 0.01, 0.90, 0.12, 0.13, 0.06, 0.05, 0.00, 0.92, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.417,  0.88,  1, 0.05, 0.17, 1.76, 0.00, 0.00, 0.00, 0.09, 0.01, 0.00, 0.83, 0.07, 0.07, 0.06, 0.06, 0.01, 0.75, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.433,  0.88,  1, 0.08, 0.30, 1.80, 0.05, 0.00, 0.00, 0.08, 0.04, 0.00, 0.90, 0.16, 0.07, 0.03, 0.07, 0.02, 0.70, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.450,  0.88,  1, 0.09, 0.34, 1.80, 0.05, 0.00, 0.00, 0.08, 0.08, 0.02, 0.90, 0.26, 0.05, 0.03, 0.07, 0.08, 0.76, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.467,  0.88,  1, 0.07, 0.30, 1.79, 0.14, 0.00, 0.00, 0.07, 0.16, 0.07, 0.88, 0.36, 0.02, 0.10, 0.09, 0.08, 0.82, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
30,  0,  0.483,  0.88,  1, 0.03, 0.16, 1.66, 0.13, 0.00, 0.00, 0.02, 0.20, 0.15, 0.74, 0.38, 0.06, 0.09, 0.08, 0.19, 0.74, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
31,  0,  0.500,  0.88,  1, 0.00, 0.08, 1.53, 0.18, 0.00, 0.00, 0.00, 0.27, 0.21, 0.58, 0.37, 0.15, 0.07, 0.08, 0.25, 0.72, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
32,  0,  0.517,  0.88,  1, 0.00, 0.02, 1.43, 0.14, 0.00, 0.00, 0.00, 0.23, 0.22, 0.50, 0.34, 0.19, 0.00, 0.03, 0.39, 0.64, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
33,  0,  0.533,  0.88,  1, 0.00, 0.02, 1.47, 0.16, 0.00, 0.00, 0.00, 0.22, 0.22, 0.47, 0.35, 0.14, 0.01, 0.07, 0.46, 0.62, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
34,  0,  0.550,  0.88,  1, 0.00, 0.00, 1.51, 0.11, 0.00, 0.00, 0.00, 0.23, 0.26, 0.54, 0.35, 0.12, 0.01, 0.09, 0.44, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
35,  0,  0.567,  0.88,  1, 0.00, 0.00, 1.57, 0.05, 0.00, 0.00, 0.00, 0.31, 0.29, 0.62, 0.34, 0.16, 0.01, 0.10, 0.42, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
36,  0,  0.583,  0.88,  1, 0.00, 0.00, 1.60, 0.02, 0.00, 0.00, 0.02, 0.31, 0.31, 0.62, 0.31, 0.18, 0.00, 0.08, 0.36, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
37,  0,  0.600,  0.88,  1, 0.00, 0.00, 1.55, 0.06, 0.00, 0.00, 0.03, 0.25, 0.26, 0.51, 0.28, 0.14, 0.00, 0.10, 0.41, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38,  0,  0.617,  0.88,  1, 0.00, 0.00, 1.49, 0.11, 0.00, 0.00, 0.03, 0.16, 0.26, 0.36, 0.34, 0.06, 0.00, 0.10, 0.47, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39,  0,  0.633,  0.88,  1, 0.00, 0.00, 1.49, 0.17, 0.00, 0.00, 0.01, 0.15, 0.26, 0.29, 0.42, 0.03, 0.00, 0.10, 0.49, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
40,  0,  0.650,  0.88,  1, 0.01, 0.00, 1.53, 0.16, 0.00, 0.00, 0.00, 0.13, 0.26, 0.25, 0.50, 0.01, 0.01, 0.05, 0.47, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
41,  0,  0.667,  0.88,  1, 0.01, 0.00, 1.54, 0.28, 0.00, 0.00, 0.00, 0.17, 0.31, 0.22, 0.41, 0.01, 0.01, 0.02, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
42,  0,  0.683,  0.88,  1, 0.01, 0.02, 1.54, 0.42, 0.00, 0.00, 0.00, 0.16, 0.36, 0.21, 0.38, 0.01, 0.00, 0.02, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
43,  0,  0.700,  0.88,  1, 0.00, 0.04, 1.57, 0.48, 0.00, 0.00, 0.00, 0.29, 0.43, 0.15, 0.32, 0.00, 0.00, 0.01, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
44,  0,  0.717,  0.88,  1, 0.00, 0.04, 1.63, 0.31, 0.00, 0.00, 0.00, 0.36, 0.42, 0.08, 0.31, 0.00, 0.00, 0.01, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45,  0,  0.733,  0.88,  1, 0.00, 0.06, 1.68, 0.09, 0.00, 0.00, 0.02, 0.42, 0.44, 0.03, 0.26, 0.00, 0.00, 0.01, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46,  0,  0.750,  0.88,  1, 0.00, 0.04, 1.73, 0.06, 0.00, 0.00, 0.02, 0.31, 0.42, 0.01, 0.29, 0.00, 0.00, 0.05, 0.57, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47,  0,  0.767,  0.88,  1, 0.00, 0.04, 1.64, 0.10, 0.00, 0.00, 0.02, 0.22, 0.42, 0.01, 0.33, 0.00, 0.00, 0.11, 0.67, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48,  0,  0.783,  0.88,  1, 0.00, 0.00, 1.61, 0.10, 0.00, 0.00, 0.01, 0.24, 0.33, 0.05, 0.40, 0.01, 0.00, 0.16, 0.74, 0.28, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
49,  0,  0.800,  0.88,  1, 0.00, 0.00, 1.57, 0.04, 0.00, 0.00, 0.00, 0.30, 0.26, 0.05, 0.36, 0.01, 0.00, 0.16, 0.76, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
50,  0,  0.817,  0.88,  1, 0.00, 0.00, 1.62, 0.01, 0.00, 0.00, 0.00, 0.33, 0.19, 0.05, 0.35, 0.02, 0.00, 0.14, 0.88, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
51,  0,  0.833,  0.88,  1, 0.00, 0.00, 1.56, 0.01, 0.00, 0.00, 0.00, 0.40, 0.19, 0.08, 0.46, 0.05, 0.00, 0.11, 0.90, 0.29, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
52,  0,  0.850,  0.88,  1, 0.00, 0.00, 1.49, 0.03, 0.00, 0.00, 0.00, 0.43, 0.21, 0.16, 0.58, 0.05, 0.00, 0.10, 0.89, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
53,  0,  0.867,  0.88,  1, 0.00, 0.00, 1.45, 0.03, 0.00, 0.00, 0.00, 0.44, 0.24, 0.16, 0.60, 0.04, 0.00, 0.06, 0.85, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
54,  0,  0.883,  0.88,  1, 0.00, 0.00, 1.55, 0.03, 0.00, 0.00, 0.00, 0.35, 0.24, 0.08, 0.48, 0.01, 0.00, 0.05, 0.87, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
55,  0,  0.900,  0.88,  1, 0.00, 0.00, 1.65, 0.00, 0.00, 0.00, 0.00, 0.30, 0.23, 0.00, 0.42, 0.00, 0.00, 0.07, 0.85, 0.53, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
56,  0,  0.917,  0.88,  1, 0.00, 0.00, 1.74, 0.00, 0.00, 0.00, 0.00, 0.25, 0.23, 0.00, 0.36, 0.01, 0.00, 0.10, 0.81, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
57,  0,  0.933,  0.88,  1, 0.00, 0.00, 1.73, 0.00, 0.00, 0.00, 0.00, 0.22, 0.22, 0.01, 0.34, 0.04, 0.00, 0.14, 0.75, 0.51, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
58,  0,  0.950,  0.88,  1, 0.00, 0.00, 1.73, 0.13, 0.00, 0.00, 0.00, 0.19, 0.29, 0.02, 0.31, 0.06, 0.00, 0.23, 0.76, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
59,  0,  0.967,  0.88,  1, 0.00, 0.03, 1.76, 0.32, 0.00, 0.00, 0.00, 0.20, 0.33, 0.02, 0.32, 0.04, 0.00, 0.31, 0.79, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
60,  0,  0.983,  0.88,  1, 0.00, 0.07, 1.75, 0.61, 0.00, 0.00, 0.00, 0.14, 0.34, 0.05, 0.23, 0.09, 0.00, 0.37, 0.72, 0.71, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
61,  0,  1.000,  0.88,  1, 0.01, 0.08, 1.70, 0.73, 0.00, 0.00, 0.00, 0.07, 0.27, 0.08, 0.14, 0.15, 0.00, 0.38, 0.64, 0.89, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
62,  0,  1.017,  0.88,  1, 0.09, 0.05, 1.62, 0.65, 0.00, 0.00, 0.00, 0.00, 0.17, 0.13, 0.13, 0.22, 0.00, 0.35, 0.47, 0.88, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
63,  0,  1.033,  0.88,  1, 0.15, 0.01, 1.60, 0.46, 0.00, 0.00, 0.00, 0.00, 0.12, 0.11, 0.16, 0.23, 0.00, 0.30, 0.39, 0.85, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
64,  0,  1.050,  0.88,  1, 0.17, 0.00, 1.61, 0.32, 0.00, 0.00, 0.00, 0.00, 0.08, 0.10, 0.20, 0.21, 0.00, 0.24, 0.31, 0.79, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
65,  0,  1.067,  0.88,  1, 0.21, 0.02, 1.68, 0.32, 0.00, 0.00, 0.00, 0.00, 0.09, 0.06, 0.14, 0.17, 0.00, 0.26, 0.31, 0.71, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
66,  0,  1.083,  0.88,  1, 0.25, 0.05, 1.67, 0.33, 0.00, 0.00, 0.00, 0.00, 0.11, 0.03, 0.09, 0.11, 0.00, 0.28, 0.33, 0.64, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
67,  0,  1.100,  0.88,  1, 0.31, 0.05, 1.67, 0.31, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.01, 0.06, 0.00, 0.27, 0.34, 0.56, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
68,  0,  1.117,  0.88,  1, 0.31, 0.03, 1.62, 0.25, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.04, 0.02, 0.00, 0.25, 0.37, 0.63, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
69,  0,  1.133,  0.88,  1, 0.32, 0.00, 1.67, 0.18, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.03, 0.01, 0.00, 0.22, 0.38, 0.66, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
70,  0,  1.150,  0.88,  1, 0.31, 0.00, 1.77, 0.12, 0.00, 0.00, 0.01, 0.00, 0.17, 0.07, 0.03, 0.02, 0.00, 0.23, 0.39, 0.78, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
