frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0,  0.167,  0.98,  1, 0.28, 0.04, 2.86, 0.00, 0.00, 1.63, 0.04, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.04, 0.78, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.183,  0.98,  1, 0.18, 0.00, 2.79, 0.00, 0.00, 1.51, 0.03, 0.00, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.13, 0.02, 0.70, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.200,  0.98,  1, 0.12, 0.00, 2.75, 0.00, 0.00, 1.36, 0.01, 0.00, 0.00, 0.00, 0.00, 0.58, 0.00, 0.00, 0.23, 0.01, 0.60, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.217,  0.98,  1, 0.04, 0.00, 2.71, 0.00, 0.00, 1.34, 0.02, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.29, 0.00, 0.47, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.233,  0.98,  1, 0.03, 0.00, 2.71, 0.00, 0.00, 1.49, 0.07, 0.00, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.24, 0.00, 0.45, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.250,  0.98,  1, 0.01, 0.00, 2.72, 0.00, 0.00, 1.64, 0.12, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 0.18, 0.00, 0.43, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.267,  0.98,  1, 0.03, 0.02, 2.66, 0.00, 0.00, 1.66, 0.15, 0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 0.17, 0.00, 0.44, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.283,  0.98,  1, 0.04, 0.03, 2.62, 0.00, 0.00, 1.60, 0.14, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.14, 0.00, 0.42, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.300,  0.98,  1, 0.11, 0.17, 2.58, 0.00, 0.00, 1.53, 0.15, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.10, 0.00, 0.33, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.317,  0.98,  1, 0.16, 0.18, 2.58, 0.00, 0.00, 1.43, 0.14, 0.00, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 0.08, 0.00, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.333,  0.98,  1, 0.22, 0.18, 2.60, 0.00, 0.00, 1.34, 0.13, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.00, 0.05, 0.00, 0.11, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.350,  0.98,  1, 0.25, 0.14, 2.63, 0.00, 0.00, 1.31, 0.08, 0.00, 0.00, 0.00, 0.00, 0.57, 0.00, 0.00, 0.05, 0.00, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.367,  0.98,  1, 0.30, 0.22, 2.66, 0.00, 0.00, 1.30, 0.04, 0.00, 0.00, 0.00, 0.00, 0.55, 0.00, 0.00, 0.02, 0.00, 0.11, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.383,  0.98,  1, 0.21, 0.22, 2.68, 0.00, 0.00, 1.22, 0.01, 0.00, 0.03, 0.00, 0.00, 0.52, 0.04, 0.00, 0.02, 0.00, 0.18, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.400,  0.98,  1, 0.12, 0.19, 2.70, 0.00, 0.00, 1.16, 0.01, 0.00, 0.03, 0.00, 0.00, 0.46, 0.07, 0.00, 0.01, 0.00, 0.22, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.417,  0.98,  1, 0.00, 0.12, 2.74, 0.00, 0.00, 1.09, 0.00, 0.00, 0.03, 0.00, 0.00, 0.39, 0.10, 0.00, 0.04, 0.00, 0.24, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.433,  0.98,  1, 0.00, 0.14, 2.76, 0.00, 0.00, 1.11, 0.01, 0.00, 0.00, 0.00, 0.00, 0.33, 0.06, 0.00, 0.04, 0.00, 0.16, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.450,  0.98,  1, 0.00, 0.14, 2.75, 0.00, 0.00, 1.16, 0.02, 0.00, 0.00, 0.00, 0.00, 0.33, 0.04, 0.00, 0.03, 0.00, 0.10, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.467,  0.98,  1, 0.00, 0.18, 2.70, 0.00, 0.00, 1.14, 0.02, 0.00, 0.00, 0.00, 0.00, 0.34, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
30,  0,  0.483,  0.98,  1, 0.00, 0.15, 2.68, 0.00, 0.00, 0.96, 0.03, 0.00, 0.00, 0.00, 0.00, 0.37, 0.03, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
31,  0,  0.500,  0.98,  1, 0.00, 0.27, 2.67, 0.00, 0.00, 0.90, 0.03, 0.00, 0.03, 0.01, 0.00, 0.38, 0.02, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
32,  0,  0.517,  0.98,  1, 0.02, 0.24, 2.68, 0.00, 0.00, 0.85, 0.03, 0.00, 0.03, 0.01, 0.00, 0.41, 0.01, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
33,  0,  0.533,  0.98,  1, 0.04, 0.33, 2.65, 0.00, 0.00, 0.97, 0.02, 0.00, 0.03, 0.01, 0.00, 0.43, 0.01, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
34,  0,  0.550,  0.98,  1, 0.12, 0.23, 2.63, 0.00, 0.00, 1.02, 0.05, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
35,  0,  0.567,  0.98,  1, 0.13, 0.19, 2.63, 0.00, 0.00, 1.10, 0.06, 0.00, 0.00, 0.00, 0.00, 0.35, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
36,  0,  0.583,  0.98,  1, 0.15, 0.13, 2.63, 0.00, 0.00, 1.38, 0.11, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
37,  0,  0.600,  0.98,  1, 0.07, 0.05, 2.64, 0.00, 0.00, 1.47, 0.11, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38,  0,  0.617,  0.98,  1, 0.04, 0.03, 2.65, 0.00, 0.00, 1.66, 0.12, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39,  0,  0.633,  0.98,  1, 0.04, 0.00, 2.67, 0.00, 0.00, 1.68, 0.07, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
40,  0,  0.650,  0.98,  1, 0.08, 0.00, 2.65, 0.00, 0.00, 1.78, 0.03, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
41,  0,  0.667,  0.98,  1, 0.11, 0.00, 2.66, 0.00, 0.00, 1.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
42,  0,  0.683,  0.98,  1, 0.07, 0.00, 2.60, 0.00, 0.00, 1.72, 0.00, 0.00, 0.02, 0.00, 0.00, 0.38, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
43,  0,  0.700,  0.98,  1, 0.03, 0.06, 2.49, 0.00, 0.00, 1.68, 0.00, 0.00, 0.02, 0.00, 0.00, 0.37, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
44,  0,  0.717,  0.98,  1, 0.00, 0.11, 2.37, 0.00, 0.00, 1.65, 0.00, 0.00, 0.02, 0.00, 0.00, 0.46, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45,  0,  0.733,  0.98,  1, 0.00, 0.11, 2.45, 0.00, 0.00, 1.71, 0.04, 0.00, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46,  0,  0.750,  0.98,  1, 0.04, 0.09, 2.62, 0.00, 0.00, 1.73, 0.10, 0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47,  0,  0.767,  0.98,  1, 0.04, 0.03, 2.74, 0.00, 0.00, 1.65, 0.15, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.10, 0.01, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48,  0,  0.783,  0.98,  1, 0.04, 0.07, 2.77, 0.00, 0.00, 1.50, 0.17, 0.00, 0.02, 0.00, 0.00, 0.39, 0.00, 0.00, 0.09, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
49,  0,  0.800,  0.98,  1, 0.00, 0.05, 2.77, 0.00, 0.00, 1.36, 0.16, 0.00, 0.03, 0.00, 0.00, 0.36, 0.00, 0.00, 0.10, 0.04, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
50,  0,  0.817,  0.98,  1, 0.00, 0.09, 2.82, 0.00, 0.00, 1.25, 0.18, 0.00, 0.03, 0.00, 0.00, 0.43, 0.00, 0.00, 0.06, 0.03, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
51,  0,  0.833,  0.98,  1, 0.00, 0.09, 2.84, 0.00, 0.00, 1.20, 0.19, 0.00, 0.01, 0.00, 0.00, 0.47, 0.02, 0.00, 0.04, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
52,  0,  0.850,  0.98,  1, 0.00, 0.08, 2.82, 0.00, 0.00, 1.19, 0.18, 0.00, 0.00, 0.00, 0.00, 0.51, 0.02, 0.00, 0.02, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
53,  0,  0.867,  0.98,  1, 0.00, 0.04, 2.81, 0.00, 0.00, 1.17, 0.13, 0.00, 0.00, 0.00, 0.00, 0.53, 0.02, 0.00, 0.03, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
54,  0,  0.883,  0.98,  1, 0.03, 0.05, 2.80, 0.00, 0.00, 1.16, 0.09, 0.00, 0.01, 0.00, 0.00, 0.46, 0.00, 0.00, 0.06, 0.01, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
55,  0,  0.900,  0.98,  1, 0.07, 0.13, 2.79, 0.00, 0.00, 1.18, 0.13, 0.00, 0.01, 0.00, 0.00, 0.48, 0.00, 0.00, 0.08, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
56,  0,  0.917,  0.98,  1, 0.14, 0.26, 2.81, 0.00, 0.00, 1.32, 0.17, 0.00, 0.01, 0.00, 0.00, 0.48, 0.00, 0.00, 0.14, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
57,  0,  0.933,  0.98,  1, 0.17, 0.34, 2.83, 0.00, 0.00, 1.44, 0.22, 0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 0.11, 0.05, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
58,  0,  0.950,  0.98,  1, 0.22, 0.40, 2.83, 0.00, 0.00, 1.38, 0.23, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.08, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
59,  0,  0.967,  0.98,  1, 0.17, 0.27, 2.88, 0.00, 0.00, 1.26, 0.20, 0.00, 0.00, 0.00, 0.00, 0.47, 0.00, 0.00, 0.08, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
60,  0,  0.983,  0.98,  1, 0.15, 0.30, 2.83, 0.00, 0.00, 1.05, 0.15, 0.00, 0.01, 0.00, 0.00, 0.45, 0.00, 0.00, 0.09, 0.05, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
61,  0,  1.000,  0.98,  1, 0.14, 0.36, 2.81, 0.00, 0.00, 0.91, 0.11, 0.00, 0.02, 0.00, 0.00, 0.44, 0.01, 0.00, 0.07, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
62,  0,  1.017,  0.98,  1, 0.21, 0.60, 2.80, 0.00, 0.00, 0.89, 0.07, 0.00, 0.02, 0.00, 0.00, 0.44, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
63,  0,  1.033,  0.98,  1, 0.25, 0.68, 2.86, 0.00, 0.00, 0.97, 0.04, 0.00, 0.01, 0.00, 0.00, 0.40, 0.01, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
64,  0,  1.050,  0.98,  1, 0.26, 0.69, 2.91, 0.00, 0.00, 1.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
65,  0,  1.067,  0.98,  1, 0.27, 0.74, 2.82, 0.00, 0.00, 1.11, 0.00, 0.00, 0.01, 0.00, 0.00, 0.30, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
66,  0,  1.083,  0.98,  1, 0.29, 0.73, 2.75, 0.00, 0.00, 1.20, 0.01, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
67,  0,  1.100,  0.98,  1, 0.25, 0.64, 2.73, 0.00, 0.00, 1.37, 0.10, 0.00, 0.00, 0.11, 0.00, 0.37, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
68,  0,  1.117,  0.98,  1, 0.24, 0.52, 2.79, 0.00, 0.00, 1.53, 0.19, 0.00, 0.00, 0.27, 0.00, 0.48, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
69,  0,  1.133,  0.98,  1, 0.22, 0.44, 2.85, 0.00, 0.00, 1.69, 0.28, 0.00, 0.00, 0.42, 0.00, 0.58, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
70,  0,  1.150,  0.98,  1, 0.22, 0.36, 2.81, 0.00, 0.00, 1.75, 0.24, 0.00, 0.00, 0.33, 0.00, 0.62, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
