frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
21,  0,  0.333,  0.98,  1, 0.00, 0.02, 2.45, 0.00, 0.78, 1.30, 0.25, 0.35, 0.50, 1.32, 0.67, 0.72, 0.57, 0.04, 0.00, 0.00, 1.29, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.350,  0.98,  1, 0.00, 0.03, 2.50, 0.00, 0.71, 1.42, 0.24, 0.29, 0.43, 1.34, 0.67, 0.71, 0.51, 0.00, 0.00, 0.00, 1.29, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.367,  0.98,  1, 0.00, 0.06, 2.47, 0.00, 0.64, 1.43, 0.23, 0.22, 0.37, 1.36, 0.67, 0.77, 0.50, 0.00, 0.00, 0.00, 1.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
24,  0,  0.383,  0.98,  1, 0.01, 0.07, 2.43, 0.00, 0.51, 1.35, 0.22, 0.10, 0.33, 1.43, 0.70, 0.90, 0.44, 0.05, 0.00, 0.00, 1.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
25,  0,  0.400,  0.98,  1, 0.01, 0.05, 2.44, 0.00, 0.45, 1.46, 0.19, 0.05, 0.35, 1.35, 0.73, 0.82, 0.33, 0.05, 0.00, 0.00, 1.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
26,  0,  0.417,  0.98,  1, 0.01, 0.04, 2.46, 0.00, 0.43, 1.45, 0.18, 0.00, 0.39, 1.33, 0.68, 0.76, 0.23, 0.05, 0.00, 0.00, 1.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
27,  0,  0.433,  0.98,  1, 0.00, 0.05, 2.50, 0.00, 0.47, 1.54, 0.18, 0.00, 0.41, 1.27, 0.62, 0.60, 0.20, 0.01, 0.00, 0.00, 1.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
28,  0,  0.450,  0.98,  1, 0.05, 0.16, 2.47, 0.00, 0.49, 1.38, 0.13, 0.04, 0.43, 1.32, 0.55, 0.62, 0.31, 0.09, 0.00, 0.00, 0.82, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
29,  0,  0.467,  0.98,  1, 0.08, 0.22, 2.46, 0.00, 0.47, 1.31, 0.06, 0.04, 0.44, 1.30, 0.52, 0.64, 0.37, 0.17, 0.00, 0.00, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
30,  0,  0.483,  0.98,  1, 0.10, 0.23, 2.42, 0.00, 0.41, 1.20, 0.01, 0.04, 0.49, 1.31, 0.34, 0.71, 0.38, 0.26, 0.00, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
31,  0,  0.500,  0.98,  1, 0.05, 0.11, 2.45, 0.00, 0.35, 1.26, 0.02, 0.02, 0.47, 1.37, 0.26, 0.88, 0.29, 0.34, 0.00, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
32,  0,  0.517,  0.98,  1, 0.01, 0.03, 2.45, 0.00, 0.32, 1.23, 0.03, 0.03, 0.44, 1.45, 0.16, 1.05, 0.24, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
33,  0,  0.533,  0.98,  1, 0.00, 0.09, 2.49, 0.00, 0.29, 1.28, 0.03, 0.05, 0.39, 1.52, 0.24, 1.15, 0.21, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
34,  0,  0.550,  0.98,  1, 0.00, 0.17, 2.47, 0.00, 0.25, 1.23, 0.02, 0.05, 0.39, 1.51, 0.28, 1.11, 0.22, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
35,  0,  0.567,  0.98,  1, 0.00, 0.23, 2.49, 0.00, 0.21, 1.26, 0.02, 0.05, 0.39, 1.53, 0.35, 1.06, 0.22, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
36,  0,  0.583,  0.98,  1, 0.08, 0.37, 2.33, 0.00, 0.18, 1.23, 0.05, 0.08, 0.40, 1.53, 0.37, 0.99, 0.24, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
37,  0,  0.600,  0.98,  1, 0.12, 0.49, 2.17, 0.00, 0.13, 1.24, 0.08, 0.12, 0.41, 1.54, 0.42, 0.93, 0.23, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38,  0,  0.617,  0.98,  1, 0.19, 0.64, 2.08, 0.00, 0.08, 1.33, 0.13, 0.15, 0.43, 1.53, 0.39, 0.82, 0.15, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39,  0,  0.633,  0.98,  1, 0.17, 0.60, 2.11, 0.00, 0.05, 1.45, 0.15, 0.12, 0.44, 1.50, 0.34, 0.79, 0.07, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
40,  0,  0.650,  0.98,  1, 0.26, 0.62, 2.23, 0.00, 0.03, 1.58, 0.12, 0.09, 0.39, 1.45, 0.29, 0.77, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
41,  0,  0.667,  0.98,  1, 0.32, 0.59, 2.27, 0.00, 0.01, 1.63, 0.09, 0.08, 0.34, 1.44, 0.31, 0.78, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
42,  0,  0.683,  0.98,  1, 0.43, 0.50, 2.36, 0.00, 0.00, 1.65, 0.09, 0.19, 0.29, 1.40, 0.37, 0.77, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
43,  0,  0.700,  0.98,  1, 0.37, 0.29, 2.33, 0.00, 0.00, 1.42, 0.10, 0.18, 0.27, 1.29, 0.38, 0.78, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
44,  0,  0.717,  0.98,  1, 0.35, 0.13, 2.30, 0.00, 0.00, 1.33, 0.11, 0.22, 0.27, 1.20, 0.39, 0.78, 0.00, 0.06, 0.00, 0.00, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45,  0,  0.733,  0.98,  1, 0.27, 0.10, 2.16, 0.00, 0.00, 1.19, 0.06, 0.11, 0.18, 1.00, 0.29, 0.77, 0.00, 0.06, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46,  0,  0.750,  0.98,  1, 0.27, 0.15, 2.09, 0.00, 0.00, 1.36, 0.03, 0.15, 0.10, 0.91, 0.26, 0.71, 0.00, 0.02, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47,  0,  0.767,  0.98,  1, 0.23, 0.19, 2.01, 0.00, 0.00, 1.38, 0.01, 0.14, 0.00, 0.83, 0.22, 0.68, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48,  0,  0.783,  0.98,  1, 0.16, 0.15, 2.13, 0.00, 0.00, 1.33, 0.01, 0.11, 0.00, 0.87, 0.27, 0.77, 0.00, 0.02, 0.00, 0.04, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
49,  0,  0.800,  0.98,  1, 0.09, 0.08, 2.24, 0.00, 0.00, 1.22, 0.01, 0.06, 0.00, 0.84, 0.31, 0.84, 0.00, 0.04, 0.00, 0.04, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
50,  0,  0.817,  0.98,  1, 0.05, 0.01, 2.42, 0.00, 0.00, 1.11, 0.00, 0.03, 0.00, 0.73, 0.28, 0.91, 0.00, 0.06, 0.00, 0.09, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
51,  0,  0.833,  0.98,  1, 0.02, 0.00, 2.48, 0.00, 0.00, 1.09, 0.00, 0.02, 0.00, 0.73, 0.21, 0.89, 0.00, 0.05, 0.00, 0.12, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
52,  0,  0.850,  0.98,  1, 0.02, 0.00, 2.54, 0.00, 0.00, 1.06, 0.00, 0.02, 0.00, 0.78, 0.18, 0.89, 0.00, 0.03, 0.00, 0.19, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
53,  0,  0.867,  0.98,  1, 0.03, 0.00, 2.46, 0.00, 0.00, 1.03, 0.00, 0.03, 0.00, 0.74, 0.15, 0.80, 0.00, 0.01, 0.00, 0.22, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
54,  0,  0.883,  0.98,  1, 0.06, 0.00, 2.38, 0.00, 0.00, 0.97, 0.00, 0.04, 0.01, 0.64, 0.20, 0.69, 0.00, 0.01, 0.00, 0.25, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
55,  0,  0.900,  0.98,  1, 0.13, 0.00, 2.42, 0.00, 0.00, 0.91, 0.00, 0.16, 0.01, 0.45, 0.12, 0.54, 0.00, 0.00, 0.27, 0.26, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
56,  0,  0.917,  0.98,  1, 0.16, 0.00, 2.54, 0.00, 0.00, 0.84, 0.00, 0.24, 0.01, 0.37, 0.10, 0.51, 0.00, 0.00, 0.48, 0.29, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
57,  0,  0.933,  0.98,  1, 0.20, 0.00, 2.68, 0.00, 0.00, 0.88, 0.00, 0.33, 0.00, 0.32, 0.00, 0.46, 0.00, 0.00, 0.71, 0.38, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
58,  0,  0.950,  0.98,  1, 0.23, 0.00, 2.70, 0.00, 0.00, 0.91, 0.00, 0.36, 0.00, 0.24, 0.00, 0.46, 0.00, 0.00, 0.75, 0.55, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
59,  0,  0.967,  0.98,  1, 0.31, 0.00, 2.74, 0.00, 0.00, 1.00, 0.00, 0.42, 0.00, 0.26, 0.00, 0.46, 0.00, 0.00, 0.87, 0.68, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
60,  0,  0.983,  0.98,  1, 0.33, 0.00, 2.70, 0.00, 0.00, 1.16, 0.00, 0.51, 0.01, 0.26, 0.00, 0.40, 0.00, 0.00, 0.86, 0.71, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
61,  0,  1.000,  0.98,  1, 0.36, 0.00, 2.69, 0.00, 0.00, 1.28, 0.00, 0.58, 0.02, 0.42, 0.00, 0.29, 0.00, 0.00, 0.86, 0.70, 0.38, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
62,  0,  1.017,  0.98,  1, 0.32, 0.10, 2.73, 0.00, 0.00, 1.45, 0.00, 0.50, 0.08, 0.53, 0.02, 0.12, 0.00, 0.00, 0.77, 0.58, 0.42, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0,  1.033,  0.98,  1, 0.30, 0.10, 2.83, 0.00, 0.00, 1.45, 0.00, 0.45, 0.14, 0.64, 0.02, 0.02, 0.00, 0.00, 0.73, 0.51, 0.43, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0,  1.050,  0.98,  1, 0.27, 0.10, 2.93, 0.00, 0.00, 1.50, 0.00, 0.33, 0.18, 0.74, 0.06, 0.00, 0.00, 0.00, 0.61, 0.45, 0.40, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0,  1.067,  0.98,  1, 0.26, 0.06, 2.89, 0.00, 0.00, 1.52, 0.00, 0.40, 0.20, 0.84, 0.04, 0.04, 0.00, 0.00, 0.54, 0.50, 0.43, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0,  1.083,  0.98,  1, 0.28, 0.11, 2.90, 0.00, 0.00, 1.59, 0.00, 0.39, 0.23, 0.89, 0.04, 0.05, 0.00, 0.00, 0.50, 0.49, 0.46, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
67,  0,  1.100,  0.98,  1, 0.19, 0.11, 2.83, 0.00, 0.00, 1.59, 0.05, 0.38, 0.22, 0.86, 0.00, 0.05, 0.00, 0.00, 0.53, 0.50, 0.36, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
68,  0,  1.117,  0.98,  1, 0.10, 0.12, 2.80, 0.00, 0.00, 1.51, 0.09, 0.28, 0.19, 0.81, 0.00, 0.01, 0.00, 0.00, 0.56, 0.52, 0.28, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
69,  0,  1.133,  0.98,  1, 0.02, 0.12, 2.75, 0.00, 0.00, 1.41, 0.10, 0.18, 0.12, 0.74, 0.00, 0.00, 0.00, 0.00, 0.60, 0.58, 0.20, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
70,  0,  1.150,  0.98,  1, 0.06, 0.12, 2.77, 0.00, 0.00, 1.51, 0.08, 0.17, 0.11, 0.77, 0.00, 0.05, 0.02, 0.00, 0.62, 0.60, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
