frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0,  0.167,  0.93,  1, 0.00, 0.00, 3.10, 0.00, 1.57, 1.70, 0.07, 0.64, 2.08, 1.08, 0.00, 0.08, 0.00, 0.00, 1.31, 0.23, 0.46, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.183,  0.93,  1, 0.00, 0.12, 3.00, 0.00, 1.51, 1.53, 0.04, 0.67, 2.04, 1.07, 0.00, 0.08, 0.00, 0.00, 1.27, 0.12, 0.43, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.200,  0.93,  1, 0.00, 0.19, 2.87, 0.00, 1.48, 1.27, 0.00, 0.72, 2.10, 1.13, 0.00, 0.14, 0.00, 0.00, 1.26, 0.08, 0.32, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.217,  0.93,  1, 0.00, 0.30, 2.77, 0.00, 1.45, 1.18, 0.00, 0.73, 2.14, 1.17, 0.00, 0.16, 0.00, 0.00, 1.36, 0.14, 0.34, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.233,  0.93,  1, 0.00, 0.30, 2.77, 0.00, 1.47, 1.17, 0.00, 0.77, 2.20, 1.23, 0.00, 0.22, 0.00, 0.00, 1.41, 0.19, 0.38, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.250,  0.93,  1, 0.00, 0.35, 2.80, 0.00, 1.46, 1.21, 0.00, 0.79, 2.23, 1.23, 0.01, 0.23, 0.00, 0.00, 1.45, 0.16, 0.41, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.267,  0.98,  1, 0.10, 0.39, 2.80, 0.00, 1.45, 1.18, 0.01, 0.78, 2.25, 1.22, 0.11, 0.30, 0.01, 0.00, 1.48, 0.11, 0.32, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.283,  0.93,  1, 0.27, 0.49, 2.80, 0.00, 1.46, 1.18, 0.04, 0.77, 2.28, 1.26, 0.15, 0.39, 0.01, 0.00, 1.47, 0.06, 0.16, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.300,  0.98,  1, 0.30, 0.40, 2.81, 0.00, 1.49, 1.37, 0.10, 0.73, 2.25, 1.39, 0.28, 0.48, 0.01, 0.00, 1.37, 0.00, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.317,  0.98,  1, 0.26, 0.27, 2.92, 0.00, 1.50, 1.66, 0.14, 0.70, 2.23, 1.55, 0.28, 0.47, 0.00, 0.00, 1.26, 0.00, 0.01, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.333,  0.98,  1, 0.12, 0.20, 2.94, 0.00, 1.58, 1.82, 0.18, 0.67, 2.22, 1.51, 0.33, 0.51, 0.00, 0.00, 1.14, 0.00, 0.03, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.350,  0.98,  1, 0.08, 0.31, 2.93, 0.00, 1.68, 1.77, 0.20, 0.67, 2.25, 1.37, 0.31, 0.55, 0.00, 0.00, 1.07, 0.00, 0.08, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.367,  0.98,  1, 0.05, 0.50, 2.94, 0.00, 1.75, 1.65, 0.25, 0.58, 2.21, 1.21, 0.26, 0.61, 0.00, 0.00, 1.11, 0.00, 0.08, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.383,  0.98,  1, 0.02, 0.46, 2.99, 0.00, 1.77, 1.52, 0.24, 0.57, 2.15, 1.10, 0.16, 0.46, 0.00, 0.00, 1.19, 0.00, 0.29, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.400,  0.98,  1, 0.02, 0.39, 3.00, 0.00, 1.75, 1.32, 0.28, 0.54, 2.05, 1.02, 0.09, 0.34, 0.00, 0.00, 1.18, 0.00, 0.45, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.417,  0.98,  1, 0.00, 0.29, 2.93, 0.00, 1.78, 1.15, 0.31, 0.59, 2.03, 1.00, 0.06, 0.21, 0.00, 0.00, 1.13, 0.00, 0.68, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.433,  0.98,  1, 0.00, 0.28, 2.90, 0.00, 1.77, 1.09, 0.38, 0.56, 1.99, 1.05, 0.07, 0.22, 0.00, 0.00, 1.05, 0.00, 0.63, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.450,  0.98,  1, 0.00, 0.23, 2.89, 0.00, 1.80, 1.16, 0.36, 0.60, 2.00, 1.15, 0.12, 0.28, 0.00, 0.00, 0.99, 0.00, 0.48, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.467,  0.98,  1, 0.00, 0.21, 2.86, 0.00, 1.77, 1.16, 0.27, 0.70, 2.05, 1.26, 0.11, 0.38, 0.00, 0.00, 0.95, 0.01, 0.33, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0,  0.483,  0.98,  1, 0.00, 0.18, 2.84, 0.00, 1.76, 1.21, 0.20, 0.82, 2.11, 1.40, 0.10, 0.52, 0.00, 0.00, 0.90, 0.03, 0.23, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
31,  0,  0.500,  0.98,  1, 0.00, 0.20, 2.83, 0.00, 1.76, 1.14, 0.22, 0.89, 2.13, 1.41, 0.04, 0.56, 0.00, 0.00, 0.94, 0.04, 0.17, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
32,  0,  0.517,  0.98,  1, 0.00, 0.17, 2.86, 0.00, 1.77, 1.11, 0.30, 0.92, 2.11, 1.41, 0.08, 0.55, 0.00, 0.00, 0.95, 0.04, 0.11, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
33,  0,  0.533,  0.98,  1, 0.00, 0.17, 2.92, 0.00, 1.71, 1.02, 0.31, 0.84, 2.07, 1.43, 0.08, 0.53, 0.00, 0.00, 0.94, 0.02, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
34,  0,  0.550,  0.98,  1, 0.00, 0.16, 2.95, 0.00, 1.66, 1.03, 0.24, 0.74, 2.04, 1.47, 0.04, 0.54, 0.00, 0.00, 0.97, 0.02, 0.09, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0,  0.567,  0.98,  1, 0.00, 0.15, 2.97, 0.00, 1.61, 1.09, 0.19, 0.64, 2.02, 1.52, 0.00, 0.54, 0.00, 0.00, 1.00, 0.04, 0.11, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0,  0.583,  0.98,  1, 0.00, 0.16, 2.88, 0.00, 1.57, 1.16, 0.22, 0.66, 1.99, 1.47, 0.00, 0.58, 0.00, 0.00, 1.00, 0.07, 0.08, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0,  0.600,  0.98,  1, 0.00, 0.17, 2.77, 0.00, 1.53, 1.18, 0.26, 0.66, 1.98, 1.42, 0.00, 0.62, 0.00, 0.00, 0.98, 0.07, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0,  0.617,  0.98,  1, 0.00, 0.31, 2.66, 0.00, 1.52, 1.27, 0.27, 0.68, 1.99, 1.37, 0.00, 0.58, 0.00, 0.00, 0.98, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0,  0.633,  0.93,  1, 0.00, 0.46, 2.65, 0.00, 1.57, 1.27, 0.23, 0.66, 2.02, 1.31, 0.00, 0.54, 0.00, 0.00, 1.05, 0.21, 0.04, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0,  0.650,  0.93,  1, 0.00, 0.65, 2.65, 0.00, 1.61, 1.30, 0.21, 0.68, 2.04, 1.28, 0.00, 0.51, 0.00, 0.00, 1.09, 0.30, 0.08, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0,  0.667,  0.93,  1, 0.00, 0.68, 2.75, 0.00, 1.62, 1.38, 0.20, 0.71, 2.04, 1.20, 0.04, 0.54, 0.00, 0.00, 1.07, 0.28, 0.08, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0,  0.683,  0.98,  1, 0.00, 0.65, 2.82, 0.00, 1.62, 1.51, 0.19, 0.71, 2.04, 1.16, 0.07, 0.53, 0.00, 0.00, 1.01, 0.20, 0.04, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0,  0.700,  0.98,  1, 0.00, 0.57, 2.89, 0.00, 1.62, 1.61, 0.17, 0.71, 2.05, 1.12, 0.09, 0.51, 0.00, 0.00, 0.94, 0.14, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0,  0.717,  0.98,  1, 0.00, 0.51, 2.78, 0.00, 1.62, 1.75, 0.16, 0.63, 2.03, 1.07, 0.05, 0.56, 0.00, 0.00, 0.94, 0.08, 0.07, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0,  0.733,  0.98,  1, 0.00, 0.39, 2.70, 0.00, 1.59, 1.94, 0.12, 0.52, 2.01, 1.08, 0.02, 0.62, 0.00, 0.00, 0.99, 0.08, 0.18, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0,  0.750,  0.93,  1, 0.00, 0.34, 2.58, 0.00, 1.57, 2.23, 0.12, 0.41, 1.98, 1.12, 0.00, 0.68, 0.00, 0.00, 1.05, 0.11, 0.32, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0,  0.767,  0.98,  1, 0.00, 0.29, 2.60, 0.00, 1.56, 2.34, 0.09, 0.32, 1.96, 1.23, 0.00, 0.67, 0.00, 0.00, 1.07, 0.17, 0.44, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0,  0.783,  0.98,  1, 0.00, 0.29, 2.64, 0.00, 1.53, 2.17, 0.08, 0.29, 1.93, 1.23, 0.00, 0.56, 0.00, 0.00, 1.09, 0.15, 0.43, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0,  0.800,  0.98,  1, 0.02, 0.26, 2.69, 0.00, 1.48, 1.96, 0.03, 0.28, 1.91, 1.24, 0.00, 0.43, 0.00, 0.00, 1.12, 0.08, 0.35, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0,  0.817,  0.98,  1, 0.06, 0.26, 2.70, 0.00, 1.42, 1.63, 0.01, 0.40, 1.94, 1.18, 0.00, 0.28, 0.00, 0.00, 1.11, 0.08, 0.19, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0,  0.833,  0.98,  1, 0.12, 0.26, 2.66, 0.04, 1.41, 1.48, 0.01, 0.52, 1.99, 1.18, 0.00, 0.23, 0.00, 0.00, 1.09, 0.13, 0.22, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0,  0.850,  0.98,  1, 0.18, 0.27, 2.65, 0.11, 1.39, 1.30, 0.01, 0.61, 2.05, 1.17, 0.00, 0.19, 0.00, 0.00, 1.07, 0.22, 0.27, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0,  0.867,  0.98,  1, 0.22, 0.31, 2.60, 0.20, 1.45, 1.44, 0.04, 0.64, 2.06, 1.20, 0.00, 0.18, 0.00, 0.00, 1.06, 0.18, 0.25, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0,  0.883,  0.98,  1, 0.22, 0.37, 2.48, 0.23, 1.47, 1.58, 0.09, 0.69, 2.09, 1.31, 0.00, 0.18, 0.01, 0.00, 1.05, 0.13, 0.12, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0,  0.900,  0.98,  1, 0.21, 0.41, 2.39, 0.19, 1.52, 1.70, 0.14, 0.76, 2.11, 1.35, 0.00, 0.18, 0.01, 0.00, 1.05, 0.08, 0.01, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0,  0.917,  0.98,  1, 0.29, 0.51, 2.47, 0.16, 1.49, 1.78, 0.11, 0.77, 2.11, 1.36, 0.00, 0.20, 0.01, 0.00, 1.02, 0.05, 0.27, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0,  0.933,  0.93,  1, 0.38, 0.59, 2.60, 0.13, 1.47, 1.87, 0.07, 0.77, 2.11, 1.30, 0.00, 0.23, 0.04, 0.00, 1.00, 0.03, 0.51, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0,  0.950,  0.93,  1, 0.42, 0.63, 2.61, 0.18, 1.38, 2.03, 0.04, 0.74, 2.09, 1.30, 0.00, 0.32, 0.05, 0.00, 0.96, 0.10, 0.63, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0,  0.967,  0.93,  1, 0.40, 0.54, 2.55, 0.17, 1.35, 2.05, 0.09, 0.75, 2.07, 1.26, 0.00, 0.35, 0.05, 0.00, 0.95, 0.14, 0.48, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0,  0.983,  0.93,  1, 0.40, 0.40, 2.54, 0.13, 1.35, 2.14, 0.16, 0.81, 2.02, 1.17, 0.00, 0.41, 0.01, 0.00, 1.04, 0.19, 0.28, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0,  1.000,  0.98,  1, 0.29, 0.23, 2.66, 0.05, 1.35, 2.06, 0.16, 0.84, 2.01, 1.17, 0.00, 0.37, 0.00, 0.00, 1.07, 0.10, 0.16, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0,  1.017,  0.93,  1, 0.17, 0.15, 2.73, 0.00, 1.31, 1.93, 0.14, 0.85, 1.99, 1.24, 0.00, 0.39, 0.00, 0.00, 1.10, 0.06, 0.04, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0,  1.033,  0.98,  1, 0.01, 0.06, 2.75, 0.00, 1.24, 1.80, 0.11, 0.77, 1.97, 1.32, 0.00, 0.35, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0,  1.050,  0.93,  1, 0.13, 0.18, 2.71, 0.00, 1.28, 1.78, 0.17, 0.75, 1.97, 1.28, 0.00, 0.37, 0.05, 0.00, 1.05, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0,  1.067,  0.98,  1, 0.21, 0.24, 2.67, 0.00, 1.38, 1.89, 0.23, 0.73, 1.99, 1.17, 0.00, 0.36, 0.05, 0.00, 1.10, 0.10, 0.11, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0,  1.083,  0.98,  1, 0.29, 0.34, 2.66, 0.00, 1.48, 2.04, 0.24, 0.78, 2.04, 1.09, 0.00, 0.35, 0.05, 0.00, 1.17, 0.19, 0.23, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  1.100,  0.98,  1, 0.23, 0.28, 2.68, 0.00, 1.51, 2.22, 0.23, 0.82, 2.09, 1.05, 0.00, 0.33, 0.00, 0.00, 1.19, 0.25, 0.37, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  1.117,  0.98,  1, 0.21, 0.21, 2.73, 0.00, 1.50, 2.29, 0.22, 0.85, 2.11, 1.05, 0.00, 0.29, 0.00, 0.00, 1.19, 0.24, 0.36, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  1.133,  0.98,  1, 0.21, 0.28, 2.76, 0.00, 1.48, 2.21, 0.19, 0.83, 2.11, 1.09, 0.00, 0.28, 0.00, 0.00, 1.15, 0.27, 0.33, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  1.150,  0.98,  1, 0.19, 0.23, 2.73, 0.00, 1.45, 2.02, 0.12, 0.82, 2.07, 1.14, 0.00, 0.22, 0.00, 0.00, 1.18, 0.32, 0.30, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
