frame,f1,f2,f3,f4,f5,f6
1,0.0,0.35,0.96,0.09,0.74,0.53
2,0.0,0.34,0.67,0.12,0.79,0.3
3,0.0,0.31,0.62,0.16,0.77,0.19
4,0.0,0.28,0.67,0.32,0.68,0.28
5,0.0,0.26,0.66,0.39,0.59,0.33
6,0.0,0.24,0.63,0.47,0.51,0.35
7,0.0,0.26,0.61,0.47,0.53,0.29
8,0.0,0.29,0.62,0.4,0.55,0.19
9,0.0,0.31,0.64,0.42,0.59,0.18
10,0.0,0.25,0.78,0.43,0.55,0.21
11,0.0,0.22,0.89,0.49,0.52,0.29
12,0.0,0.19,1.17,0.36,0.53,0.24
13,0.0,0.2,1.34,0.27,0.56,0.22
14,0.0,0.33,1.29,0.19,0.51,0.18
15,0.0,0.45,1.0,0.21,0.43,0.2
16,0.0,0.59,0.75,0.21,0.37,0.2
17,0.0,0.59,0.78,0.21,0.32,0.21
18,0.0,0.56,0.86,0.22,0.29,0.22
19,0.0,0.38,0.84,0.34,0.34,0.39
20,0.0,0.25,0.8,0.47,0.38,0.52
21,0.0,0.12,0.78,0.63,0.35,0.68
22,0.0,0.11,0.82,0.69,0.37,0.69
23,0.0,0.08,0.85,0.72,0.48,0.72
24,0.0,0.11,1.06,0.75,0.58,0.76
25,0.0,0.19,1.34,0.63,0.59,0.64
26,0.0,0.32,1.54,0.52,0.6,0.53
27,0.0,0.36,1.43,0.4,0.63,0.44
28,0.0,0.35,1.32,0.4,0.6,0.47
29,0.0,0.32,1.33,0.39,0.6,0.46
30,0.0,0.32,1.42,0.34,0.61,0.37
31,0.0,0.24,1.53,0.35,0.6,0.4
32,0.0,0.16,1.58,0.36,0.58,0.41
33,0.0,0.09,1.63,0.38,0.54,0.44
34,0.0,0.08,1.42,0.27,0.46,0.27
35,0.0,0.11,1.24,0.18,0.39,0.18
36,0.0,0.14,1.32,0.24,0.47,0.24
37,0.0,0.21,1.45,0.37,0.56,0.37
38,0.0,0.26,1.59,0.49,0.6,0.49
39,0.0,0.3,1.48,0.51,0.52,0.51
40,0.03,0.25,1.62,0.44,0.49,0.45
41,0.04,0.18,1.67,0.4,0.44,0.45
42,0.07,0.22,1.75,0.34,0.41,0.39
43,0.07,0.18,1.52,0.32,0.37,0.37
