frame,f1,f2,f3,f4,f5,f6
1,1.19,0.77,0.51,2.35,3.0,1.61
2,1.34,0.77,0.17,2.19,3.37,1.59
3,1.45,0.75,0.07,2.04,3.53,1.62
4,1.48,0.76,0.17,1.89,3.52,1.65
5,1.47,0.86,0.28,1.78,3.42,1.68
6,1.38,0.92,0.27,1.75,3.32,1.61
7,1.38,1.01,0.25,1.74,3.38,1.55
8,1.34,1.0,0.25,1.75,3.37,1.52
9,1.34,1.21,0.25,1.7,3.45,1.46
10,1.26,1.35,0.2,1.7,3.42,1.41
11,1.29,1.44,0.08,1.64,3.49,1.37
12,1.19,1.3,0.13,1.51,3.38,1.24
13,1.1,1.18,0.21,1.32,3.26,1.1
14,0.93,1.09,0.32,1.17,3.06,0.95
15,0.91,1.01,0.33,1.29,3.02,1.05
16,0.92,0.94,0.35,1.42,2.98,1.12
17,0.93,0.84,0.36,1.55,2.96,1.17
18,0.92,0.77,0.38,1.46,2.87,1.1
19,0.84,0.67,0.39,1.41,2.73,1.06
20,0.79,0.65,0.4,1.37,2.62,1.04
21,0.68,0.56,0.36,1.4,2.45,1.06
22,0.63,0.48,0.32,1.41,2.36,1.07
23,0.56,0.31,0.22,1.37,2.23,1.04
24,0.73,0.31,0.21,1.35,2.49,1.05
25,0.89,0.28,0.22,1.33,2.74,1.06
26,1.08,0.38,0.22,1.31,3.02,1.07
27,1.12,0.78,0.13,1.38,3.07,1.13
28,1.22,1.05,0.04,1.42,3.15,1.22
29,1.32,1.23,0.01,1.53,3.24,1.35
30,1.38,1.08,0.03,1.52,3.27,1.38
31,1.32,1.03,0.06,1.56,3.21,1.36
32,1.24,1.02,0.09,1.57,3.15,1.31
33,1.18,1.01,0.1,1.59,3.12,1.28
34,1.26,1.04,0.06,1.55,3.26,1.26
35,1.32,1.09,0.03,1.52,3.37,1.24
36,1.41,0.96,0.08,1.61,3.53,1.28
37,1.39,0.82,0.11,1.72,3.53,1.34
38,1.36,0.84,0.11,1.76,3.49,1.33
39,1.17,0.91,0.11,1.72,3.3,1.31
40,0.99,1.01,0.16,1.75,3.09,1.35
41,0.84,0.96,0.23,1.82,2.96,1.43
42,0.82,1.05,0.23,1.83,2.93,1.46
43,0.89,1.14,0.28,1.8,3.07,1.44
44,0.96,1.21,0.31,1.77,3.19,1.42
45,1.01,1.28,0.31,1.76,3.27,1.42
46,0.93,1.32,0.31,1.73,3.21,1.39
47,0.84,1.35,0.35,1.69,3.15,1.35
48,0.76,1.28,0.46,1.48,3.12,1.16
49,0.73,1.14,0.52,1.28,3.05,0.99
50,0.65,1.0,0.55,1.12,2.91,0.85
51,0.78,0.79,0.45,1.27,2.99,0.99
52,0.93,0.59,0.32,1.45,3.14,1.15
53,1.17,0.57,0.27,1.72,3.43,1.37
54,1.21,0.66,0.33,1.78,3.5,1.41
55,1.26,0.78,0.38,1.83,3.55,1.44
56,1.2,0.7,0.34,1.69,3.43,1.33
57,1.11,0.68,0.32,1.61,3.29,1.28
58,1.02,0.69,0.33,1.51,3.19,1.2
59,0.98,0.76,0.28,1.5,3.21,1.21
60,0.94,0.7,0.2,1.5,3.15,1.25
61,0.9,0.59,0.14,1.53,3.07,1.3
62,0.89,0.48,0.16,1.55,2.98,1.32
63,1.03,0.71,0.26,1.55,3.12,1.28
64,1.15,0.92,0.33,1.54,3.26,1.26
65,1.4,1.22,0.41,1.66,3.61,1.41
66,1.5,1.34,0.42,1.76,3.81,1.58
67,1.6,1.48,0.48,1.89,4.0,1.72
68,1.44,1.4,0.48,1.89,3.83,1.73
69,1.31,1.32,0.49,1.9,3.71,1.72
70,1.16,1.22,0.45,1.91,3.54,1.71
71,1.22,1.18,0.47,1.96,3.6,1.77
72,1.3,1.16,0.38,1.83,3.63,1.58
73,1.4,1.19,0.37,1.73,3.72,1.46
74,1.45,1.29,0.33,1.57,3.76,1.23
75,1.49,1.35,0.45,1.52,3.79,1.2
76,1.55,1.54,0.44,1.47,3.85,1.27
77,1.62,1.7,0.4,1.4,3.92,1.37
78,1.66,1.84,0.28,1.39,3.99,1.52
79,1.62,1.7,0.27,1.47,4.01,1.67
80,1.59,1.62,0.31,1.63,4.04,1.78
81,1.48,1.58,0.27,1.66,3.96,1.65
82,1.43,1.66,0.15,1.52,3.86,1.34
83,1.3,1.68,0.03,1.41,3.64,1.1
84,1.09,1.83,0.0,1.32,3.41,1.07
85,1.03,1.74,0.0,1.14,3.22,0.98
86,0.98,1.66,0.0,0.93,3.11,0.88
87,1.02,1.34,0.05,0.88,3.03,0.91
88,0.85,1.13,0.19,0.93,2.89,0.96
89,0.6,0.89,0.44,0.88,2.65,0.96
90,0.41,0.75,0.63,0.75,2.5,0.87
91,0.66,0.76,0.74,0.73,2.77,0.85
92,1.1,0.76,0.66,0.78,3.18,0.85
93,1.22,0.86,0.67,0.98,3.2,0.98
94,0.96,0.86,0.6,1.16,2.86,1.16
95,0.61,0.88,0.64,1.34,2.44,1.34
96,0.41,0.69,0.79,1.33,2.24,1.25
97,0.2,0.57,0.94,1.29,1.98,1.15
98,0.01,0.53,1.15,1.2,1.76,1.02
99,0.01,0.55,1.11,1.31,1.72,1.16
100,0.03,0.6,1.17,1.37,1.72,1.29
101,0.05,0.66,1.09,1.43,1.71,1.38
102,0.09,0.71,0.99,1.3,1.67,1.32
103,0.11,0.71,0.82,1.25,1.6,1.31
104,0.19,0.7,0.69,1.2,1.49,1.37
105,0.24,0.72,0.67,1.23,1.44,1.55
106,0.34,0.78,0.65,1.15,1.47,1.58
107,0.38,0.8,0.69,1.08,1.52,1.53
108,0.29,0.92,0.77,0.99,1.52,1.28
109,0.13,1.04,0.85,0.92,1.52,1.08
110,0.0,1.19,1.0,0.91,1.54,0.93
111,0.03,1.21,1.06,0.97,1.56,1.02
112,0.1,1.24,1.07,1.06,1.53,1.18
113,0.17,1.16,1.26,1.21,1.47,1.33
114,0.21,1.12,1.5,1.25,1.42,1.33
115,0.22,1.11,1.79,1.28,1.4,1.32
116,0.19,1.11,1.8,1.2,1.36,1.24
117,0.18,1.18,1.79,1.11,1.38,1.19
118,0.13,1.32,1.78,1.05,1.33,1.09
119,0.16,1.47,1.69,1.07,1.4,1.11
120,0.1,1.5,1.72,1.05,1.37,1.05
121,0.1,1.4,1.85,1.04,1.46,1.04
122,0.07,1.34,2.11,1.08,1.44,1.08
123,0.07,1.21,2.49,1.1,1.33,1.1
124,0.07,1.08,2.66,1.08,1.13,1.08
