frame,f1,f2,f3,f4,f5,f6
1,0.07,0.0,0.69,0.99,2.86,0.84
2,0.16,0.0,0.95,0.81,2.86,0.75
3,0.2,0.0,1.1,0.86,2.47,0.87
4,0.32,0.0,1.08,1.09,2.06,1.0
5,0.37,0.0,0.96,1.48,1.62,1.26
6,0.71,0.0,0.87,1.78,1.72,1.39
7,0.9,0.0,0.85,1.93,1.69,1.49
8,1.07,0.0,0.86,2.02,1.71,1.44
9,1.09,0.0,0.88,1.91,1.62,1.21
10,1.04,0.0,0.84,1.86,1.55,1.16
11,1.07,0.0,0.75,1.89,1.55,1.17
12,1.01,0.0,0.64,1.87,1.49,1.2
13,1.09,0.0,0.67,1.83,1.47,1.17
14,1.07,0.0,0.72,1.74,1.32,1.1
15,1.2,0.0,0.76,1.89,1.41,1.12
16,1.31,0.0,0.78,1.98,1.5,1.02
17,1.4,0.0,0.79,2.09,1.67,0.97
18,1.4,0.0,0.8,2.07,1.85,0.91
19,1.37,0.0,0.84,1.98,1.99,0.89
20,1.42,0.0,0.84,1.86,2.18,0.82
21,1.25,0.0,0.72,1.95,2.04,0.97
22,1.16,0.0,0.53,2.18,1.94,1.26
23,0.95,0.0,0.33,2.54,1.89,1.54
24,1.04,0.0,0.22,2.72,2.09,1.66
25,1.08,0.0,0.08,2.83,2.21,1.65
26,1.09,0.0,0.02,2.89,2.23,1.73
27,1.02,0.0,0.02,2.91,2.16,1.76
28,0.79,0.0,0.01,3.02,1.99,1.8
29,0.69,0.0,0.0,3.04,1.93,1.8
30,0.58,0.0,0.0,3.14,1.82,1.86
31,0.67,0.0,0.0,3.06,1.99,1.87
32,0.75,0.0,0.0,2.99,2.11,1.86
33,0.75,0.0,0.0,2.9,2.09,1.79
34,0.81,0.0,0.0,2.84,2.03,1.71
35,0.8,0.0,0.0,2.72,1.91,1.63
36,0.86,0.0,0.0,2.7,2.01,1.6
37,0.83,0.0,0.0,2.78,2.03,1.62
38,0.73,0.0,0.0,2.97,2.02,1.76
39,0.62,0.0,0.0,3.06,1.89,1.88
40,0.52,0.09,0.0,3.34,1.79,2.04
41,0.59,0.13,0.0,3.57,1.85,2.11
42,0.68,0.17,0.0,3.74,1.89,2.16
43,0.68,0.08,0.0,3.78,1.88,2.16
44,0.63,0.04,0.0,3.8,1.86,2.17
45,0.56,0.0,0.0,3.8,1.86,2.15
46,0.59,0.06,0.04,3.71,1.84,2.08
47,0.64,0.1,0.04,3.73,1.73,2.01
48,0.67,0.1,0.04,3.41,1.69,1.82
49,0.68,0.04,0.0,3.07,1.63,1.69
50,0.68,0.0,0.0,2.63,1.6,1.53
51,0.68,0.06,0.02,2.59,1.63,1.56
52,0.66,0.11,0.02,2.73,1.64,1.58
53,0.58,0.22,0.02,2.81,1.67,1.63
54,0.53,0.26,0.0,2.82,1.62,1.61
55,0.48,0.29,0.0,2.67,1.64,1.56
56,0.49,0.19,0.01,2.52,1.58,1.52
57,0.51,0.08,0.01,2.42,1.49,1.49
58,0.51,0.09,0.03,2.33,1.39,1.53
59,0.5,0.19,0.03,2.39,1.34,1.56
60,0.52,0.19,0.05,2.33,1.25,1.56
61,0.54,0.1,0.06,2.31,1.16,1.56
62,0.55,0.01,0.1,2.24,1.09,1.54
63,0.53,0.07,0.16,2.28,1.06,1.55
64,0.5,0.21,0.13,2.31,1.02,1.49
65,0.47,0.39,0.09,2.15,0.95,1.4
66,0.46,0.52,0.03,2.03,0.91,1.33
67,0.48,0.56,0.06,1.86,0.84,1.27
68,0.44,0.56,0.19,1.75,0.68,1.14
69,0.39,0.58,0.3,1.66,0.53,1.03
70,0.33,0.65,0.43,1.56,0.43,0.92
71,0.32,0.68,0.45,1.51,0.47,0.88
72,0.3,0.76,0.44,1.55,0.44,0.96
73,0.27,0.68,0.48,1.46,0.4,0.93
74,0.25,0.68,0.52,1.46,0.35,0.91
75,0.25,0.62,0.57,1.34,0.35,0.77
76,0.28,0.61,0.61,1.49,0.41,0.86
77,0.32,0.57,0.63,1.6,0.48,0.93
78,0.38,0.68,0.66,1.75,0.6,1.03
79,0.41,0.92,0.62,1.83,0.68,1.04
80,0.45,1.15,0.61,2.05,0.76,1.16
81,0.47,1.01,0.65,2.14,0.75,1.23
82,0.5,0.89,0.63,2.16,0.74,1.28
83,0.5,0.87,0.49,2.08,0.73,1.25
84,0.52,0.8,0.24,2.1,0.59,1.25
85,0.58,0.69,0.1,2.09,0.54,1.21
86,0.67,0.46,0.13,2.08,0.49,1.16
87,0.74,0.5,0.21,2.01,0.58,1.09
88,0.75,0.4,0.27,2.22,0.63,1.16
89,0.74,0.35,0.33,2.41,0.69,1.26
90,0.71,0.37,0.39,2.7,0.74,1.42
91,0.7,0.3,0.44,2.98,0.77,1.5
92,0.69,0.19,0.44,3.17,0.8,1.53
93,0.72,0.0,0.39,3.55,0.91,1.53
94,0.74,0.0,0.28,3.71,0.95,1.53
95,0.77,0.0,0.18,4.0,0.94,1.6
96,0.86,0.0,0.09,3.92,0.77,1.49
97,0.98,0.0,0.06,3.77,0.68,1.39
98,1.07,0.0,0.01,3.79,0.73,1.33
99,1.09,0.0,0.03,3.88,0.79,1.4
100,1.1,0.0,0.04,3.78,0.8,1.47
101,1.34,0.0,0.07,3.83,1.15,1.66
102,1.32,0.0,0.1,3.88,1.37,1.85
103,1.23,0.0,0.16,4.13,1.56,1.92
104,1.09,0.0,0.19,3.92,1.7,1.78
105,1.08,0.0,0.35,3.88,2.04,1.79
106,1.08,0.0,0.45,4.12,2.44,1.92
107,0.85,0.0,0.54,4.42,2.32,2.07
108,0.93,0.0,0.74,4.56,2.24,2.12
109,1.08,0.0,1.0,4.48,2.23,2.11
110,1.32,0.0,1.48,4.6,2.31,2.26
111,1.48,0.0,1.7,4.79,2.4,2.42
112,1.6,0.0,1.81,4.98,2.41,2.54
113,1.46,0.0,1.8,5.03,2.26,2.68
