frame,f1,f2,f3,f4,f5,f6
1,2.38,0.62,2.39,0.41,3.98,0.23
2,3.0,0.56,3.08,0.34,4.21,0.66
3,3.33,0.52,3.32,0.42,4.54,0.94
4,3.41,0.53,3.22,0.49,4.78,0.96
5,3.47,0.53,3.12,0.53,5.03,1.04
6,3.71,0.47,3.23,0.54,5.17,1.06
7,3.94,0.39,3.35,0.56,5.24,1.12
8,4.11,0.29,3.44,0.59,5.21,1.18
9,4.26,0.21,3.53,0.69,5.1,1.47
10,4.32,0.15,3.69,0.83,4.95,1.78
11,4.28,0.19,3.52,0.94,4.7,2.26
12,4.33,0.33,3.26,0.87,4.97,2.21
13,4.23,0.31,2.84,1.0,4.99,2.21
14,4.45,0.19,2.93,1.26,5.53,1.96
15,4.61,0.03,3.12,1.61,5.7,1.98
16,4.67,0.07,3.21,1.66,5.86,1.91
17,4.59,0.15,3.16,1.68,5.72,1.82
18,4.37,0.23,3.09,1.69,5.48,1.76
19,4.48,0.15,3.4,1.89,5.52,1.81
20,4.58,0.07,3.7,2.01,5.52,1.85
21,4.7,0.0,3.94,2.08,5.52,1.9
22,4.78,0.0,3.93,2.14,5.55,1.76
23,4.74,0.0,3.81,2.12,5.51,1.62
24,4.9,0.0,3.54,2.11,5.42,1.64
25,4.97,0.0,3.3,2.13,5.12,1.77
26,5.07,0.0,3.04,2.2,4.94,1.97
27,4.95,0.0,2.97,2.28,4.8,1.96
28,4.86,0.0,2.9,2.27,4.77,1.88
29,4.86,0.0,2.91,2.31,4.69,1.86
30,4.87,0.0,2.93,2.34,4.59,1.78
31,4.91,0.0,2.94,2.35,4.57,1.77
32,4.84,0.0,2.97,2.28,4.53,1.7
33,4.72,0.02,2.91,2.25,4.41,1.71
34,4.7,0.02,2.83,2.34,4.35,1.87
35,4.76,0.02,2.7,2.49,4.34,1.98
36,4.95,0.0,2.75,2.5,4.43,1.89
37,5.2,0.0,2.82,2.4,4.55,1.8
