w0,w1,w2,isc
-0.2615965635972336,-0.22911669728270223,-0.5850432239522678,0.4547959727016956
-0.16523236729212146,0.22294199808752915,0.29547982342443685,-0.20378339800624035
0.5487027333715275,-0.20513503374898837,-0.26495412837487964,-0.1815268087535331
-0.3514778702590535,-0.28547186980986144,0.1580853437510712,-0.14401874893980326
-0.39494285780462635,0.13141952358961878,-0.02924411850246579,0.1642922168838738
-0.2662817774744187,0.1322574244809976,-0.23086751617078297,0.14853891991951207
-0.07378989897589051,-0.408101024052322,0.3205437161864244,-0.0984789262956654
0.3087895716510805,0.44172723983947765,-0.026591416966832662,-0.06864301669415779
0.07614990185414032,-0.1513096739111084,-0.1700069120359055,-0.05000115249296318
-0.27036830703568016,-0.47710647335312173,0.12062657645917853,-0.03502209693368747
0.07890191171489773,0.013665738720923923,-0.08453150771623613,-0.018517770128413706
-0.18508513559624015,-0.13011503367097912,-0.14993822162263512,0.012048300163441937
0.15016536770132816,0.15026272424724896,0.007765181684915398,0.04369476591256092
0.03835797758611097,-0.24292713989557715,0.3532962288971505,0.060855525481030695
-0.05709715607657721,-0.13939835616882584,-0.10237951510713329,0.07046595537899794
-0.06158079971721811,0.02924182759392906,-0.30858442928030944,0.08133501909420753
-0.03897723444380524,0.09096136385994749,0.11810767280873591,0.09229305205308168
