frame,f1,f2,f3,f4,f5,f6
1,5.88,0.0,3.8,1.5,3.31,0.0
2,5.24,0.0,2.97,1.07,2.78,0.0
3,4.94,0.0,2.68,0.77,2.61,0.01
4,5.01,0.0,2.81,0.59,2.76,0.06
5,5.13,0.01,2.84,0.58,2.92,0.08
6,5.23,0.04,2.81,0.59,2.96,0.1
7,5.24,0.07,2.78,0.64,2.92,0.06
8,5.09,0.1,2.8,0.62,2.69,0.03
9,5.0,0.09,2.81,0.61,2.53,0.0
10,4.99,0.16,2.75,0.62,2.74,0.0
11,5.0,0.18,2.66,0.71,2.87,0.0
12,4.84,0.29,2.48,0.72,3.06,0.0
13,4.67,0.36,2.43,0.71,2.95,0.0
14,4.56,0.47,2.39,0.63,3.06,0.0
15,4.67,0.35,2.51,0.63,3.05,0.05
16,4.71,0.19,2.58,0.62,3.0,0.09
17,4.71,0.02,2.68,0.55,2.9,0.13
18,4.44,0.02,2.5,0.35,2.82,0.08
19,4.2,0.14,2.4,0.17,2.78,0.04
20,3.9,0.25,2.3,0.03,2.8,0.0
21,3.79,0.3,2.4,0.02,2.84,0.0
22,3.69,0.28,2.44,0.03,2.85,0.0
23,3.49,0.24,2.54,0.02,2.85,0.0
24,3.39,0.18,2.66,0.03,2.79,0.0
25,3.33,0.07,2.77,0.04,2.74,0.0
26,3.13,0.09,2.6,0.16,2.69,0.06
27,2.84,0.24,2.35,0.29,2.77,0.16
28,2.56,0.41,2.08,0.41,2.84,0.25
29,2.6,0.49,2.04,0.42,2.92,0.28
30,2.37,0.79,2.0,0.46,2.6,0.33
31,2.17,1.06,2.02,0.48,2.25,0.35
32,1.89,1.15,2.08,0.51,1.86,0.41
33,1.8,1.0,2.13,0.46,1.7,0.4
34,1.72,0.89,2.18,0.48,1.6,0.44
35,1.61,0.87,2.04,0.53,1.44,0.45
36,1.61,0.74,1.94,0.51,1.73,0.38
37,1.62,0.68,1.8,0.5,2.1,0.32
38,1.61,0.66,1.79,0.51,2.41,0.29
39,1.53,0.54,1.83,0.7,2.25,0.44
40,1.31,0.45,1.7,0.84,1.88,0.56
41,1.24,0.4,1.63,0.93,1.73,0.64
42,1.14,0.51,1.48,0.93,1.64,0.64
43,1.23,0.63,1.39,1.01,1.79,0.7
44,1.25,0.82,1.26,1.06,1.86,0.75
45,1.31,0.91,1.16,1.08,1.79,0.74
46,1.28,0.8,1.21,1.06,1.6,0.68
47,1.29,0.69,1.21,1.05,1.44,0.64
48,1.2,0.7,1.43,1.12,1.59,0.68
49,1.12,0.73,1.6,1.17,1.72,0.73
50,1.05,0.7,1.76,1.21,1.86,0.77
51,1.04,0.55,1.56,1.18,1.78,0.76
52,1.21,0.49,1.54,1.08,1.82,0.71
53,1.33,0.45,1.62,0.99,1.81,0.66
54,1.46,0.55,1.82,0.93,1.86,0.62
55,1.67,0.54,1.93,0.85,2.0,0.53
56,1.89,0.49,1.95,0.79,2.13,0.46
57,1.91,0.45,2.05,0.81,2.1,0.46
58,1.78,0.52,2.01,0.88,1.96,0.53
59,1.61,0.6,1.96,0.94,1.8,0.58
60,1.59,0.49,1.94,0.81,1.63,0.49
61,1.51,0.35,1.97,0.7,1.45,0.4
62,1.39,0.14,2.02,0.59,1.21,0.34
63,1.28,0.28,1.8,0.69,1.1,0.39
64,1.09,0.45,1.65,0.8,0.89,0.46
65,1.0,0.7,1.56,0.8,0.82,0.44
66,0.92,0.73,1.69,0.71,0.76,0.4
67,0.93,0.68,1.73,0.63,0.8,0.35
68,1.03,0.65,1.81,0.6,0.86,0.39
69,1.13,0.67,1.84,0.59,0.92,0.4
70,1.33,0.66,1.97,0.52,1.18,0.4
71,1.43,0.52,1.96,0.59,1.35,0.4
72,1.64,0.5,1.91,0.65,1.62,0.51
73,1.69,0.42,1.77,0.85,1.7,0.58
74,1.71,0.39,1.67,0.98,1.75,0.61
75,1.8,0.3,1.58,1.06,1.78,0.66
76,1.89,0.25,1.55,1.09,1.8,0.76
77,2.12,0.33,1.74,0.97,1.88,0.89
78,2.16,0.3,1.79,0.84,1.91,0.79
79,2.23,0.33,1.95,0.74,1.91,0.71
80,2.35,0.24,1.91,0.7,2.07,0.51
81,2.5,0.16,2.11,0.7,2.2,0.42
82,2.69,0.14,2.33,0.65,2.26,0.37
83,2.71,0.15,2.53,0.65,2.07,0.39
84,2.6,0.42,2.53,0.61,1.84,0.32
85,2.7,0.55,2.57,0.55,1.86,0.2
86,2.7,0.65,2.52,0.49,1.84,0.07
87,2.76,0.75,2.79,0.42,1.94,0.03
88,2.72,0.77,3.07,0.36,1.93,0.02
89,2.75,0.78,3.44,0.33,1.97,0.02
90,2.95,0.73,3.58,0.38,2.04,0.01
91,2.96,0.8,3.56,0.42,2.05,0.01
92,3.0,0.95,3.51,0.47,2.08,0.01
93,3.07,0.92,3.47,0.43,2.08,0.0
94,3.2,0.94,3.32,0.41,2.12,0.0
95,3.3,0.98,2.99,0.38,2.0,0.0
96,3.36,0.92,2.76,0.42,1.94,0.01
97,3.41,0.83,2.67,0.44,1.91,0.02
98,3.56,0.67,2.73,0.5,2.06,0.02
99,3.53,0.48,2.84,0.48,2.03,0.03
100,3.59,0.28,2.93,0.41,1.91,0.02
101,3.57,0.12,3.07,0.31,1.84,0.02
102,3.66,0.16,3.03,0.38,1.8,0.0
103,3.67,0.2,2.98,0.51,1.84,0.0
104,3.71,0.26,2.91,0.62,1.82,0.0
105,3.86,0.27,2.89,0.58,1.92,0.0
106,3.96,0.31,2.85,0.53,1.95,0.0
