frame,f1,f2,f3,f4,f5,f6
1,4.22,0.0,4.19,0.64,2.56,1.51
2,4.72,0.0,4.24,0.73,2.97,1.36
3,5.09,0.01,4.39,0.71,3.37,1.22
4,5.24,0.01,4.63,0.68,3.59,1.14
5,4.93,0.03,4.16,0.7,3.5,1.14
6,4.63,0.03,3.77,0.79,3.41,1.22
7,3.96,0.17,3.0,0.88,2.99,1.16
8,3.59,0.3,2.68,0.96,2.61,1.06
9,3.12,0.41,2.64,0.91,2.03,0.86
10,3.13,0.4,2.96,0.87,1.87,0.82
11,3.11,0.41,3.29,0.77,1.73,0.76
12,3.07,0.3,3.56,0.78,1.46,0.91
13,3.04,0.21,3.95,0.79,1.28,1.02
14,3.12,0.15,4.23,0.8,1.31,0.96
15,3.35,0.2,4.34,0.82,1.68,0.77
16,3.51,0.24,4.33,0.87,1.97,0.6
17,3.31,0.33,3.83,0.9,1.92,0.52
18,3.04,0.47,3.25,0.96,1.81,0.47
19,2.7,0.64,2.52,0.91,1.69,0.36
20,2.65,0.7,2.45,0.85,1.68,0.33
21,2.63,0.74,2.4,0.74,1.65,0.3
22,2.53,0.75,2.49,0.57,1.65,0.24
23,2.42,0.75,2.44,0.48,1.64,0.25
24,2.42,0.67,2.24,0.45,1.74,0.19
25,2.31,0.58,2.03,0.42,1.56,0.18
26,2.21,0.47,1.82,0.31,1.45,0.14
27,2.06,0.31,1.71,0.24,1.2,0.11
28,2.11,0.2,1.62,0.27,1.18,0.15
29,2.16,0.14,1.63,0.32,1.23,0.24
30,2.48,0.13,2.01,0.52,1.51,0.68
31,3.04,0.08,2.16,0.76,2.22,1.23
32,3.44,0.0,2.34,0.92,2.74,1.68
33,3.68,0.0,2.27,0.83,3.18,1.77
34,3.76,0.0,2.04,0.68,3.24,1.56
35,3.84,0.0,1.83,0.66,3.19,1.36
36,4.12,0.0,1.69,0.76,3.27,1.35
37,4.34,0.03,2.06,0.82,3.39,1.37
38,4.72,0.08,2.3,0.78,3.72,1.46
39,4.57,0.08,2.42,0.76,3.57,1.51
40,4.37,0.05,2.34,0.82,3.3,1.61
41,4.27,0.0,2.51,0.89,3.12,1.57
42,4.1,0.0,2.75,0.85,3.0,1.24
43,3.94,0.0,2.98,0.74,2.91,0.99
44,4.07,0.0,2.81,0.91,3.07,0.92
45,4.51,0.0,2.63,1.05,3.42,1.05
46,4.82,0.0,2.54,1.23,3.74,1.14
47,5.1,0.0,2.74,1.06,4.06,1.25
48,5.16,0.0,2.71,0.84,4.22,1.19
49,5.37,0.0,2.77,0.74,4.43,1.2
50,5.64,0.0,2.97,0.78,4.48,1.05
51,6.02,0.0,3.27,0.91,4.7,0.99
52,6.57,0.0,3.71,1.07,4.95,0.92
53,6.68,0.0,4.03,1.18,4.9,0.98
54,6.87,0.0,4.23,1.25,4.86,1.05
55,7.12,0.0,4.18,1.31,4.97,1.16
56,7.49,0.0,4.23,1.43,5.16,1.26
57,7.83,0.0,4.32,1.57,5.29,1.33
58,7.87,0.0,4.52,1.62,5.23,1.35
59,7.91,0.0,4.67,1.66,5.23,1.39
60,8.1,0.0,4.67,1.7,5.49,1.58
61,8.29,0.0,4.64,1.74,5.72,1.75
62,8.57,0.0,4.41,1.65,5.96,1.77
63,8.71,0.0,4.32,1.56,6.01,1.68
64,8.7,0.0,4.3,1.52,5.86,1.69
65,8.58,0.0,4.35,1.59,5.66,1.73
66,8.43,0.0,4.44,1.64,5.44,1.69
67,8.32,0.0,4.36,1.66,5.28,1.57
68,8.25,0.0,4.32,1.64,5.19,1.54
69,8.41,0.0,4.29,1.57,5.38,1.63
70,8.64,0.0,4.38,1.53,5.72,1.71
71,8.83,0.0,4.4,1.51,6.01,1.74
72,8.61,0.0,4.38,1.62,5.82,1.64
73,8.41,0.0,4.37,1.7,5.62,1.6
74,8.24,0.0,4.37,1.78,5.44,1.57
75,8.21,0.0,4.33,1.78,5.28,1.6
76,8.23,0.0,4.24,1.83,5.16,1.59
77,8.26,0.0,4.17,1.83,4.9,1.68
78,8.31,0.0,4.2,1.83,4.81,1.73
79,8.22,0.0,3.97,1.9,4.73,1.92
80,8.12,0.0,3.65,1.99,4.7,2.07
81,7.97,0.0,3.25,2.06,4.67,2.2
82,7.91,0.0,3.32,1.98,4.51,2.28
83,7.74,0.0,3.53,1.96,4.27,2.27
84,7.63,0.0,3.76,1.87,4.23,2.2
85,7.56,0.0,3.84,1.86,4.24,2.11
86,7.55,0.0,3.81,1.84,4.36,2.06
87,7.59,0.0,4.12,1.73,4.4,2.01
88,7.59,0.0,4.39,1.52,4.44,1.92
89,7.51,0.0,4.74,1.37,4.26,1.87
90,7.43,0.0,4.77,1.35,4.05,2.02
91,7.39,0.0,4.73,1.4,3.9,2.06
92,7.54,0.0,4.67,1.37,4.15,2.02
93,7.54,0.0,4.63,1.34,4.34,1.87
94,7.58,0.0,4.65,1.31,4.56,1.83
95,7.5,0.0,4.62,1.32,4.54,1.78
96,7.58,0.0,4.53,1.33,4.77,1.77
97,7.65,0.0,4.27,1.34,4.88,1.87
98,7.8,0.0,4.09,1.33,5.08,2.02
99,7.82,0.0,3.95,1.33,5.02,2.13
100,7.89,0.0,4.04,1.41,5.09,2.0
101,7.89,0.0,4.19,1.44,5.1,2.0
102,7.72,0.0,4.39,1.47,4.81,1.88
103,7.45,0.0,4.55,1.42,4.42,1.91
104,7.0,0.0,4.64,1.39,3.9,1.81
105,6.72,0.0,4.72,1.38,3.69,1.86
106,6.46,0.0,4.75,1.36,3.53,1.88
107,6.78,0.0,4.63,1.46,3.82,1.81
108,7.13,0.0,4.31,1.49,4.23,1.82
109,7.6,0.0,3.86,1.51,4.71,1.83
110,7.7,0.0,3.6,1.44,4.81,1.97
111,7.75,0.0,3.49,1.44,4.76,2.0
112,7.78,0.0,3.57,1.48,4.82,1.99
113,7.9,0.0,3.62,1.52,5.04,1.98
114,8.06,0.0,3.7,1.56,5.33,1.97
115,8.17,0.0,3.78,1.59,5.52,1.97
116,8.25,0.0,3.83,1.6,5.61,1.96
117,8.35,0.0,3.97,1.63,5.71,1.86
118,8.41,0.0,4.09,1.62,5.7,1.86
119,8.43,0.0,4.19,1.63,5.67,1.82
120,8.3,0.0,3.92,1.64,5.59,1.7
121,8.21,0.0,3.68,1.68,5.58,1.57
122,8.04,0.0,3.43,1.84,5.55,1.45
123,8.04,0.0,3.54,1.93,5.61,1.53
124,7.99,0.0,3.54,2.01,5.62,1.55
125,8.17,0.0,3.57,1.85,5.71,1.7
126,8.24,0.0,3.61,1.7,5.68,1.73
127,8.2,0.0,3.54,1.6,5.49,1.76
128,8.07,0.0,3.38,1.65,5.32,1.67
129,7.9,0.0,3.33,1.71,5.25,1.66
130,7.93,0.0,3.39,1.73,5.42,1.7
131,7.83,0.0,3.5,1.72,5.46,1.75
132,7.61,0.0,3.4,1.62,5.33,1.69
133,7.37,0.0,3.38,1.53,5.12,1.59
134,7.39,0.0,3.2,1.38,5.08,1.52
135,7.56,0.0,3.12,1.35,5.1,1.51
136,7.74,0.0,3.0,1.31,5.16,1.53
137,7.59,0.0,2.99,1.39,5.12,1.58
138,7.42,0.0,3.05,1.42,5.05,1.66
139,7.32,0.05,3.16,1.64,5.09,1.56
140,7.3,0.1,3.31,1.8,5.1,1.41
141,7.32,0.12,3.36,1.98,5.15,1.25
142,7.44,0.08,3.36,1.93,5.26,1.3
143,7.55,0.05,3.3,1.86,5.35,1.4
144,7.78,0.05,3.3,1.86,5.55,1.49
145,7.79,0.11,3.19,1.84,5.47,1.56
146,7.89,0.15,3.14,1.84,5.47,1.61
147,7.77,0.19,3.02,1.75,5.29,1.59
148,7.72,0.14,3.07,1.68,5.22,1.51
149,7.74,0.09,3.14,1.78,5.19,1.52
