frame,f1,f2,f3,f4,f5,f6
1,3.62,0.08,0.94,1.29,3.63,0.27
2,3.45,0.05,1.18,1.34,3.43,0.58
3,3.34,0.02,1.3,1.38,3.29,0.67
4,3.26,0.11,1.24,1.31,3.24,0.61
5,3.27,0.33,1.22,1.28,3.35,0.53
6,3.33,0.49,1.26,1.19,3.51,0.53
7,3.42,0.5,1.46,1.12,3.61,0.52
8,3.55,0.4,1.53,1.05,3.74,0.4
9,3.6,0.38,1.57,0.98,3.82,0.25
10,3.63,0.41,1.52,0.94,3.88,0.11
11,3.54,0.47,1.43,0.94,3.78,0.23
12,3.44,0.42,1.44,0.99,3.72,0.42
13,3.44,0.28,1.41,0.93,3.67,0.58
14,3.41,0.1,1.36,0.85,3.76,0.61
15,3.37,0.0,1.17,0.74,3.75,0.58
16,3.18,0.0,1.2,0.78,3.61,0.49
17,3.22,0.01,1.32,0.87,3.58,0.42
18,3.27,0.06,1.29,0.87,3.57,0.32
19,3.33,0.14,1.14,0.86,3.71,0.32
20,3.3,0.21,1.02,0.83,3.75,0.31
21,3.28,0.16,1.22,0.94,3.79,0.43
22,3.29,0.08,1.41,0.99,3.73,0.55
23,3.37,0.04,1.63,1.04,3.72,0.64
24,3.58,0.11,1.79,1.16,3.92,0.66
25,3.77,0.18,1.94,1.37,4.22,0.65
26,3.88,0.19,2.01,1.44,4.39,0.66
27,3.79,0.18,1.97,1.38,4.29,0.63
28,3.83,0.15,1.89,1.28,4.22,0.61
29,3.91,0.19,1.81,1.32,4.22,0.6
30,4.0,0.22,1.78,1.35,4.25,0.6
31,3.98,0.36,1.75,1.39,4.28,0.6
32,3.97,0.48,1.71,1.39,4.31,0.59
33,4.07,0.51,1.6,1.38,4.33,0.61
34,4.1,0.43,1.49,1.35,4.24,0.63
35,4.09,0.32,1.41,1.34,4.16,0.65
36,4.03,0.19,1.41,1.34,4.13,0.54
37,3.97,0.1,1.41,1.35,4.06,0.42
38,3.91,0.0,1.38,1.4,3.93,0.52
39,3.83,0.0,1.32,1.44,3.81,0.69
40,3.83,0.0,1.25,1.43,3.76,0.89
41,3.99,0.01,1.29,1.36,4.0,0.9
42,4.18,0.01,1.32,1.29,4.21,0.89
43,4.42,0.01,1.42,1.28,4.48,0.9
44,4.27,0.06,1.33,1.37,4.27,0.87
45,4.08,0.09,1.27,1.44,4.07,0.85
46,3.87,0.09,1.23,1.56,3.76,0.82
47,3.9,0.03,1.29,1.59,3.65,0.82
48,3.8,0.0,1.27,1.71,3.42,0.9
49,3.85,0.0,1.09,1.66,3.44,0.94
50,3.91,0.0,1.16,1.52,3.59,1.01
51,4.14,0.09,1.24,1.36,3.96,0.93
52,4.23,0.15,1.42,1.33,4.21,0.9
53,4.22,0.15,1.43,1.22,4.28,0.84
54,4.06,0.06,1.43,1.11,4.12,0.88
55,3.92,0.0,1.54,1.01,3.98,0.92
56,3.8,0.0,1.48,1.15,3.9,0.93
57,3.75,0.04,1.51,1.18,3.88,0.88
58,3.62,0.31,1.25,1.23,4.01,0.76
59,3.59,0.58,1.09,1.21,4.12,0.69
60,3.39,0.55,0.89,1.13,3.98,0.69
61,3.32,0.37,0.87,1.07,3.73,0.83
62,3.25,0.13,0.97,1.04,3.61,0.87
63,3.45,0.15,1.02,1.08,3.86,0.82
64,3.64,0.1,1.07,1.14,4.1,0.7
65,3.77,0.1,1.06,1.18,4.21,0.63
66,3.64,0.15,0.99,1.37,4.09,0.68
67,3.51,0.16,0.93,1.43,4.06,0.74
68,3.36,0.19,0.86,1.49,3.97,0.83
69,2.98,0.12,0.98,1.49,3.61,0.81
70,2.62,0.09,1.2,1.55,3.18,0.72
71,2.47,0.03,1.25,1.56,3.27,0.6
72,2.58,0.06,1.47,1.36,3.63,0.51
73,2.72,0.09,1.6,1.15,4.03,0.47
74,2.85,0.09,1.56,1.14,4.22,0.53
75,3.08,0.06,1.23,1.29,4.47,0.63
76,3.3,0.04,0.99,1.35,4.84,0.64
77,3.34,0.06,1.03,1.25,4.97,0.62
78,3.61,0.21,1.09,1.18,5.35,0.63
79,3.66,0.29,1.09,1.21,5.41,0.74
80,3.73,0.38,1.11,1.27,5.49,0.83
81,3.5,0.36,1.22,1.4,5.21,0.89
82,3.39,0.39,1.31,1.53,4.99,0.91
83,3.34,0.44,1.23,1.68,4.91,0.77
84,3.31,0.35,0.99,1.46,4.91,0.55
85,3.26,0.21,0.74,1.22,4.95,0.32
86,3.08,0.35,0.52,1.14,4.66,0.37
87,2.96,0.61,0.37,1.29,4.4,0.43
88,2.82,0.77,0.25,1.47,4.11,0.45
89,2.66,0.59,0.27,1.48,3.92,0.37
90,2.56,0.44,0.3,1.48,3.82,0.3
91,2.46,0.33,0.23,1.29,3.75,0.26
92,2.4,0.31,0.21,1.13,3.69,0.23
93,2.35,0.28,0.18,0.95,3.6,0.19
94,2.2,0.3,0.26,1.1,3.48,0.19
95,2.0,0.34,0.35,1.15,3.31,0.15
96,1.6,0.37,0.3,1.08,3.25,0.34
97,1.37,0.4,0.23,0.8,3.28,0.39
98,1.37,0.42,0.08,0.86,3.29,0.57
99,1.68,0.58,0.11,1.03,3.25,0.4
100,2.07,0.63,0.12,1.16,3.41,0.33
101,2.31,0.69,0.18,1.05,3.63,0.14
102,2.47,0.63,0.19,0.92,3.77,0.08
103,2.26,0.75,0.25,1.01,3.62,0.15
104,2.03,0.76,0.31,1.04,3.47,0.23
105,1.79,0.8,0.39,1.12,3.38,0.32
106,1.73,0.86,0.43,1.16,3.42,0.32
107,1.71,1.0,0.48,1.27,3.47,0.33
108,1.6,0.92,0.44,1.08,3.46,0.27
109,1.62,0.76,0.39,0.82,3.48,0.21
110,1.82,0.38,0.25,0.77,3.56,0.27
111,2.17,0.29,0.22,0.91,3.73,0.41
112,2.46,0.13,0.14,1.06,3.83,0.56
113,2.56,0.14,0.14,0.99,3.97,0.5
114,2.56,0.06,0.14,1.01,4.02,0.42
115,2.6,0.01,0.18,1.03,4.13,0.29
116,2.47,0.01,0.2,1.07,3.92,0.26
117,2.46,0.0,0.22,1.04,3.85,0.24
118,2.37,0.0,0.21,0.99,3.68,0.2
119,2.43,0.05,0.14,1.0,3.74,0.2
120,2.24,0.11,0.07,0.97,3.73,0.23
121,2.01,0.18,0.08,0.92,3.59,0.3
122,1.94,0.14,0.15,1.0,3.55,0.47
123,1.97,0.07,0.24,1.16,3.47,0.59
124,2.19,0.0,0.4,1.29,3.64,0.62
125,2.23,0.0,0.38,1.25,3.62,0.51
126,2.33,0.0,0.36,1.19,3.64,0.44
127,2.32,0.0,0.21,1.21,3.57,0.44
128,2.41,0.01,0.35,1.27,3.72,0.56
129,2.39,0.01,0.48,1.3,3.73,0.62
130,2.4,0.03,0.59,1.36,3.79,0.67
131,2.43,0.02,0.42,1.24,3.82,0.53
132,2.46,0.02,0.34,1.03,3.79,0.33
133,2.54,0.0,0.29,1.0,3.87,0.2
134,2.46,0.0,0.42,0.94,3.74,0.23
135,2.44,0.0,0.46,0.94,3.78,0.34
136,2.29,0.04,0.46,0.67,3.56,0.31
137,2.17,0.09,0.45,0.55,3.37,0.25
138,2.07,0.12,0.44,0.71,3.27,0.22
139,1.94,0.13,0.43,0.91,3.22,0.28
140,1.87,0.12,0.41,1.1,3.22,0.33
141,1.92,0.11,0.41,1.02,3.18,0.38
142,2.11,0.07,0.44,0.92,3.32,0.33
143,2.26,0.03,0.47,0.82,3.44,0.27
144,2.36,0.11,0.44,0.96,3.55,0.38
145,2.39,0.17,0.39,1.11,3.56,0.56
146,2.61,0.34,0.32,1.42,3.75,0.72
147,2.69,0.42,0.3,1.59,3.89,0.73
148,2.72,0.49,0.27,1.64,3.94,0.6
149,2.65,0.43,0.26,1.54,3.82,0.49
150,2.67,0.44,0.26,1.35,3.74,0.33
151,2.71,0.51,0.37,1.46,3.76,0.39
152,2.77,0.68,0.43,1.61,3.86,0.47
153,2.85,0.78,0.47,1.92,4.0,0.68
154,2.91,0.82,0.43,1.96,4.07,0.78
155,2.96,0.82,0.45,2.03,4.16,0.87
156,2.38,0.65,0.42,1.77,3.76,0.8
157,1.91,0.47,0.4,1.61,3.43,0.73
158,1.54,0.28,0.23,1.53,3.19,0.78
159,1.8,0.18,0.13,1.65,3.38,0.82
160,2.02,0.08,0.02,1.7,3.57,0.83
161,2.37,0.0,0.13,1.72,3.97,0.79
162,2.51,0.0,0.25,1.81,4.21,0.76
163,2.66,0.0,0.39,1.87,4.53,0.74
164,2.64,0.08,0.4,1.81,4.5,0.71
165,2.79,0.12,0.43,1.74,4.59,0.74
166,2.84,0.14,0.56,1.71,4.6,0.7
167,2.87,0.08,0.72,1.71,4.64,0.63
168,2.76,0.14,0.95,1.78,4.7,0.72
169,2.65,0.23,0.99,1.82,4.69,0.86
170,2.47,0.22,0.92,1.78,4.34,0.88
171,2.41,0.13,0.75,1.67,3.93,0.73
172,2.42,0.14,0.72,1.61,3.64,0.65
173,2.66,0.22,0.77,1.69,3.71,0.69
174,2.86,0.26,0.8,1.74,3.79,0.68
175,3.07,0.19,0.78,1.76,3.87,0.64
176,3.02,0.11,0.84,1.82,3.91,0.66
177,2.97,0.05,0.89,1.88,3.91,0.7
178,2.87,0.03,0.94,1.82,3.98,0.74
179,2.84,0.07,0.88,1.65,4.03,0.7
180,2.61,0.12,0.73,1.6,3.99,0.75
181,2.54,0.22,0.57,1.72,3.99,0.82
182,2.46,0.26,0.51,1.74,3.97,0.82
183,2.62,0.26,0.72,1.63,4.19,0.66
184,2.67,0.16,0.94,1.46,4.26,0.49
185,2.76,0.16,1.07,1.38,4.29,0.39
186,2.84,0.19,1.17,1.42,4.37,0.49
187,2.94,0.22,1.25,1.44,4.51,0.52
188,2.98,0.19,1.46,1.56,4.56,0.61
189,3.05,0.17,1.29,1.58,4.45,0.48
190,3.06,0.12,1.15,1.62,4.33,0.42
191,2.86,0.09,0.83,1.61,4.19,0.35
192,2.69,0.03,0.56,1.51,4.21,0.38
